Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
JFrog Ltd,Technology,Software - Application,USA,Mid,-,-,-0.53,12.70%,121.16M,4.56%,8.55B,62.92,1.12,-8.81%,105.73M,55.03%,7.83B,3.06,0.24,86.79%,4.90%,48.35%,-61.58M,15.18,16.32%,16.62%,1.54,19.53%,563.41M,9.26,17.68%,-4.87%,5.18M,13.08%,7.63,11.53,20.57%,-7.14%,72.06 -1.98%,65.56%,6.13,56.50,12.05% -25.03%,-6.58%,34.05 107.43%,214.89%,-,-,23.84% 28.66%,77.01%,5.52%,5.75%,87.25%,-,13.90,25.92%,-15.33%,3.73,-,-,2.20,25.04%,-10.93%,74.27,1.26,- -,2.20,57.82%,25.10%,1.07,79.45,-,0.02,25.79%,43.12%,0.80,67.91,1800,0.01,May 07 AMC,36.65%,3.37M,70.63,"Sep 16, 2020",Yes / Yes,26.58% 4.43%,"

","2,685,356",4.01%,FROG
Frontline Plc,Energy,Oil & Gas Midstream,Cyprus,Mid,-,21.99,1.70,35.70%,222.62M,-2.83%,8.34B,10.68,3.51,0.00%,143.16M,1.27%,11.15B,0.56,2.35,31.47%,4.40%,12.50%,379.08M,4.24,306.10%,-1.10%,1.65,46.94%,1.97B,3.32,-49.23%,6.33%,6.30M,71.59%,11.28,32.89,19.05%,15.63%,39.89 -6.14%,103.48%,1.14,12.44,-8.49% -4.20%,7.21%,16.25 130.47%,153.32%,6.36 (16.99%),12.10,11.30% 10.27%,32.77%,3.77%,3.62%,351.08%,1.76 (4.70%),5.67,-23.51%,30.16%,1.43,401.20%,"Mar 12, 2026",0.90,-4.16%,19.29%,54.02,1.77,83.71% -10.28%,1.43,241.49%,1.15%,0.05,40.14,54.62%,1.22,46.72%,5.99%,0.61,37.74,85,1.09,Feb 27 BMO,36.88%,3.82M,37.44,"Aug 06, 2001",Yes / Yes,-11.03% -7.13%,"

","2,329,652",-0.79%,FRO
Fermi Inc,Real Estate,REIT - Specialty,USA,Mid,-,-,-,61.48%,629.84M,7.31%,3.74B,7.68,0.76,-3.31%,245.57M,8.70%,3.96B,-,-0.05,11.56%,14.82%,-37.29%,-,-,105.63%,132.29%,2.52,-67.91%,-,3.45,1205.48%,-,36.40M,-26.63%,1.70,15.38,-,-,36.99 -84.13%,-,0.38,-,- -,-,4.47 31.32%,-,-,-,- -,-,15.56%,11.55%,-,-,-,-,-,0.69,-,-,1.02,-,-,50.00,1.44,- -,1.02,-,4.52%,-,18.56,-,0.43,-,-3.32%,1.33,6.55,35,0.43,May 14 BMO,-52.62%,14.47M,5.87,"Oct 01, 2025",Yes / Yes,-784.96% 90.29%,"

","19,249,948",-10.38%,FRMI
First Merchants Corp,Financial,Banks - Regional,USA,Mid,RUT,11.67,3.39,2.11%,62.51M,-0.83%,2.50B,8.69,4.55,-0.92%,61.69M,-3.93%,-,-,1.02,73.73%,1.69%,-6.36%,196.94M,2.37,-5.93%,0.86%,2.60,9.27%,1.05B,0.93,24.79%,1.01%,1.04M,5.66%,42.35,-,-,7.95%,43.22 -8.38%,0.58%,-,8.90,0.65% 7.21%,5.54%,34.66 14.25%,51.78%,1.47 (3.70%),-,13.83% 13.48%,-,2.05%,1.97%,-14.10%,1.44 (3.64%),-,-4.32%,21.21%,0.80,59.36%,"Mar 06, 2026",-,0.97%,18.73%,46.79,1.67,4.59% 6.58%,0.03,-51.83%,-1.08%,0.86,47.60,36.83%,0.62,0.53%,0.74%,0.57,39.58,2086,0.34,Apr 22 AMC,2.22%,400.66K,39.60,"Jun 20, 1989",Yes / Yes,-49.25% 2.57%,"

","227,266",0.05%,FRME
Freedom Holding Corp,Financial,Financial Conglomerates,Kazakhstan,Mid,-,3713.20,0.04,70.67%,61.18M,3.87%,8.95B,-,-,0.05%,17.95M,-9.14%,7.77B,-,-,3.58%,5.21%,30.09%,2.66M,4.64,-,-5.54%,9.34,4.01%,1.93B,6.42,-,0.02%,0.94M,20.23%,22.80,2.67,-,0.20%,194.01 -24.59%,-18.85%,54.75,5.08,-28.52% 26.83%,0.11%,107.97 35.49%,79.05%,-,18.23,42.31% 74.82%,64.07%,3.05%,3.81%,222.60%,-,4.03,-98.41%,20.80%,5.35,97433.33%,"Oct 31, 2012",0.96,-8.86%,0.14%,52.70,-,- -,0.96,-3.52%,1.65%,0.71,76.00,0.00%,1.55,-15.09%,0.53%,1.41,145.26,8764,0.79,Feb 09 AMC,0.10%,100.25K,146.30,"Aug 12, 1994",Yes / Yes,- -,"

","141,094",0.72%,FRHC
First Industrial Realty Trust Inc,Real Estate,REIT - Industrial,USA,Mid,-,23.88,2.58,0.82%,132.57M,-1.20%,8.45B,32.56,1.89,-0.06%,131.50M,-4.29%,11.09B,28.31,0.44,102.34%,2.60%,2.05%,342.26M,11.34,28.19%,1.45%,3.53,10.60%,744.83M,2.96,-21.03%,6.10%,3.42M,7.63%,20.80,227.34,1.15%,12.66%,64.66 -4.67%,21.01%,0.27,36.16,-11.76% 4.05%,6.41%,47.36 30.15%,20.43%,1.99 (3.23%),22.24,10.43% 10.07%,47.79%,1.37%,1.78%,25.99%,1.84 (2.98%),14.88,28.07%,41.21%,1.13,160.12%,"Jun 30, 2026",3.36,8.82%,45.95%,50.17,2.00,14.69% 12.22%,3.36,197.24%,-0.59%,1.08,67.23,95.38%,0.94,10.03%,1.46%,0.95,61.52,152,0.94,Apr 22 AMC,8.39%,967.35K,61.64,"Jun 24, 1994",Yes / Yes,228.77% 6.85%,"

","919,545",0.20%,FR
Forgent Power Solutions Inc,Industrials,Electrical Equipment & Parts,USA,Large,-,-,-,67.67%,244.12M,-0.98%,12.97B,-,-,-10.90%,98.46M,24.93%,13.72B,-,0.23,38.38%,6.58%,30.32%,-,-,-,85.86%,1.54,-,-,29.04,-,-,6.48M,46.86%,1.47,138.18,-,-,51.00 -16.49%,-,0.31,-,- -,-,25.95 64.12%,-,-,-,- -,-,10.16%,7.63%,-,-,-,-,-,3.11,-,-,1.16,-,-,56.80,1.30,- -,1.64,298.01%,5.25%,-,56.00,-,1.58,115.99%,19.41%,0.92,43.22,-,1.55,May 14 BMO,21.74%,4.20M,42.59,"Feb 05, 2026",Yes / Yes,12.44% 14.90%,"

","3,879,024",-1.46%,FPS
First Trust Intermediate Duration Preferred & Income Fund,Financial,Closed-End Fund - Debt,USA,Small,-,9.04,1.97,-,60.85M,-3.15%,1.08B,-,-,0.00%,60.85M,-4.20%,-,-,-,46.14%,0.03%,-7.67%,-,-,-,-,0.18,-5.57%,-,-,-,-,0.02M,-4.45%,-,-,-,-,19.75 -9.82%,-1.93%,-,-,- -,-,17.21 3.49%,18.03%,-,-,- -,-,1.32%,1.12%,-27.50%,1.66 (9.30%),-,-,-,0.22,-21.25%,"May 01, 2026",-,-,-,32.84,-,4.38% 1.05%,-,-,-2.73%,0.82,-,83.68%,-,-,-1.89%,0.92,17.90,-,-,-,-4.81%,113.51K,17.81,"May 24, 2013",No / Yes,- -,"

","104,649",-0.50%,FPF
Fox Corp,Communication Services,Entertainment,USA,Large,S&P 500,17.04,3.79,53.34%,199.63M,-2.43%,25.94B,11.42,5.65,-0.72%,198.48M,-0.31%,30.11B,2.24,1.40,57.77%,14.46%,12.91%,1.71B,1.60,4.47%,-5.70%,8.04,-0.45%,16.20B,2.48,13.22%,7.58%,28.70M,-11.66%,26.07,7.20,5.10%,15.21%,76.39 -15.50%,15.66%,8.96,12.15,32.42% 24.80%,9.25%,52.96 21.88%,105.97%,0.57 (0.89%),8.25,5.27% 5.79%,34.37%,2.27%,2.61%,72.82%,0.56 (0.87%),1.86,-5.58%,20.05%,1.74,-,"Mar 04, 2026",2.65,0.60%,10.56%,53.26,2.36,4.00% 3.26%,2.90,-48.79%,0.62%,0.53,72.56,11.00%,0.69,-8.63%,4.75%,0.81,65.87,10400,0.69,May 11 BMO,2.11%,3.57M,64.55,"Mar 12, 2019",Yes / Yes,34.20% 5.56%,"

","2,903,880",-2.00%,FOXA
Fox Corp,Communication Services,Entertainment,USA,Large,S&P 500,15.33,3.79,67.68%,221.15M,-2.32%,26.07B,10.26,5.66,-0.50%,137.47M,0.17%,30.23B,2.03,1.40,33.22%,8.05%,11.16%,1.71B,1.61,4.25%,-5.12%,7.15,-0.63%,16.20B,2.23,13.65%,7.58%,11.06M,-10.53%,26.07,7.24,5.05%,15.21%,68.18 -14.79%,12.43%,8.02,12.21,32.42% 24.80%,9.25%,48.42 19.97%,100.86%,0.57 (0.99%),8.29,5.27% 5.79%,34.37%,2.42%,2.59%,60.38%,0.56 (0.96%),1.87,-5.58%,20.05%,1.54,-,"Mar 04, 2026",2.65,0.60%,10.56%,53.71,2.43,4.00% 3.26%,2.90,-48.79%,0.88%,0.55,72.20,11.00%,0.69,-8.63%,4.74%,0.67,58.99,10400,0.69,May 11 BMO,2.01%,1.55M,58.09,"Mar 13, 2019",Yes / Yes,33.66% 5.66%,"

","1,031,206",-1.53%,FOX
Shift4 Payments Inc,Technology,Software - Infrastructure,USA,Mid,-,47.74,0.86,29.59%,79.33M,0.51%,3.25B,6.13,6.68,3.33%,55.85M,-16.89%,7.74B,0.40,1.26,91.52%,28.15%,-30.69%,60.50M,0.73,8.16%,-11.47%,6.83,-41.34%,4.45B,5.02,19.49%,1.69%,15.72M,-34.91%,8.17,2.65,15.43%,9.45%,108.50 -62.22%,-54.45%,15.49,6.13,1.00% -,1.87%,39.61 3.49%,-37.16%,-,8.35,27.99% 40.37%,27.74%,5.47%,6.10%,-53.50%,-,1.74,-72.43%,9.99%,2.78,-,-,1.22,28.28%,1.36%,42.19,2.19,- -,1.22,-106.81%,-6.47%,1.43,60.05,0.00%,2.77,32.15%,-8.22%,0.65,42.50,6300,2.75,May 07 BMO,-36.75%,2.30M,40.99,"Jun 05, 2020",Yes / Yes,0.43% 0.56%,"

","1,484,533",-3.55%,FOUR
Formula Systems (1985) Ltd ADR,Technology,Information Technology Services,Israel,Mid,-,3.79,38.53,6.40%,14.76M,-0.96%,2.24B,-,-,0.00%,14.35M,13.33%,1.97B,-,-,5.55%,0.00%,19.66%,610.25M,0.77,-,-,0.03,-7.90%,2.92B,1.59,-,1.30%,0.00M,-12.60%,91.66,1.75,-,4.24%,190.56 -23.39%,43.36%,83.53,-,-29.54% -9.66%,37.03%,97.50 49.72%,102.69%,-,-,1.10% 6.34%,22.12%,0.56%,1.21%,68.37%,1.51 (1.03%),0.68,663.52%,7.76%,5.25,335.76%,"Dec 30, 2025",1.61,5.70%,20.88%,57.92,-,0.88% 10.63%,1.63,2632.23%,8.27%,1.18,-,-,0.44,2.27%,6.19%,0.66,144.48,-,0.22,Mar 26 BMO,24.22%,0.60K,145.98,"Oct 20, 1997",No / Yes,- -,"

",396,1.04%,FORTY
FormFactor Inc,Technology,Semiconductor Equipment & Materials,USA,Mid,RUT,134.76,0.87,0.78%,77.95M,-11.23%,9.14B,38.30,3.06,-19.73%,77.35M,-18.63%,8.86B,1.26,0.61,97.48%,3.99%,23.79%,68.34M,10.88,88.71%,-1.74%,1.73,133.70%,839.78M,8.63,24.74%,5.67%,3.08M,110.11%,13.58,30.04,30.51%,6.75%,159.09 -26.33%,266.25%,3.90,249.97,2.28% -6.93%,6.32%,26.08 349.39%,283.51%,-,69.47,1.62% 2.51%,39.70%,7.62%,8.03%,244.30%,-,10.56,25.63%,9.64%,10.47,1700.31%,-,3.69,9.60%,8.14%,39.18,2.50,- -,4.55,212.29%,-15.05%,1.29,154.75,0.00%,0.03,31.97%,-2.33%,0.79,117.42,2153,0.02,Apr 29 AMC,64.95%,1.78M,117.20,"Jun 12, 2003",Yes / Yes,27.19% 0.27%,"

","1,407,951",-0.19%,FORM
Forestar Group Inc,Real Estate,Real Estate - Development,USA,Small,RUT,7.69,3.28,62.27%,51.01M,-4.94%,1.29B,7.88,3.20,0.00%,19.24M,-4.76%,1.73B,-,0.82,36.76%,2.84%,-16.08%,167.50M,0.75,-9.66%,0.50%,3.93,3.19%,1.71B,0.71,7.56%,5.39%,0.55M,2.31%,35.66,3.55,-,9.67%,30.74 -18.02%,26.76%,7.10,4.85,-2.85% 21.07%,6.37%,18.50 36.22%,23.41%,-,6.97,3.05% 12.27%,23.42%,3.13%,3.53%,9.95%,-,1.02,-0.91%,14.37%,0.91,124.40%,-,0.96,16.12%,9.81%,37.79,2.00,- -,0.96,1.58%,-6.82%,1.43,31.33,0.00%,0.45,6.64%,-3.28%,1.07,25.66,433,0.45,Apr 21 BMO,-4.49%,139.05K,25.20,"Dec 12, 2007",Yes / Yes,0.03% 0.17%,"

","149,235",-1.79%,FOR
Franco-Nevada Corp,Basic Materials,Gold,Canada,Large,-,31.36,7.10,0.64%,192.86M,-6.02%,42.94B,21.78,10.23,0.00%,191.57M,-13.71%,42.23B,1.05,2.22,80.61%,1.37%,-12.37%,1.37B,20.42,61.71%,-0.43%,3.19,13.09%,2.10B,5.30,13.34%,17.75%,2.63M,7.46%,42.04,60.09,20.72%,19.04%,285.67 -22.03%,37.54%,3.71,-,16.41% 27.48%,16.91%,152.89 45.69%,45.51%,1.76 (0.79%),22.49,11.41% 12.42%,76.56%,3.25%,2.85%,50.56%,1.58 (0.71%),20.08,121.71%,74.25%,8.09,243.58%,"Jun 11, 2026",6.15,71.72%,65.19%,36.98,2.00,5.62% 8.31%,6.15,123.01%,-4.47%,0.35,306.19,26.29%,0.00,76.51%,-8.44%,0.91,225.41,44,0.00,May 12 AMC,0.78%,823.03K,222.74,"Dec 06, 2007",Yes / Yes,12.87% 2.56%,"

","751,986",-1.18%,FNV
Fidelity National Financial Inc,Financial,Insurance - Specialty,USA,Large,-,17.37,2.81,5.66%,269.00M,2.67%,13.15B,8.19,5.97,-0.04%,253.91M,-3.07%,-,0.78,1.38,83.52%,3.18%,-12.83%,762.00M,0.88,6.45%,-1.45%,3.93,-12.98%,14.98B,1.81,12.83%,0.87%,8.08M,-10.48%,26.97,-,10.50%,10.06%,59.19 -17.44%,-12.61%,-,2.13,-22.04% -15.01%,6.34%,42.78 14.24%,45.89%,2.05 (4.19%),-,7.72% 6.05%,-,2.02%,2.59%,14.00%,2.00 (4.10%),-,-30.60%,13.76%,1.36,123.49%,"Jun 16, 2026",-,13.76%,5.09%,46.78,1.67,4.50% 8.39%,-,197.17%,-2.95%,1.02,62.20,91.27%,0.66,17.19%,1.13%,0.57,49.51,24535,0.66,May 06 AMC,-8.91%,2.06M,48.87,"Oct 14, 2005",Yes / Yes,-14.50% -10.71%,"

","1,170,304",-1.29%,FNF
Floor & Decor Holdings Inc,Consumer Cyclical,Home Improvement Retail,USA,Mid,-,24.04,1.84,2.31%,108.09M,-7.20%,4.78B,19.98,2.21,-0.31%,105.60M,-19.00%,6.49B,1.60,0.56,121.13%,11.45%,-36.78%,199.48M,1.02,-0.29%,4.40%,4.04,-26.32%,4.68B,1.95,15.59%,3.65%,12.09M,-27.38%,22.73,16.28,12.51%,8.53%,92.40 -52.15%,-44.14%,2.72,45.33,-11.49% 0.93%,4.86%,43.33 2.07%,-50.01%,-,12.75,3.18% 14.07%,38.62%,5.04%,5.14%,-54.93%,-,1.39,-3.01%,5.82%,2.61,-,-,0.33,3.46%,4.27%,36.01,2.67,- -,1.15,-18.82%,-8.90%,1.61,53.90,0.00%,0.82,-0.73%,-13.38%,1.13,44.98,13723,0.67,Apr 30 AMC,-33.02%,3.00M,44.22,"Apr 27, 2017",Yes / Yes,-10.09% -2.94%,"

","3,371,435",-1.69%,FND
F.N.B. Corp,Financial,Banks - Regional,USA,Mid,-,10.56,1.62,1.63%,355.67M,-2.50%,6.10B,8.74,1.96,-0.94%,350.18M,-3.93%,-,0.77,0.42,88.81%,7.14%,-5.62%,585.69M,2.26,8.46%,-1.76%,3.33,7.94%,2.70B,0.90,13.67%,1.18%,25.00M,0.18%,19.12,-,11.29%,8.86%,19.14 -10.48%,19.37%,-,10.62,8.64% 12.82%,6.47%,13.44 27.46%,53.22%,0.51 (2.99%),-,18.83% 13.09%,-,1.75%,1.99%,28.31%,0.48 (2.80%),-,27.92%,25.61%,0.38,33.31%,"Jun 01, 2026",-,3.99%,21.70%,43.50,1.33,0.00% 0.00%,0.09,18.03%,-2.71%,0.88,20.44,30.75%,0.65,0.77%,-0.04%,0.45,17.25,4205,0.33,Apr 16 AMC,2.10%,7.52M,17.13,"Sep 02, 1986",Yes / Yes,-0.99% -0.83%,"

","3,370,358",-0.70%,FNB
Fabrinet,Technology,Electronic Components,Cayman Islands,Large,RUT,58.27,11.63,0.44%,35.83M,6.82%,24.28B,39.45,17.18,-16.43%,35.68M,-3.18%,23.34B,1.43,3.81,111.45%,5.96%,34.00%,420.97M,5.73,35.75%,-1.92%,2.81,63.98%,4.24B,10.54,24.44%,13.74%,2.13M,48.86%,64.32,25.69,27.68%,19.99%,748.89 -9.50%,197.56%,26.38,530.09,19.61% 24.42%,18.24%,222.66 204.38%,610.13%,-,48.94,14.76% 15.80%,11.95%,8.92%,7.26%,711.68%,-,5.51,30.06%,9.77%,50.77,2012.69%,-,1.79,29.79%,9.94%,51.83,1.73,- -,2.55,53.49%,-0.23%,1.21,749.11,0.00%,0.00,39.29%,9.26%,1.02,700.26,16457,0.00,May 04 AMC,42.00%,755.85K,677.75,"Jun 25, 2010",Yes / Yes,4.54% 2.22%,"

","770,340",-3.21%,FN
Fomento Economico Mexicano SAB de CV ADR,Consumer Defensive,Beverages - Brewers,Mexico,Large,-,26.44,4.61,13.84%,199.57M,-2.41%,24.56B,20.98,5.81,-1.48%,173.63M,4.90%,41.95B,0.81,1.24,31.41%,0.41%,9.71%,1.58B,0.53,62.32%,-0.70%,1.69,32.71%,46.20B,3.52,10.64%,3.77%,0.71M,23.48%,34.62,4.14,25.92%,12.21%,125.71 -3.06%,20.02%,29.40,9.44,-6.55% -,6.21%,79.92 52.47%,30.47%,8.35 (6.85%),6.08,13.87% 13.82%,40.66%,2.17%,2.34%,56.90%,2.51 (2.06%),0.91,5.93%,8.65%,2.86,50.25%,"Apr 22, 2026",0.87,10.32%,3.42%,59.80,1.65,- -,1.16,428.41%,2.40%,0.42,130.50,-,1.59,23.33%,7.33%,2.09,122.25,368776,1.15,Apr 30 BMO,21.49%,421.70K,121.86,"May 11, 1998",Yes / Yes,126.63% 1.60%,"

","880,189",-0.32%,FMX
Fresenius Medical Care AG ADR,Healthcare,Medical Care Facilities,Germany,Large,-,11.63,1.90,0.00%,540.18M,-0.63%,11.94B,8.76,2.52,-,540.17M,-4.66%,24.33B,2.10,0.62,7.80%,0.26%,-7.96%,1.09B,0.53,-7.33%,-0.48%,2.18,-5.52%,22.44B,0.78,8.05%,3.06%,1.43M,-7.22%,28.24,8.36,4.18%,7.11%,30.46 -27.45%,-24.19%,2.64,5.88,16.25% -3.43%,4.34%,20.02 10.39%,-5.03%,0.82 (3.71%),6.13,2.83% 1.71%,25.96%,1.68%,1.88%,-45.46%,0.81 (3.69%),1.08,67.43%,10.21%,0.56,-46.24%,"May 22, 2026",0.86,7.24%,4.88%,49.37,3.06,13.25% 1.37%,1.20,-7.89%,0.22%,0.79,24.37,32.26%,0.83,5.03%,-1.58%,0.82,22.22,111024,0.65,May 05 BMO,-7.59%,653.96K,22.10,"Sep 17, 1996",Yes / Yes,-11.84% -0.14%,"

","536,462",-0.54%,FMS
FMC Corp,Basic Materials,Agricultural Inputs,USA,Small,-,-,-20.02,1.15%,125.05M,-2.97%,1.60B,5.71,2.23,1.27%,123.61M,-26.46%,5.89B,-,0.21,94.90%,10.39%,-11.88%,-2.51B,0.46,-41.86%,-6.18%,3.80,-8.20%,3.43B,0.88,29.80%,-23.16%,12.84M,-8.00%,14.57,4.08,-5.49%,-79.20%,44.78 -71.51%,-68.10%,3.13,-,- -,-53.45%,12.17 4.85%,-88.28%,0.32 (2.51%),13.75,-15.77% -5.67%,32.54%,6.06%,5.98%,-89.05%,1.32 (10.34%),1.71,-865.93%,4.56%,0.83,-67.79%,"Jun 30, 2026",0.96,-16.63%,-72.97%,37.03,2.70,-5.69% 0.22%,1.29,-1712.27%,-10.15%,0.38,17.12,-,2.56,-4.14%,-16.39%,1.02,13.55,5500,1.57,Apr 29 AMC,-38.98%,3.38M,12.76,"Sep 10, 1948",Yes / Yes,39.79% 2.28%,"

","3,453,350",-5.83%,FMC
First Mid Bancshares Inc,Financial,Banks - Regional,USA,Small,RUT,10.75,3.96,10.16%,26.61M,-0.47%,1.13B,8.69,4.89,-0.41%,23.91M,-2.34%,-,-,1.02,52.86%,1.10%,-2.09%,95.91M,2.36,14.29%,1.10%,2.36,14.26%,480.21M,1.05,11.81%,1.14%,0.26M,9.10%,40.46,-,-,9.85%,44.85 -5.13%,15.41%,-,11.19,2.01% 7.21%,6.50%,33.67 26.37%,77.74%,1.02 (2.39%),-,17.05% 17.98%,-,1.87%,2.06%,-0.95%,1.00 (2.35%),-,17.81%,25.57%,0.95,68.32%,"May 15, 2026",-,5.91%,19.97%,48.44,2.00,2.88% 3.88%,0.17,14.29%,-1.02%,0.79,49.00,25.62%,0.57,12.97%,1.20%,0.42,42.57,1170,0.37,Apr 29 AMC,6.03%,110.84K,42.55,"May 27, 1994",Yes / Yes,12.09% 2.16%,"

","46,058",-0.05%,FMBH
Flywire Corp,Technology,Software - Infrastructure,USA,Small,RUT,68.35,0.23,9.43%,121.45M,-4.98%,1.95B,24.20,0.65,-0.99%,111.78M,15.04%,1.63B,0.24,-0.03,94.81%,3.36%,42.48%,30.18M,2.88,301.89%,4.83%,1.84,13.72%,677.68M,2.29,47.98%,2.72%,3.75M,11.79%,6.91,6.01,99.22%,3.69%,18.05 -12.30%,37.06%,2.63,12.12,- -,3.54%,9.97 58.86%,-48.92%,-,24.86,29.13% 36.44%,56.06%,4.78%,4.84%,-,-,2.41,539.48%,5.17%,0.74,-,-,1.75,32.49%,4.45%,58.45,1.81,- -,1.75,389.35%,4.22%,1.32,18.73,0.00%,0.00,40.96%,17.58%,1.24,16.02,1400,0.00,May 05 AMC,19.72%,2.04M,15.83,"May 26, 2021",Yes / Yes,137.53% 8.08%,"

","2,532,889",-1.19%,FLYW
Firefly Aerospace Inc,Industrials,Aerospace & Defense,USA,Mid,RUT,-,-2.37,38.74%,160.07M,8.27%,6.82B,-,-1.30,-0.01%,98.16M,-0.51%,6.32B,-,-0.51,18.98%,8.32%,98.28%,-358.36M,36.90,-39.45%,0.61%,1.37,85.49%,184.88M,6.17,33.02%,-34.69%,8.16M,90.30%,6.90,12.37,28.02%,-58.08%,73.80 -42.32%,-,3.44,-,-38.83% -,-29.18%,16.00 166.06%,-,-,-,70.12% -,19.16%,11.55%,11.47%,-,-,34.20,-21.52%,-158.62%,4.35,-,-,2.53,70.66%,-193.83%,60.90,1.67,- -,2.53,-20.35%,14.52%,-,43.38,-,0.05,44.80%,28.37%,0.98,43.95,1409,0.04,May 04 AMC,40.94%,5.95M,42.57,"Aug 07, 2025",Yes / Yes,10.64% 4.93%,"

","5,818,839",-3.14%,FLY
Flutter Entertainment Plc,Consumer Cyclical,Gambling,USA,Large,-,-,-2.15,18.81%,174.40M,1.60%,16.96B,11.70,8.33,-0.04%,141.24M,-11.06%,26.64B,0.77,0.30,85.28%,6.83%,-22.67%,-375.00M,1.00,-27.39%,-15.39%,2.66,-50.90%,17.02B,1.88,44.57%,-1.41%,9.65M,-54.66%,51.97,4.81,15.10%,-3.96%,313.68 -68.92%,-60.90%,20.28,13.58,5.93% -,-1.76%,91.52 6.53%,-52.15%,-,10.39,20.02% 23.68%,44.25%,4.09%,4.39%,-42.02%,-,1.56,-172.90%,5.43%,4.68,-31.14%,-,0.90,18.90%,-2.20%,41.91,1.70,- -,0.90,-21.66%,-4.47%,1.13,153.45,-,1.39,17.44%,-6.79%,0.57,97.29,28518,1.35,May 06 AMC,-49.54%,3.62M,97.50,"Feb 10, 2004",Yes / Yes,11.97% 1.61%,"

","2,048,542",0.22%,FLUT
Flowserve Corp,Industrials,Specialty Industrial Machinery,USA,Mid,-,23.83,2.70,0.61%,127.58M,-7.26%,8.23B,13.96,4.61,-22.01%,127.02M,-22.80%,9.40B,1.17,0.86,100.98%,4.66%,-27.36%,354.02M,1.77,11.55%,-3.88%,2.71,-4.12%,4.65B,3.71,13.63%,6.31%,5.92M,-7.19%,17.34,10.39,11.95%,16.50%,92.41 -30.32%,25.35%,6.20,18.85,22.53% 21.58%,8.82%,45.11 42.74%,83.60%,0.88 (1.36%),13.75,9.37% 4.87%,35.53%,3.69%,4.26%,54.23%,0.85 (1.32%),2.02,26.77%,12.64%,3.28,43.38%,"Jun 26, 2026",1.63,0.83%,7.61%,32.80,1.69,1.64% 0.98%,2.22,14.00%,-12.82%,1.23,90.00,31.78%,0.85,-6.66%,-15.15%,0.94,65.93,16000,0.81,Apr 29 AMC,-6.52%,2.18M,64.39,"Mar 17, 1980",Yes / Yes,6.18% -8.50%,"

","2,052,983",-2.34%,FLS
Fluor Corp,Industrials,Engineering & Construction,USA,Mid,RUT,33.96,1.25,1.66%,141.56M,-4.92%,5.94B,12.98,3.28,-3.13%,137.34M,-11.58%,3.42B,0.64,0.70,92.92%,5.75%,-16.02%,350.00M,0.39,18.46%,-6.51%,2.85,0.33%,15.19B,2.10,26.34%,4.28%,7.89M,7.32%,20.29,1.62,20.35%,10.83%,57.50 -26.03%,12.22%,26.29,-,- 36.81%,8.88%,37.33 13.91%,53.10%,0.20 (0.47%),-,4.10% 1.83%,-1.63%,4.11%,4.32%,128.17%,-,0.23,-87.53%,-3.08%,2.23,-13.87%,"Feb 28, 2020",1.78,-8.32%,2.30%,35.07,2.20,- -,1.78,175.81%,-12.15%,1.30,51.64,-,0.37,-8.01%,-10.35%,1.47,44.35,22995,0.37,May 08 BMO,-5.87%,2.77M,42.53,"Dec 01, 2000",Yes / Yes,-77.26% -5.92%,"

","4,066,381",-4.10%,FLR
