Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
NexGen Energy Ltd,Energy,Uranium,Canada,Mid,NYSE,-,6.17B,5.95B,-300.90M,0.00M,1.84,1.10,-,-,-,- -,-,142,"Aug 14, 2013",-,-,-,-,5.07,8.45,-,-,-,1.37,1.37,0.42,0.00,Yes / Yes,-0.50,-0.16,-0.03,38.99%,31.68%,19.76%,-60.80% -11.26%,- -,-331.22%,-,-175.96%,-,May 06 BMO,-560.30% -,6.70%,0.00%,53.90%,-4.90%,-21.07%,-30.34%,-24.73%,-,-,-,0.97%,-6.63%,-12.12%,"

",661.44M,617.59M,6.92%,7.34,42.73M,13.96 -33.24%,6.26 48.88%,4.51%,4.36%,0.46,47.72,1.40,0.98,5.82M,"5,678,208",-0.53%,-0.75%,-20.82%,-33.05%,1.30%,35.66%,97.88%,119.81%,422.36%,1.06,15.17,8.93,9.32,4.37%,NXE
Ameris Bancorp,Financial,Banks - Regional,USA,Mid,NYSE,RUT,5.89B,-,376.32M,1.69B,60.96,-,0.81 (0.92%),0.80 (0.91%),"Jun 30, 2026",10.06% 5.92%,13.34%,2673,"May 19, 1994",15.84,12.46,-,3.49,1.44,-,11.67,-,-,-,0.18,0.34,0.34,Yes / Yes,5.53,7.03,1.68,10.78%,5.92%,-,6.32% 9.71%,9.68% 7.93%,-2.55%,1.41%,-51.98%,2.05%,Jul 23 AMC,-3.60% -1.86%,5.78%,-0.18%,98.69%,-1.68%,1.36%,9.40%,6.87%,-,28.74%,22.30%,-2.32%,-0.34%,8.29%,"

",67.11M,63.40M,4.34%,5.41,2.75M,93.22 -6.06%,65.43 33.84%,2.38%,2.16%,1.97,44.85,0.92,0.61,508.67K,"312,157",-1.78%,-2.98%,3.85%,9.90%,17.91%,27.60%,106.19%,80.15%,164.08%,2.14,94.17,87.83,87.57,-0.30%,ABCB
Sibanye Stillwater Limited ADR,Basic Materials,Other Precious Metals & Mining,South Africa,Mid,NYSE,-,6.43B,8.33B,-286.23M,7.29B,3.37,1.46,0.84 (9.20%),0.31 (3.42%),"Mar 20, 2026",-18.39% -20.56%,-,72423,"Feb 11, 2013",-,4.34,-,0.88,2.70,6.20,61.42,4.17,1.14,0.86,1.78,1.11,0.82,Yes / Yes,-0.40,2.09,-,603.55%,-8.88%,-,- -,-4.94% -1.28%,27.86%,19.11%,-4383.33%,35.87%,Feb 20 BMO,-125.38% 20.56%,0.00%,-,21.10%,-31.09%,-3.50%,-12.14%,-6.60%,23.87%,19.40%,-3.93%,6.82%,-5.35%,-28.28%,"

",707.64M,707.64M,1.57%,2.17,11.08M,21.29 -57.30%,7.09 28.12%,3.50%,3.66%,0.41,53.62,0.73,0.97,5.10M,"4,937,420",7.83%,7.07%,-20.75%,-56.96%,-36.21%,6.32%,21.36%,-47.64%,-22.59%,2.70,13.60,8.55,9.09,6.32%,SBSW
Weatherford International plc,Energy,Oil & Gas Equipment & Services,USA,Mid,NASD,-,6.07B,6.56B,366.00M,4.78B,24.90,15.86,1.10 (1.30%),1.05 (1.24%),"Aug 06, 2026",- -,16.84%,16700,"Dec 20, 2019",16.74,11.72,1.34,1.27,3.40,5.34,11.54,6.75,1.37,1.77,2.34,0.91,0.87,Yes / Yes,5.06,7.23,1.32,-19.08%,36.68%,8.77%,154.27% -,4.33% 5.94%,-22.96%,-7.17%,-71.24%,-8.22%,Jul 21 AMC,-39.02% 3.38%,2.13%,-10.13%,103.77%,1.52%,7.15%,22.20%,10.96%,29.24%,14.42%,7.66%,1.64%,-8.01%,-5.35%,"

",71.80M,70.16M,8.40%,4.47,5.89M,113.15 -25.13%,52.70 60.74%,4.50%,3.91%,3.75,47.72,0.87,0.60,1.32M,"791,764",-1.04%,3.94%,-20.94%,-7.36%,8.24%,44.75%,2.01%,385.72%,-98.97%,1.69,119.55,82.31,84.71,2.92%,WFRD
Construction Partners Inc,Industrials,Engineering & Construction,USA,Mid,NASD,RUT,5.75B,7.52B,127.00M,3.26B,17.33,1.36,-,-,-,- -,0.00%,6412,"May 04, 2018",44.70,27.13,-,1.76,5.87,74.68,30.04,16.62,2.31,1.21,1.53,1.88,1.82,Yes / Yes,2.27,3.75,1.01,34.54%,26.35%,-,64.71% 18.69%,29.28% 29.05%,94.34%,48.81%,115.59%,34.56%,Aug 07 BMO,774.16% 13.37%,16.74%,0.00%,86.18%,2.81%,4.10%,14.21%,4.60%,15.79%,8.63%,3.90%,-0.71%,-7.90%,-11.72%,"

",47.97M,47.07M,5.63%,3.05,2.65M,151.00 -32.66%,93.22 9.09%,4.49%,5.21%,5.33,42.40,0.91,0.86,868.67K,"745,449",-2.26%,-14.38%,-11.84%,-10.29%,-6.32%,-2.03%,254.20%,202.83%,-,1.71,145.00,104.03,101.69,-2.25%,ROAD
10x Genomics Inc,Healthcare,Health Information Services,USA,Mid,NASD,RUT,6.28B,5.82B,-22.66M,638.78M,6.31,4.25,-,-,-,- -,-,1178,"Sep 12, 2019",-,-,-,9.82,7.83,11.62,51.36,-,9.11,5.42,5.90,0.10,0.09,Yes / Yes,-0.17,-0.71,-0.24,-130.22%,12.19%,-5.68%,37.90% 42.10%,7.57% 16.55%,86.67%,2.26%,62.53%,-2.61%,Aug 06 AMC,63.65% 3.03%,10.92%,-1.15%,98.58%,1.48%,-2.36%,-2.98%,-2.56%,70.49%,-11.70%,-3.55%,12.06%,36.98%,113.27%,"

",118.91M,113.09M,14.37%,5.15,16.25M,49.50 -0.14%,11.16 342.92%,5.96%,6.60%,2.77,69.75,1.97,0.72,3.15M,"2,259,737",2.85%,28.93%,144.70%,134.49%,203.07%,255.36%,-21.43%,-73.02%,-,2.38,41.54,46.32,49.43,6.71%,TXG
Scholar Rock Holding Corp,Healthcare,Biotechnology,USA,Mid,NASD,RUT,5.87B,5.60B,-408.73M,0.00M,2.32,4.01,-,-,-,- -,-,289,"May 24, 2018",-,-,-,-,21.14,12.23,-,-,-,8.64,8.64,0.75,0.72,Yes / Yes,-3.59,-2.55,-0.84,3.23%,19.76%,25.79%,-13.45% -3.21%,- -,-35.59%,-,-24.08%,-,Aug 06 BMO,-3.74% -,19.56%,-0.51%,98.93%,6.98%,-86.70%,-138.94%,-85.94%,-,-,-,-6.50%,-2.00%,9.80%,"

",119.10M,96.39M,18.26%,12.78,17.60M,58.49 -16.24%,27.07 80.98%,4.07%,4.63%,2.31,43.58,0.72,1.53,1.38M,"2,100,225",-0.99%,-10.93%,5.81%,13.59%,11.21%,29.50%,597.86%,56.77%,-,1.06,60.07,49.06,48.99,-0.14%,SRRK
GDS Holdings Limited ADR,Technology,Information Technology Services,China,Mid,NASD,-,6.23B,11.50B,398.84M,1.70B,19.94,11.01,-,-,-,- -,0.00%,2434,"Nov 02, 2016",21.58,129.42,1.98,3.66,1.60,2.90,-,14.81,6.75,1.87,1.87,1.50,1.20,Yes / Yes,1.48,0.25,0.01,1136.74%,-75.47%,65.30%,- -,4.72% 13.85%,39615.38%,9.67%,225.55%,29.94%,Aug 13 BMO,674.78% 12.03%,0.00%,-,46.03%,6.85%,3.66%,10.31%,4.07%,23.60%,17.05%,23.42%,0.36%,-2.94%,-15.68%,"

",200.93M,194.93M,6.98%,5.73,13.61M,48.61 -34.23%,26.97 18.54%,5.02%,4.51%,1.66,49.14,0.44,0.93,2.37M,"2,218,432",-1.69%,6.46%,-23.04%,-32.18%,-8.40%,-9.36%,136.12%,-45.78%,-,1.12,52.61,29.58,31.97,8.08%,GDS
Flagstar Bank NA,Financial,Banks - Regional,USA,Mid,NYSE,RUT,5.94B,-,15.00M,4.43B,18.31,-,0.04 (0.28%),0.04 (0.28%),"Sep 04, 2026",-73.03% -54.45%,-,5631,"Nov 23, 1993",705.45,10.69,-,1.34,0.78,-,-,-,-,-,0.16,1.34,1.34,Yes / Yes,0.02,1.33,0.10,169.53%,283.29%,-,- -,27.24% 22.25%,102.10%,-21.42%,129.22%,-13.77%,Jul 24 BMO,-6.10% -4.33%,27.81%,0.00%,68.10%,3.88%,0.05%,0.59%,0.25%,-,2.66%,0.34%,-2.69%,-1.76%,7.28%,"

",417.02M,300.88M,11.57%,7.39,34.81M,15.44 -7.71%,10.57 34.82%,3.24%,2.39%,0.39,44.39,1.01,0.79,4.71M,"3,703,232",-3.13%,-4.62%,3.19%,10.12%,13.19%,24.78%,-65.23%,-59.68%,-67.13%,1.89,16.08,14.08,14.25,1.21%,FLG
Grupo Aval Acciones y Valores SA ADR,Financial,Banks - Regional,Colombia,Small,NYSE,-,1.95B,-,433.15M,11.67B,4.10,-,0.21 (4.06%),0.15 (2.99%),"Jul 31, 2026",-24.93% -18.72%,31.55%,-,"Sep 23, 2014",14.11,9.00,0.41,0.17,1.26,-,6.90,-,-,-,0.62,3.64,3.62,No / Yes,0.36,0.57,0.12,21.25%,23.82%,21.98%,-11.07% -9.10%,8.70% 0.83%,29.21%,6.14%,10.18%,18.74%,May 12 AMC,- -,-,-,1.17%,83.67%,0.57%,10.81%,1.93%,-,10.09%,3.71%,3.71%,3.37%,15.60%,"

",378.26M,378.09M,0.06%,0.85,0.23M,6.20 -16.94%,2.80 83.93%,4.97%,3.87%,0.22,56.71,0.71,0.50,267.84K,"132,589",4.25%,2.39%,18.94%,2.18%,27.16%,80.70%,96.56%,37.75%,-6.69%,3.50,4.67,4.90,5.15,5.10%,AVAL
Lyft Inc,Technology,Software - Application,USA,Mid,NASD,-,5.90B,5.47B,2.86B,6.52B,7.91,4.53,-,-,-,- -,0.00%,3913,"Mar 29, 2019",2.19,15.77,-,0.91,1.97,3.43,5.26,-,0.84,0.58,0.58,0.43,0.39,Yes / Yes,7.12,0.99,0.15,-91.41%,68.60%,-,- -,15.54% 21.71%,5134.71%,9.36%,490.00%,13.81%,Aug 06 AMC,-22.48% 1.20%,4.81%,-0.51%,113.24%,8.55%,39.23%,147.81%,68.02%,35.62%,-2.42%,43.82%,1.38%,6.85%,-5.58%,"

",382.53M,361.42M,24.80%,6.39,89.62M,25.54 -39.12%,12.46 24.80%,4.65%,4.40%,0.69,56.33,1.78,0.69,14.01M,"9,710,212",10.91%,6.43%,8.44%,-9.59%,-19.72%,10.91%,24.60%,-71.89%,-,2.37,19.08,15.44,15.55,0.71%,LYFT
Fortune Brands Innovations Inc,Industrials,Building Products & Equipment,USA,Mid,NYSE,-,5.88B,8.61B,271.70M,4.44B,19.75,1.88,1.04 (2.12%),1.02 (2.07%),"Aug 21, 2026",-3.71% 0.82%,40.56%,10000,"Sep 16, 2011",21.85,13.77,2.79,1.32,2.49,26.17,17.29,10.54,1.94,1.04,2.13,1.26,1.26,Yes / Yes,2.25,3.58,0.80,-13.55%,14.64%,4.93%,-22.17% -8.97%,-1.87% -6.03%,-34.26%,-2.01%,-51.83%,-2.11%,Aug 04 AMC,2.49% 0.29%,2.17%,43.63%,103.69%,3.21%,4.14%,11.66%,5.11%,43.24%,14.20%,6.12%,-2.85%,8.83%,3.43%,"

",119.36M,116.70M,8.60%,3.67,10.04M,64.84 -24.04%,32.34 52.29%,3.95%,4.01%,2.10,50.95,1.31,0.63,2.73M,"1,719,873",-1.10%,-10.29%,22.12%,-10.26%,-1.54%,-9.57%,-31.34%,-40.88%,-8.92%,2.58,54.83,49.12,49.25,0.26%,FBIN
Kite Realty Group Trust,Real Estate,REIT - Retail,USA,Mid,NYSE,RUT,5.88B,8.95B,171.47M,832.63M,14.07,1.10,1.20 (4.16%),1.14 (3.93%),"Jul 09, 2026",8.13% 12.89%,80.45%,228,"Aug 11, 2004",36.00,54.61,-,7.06,2.06,26.34,22.63,16.33,10.75,1.81,1.81,1.11,0.96,Yes / Yes,0.80,0.53,0.12,-70.91%,32.94%,-24.63%,- -,1.81% 24.97%,1197.42%,-3.59%,-48.80%,-9.53%,Jul 30 BMO,624.11% -2.03%,1.89%,-0.35%,104.83%,-1.09%,4.39%,9.35%,5.11%,30.76%,22.87%,20.59%,-0.10%,2.03%,14.73%,"

",203.06M,199.24M,6.58%,5.67,13.10M,29.92 -3.28%,20.74 39.56%,2.26%,1.69%,0.56,51.35,0.84,1.44,2.31M,"3,335,629",0.14%,1.97%,11.09%,27.60%,21.46%,26.85%,27.81%,45.26%,-3.70%,2.17,30.50,28.85,28.94,0.31%,KRG
Albertsons Companies Inc,Consumer Defensive,Grocery Stores,USA,Mid,NYSE,-,5.63B,21.02B,65.70M,83.23B,3.30,0.64,0.54 (4.69%),0.64 (5.52%),"Jul 24, 2026",7.72% 24.57%,151.02%,280000,"Jun 26, 2020",155.08,-,-,0.07,3.52,18.19,9.98,4.89,0.25,0.21,0.84,9.74,8.81,Yes / Yes,0.07,-,0.34,-15.45%,-,-3.41%,-44.03% -24.70%,2.32% 3.60%,-95.14%,2.75%,-58.62%,0.24%,Jul 23 BMO,-21.92% 0.39%,32.68%,0.08%,66.64%,-1.45%,0.25%,2.72%,0.42%,24.96%,1.96%,0.08%,-15.01%,-20.28%,-30.57%,"

",488.68M,326.70M,15.52%,6.21,50.70M,20.02 -42.06%,10.86 6.81%,4.85%,3.86%,0.67,31.96,0.42,1.07,8.16M,"8,732,992",1.40%,-14.26%,-29.61%,-30.50%,-32.44%,-40.42%,-46.45%,-28.48%,-,2.60,14.19,12.06,11.60,-3.81%,ACI
Bank OZK,Financial,Banks - Regional,USA,Mid,NASD,-,5.78B,-,690.70M,2.80B,53.19,-,1.90 (3.72%),1.86 (3.65%),"Jul 13, 2026",11.36% 10.01%,28.17%,3280,"Jul 17, 1997",8.30,8.39,2.05,2.07,0.96,-,8.25,-,-,-,0.08,0.13,0.08,Yes / Yes,6.14,6.08,1.44,-6.04%,4.67%,4.09%,10.83% 22.32%,26.60% 18.77%,0.52%,0.67%,-2.29%,-1.33%,Jul 21 AMC,0.96% -0.52%,0.00%,-,91.57%,-0.08%,1.75%,11.79%,10.68%,-,32.97%,24.70%,0.43%,1.57%,6.83%,"

",113.43M,113.43M,13.94%,13.29,15.81M,53.66 -4.98%,42.37 20.34%,1.84%,2.33%,1.14,51.41,0.88,0.85,1.19M,"1,011,807",1.74%,-2.11%,7.35%,8.95%,10.80%,2.18%,16.58%,25.25%,41.68%,2.60,54.22,51.55,50.99,-1.09%,OZK
Sonoco Products Co,Consumer Cyclical,Packaging & Containers,USA,Mid,NYSE,-,5.62B,10.23B,646.79M,7.46B,36.22,1.71,2.14 (3.77%),2.13 (3.75%),"Aug 10, 2026",3.20% 4.17%,53.00%,22000,"Nov 01, 1982",8.76,8.97,1.28,0.75,1.57,33.31,15.83,8.07,1.37,0.55,0.99,1.33,1.05,Yes / Yes,6.49,6.34,1.95,1.83%,9.00%,6.99%,-5.55% 14.20%,1.22% 7.46%,1026.56%,12.01%,178.77%,-1.24%,Jul 22 AMC,2.23% 0.29%,1.25%,1.08%,90.38%,1.45%,5.62%,18.93%,8.83%,20.87%,9.96%,8.67%,1.12%,7.70%,15.78%,"

",98.87M,97.63M,10.82%,8.31,10.56M,60.67 -6.35%,38.65 47.01%,3.54%,3.27%,1.92,54.35,0.34,1.06,1.27M,"1,348,445",0.89%,0.83%,15.61%,19.72%,30.20%,23.98%,-3.48%,-10.93%,11.56%,2.00,63.78,58.98,56.82,-3.66%,SON
Credit Acceptance Corp,Financial,Credit Services,USA,Mid,NASD,-,5.81B,11.66B,453.40M,2.33B,145.26,53.36,-,-,-,- -,0.00%,2314,"Jun 05, 1992",13.81,9.79,0.44,2.50,3.83,10.41,5.52,10.43,5.01,0.27,0.27,4.23,3.05,Yes / Yes,40.24,56.76,12.20,22.63%,17.05%,22.16%,-2.56% 9.16%,8.14% 6.78%,72.48%,4.52%,43.21%,1.56%,Aug 04 AMC,-0.20% -0.13%,50.55%,-2.76%,67.57%,-12.89%,5.05%,28.12%,7.39%,97.84%,46.91%,19.49%,-8.99%,-5.55%,10.49%,"

",10.42M,5.17M,23.39%,7.17,1.21M,668.86 -16.92%,401.90 38.26%,3.64%,3.65%,21.48,33.78,1.39,0.73,168.69K,"123,905",-6.23%,-12.73%,11.00%,28.20%,25.30%,10.13%,1.42%,14.63%,207.56%,2.50,652.75,556.71,555.67,-0.19%,CACC
Core Scientific Inc,Technology,Software - Infrastructure,USA,Mid,NASD,RUT,7.01B,9.48B,-1.38B,440.31M,-7.57,6.02,-,-,-,- -,-,325,"Jan 24, 2024",-,69.68,-,15.92,-,3.62,-,-,21.53,0.89,0.89,-,-,Yes / Yes,-4.43,0.31,-0.03,-317.89%,108.51%,-,48.07% -435.73%,-20.72% -,-973.13%,26.37%,-7868.82%,108.83%,Jul 28 BMO,-5203.51% 13.37%,5.42%,-0.99%,119.73%,9.68%,-38.77%,-,-69.78%,28.09%,-30.62%,-312.93%,-1.79%,-12.97%,10.68%,"

",319.59M,303.94M,20.85%,4.64,63.36M,30.46 -28.40%,12.60 73.16%,11.40%,8.26%,2.05,46.31,5.68,1.65,13.66M,"22,588,162",-8.97%,-14.77%,11.50%,11.90%,49.79%,67.06%,-,-,-,1.32,36.00,18.12,21.81,20.36%,CORZ
Portland General Electric Co,Utilities,Utilities - Regulated Electric,USA,Mid,NYSE,RUT,5.80B,10.74B,251.00M,3.34B,35.60,0.07,2.18 (4.35%),2.13 (4.24%),"Sep 25, 2026",5.13% 5.65%,75.09%,2877,"Apr 03, 2006",22.36,14.01,1.89,1.74,1.41,724.61,87.83,9.34,3.22,0.95,1.09,1.20,1.19,Yes / Yes,2.24,3.57,0.65,11.20%,5.40%,7.41%,2.06% 9.83%,10.29% 10.15%,-21.65%,4.28%,-57.50%,-3.64%,Jul 31 BMO,-24.40% -7.79%,0.52%,-3.44%,110.35%,8.59%,1.94%,6.30%,2.78%,34.87%,17.00%,7.51%,-3.94%,-2.02%,-0.28%,"

",115.73M,115.13M,5.79%,5.36,6.67M,54.62 -8.29%,40.81 22.74%,1.78%,1.79%,0.96,37.73,0.54,0.92,1.24M,"1,140,775",-4.39%,-3.36%,-1.88%,0.32%,4.38%,21.20%,5.36%,2.43%,14.70%,2.85,52.70,50.30,50.09,-0.42%,POR
Associated Banc-Corp,Financial,Banks - Regional,USA,Mid,NYSE,RUT,5.80B,-,491.92M,2.56B,28.85,-,0.97 (3.14%),0.95 (3.09%),"Sep 01, 2026",4.71% 5.25%,33.61%,-,"Nov 01, 1982",10.77,9.29,1.19,2.26,1.07,-,9.55,-,-,-,0.09,1.01,0.92,Yes / Yes,2.86,3.31,0.75,3.66%,13.65%,7.84%,5.72% 8.22%,19.50% 15.79%,273.24%,20.10%,-2.79%,14.32%,Jul 23 AMC,-8.66% 2.84%,14.67%,-0.36%,79.34%,3.19%,1.05%,9.66%,4.66%,-,24.35%,19.19%,0.00%,3.88%,12.80%,"

",188.72M,161.03M,3.58%,2.81,5.77M,31.83 -3.35%,23.63 30.17%,2.09%,2.03%,0.62,53.42,0.77,0.71,2.05M,"1,453,401",1.65%,-0.03%,10.49%,14.78%,19.41%,22.21%,60.12%,55.35%,65.38%,2.20,33.60,30.72,30.76,0.13%,ASB
Klaviyo Inc,Technology,Software - Application,USA,Mid,NYSE,-,5.49B,4.62B,-8.64M,1.31B,3.81,3.29,-,-,-,- -,-,2368,"Sep 20, 2023",-,17.66,0.73,4.19,4.81,5.57,27.19,-,3.52,4.11,4.11,0.10,0.08,Yes / Yes,-0.03,1.04,0.19,26.83%,22.30%,24.03%,17.62% 23.28%,37.69% 43.55%,80.64%,30.27%,157.59%,27.94%,Aug 05 AMC,11.28% 2.71%,65.44%,-1.18%,45.24%,-0.71%,-0.60%,-0.78%,-0.69%,74.55%,-3.22%,-0.66%,5.42%,15.75%,-14.41%,"

",144.08M,103.41M,23.40%,3.68,24.19M,36.76 -50.08%,12.53 46.45%,6.45%,6.04%,1.12,58.54,0.33,0.58,6.57M,"3,794,818",17.10%,21.52%,-7.74%,-28.68%,-43.49%,-41.91%,-,-,-,1.17,29.05,19.37,18.35,-5.27%,KVYO
Ormat Technologies Inc,Utilities,Utilities - Renewable,USA,Mid,NYSE,RUT,5.94B,8.74B,127.60M,1.16B,41.84,12.41,0.49 (0.50%),0.48 (0.50%),"May 20, 2026",0.00% 1.76%,23.77%,1648,"Nov 11, 2004",46.77,38.29,3.13,5.11,2.31,7.79,-,16.58,7.51,1.02,1.07,1.33,1.01,Yes / Yes,2.07,2.53,0.27,2.41%,10.11%,12.24%,20.11% 4.18%,10.46% 7.01%,1.12%,31.45%,7.18%,75.80%,Aug 05 AMC,42.58% 15.67%,5.24%,-1.46%,102.26%,2.75%,2.02%,5.07%,2.47%,27.51%,19.32%,10.97%,-8.24%,-20.15%,-16.46%,"

",61.45M,58.24M,8.90%,5.47,5.18M,146.39 -33.94%,84.13 14.95%,4.09%,3.21%,3.91,31.24,0.92,1.03,948.48K,"979,051",-6.87%,-11.19%,-12.34%,-24.43%,-12.46%,8.14%,19.04%,38.67%,111.90%,2.00,133.83,94.33,96.71,2.52%,ORA
Hims & Hers Health Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Mid,NYSE,RUT,6.26B,6.64B,-13.23M,2.37B,1.93,3.24,-,-,-,- -,0.00%,2442,"Sep 13, 2019",-,57.49,3.77,2.64,13.98,8.34,101.55,57.50,2.80,1.55,1.69,2.54,2.52,Yes / Yes,-0.08,0.47,-0.05,-124.69%,473.54%,15.24%,- -,64.55% 73.63%,-107.11%,32.81%,-301.00%,3.77%,Aug 10 AMC,-1674.80% -1.42%,9.78%,-1.25%,66.31%,-13.77%,-0.84%,-2.66%,-0.84%,57.45%,2.00%,-0.56%,-18.05%,-11.68%,-11.26%,"

",222.33M,208.81M,29.41%,3.22,61.41M,70.43 -61.61%,13.74 96.80%,14.23%,8.96%,2.95,39.60,2.45,0.90,19.05M,"17,215,858",-17.41%,-22.01%,2.70%,-5.69%,-16.72%,-58.74%,212.96%,241.85%,-,2.67,30.15,25.00,27.04,8.16%,HIMS
Bausch + Lomb Corp,Healthcare,Medical Instruments & Supplies,Canada,Mid,NYSE,-,6.06B,10.86B,-171.00M,5.32B,17.86,1.06,-,-,-,- -,-,13000,"May 06, 2022",-,15.64,0.38,1.14,0.95,16.03,43.23,13.31,2.04,1.02,1.55,0.80,0.80,Yes / Yes,-0.48,1.09,0.21,57.09%,35.58%,41.10%,- -,10.62% 8.38%,37.70%,8.85%,77.64%,9.08%,Jul 29 BMO,-2.85% 1.81%,88.85%,0.02%,10.00%,-1.07%,-1.24%,-2.67%,-1.49%,56.97%,7.61%,-3.21%,3.39%,6.75%,4.05%,"

",357.06M,39.77M,9.56%,8.27,3.80M,18.92 -10.18%,13.09 29.79%,4.22%,3.21%,0.54,60.80,0.56,1.30,459.77K,"598,996",6.32%,2.60%,10.76%,1.37%,-0.53%,23.92%,-13.93%,-,-,2.36,18.55,16.20,16.99,4.88%,BLCO
Ligand Pharmaceuticals Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,5.94B,5.61B,153.56M,274.48M,49.79,38.89,-,-,"Jul 02, 2010",- -,0.00%,47,"Nov 18, 1992",40.17,25.54,1.32,21.63,5.95,7.62,48.24,41.33,20.44,20.95,21.28,0.45,0.45,Yes / Yes,7.38,11.60,1.84,12.37%,26.97%,19.36%,- -,10.96% 7.54%,210.12%,51.24%,69.66%,14.09%,Aug 06 BMO,-10.23% -11.88%,2.47%,-12.20%,106.17%,1.69%,12.60%,17.13%,10.60%,83.42%,36.88%,55.95%,-2.92%,7.80%,34.86%,"

",20.03M,19.55M,9.81%,5.42,1.92M,326.63 -9.29%,129.55 128.71%,3.99%,3.68%,11.39,51.71,1.18,0.80,353.87K,"283,318",-1.94%,-6.26%,31.77%,55.76%,56.71%,119.10%,335.66%,304.52%,240.43%,1.00,323.30,288.01,296.29,2.87%,LGND
Landbridge Company LLC,Energy,Oil & Gas Equipment & Services,USA,Mid,NYSE,-,5.89B,6.86B,31.67M,206.15M,12.37,0.39,0.48 (0.63%),0.44 (0.58%),"Jun 04, 2026",- -,42.74%,-,"Jun 28, 2024",79.19,25.09,0.48,28.58,6.18,198.51,-,48.41,33.28,3.12,3.12,1.55,1.55,Yes / Yes,0.97,3.05,0.53,60.72%,38.60%,51.89%,- -,56.67% -,143.87%,52.83%,15.14%,16.05%,Aug 05 AMC,-40.42% -13.14%,1.75%,-3.81%,98.94%,-0.48%,2.67%,8.07%,3.60%,90.34%,62.30%,15.36%,-0.25%,5.35%,17.45%,"

",27.84M,27.35M,13.94%,10.49,3.81M,85.60 -10.63%,43.75 74.86%,3.75%,4.35%,3.39,54.89,0.17,0.55,363.49K,"198,194",-0.29%,-3.46%,11.35%,30.64%,56.15%,32.33%,-,-,-,1.89,86.00,74.91,76.50,2.12%,LB
Selective Insurance Group Inc,Financial,Insurance - Property & Casualty,USA,Mid,NASD,RUT,5.64B,-,488.43M,5.49B,58.13,-,1.78 (1.89%),1.67 (1.76%),"Aug 17, 2026",11.26% 10.80%,20.97%,2800,"Mar 17, 1980",11.74,10.80,1.50,1.03,1.63,-,4.58,-,-,-,0.39,0.25,0.25,Yes / Yes,8.06,8.76,1.81,9.32%,8.59%,7.21%,28.33% 12.88%,14.06% 12.77%,32.16%,7.30%,54.71%,4.96%,Jul 23 AMC,17.48% -5.85%,0.93%,-3.23%,88.04%,0.31%,3.59%,14.15%,10.90%,-,12.71%,8.90%,-1.83%,1.54%,12.37%,"

",59.57M,59.02M,2.89%,2.95,1.71M,100.40 -5.72%,72.78 30.06%,4.68%,3.03%,3.06,48.80,0.29,1.06,579.32K,"615,573",-3.20%,-2.42%,11.79%,16.33%,13.13%,19.20%,-9.35%,16.36%,141.73%,2.90,100.86,96.68,94.66,-2.09%,SIGI
Casella Waste Systems Inc,Industrials,Waste Management,USA,Mid,NASD,RUT,5.69B,6.80B,7.14M,1.88B,24.65,1.99,-,-,-,- -,0.00%,5600,"Oct 29, 1997",797.68,51.67,3.53,3.03,3.63,44.86,55.63,16.15,3.62,1.38,1.38,0.79,0.77,Yes / Yes,0.11,1.73,0.36,6.08%,28.56%,14.63%,-50.57% -41.82%,19.18% 18.85%,-48.77%,14.92%,-14.89%,9.64%,Aug 06 AMC,15.21% 0.63%,2.24%,-2.34%,118.77%,-1.95%,0.22%,0.46%,0.26%,16.98%,4.94%,0.38%,-5.02%,-1.01%,-2.37%,"

",62.62M,62.19M,7.89%,6.78,4.90M,111.16 -19.49%,74.05 20.86%,3.51%,3.49%,3.35,43.43,0.75,1.17,723.28K,"844,466",-0.59%,-7.70%,14.58%,-14.26%,-8.62%,-17.41%,11.79%,30.13%,856.20%,1.62,111.40,90.48,89.50,-1.08%,CWST
