Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Agios Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-7.12,8.38%,58.45M,2.01%,2.02B,-,-5.14,-2.34%,53.68M,19.45%,1.20B,-,-1.81,101.27%,12.31%,23.92%,-412.78M,37.36,7.03%,-6.27%,7.12,-15.81%,54.03M,1.69,22.33%,-27.89%,6.61M,26.56%,20.41,2.36,20.58%,-30.20%,46.00 -25.11%,23.83%,14.58,-,-18.95% -8.46%,-33.98%,22.24 54.90%,57.02%,-,-,55.97% -,78.67%,2.83%,4.08%,-37.41%,-,22.29,-160.22%,-873.87%,1.41,-29.09%,-,11.06,48.03%,-764.01%,67.21,1.60,- -,11.46,-9.68%,8.92%,0.74,43.75,-,0.03,86.09%,16.21%,0.62,33.30,540,0.02,Apr 29 BMO,2.00%,928.02K,34.45,"Jul 24, 2013",Yes / Yes,4.80% 65.14%,"

","572,155",3.45%,AGIO
Alamos Gold Inc,Basic Materials,Gold,Canada,NYSE,-,22.81,2.10,0.37%,419.86M,0.44%,20.09B,13.28,3.60,0.00%,418.40M,3.37%,19.63B,0.32,0.61,60.62%,1.68%,11.83%,885.80M,11.10,107.25%,-2.58%,1.64,37.68%,1.81B,4.52,24.15%,15.12%,7.03M,23.98%,10.59,29.45,41.28%,22.06%,55.41 -13.68%,61.42%,1.62,75.21,181.35% 41.75%,19.02%,23.75 101.39%,256.67%,0.12 (0.26%),18.03,30.11% 19.31%,53.26%,2.88%,4.67%,448.51%,0.11 (0.24%),10.85,203.97%,48.05%,2.16,673.95%,"Mar 12, 2026",1.33,34.29%,48.97%,56.41,1.14,0.00% 10.76%,1.72,394.00%,8.20%,0.66,59.42,4.74%,0.05,53.09%,4.10%,0.42,48.78,-,0.05,Apr 29 AMC,32.00%,4.28M,47.83,"Jul 06, 2015",Yes / Yes,4.87% 1.29%,"

","1,808,961",-1.95%,AGI
AGCO Corp,Industrials,Farm & Heavy Construction Machinery,USA,NYSE,-,11.83,9.75,17.26%,72.63M,-3.87%,8.35B,14.33,8.04,-0.02%,59.91M,-2.75%,10.40B,0.56,0.44,91.91%,3.55%,3.69%,726.50M,0.83,9.35%,-0.50%,2.77,10.60%,10.08B,1.96,39.27%,6.29%,2.13M,10.50%,58.84,9.68,25.56%,18.13%,143.78 -19.83%,36.75%,11.90,11.28,-6.32% 11.57%,10.80%,78.37 47.08%,-2.33%,1.17 (1.01%),10.21,-7.29% 1.96%,24.68%,3.15%,3.17%,-13.30%,1.16 (1.01%),1.03,271.13%,6.86%,4.09,160.53%,"Feb 13, 2026",0.67,-13.55%,7.21%,43.41,2.76,8.03% 12.63%,1.39,137.65%,-0.72%,1.17,126.62,11.88%,0.61,1.14%,-7.48%,1.65,122.58,22000,0.57,Feb 05 BMO,2.21%,768.69K,115.27,"Apr 16, 1992",Yes / Yes,16.54% 9.39%,"

","1,266,373",-5.96%,AGCO
AGI Inc,Financial,Banks - Regional,Brazil,NYSE,-,-,-,79.37%,82.69M,8.17%,1.25B,3.89,2.01,0.00%,32.99M,-19.90%,-,0.15,0.24,5.03%,4.64%,-,-,-,10.82%,236.69%,1.93,-,-,-,34.93%,-,1.53M,-27.35%,-,-,25.17%,-,12.21 -36.04%,-,-,-,- -,-,6.46 20.90%,-,0.11 (1.44%),-,- -,-,10.40%,8.22%,-,-,-,-,-,0.63,-,-,-,-,-,45.59,1.00,- -,-,-,0.98%,-,17.29,-,-,-,-17.80%,1.66,7.45,-,-,Mar 23 AMC,-17.80%,791.32K,7.81,"Feb 11, 2026",No / Yes,-0.37% 60.10%,"

","1,311,286",4.83%,AGBK
First Majestic Silver Corporation,Basic Materials,Silver,Canada,NYSE,-,62.88,0.34,1.38%,491.32M,1.20%,10.45B,20.50,1.03,0.00%,486.91M,-4.73%,10.19B,0.70,0.31,48.64%,4.13%,6.60%,164.92M,8.31,130.43%,0.81%,0.82,51.14%,1.26B,3.77,-2.64%,4.94%,20.12M,27.01%,5.62,10.73,29.22%,8.02%,32.03 -33.95%,220.61%,1.97,30.17,- 26.09%,5.39%,5.49 285.43%,187.11%,0.06 (0.26%),16.29,26.28% 28.14%,34.81%,4.20%,6.46%,25.43%,0.02 (0.10%),8.11,197.74%,27.84%,1.46,157.42%,"Feb 27, 2026",2.41,124.25%,13.12%,46.86,1.67,0.00% -,2.60,478.52%,2.97%,0.97,28.22,6.55%,0.11,169.20%,-9.66%,0.56,21.53,-,0.11,Feb 19 BMO,36.15%,24.55M,21.16,"Feb 12, 2004",Yes / Yes,34.71% 14.92%,"

","13,736,946",-1.72%,AG
Afya Ltd,Consumer Defensive,Education & Training Services,Brazil,NASD,-,10.77,1.44,84.53%,51.29M,3.75%,1.39B,7.53,2.06,-0.16%,13.90M,8.39%,1.76B,-,0.55,11.94%,3.90%,4.59%,134.04M,2.10,-9.23%,1.02%,4.60,7.49%,661.97M,1.57,15.66%,8.55%,0.54M,0.58%,9.85,6.78,-,17.00%,19.90 -22.11%,-13.55%,2.29,7.11,22.96% 19.50%,9.35%,13.00 19.23%,14.48%,0.55 (3.57%),6.23,13.64% 23.23%,64.38%,3.59%,3.69%,-32.70%,0.66 (4.23%),2.66,12.43%,32.70%,0.53,-,"Mar 25, 2026",2.20,7.64%,20.25%,62.32,3.25,- -,2.20,24.45%,3.04%,0.45,17.19,0.02%,0.64,16.36%,6.69%,0.63,15.46,9395,0.62,Mar 13 BMO,4.08%,117.77K,15.50,"Jul 19, 2019",Yes / Yes,24.00% -0.22%,"

","74,757",0.26%,AFYA
Affirm Holdings Inc,Financial,Credit Services,USA,NASD,-,73.34,0.81,16.18%,291.51M,19.69%,19.86B,36.40,1.64,-1.30%,279.22M,25.02%,26.32B,0.24,0.17,74.88%,6.12%,-21.52%,282.33M,5.79,620.06%,3.56%,2.67,-18.53%,3.43B,5.58,51.65%,2.41%,17.10M,-19.90%,10.68,7.66,148.76%,8.92%,100.00 -40.38%,43.35%,7.79,32.04,- -,2.24%,39.35 51.51%,440.04%,-,16.35,37.58% 53.66%,76.58%,5.84%,5.87%,-13.18%,-,7.67,233.81%,19.36%,3.14,-,-,15.94,32.77%,8.23%,71.45,1.56,- -,15.94,59.32%,26.00%,3.69,81.56,0.00%,2.55,29.00%,19.42%,1.18,55.82,2206,2.55,Feb 05 AMC,-12.14%,6.40M,59.62,"Jan 13, 2021",Yes / Yes,38.37% 6.37%,"

","7,538,384",6.81%,AFRM
Aflac Inc,Financial,Insurance - Life,USA,NYSE,S&P 500,16.41,6.89,10.67%,518.69M,-0.02%,58.21B,14.63,7.72,-1.35%,460.21M,3.55%,-,5.50,1.80,58.90%,1.81%,4.65%,3.65B,3.39,-3.28%,-0.65%,3.46,2.47%,17.16B,1.99,6.59%,3.12%,8.35M,2.46%,56.85,-,2.66%,13.12%,119.32 -5.31%,4.58%,-,22.78,-0.54% 0.43%,9.81%,96.95 16.53%,70.64%,2.46 (2.17%),-,-3.57% -4.97%,-,2.13%,1.79%,113.86%,2.35 (2.08%),-,-28.39%,27.69%,2.08,237.86%,"Feb 18, 2026",-,-9.31%,21.24%,59.66,3.12,13.19% 15.68%,1.47,-22.92%,3.24%,0.63,111.86,34.04%,0.29,-9.94%,1.38%,0.84,111.94,12716,0.26,Apr 29 AMC,3.87%,2.41M,112.98,"Jun 14, 1974",Yes / Yes,-7.28% 14.49%,"

","2,032,078",0.93%,AFL
American Financial Group Inc,Financial,Insurance - Property & Casualty,USA,NYSE,-,12.95,10.08,16.52%,83.42M,-0.98%,10.88B,10.81,12.08,-0.02%,69.54M,1.93%,-,1.32,2.54,70.35%,2.20%,2.01%,842.00M,1.34,7.59%,-0.22%,2.28,-3.13%,8.12B,2.26,9.15%,3.27%,1.53M,-3.33%,57.78,-,8.17%,18.13%,146.19 -10.67%,5.48%,-,7.78,-1.43% 4.21%,12.35%,117.45 11.19%,20.80%,6.60 (5.05%),-,6.22% 7.53%,-,1.94%,2.00%,71.34%,3.39 (2.59%),-,-4.66%,13.50%,2.62,234.79%,"Apr 15, 2026",-,-1.80%,10.37%,53.49,2.56,12.40% 12.13%,0.48,18.07%,1.49%,0.65,140.83,32.53%,0.42,-4.54%,1.01%,0.84,130.57,8500,0.41,Apr 29 AMC,-0.30%,670.78K,130.59,"Nov 14, 1978",Yes / Yes,11.67% -23.91%,"

","565,041",0.02%,AFG
Atlas Energy Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,-,-0.41,35.99%,124.11M,16.34%,1.64B,44.13,0.30,-0.64%,79.93M,-0.15%,2.23B,-,-0.23,74.92%,17.90%,22.97%,-50.30M,1.50,-21.06%,-0.46%,3.90,21.49%,1.10B,1.35,160.14%,-2.32%,14.31M,39.81%,9.74,40.48,-,-4.48%,14.93 -11.76%,-1.57%,0.33,-,- -3.59%,-2.82%,7.64 72.34%,-26.39%,-,12.64,31.41% 57.85%,11.24%,6.15%,6.55%,-,0.50 (3.80%),2.03,-174.60%,-1.17%,0.86,-,"Aug 14, 2025",1.16,3.73%,-4.59%,58.91,2.83,- -,1.46,-238.64%,4.65%,0.43,13.35,-,0.51,-8.07%,9.78%,2.07,11.99,1511,0.48,Feb 23 AMC,15.78%,3.67M,13.17,"Mar 09, 2023",Yes / Yes,20.88% 3.78%,"

","7,593,217",9.84%,AESI
AES Corp,Utilities,Utilities - Diversified,USA,NYSE,S&P 500,10.98,1.32,0.56%,712.20M,0.35%,10.30B,6.07,2.38,0.00%,709.05M,1.76%,46.87B,2.67,0.42,87.49%,3.46%,3.44%,939.00M,0.84,-0.30%,-1.62%,1.84,0.07%,12.23B,2.53,2.07%,1.89%,24.52M,0.77%,5.70,4.59,2.27%,16.37%,17.65 -18.13%,40.70%,3.15,-,- 82.82%,2.76%,9.46 52.75%,-41.87%,0.71 (4.89%),13.63,-1.03% 4.83%,18.16%,0.47%,0.63%,-49.35%,0.70 (4.87%),3.83,-45.01%,16.19%,0.15,28.44%,"May 01, 2026",0.69,-0.37%,7.68%,51.52,2.85,3.03% 3.83%,0.77,-41.55%,1.57%,0.99,15.25,53.52%,4.49,4.69%,-3.37%,0.66,14.40,8336,3.95,Mar 02 AMC,3.37%,13.34M,14.45,"Jun 26, 1991",Yes / Yes,32.77% 2.25%,"

","8,830,531",0.35%,AES
Grupo Aeromexico S.A.B. De C.V. ADR,Industrials,Airlines,Mexico,NYSE,-,8.83,1.79,25.35%,145.90M,0.57%,2.31B,7.62,2.08,2.78%,108.91M,10.46%,5.34B,2.89,0.15,37.99%,2.00%,-21.62%,353.00M,0.43,-39.84%,43.21%,4.27,-,5.37B,-,43.31%,5.20%,2.18M,-27.87%,-4.86,2.26,2.64%,-,23.05 -31.28%,-,7.02,3.78,- -,11.72%,12.26 29.20%,-,-,3.32,12.01% 32.31%,24.83%,4.81%,5.68%,-,-,0.99,-85.35%,16.34%,0.94,-,-,0.58,-3.40%,6.57%,54.98,1.11,- -,0.64,-,11.07%,-,27.87,-,-,1.64%,-3.76%,0.35,15.46,-,-,Apr 21 AMC,-13.06%,510.75K,15.84,"Nov 06, 2025",No / Yes,64.89% 1.40%,"

","178,375",2.46%,AERO
Aercap Holdings N.V,Industrials,Rental & Leasing Services,Ireland,NYSE,-,6.90,21.35,4.32%,166.88M,2.09%,24.57B,9.04,16.28,0.00%,159.67M,8.91%,66.71B,2.27,3.71,92.25%,1.29%,2.05%,3.75B,3.25,-0.17%,-0.19%,1.53,19.92%,7.56B,1.34,6.09%,5.24%,2.06M,2.42%,109.80,16.60,3.99%,21.13%,154.94 -4.97%,52.23%,8.87,-,- -,6.06%,93.28 57.85%,165.78%,1.42 (0.97%),10.48,2.96% 10.91%,56.41%,2.82%,2.44%,139.88%,1.21 (0.82%),8.83,95.97%,49.19%,4.03,270.60%,"Feb 25, 2026",0.58,-1.74%,49.62%,60.52,1.44,- -,0.60,7.77%,5.61%,1.02,163.75,4.96%,2.38,-4.08%,3.22%,0.86,148.97,668,2.38,Apr 29 BMO,12.27%,1.35M,147.24,"Nov 21, 2006",Yes / Yes,16.08% 6.44%,"

","1,158,717",-1.16%,AER
American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",20.18,6.66,0.33%,543.56M,-0.24%,73.05B,19.64,6.84,-0.85%,541.76M,0.18%,123.30B,2.45,1.57,81.47%,3.54%,15.24%,3.58B,3.32,6.23%,-0.40%,5.45,15.06%,22.00B,2.33,7.90%,3.21%,19.16M,16.55%,57.57,149.69,8.03%,12.33%,137.74 -2.43%,25.97%,0.90,-,14.02% 8.53%,4.71%,97.46 37.89%,45.29%,3.88 (2.89%),13.86,4.09% 7.88%,32.49%,1.78%,1.90%,53.06%,3.76 (2.80%),5.60,19.64%,25.07%,2.42,103.47%,"Feb 10, 2026",0.33,10.46%,16.27%,57.54,2.13,5.67% 5.66%,0.45,-14.03%,2.06%,0.56,138.76,56.15%,1.59,12.23%,3.28%,0.68,135.46,17581,1.44,May 05 BMO,13.70%,3.52M,134.39,"Sep 01, 1949",Yes / Yes,3.59% 8.72%,"

","2,381,334",-0.79%,AEP
American Eagle Outfitters Inc,Consumer Cyclical,Apparel Retail,USA,NYSE,RUT,17.35,1.12,8.86%,168.96M,6.06%,3.24B,9.82,1.98,-9.53%,151.91M,11.55%,4.74B,0.50,0.11,96.68%,10.77%,-27.24%,191.98M,0.59,17.48%,-4.40%,2.90,27.01%,5.50B,1.94,12.24%,4.43%,16.36M,-26.36%,10.02,13.55,19.65%,11.10%,28.46 -31.76%,87.63%,1.43,16.57,19.64% -,6.19%,9.27 109.49%,42.48%,0.41 (2.13%),8.62,3.59% 8.09%,32.99%,4.06%,4.15%,-43.43%,0.50 (2.57%),0.86,-32.51%,5.96%,0.90,22.29%,"Apr 10, 2026",0.71,3.16%,3.49%,57.87,2.93,11.57% 28.99%,1.51,-7.23%,12.22%,1.42,23.89,45.88%,1.03,9.73%,-4.22%,1.91,17.77,45000,0.83,Mar 04 AMC,5.00%,5.65M,19.42,"Apr 14, 1994",Yes / Yes,17.78% 1.24%,"

","10,767,115",9.29%,AEO
Agnico Eagle Mines Ltd,Basic Materials,Gold,Canada,NYSE,-,24.15,8.88,0.09%,500.99M,-0.55%,107.41B,14.52,14.76,0.00%,500.54M,2.02%,104.86B,0.89,3.29,65.35%,1.09%,7.70%,4.46B,9.02,66.91%,-0.64%,1.91,24.58%,11.91B,4.33,6.83%,13.84%,5.47M,26.47%,49.48,37.36,16.24%,19.58%,255.24 -16.00%,77.82%,5.74,24.50,79.71% 33.22%,17.82%,103.38 107.39%,267.37%,1.64 (0.77%),13.09,27.53% 30.57%,56.39%,2.54%,3.90%,238.92%,1.65 (0.77%),8.81,134.58%,53.46%,8.68,430.43%,"Mar 02, 2026",1.33,43.71%,37.47%,54.16,1.91,0.00% 11.22%,2.02,200.99%,6.28%,0.70,261.88,18.01%,0.01,60.27%,0.48%,0.64,219.94,18216,0.01,Apr 30 AMC,24.26%,2.86M,214.40,"Nov 01, 1982",Yes / Yes,1.07% 3.81%,"

","1,817,335",-2.52%,AEM
Advanced Energy Industries Inc,Industrials,Electrical Equipment & Parts,USA,NASD,RUT,98.09,3.82,1.05%,37.75M,2.01%,14.23B,34.83,10.75,-17.33%,37.35M,21.41%,14.12B,1.43,1.98,109.45%,6.54%,60.02%,148.40M,7.91,36.02%,1.07%,3.23,105.50%,1.80B,10.37,23.27%,6.21%,2.44M,78.78%,36.10,17.99,24.35%,11.64%,386.25 -3.09%,319.78%,20.81,113.06,-10.11% 1.93%,10.17%,82.64 352.95%,310.66%,0.26 (0.07%),52.67,-0.85% 4.90%,37.25%,3.40%,5.51%,223.27%,0.40 (0.11%),7.85,173.02%,11.46%,18.14,961.60%,"Feb 23, 2026",1.17,21.37%,8.25%,63.54,1.85,0.00% -,1.59,1.15%,9.52%,1.42,346.67,10.40%,0.50,17.81%,16.24%,0.83,385.73,13000,0.07,Feb 10 AMC,69.88%,756.11K,374.32,"Nov 17, 1995",Yes / Yes,8.81% 3.27%,"

","626,901",-2.96%,AEIS
Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,NASD,RUT,-,-0.38,7.12%,30.95M,15.93%,2.30B,488.13,0.15,-12.73%,29.21M,95.36%,2.28B,21.10,-0.01,68.05%,14.00%,173.11%,-11.42M,50.88,-163.33%,3.11%,1.89,186.91%,45.26M,16.33,257.89%,-7.54%,4.09M,262.65%,4.48,62.40,23.13%,-8.68%,74.72 -2.01%,757.38%,1.17,-,- -1.55%,-7.70%,7.71 849.68%,153.18%,-,-,5.08% 21.48%,30.72%,10.09%,11.86%,3289.81%,-,50.29,-147.85%,-33.76%,5.95,4337.58%,-,6.26,-26.39%,-25.23%,76.90,1.80,- -,10.97,-383.33%,51.55%,2.79,61.67,-,0.07,-43.67%,82.78%,1.23,74.38,136,0.07,Apr 07 AMC,165.96%,2.16M,73.22,"Aug 15, 1997",Yes / Yes,28.57% -5.03%,"

","2,655,077",-1.56%,AEHR
Aegon Ltd,Financial,Insurance - Diversified,Netherlands,NYSE,-,11.35,0.71,0.00%,1.96B,3.08%,12.06B,7.59,1.06,-,1.50B,15.73%,-,0.38,-,10.71%,0.20%,4.56%,1.10B,0.37,34.02%,0.34%,0.50,3.35%,32.65B,1.37,13.68%,0.31%,3.08M,4.02%,5.85,-,20.22%,13.35%,8.15 -1.60%,31.48%,-,11.66,37.40% 95.22%,7.13%,6.01 33.44%,77.04%,0.51 (6.33%),-,-12.63% 7.38%,-,1.46%,1.82%,74.73%,0.44 (5.51%),-,50.47%,3.32%,0.16,38.51%,"Jun 15, 2026",-,33.06%,3.36%,72.85,1.93,25.99% 27.23%,4.55,-82.58%,9.21%,0.85,8.50,56.40%,0.74,-32.54%,8.53%,1.17,8.04,15304,0.74,Feb 19 BMO,6.50%,6.14M,8.02,"Jun 28, 1985",Yes / Yes,-43.74% -,"

","7,173,489",-0.25%,AEG
Ameren Corp,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,20.70,5.35,0.52%,276.40M,-1.88%,30.64B,19.13,5.79,-4.14%,274.98M,-1.88%,50.52B,2.51,1.15,84.25%,3.10%,9.18%,1.46B,3.48,6.64%,0.28%,4.87,6.93%,8.80B,2.28,7.93%,3.13%,8.53M,10.90%,48.48,403.11,7.63%,11.41%,115.53 -4.15%,11.82%,0.27,-,8.93% 8.84%,4.61%,93.27 18.73%,23.79%,3.03 (2.74%),13.79,3.41% 8.72%,29.58%,1.69%,1.76%,32.50%,2.88 (2.60%),5.74,21.50%,23.03%,1.95,127.25%,"Mar 10, 2026",0.46,15.43%,16.55%,50.12,2.17,6.37% 7.26%,0.66,19.60%,0.40%,0.52,120.31,53.09%,1.48,-8.19%,0.71%,0.73,111.86,8913,1.36,Feb 11 AMC,7.05%,1.75M,110.74,"Jan 02, 1998",Yes / Yes,1.11% 11.34%,"

","1,281,416",-1.00%,AEE
Adams Diversified Equity Fund,Financial,Closed-End Fund - Equity,USA,NYSE,-,5.99,3.98,2.75%,122.52M,2.58%,2.92B,-,-,0.01%,119.16M,5.81%,-,-,-,17.92%,0.71%,2.19%,-,89.12,-,-,2.89,5.91%,32.79M,0.96,-,-,0.84M,2.27%,24.72,-,-,-,23.90 -0.21%,28.85%,-,-,- -,-,17.62 35.36%,61.93%,-,-,- -,-,1.10%,1.63%,61.37%,1.85 (7.76%),-,-,-,0.38,258.71%,"Jan 26, 2026",-,-,-,67.38,-,125.19% 68.80%,-,88.10%,5.74%,0.97,-,45.98%,-,-15.30%,4.44%,1.19,23.77,-,-,-,5.61%,291.74K,23.85,"Jul 01, 1854",No / Yes,- -,"

","346,067",0.34%,ADX
Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,NASD,RUT,17.90,5.21,2.72%,18.52M,1.11%,1.74B,12.54,7.44,-8.57%,18.14M,-7.55%,1.83B,1.51,1.55,101.37%,5.07%,-14.89%,95.91M,1.22,10.64%,0.28%,3.70,-17.11%,1.42B,1.59,7.98%,6.51%,0.92M,-13.10%,58.61,21.32,8.31%,9.33%,124.43 -25.01%,-5.97%,4.38,16.76,22.39% 20.22%,7.71%,90.89 2.67%,-16.06%,-,11.06,14.36% 13.22%,31.31%,3.10%,3.07%,-13.96%,-,1.29,22.48%,10.48%,3.05,379.06%,-,1.80,23.21%,6.74%,38.44,1.50,- -,1.80,50.69%,-2.34%,0.94,139.46,0.00%,0.16,25.55%,-8.79%,0.59,93.23,50659,0.15,Feb 23 AMC,-15.32%,248.64K,93.32,"Oct 28, 2009",Yes / Yes,2.74% -0.21%,"

","146,680",0.10%,ADUS
ADTRAN Holdings Inc,Technology,Communication Equipment,USA,NASD,RUT,-,-0.52,11.61%,79.93M,14.57%,1.27B,21.47,0.73,0.49%,71.29M,52.27%,1.76B,-,0.09,93.63%,11.51%,74.78%,-41.57M,1.17,103.86%,1.13%,5.01,82.48%,1.08B,8.62,56.22%,-3.50%,8.20M,81.01%,1.82,9.69,-,-30.48%,15.69 0.22%,104.29%,1.62,12.94,-151.68% -,-10.64%,7.06 122.71%,52.27%,-,23.00,1.86% 16.43%,38.29%,4.71%,5.37%,-14.60%,-,1.63,90.84%,-1.47%,0.63,-22.51%,"Aug 18, 2023",1.15,17.46%,-3.84%,81.71,1.60,- -,1.75,96.74%,19.00%,1.32,14.80,-,1.73,20.06%,38.89%,1.33,15.30,3338,1.68,Feb 26 BMO,63.83%,1.64M,15.73,"Aug 10, 1994",Yes / Yes,95.12% 3.59%,"

","2,178,581",2.81%,ADTN
ADT Inc,Industrials,Security & Protection Services,USA,NYSE,-,10.49,0.67,20.98%,765.20M,2.05%,5.72B,7.27,0.96,0.00%,648.04M,6.56%,13.40B,1.13,0.21,81.59%,4.52%,-14.25%,595.56M,1.12,0.65%,-2.07%,2.53,-17.98%,5.13B,1.51,7.15%,3.77%,29.31M,-13.51%,4.61,52.74,6.45%,15.84%,8.94 -21.88%,-12.97%,0.13,4.36,65.44% -,5.30%,6.25 11.68%,0.72%,0.22 (3.19%),4.58,-0.26% -0.71%,49.25%,2.26%,2.46%,-26.14%,0.22 (3.15%),2.61,28.36%,25.53%,0.19,-,"Mar 12, 2026",0.73,4.29%,11.61%,56.86,2.29,16.26% 9.46%,0.93,-17.60%,4.85%,1.03,8.10,33.07%,2.06,1.27%,-1.72%,0.49,6.98,12200,1.97,Mar 02 BMO,-13.57%,11.60M,6.98,"Jan 19, 2018",Yes / Yes,4.88% -1.50%,"

","5,634,457",0.00%,ADT
Autodesk Inc,Technology,Software - Application,USA,NASD,"NDX, S&P 500",45.75,5.23,0.34%,212.00M,-0.55%,50.50B,17.05,14.03,0.00%,210.28M,-4.19%,50.63B,1.12,2.84,92.11%,2.89%,-11.57%,1.12B,7.01,19.06%,-0.73%,2.62,-22.29%,7.20B,16.66,13.01%,9.65%,6.07M,-19.15%,14.36,19.44,15.21%,39.68%,329.09 -27.28%,-9.81%,12.31,20.96,11.46% -0.79%,19.63%,214.10 11.78%,22.94%,-,30.34,13.34% 13.69%,85.49%,5.07%,3.61%,-19.92%,-,7.03,2.09%,20.31%,9.30,309.65%,"Mar 22, 2005",0.85,17.80%,15.61%,50.93,1.36,- -,0.85,5.75%,1.00%,1.37,330.76,0.00%,0.90,20.21%,-0.15%,0.76,228.59,14300,0.88,Feb 26 AMC,-15.79%,2.32M,239.32,"Jun 28, 1985",Yes / Yes,7.47% 2.24%,"

","1,759,457",4.69%,ADSK
Adaptive Biotechnologies Corp,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.40,3.62%,153.78M,-2.09%,2.24B,-,-0.26,-43.30%,148.41M,9.08%,2.23B,-,-0.16,96.16%,5.77%,-19.59%,-59.50M,8.08,-24.18%,4.72%,4.25,-6.26%,276.98M,10.21,45.40%,-7.92%,8.56M,-10.53%,1.42,9.86,47.95%,-28.23%,20.76 -30.01%,87.73%,1.47,-,34.64% 18.85%,-14.32%,6.77 114.47%,83.69%,-,-,14.34% 23.00%,70.03%,7.91%,6.25%,-66.23%,-,8.04,63.63%,-20.62%,0.96,-,-,3.23,54.77%,-21.48%,52.13,1.25,- -,3.34,61.13%,5.13%,2.28,20.57,-,0.96,51.04%,-2.04%,0.47,14.53,624,0.90,Feb 05 AMC,-1.46%,2.01M,14.53,"Jun 27, 2019",Yes / Yes,51.48% 17.72%,"

","948,958",0.00%,ADPT
Automatic Data Processing Inc,Technology,Software - Application,USA,NASD,"NDX, S&P 500",18.92,10.41,0.15%,403.00M,-1.92%,79.29B,16.41,12.00,-0.96%,402.04M,-5.83%,81.30B,1.79,3.29,83.56%,3.49%,-23.40%,4.24B,3.74,9.57%,-0.70%,3.76,-30.75%,21.21B,12.41,9.39%,5.69%,14.03M,-23.45%,15.86,32.10,9.17%,73.84%,329.93 -40.31%,-33.93%,6.14,17.25,12.54% 11.86%,39.52%,188.16 4.66%,-8.71%,6.50 (3.30%),13.20,7.61% 7.10%,50.43%,2.96%,2.73%,2.62%,6.48 (3.29%),3.83,8.54%,26.27%,5.71,118.44%,"Jun 12, 2026",1.03,6.59%,19.96%,39.92,2.76,14.12% 11.33%,1.03,11.43%,-2.63%,0.83,262.71,60.31%,0.70,6.16%,-6.91%,0.98,195.08,67000,0.68,Apr 29 BMO,-25.10%,3.73M,196.92,"Jun 26, 1967",Yes / Yes,1.78% 0.42%,"

","3,673,769",0.94%,ADP
Adient plc,Consumer Cyclical,Auto Parts,USA,NYSE,RUT,-,-3.62,2.03%,78.33M,-1.21%,1.61B,6.41,3.20,-0.16%,76.75M,3.80%,3.76B,0.23,0.43,102.90%,6.33%,-4.48%,-303.00M,0.11,7.82%,-2.17%,4.94,-9.05%,14.68B,0.93,53.62%,-3.50%,4.86M,6.89%,22.15,1.88,28.26%,-16.78%,27.32 -25.00%,88.15%,10.91,9.50,-38.81% 10.31%,-7.06%,10.39 97.21%,-47.16%,0.44 (2.15%),5.01,0.97% 2.78%,6.53%,4.26%,3.81%,-54.77%,-,0.26,-17301.43%,2.89%,0.93,-,"Oct 23, 2018",0.88,1.11%,-2.06%,46.61,2.21,- -,1.09,-,0.46%,1.53,27.64,-,1.53,4.26%,-8.25%,1.19,20.53,65000,1.47,May 06 BMO,-7.33%,984.82K,20.49,"Oct 17, 2016",Yes / Yes,60.99% 4.23%,"

","1,173,707",-0.19%,ADNT
