Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Teck Resources Ltd,Basic Materials,Copper,Canada,Large,NYSE,-,29.31B,32.65B,1.81B,10.13B,39.04,8.69,0.39 (0.64%),0.36 (0.61%),"Sep 15, 2026",-1.79% 19.14%,17.62%,7429,"May 01, 2003",16.22,16.68,2.52,2.89,1.53,6.87,25.10,7.30,3.22,2.33,3.12,0.35,0.33,Yes / Yes,3.68,3.58,0.94,84.00%,-13.80%,6.63%,-25.12% -,-16.67% 2.90%,1262.83%,41.78%,319.10%,78.25%,Jul 23 BMO,40.05% 4.84%,4.58%,0.00%,73.01%,-1.25%,5.53%,9.69%,6.98%,33.97%,29.32%,17.85%,2.34%,-2.75%,12.20%,"

",490.60M,468.11M,2.41%,3.49,11.28M,71.25 -16.14%,30.98 92.90%,2.87%,3.19%,2.36,51.49,0.92,0.92,3.23M,"2,980,161",9.63%,1.27%,-0.70%,12.71%,24.77%,81.06%,42.89%,183.43%,334.52%,2.58,64.05,60.19,59.75,-0.73%,TECK
GlobalFoundries Inc,Technology,Semiconductors,USA,Large,NASD,-,29.18B,27.96B,778.00M,6.84B,21.32,5.47,-,0.12 (0.23%),"Jun 24, 2026",- -,0.00%,14000,"Oct 28, 2021",38.20,21.35,0.87,4.27,2.49,9.72,27.17,13.32,4.09,1.87,2.59,0.15,0.13,Yes / Yes,1.39,2.49,0.43,10.21%,31.38%,24.43%,-15.29% -,-5.74% 6.96%,511.39%,0.80%,-51.30%,3.09%,Aug 05 BMO,13.90% 0.25%,77.22%,-0.01%,25.65%,5.72%,4.66%,6.84%,5.86%,26.11%,12.08%,11.37%,-17.85%,-28.07%,3.73%,"

",548.42M,124.97M,5.36%,1.44,6.70M,92.55 -42.54%,31.51 68.77%,5.14%,5.64%,4.17,28.95,1.82,0.90,4.65M,"4,184,125",-6.39%,-38.25%,-13.93%,24.11%,52.29%,33.02%,-13.47%,-,-,2.08,81.25,53.53,53.18,-0.65%,GFS
Illumina Inc,Healthcare,Diagnostics & Research,USA,Large,NASD,-,28.67B,30.06B,853.00M,4.39B,17.61,7.63,-,-,-,- -,0.00%,8600,"Jul 28, 2000",34.39,32.01,2.57,6.53,10.76,24.82,29.43,25.58,6.84,1.36,1.75,0.95,0.73,Yes / Yes,5.51,5.92,1.23,8.06%,13.16%,12.48%,- 4.22%,-1.82% 6.02%,191.21%,1.25%,5.61%,4.80%,Jul 30 AMC,9.06% 1.66%,0.27%,-71.16%,105.19%,-1.34%,13.39%,33.82%,18.38%,67.14%,20.59%,19.43%,0.22%,10.90%,37.68%,"

",152.00M,150.89M,5.80%,4.69,8.75M,199.14 -4.86%,88.00 115.31%,4.29%,3.80%,7.11,56.15,1.45,0.93,1.87M,"1,738,894",2.59%,6.65%,48.16%,26.08%,44.46%,73.35%,2.77%,-59.91%,20.16%,2.35,175.72,194.09,189.47,-2.38%,ILMN
Centerpoint Energy Inc,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,28.79B,52.87B,1.07B,9.41B,17.50,1.85,0.93 (2.10%),0.90 (2.04%),"Aug 20, 2026",7.93% 3.53%,54.85%,8794,"Aug 16, 1943",26.95,21.09,2.36,3.06,2.51,23.77,-,14.25,5.62,1.04,1.16,2.21,1.96,Yes / Yes,1.63,2.09,0.37,8.52%,9.28%,8.94%,0.22% -,0.13% 4.75%,10.10%,5.24%,5.41%,1.88%,Jul 28 AMC,2.00% 4.42%,0.28%,0.00%,104.64%,1.97%,2.32%,9.56%,3.16%,28.67%,22.51%,11.38%,0.50%,2.10%,6.54%,"

",654.16M,652.34M,6.86%,7.42,44.73M,45.22 -2.67%,36.60 20.23%,1.59%,1.82%,0.85,53.49,0.45,1.05,6.03M,"6,354,807",2.37%,-0.47%,3.63%,13.49%,14.79%,14.73%,44.96%,71.31%,84.14%,2.19,46.47,44.56,44.01,-1.23%,CNP
Twilio Inc,Technology,Software - Infrastructure,USA,Large,NYSE,-,29.52B,28.24B,103.96M,5.30B,51.18,15.46,-,-,-,- -,0.00%,5587,"Jun 23, 2016",301.64,29.25,1.79,5.57,3.80,12.58,32.81,62.47,5.33,4.66,4.66,0.14,0.13,Yes / Yes,0.64,6.65,1.32,16.91%,16.31%,16.31%,- -,9.82% 23.53%,441.71%,15.67%,361.92%,20.00%,Aug 06 AMC,17.97% 4.72%,0.36%,-77.23%,91.40%,-0.82%,1.07%,1.32%,1.18%,47.91%,4.72%,1.96%,-5.37%,-3.69%,31.40%,"

",152.11M,151.23M,2.79%,1.64,4.21M,238.48 -18.45%,91.84 111.75%,4.87%,5.01%,10.30,44.65,1.38,0.51,2.58M,"1,301,957",-5.25%,1.88%,35.25%,51.57%,36.72%,48.38%,218.28%,-49.81%,357.15%,1.68,216.96,191.46,194.47,1.57%,TWLO
Estee Lauder Cos. Inc,Consumer Defensive,Household & Personal Products,USA,Large,NYSE,S&P 500,30.10B,36.28B,-248.00M,14.85B,11.04,8.64,1.44 (1.73%),1.40 (1.68%),"May 29, 2026",-9.80% 4.23%,-,57000,"Nov 17, 1995",-,26.12,0.72,2.03,7.54,9.63,23.43,15.42,2.44,0.94,1.27,2.33,2.10,Yes / Yes,-0.70,3.18,0.32,61.35%,30.72%,36.35%,- -,-6.96% 0.04%,71.47%,0.71%,-44.64%,5.00%,Aug 19 BMO,40.41% 0.62%,31.87%,0.00%,65.51%,0.42%,-1.25%,-5.95%,-2.00%,74.73%,10.38%,-1.67%,1.36%,-0.29%,-10.01%,"

",247.29M,246.48M,3.24%,2.32,7.99M,121.64 -31.60%,66.22 25.64%,2.68%,3.32%,2.77,51.88,1.25,0.51,3.45M,"1,756,714",-0.53%,2.09%,6.91%,-29.31%,-20.55%,-7.96%,-52.03%,-74.77%,-9.97%,2.26,94.56,80.29,83.20,3.62%,EL
Gold Fields Ltd ADR,Basic Materials,Gold,South Africa,Large,NYSE,-,29.46B,31.14B,3.58B,8.77B,9.43,1.99,2.38 (7.22%),1.77 (5.37%),"Mar 13, 2026",53.78% 36.85%,30.02%,6885,"Mar 17, 1980",8.32,5.97,0.34,3.36,3.49,16.56,9.44,5.98,3.55,1.29,1.75,0.38,0.35,Yes / Yes,3.95,5.51,1.04,75.08%,4.93%,17.43%,71.13% 37.26%,27.00% 17.73%,187.55%,68.87%,197.32%,71.90%,May 07 BMO,-10.00% 0.00%,0.00%,-,18.34%,-14.71%,28.20%,52.47%,31.46%,54.20%,48.48%,40.76%,-0.92%,-8.59%,-24.44%,"

",895.02M,895.01M,0.58%,1.47,5.21M,61.64 -46.61%,23.86 37.93%,2.82%,3.07%,1.42,44.92,0.70,0.65,3.55M,"2,311,790",5.31%,0.27%,-28.05%,-38.16%,-24.62%,33.35%,121.32%,248.62%,430.81%,1.93,48.74,32.70,32.91,0.64%,GFI
Texas Pacific Land Corp,Energy,Oil & Gas E&P,USA,Large,NYSE,S&P 500,27.36B,27.12B,503.63M,839.02M,22.56,3.61,2.40 (0.61%),2.27 (0.57%),"Jun 01, 2026",17.00% 13.92%,30.59%,114,"Jan 01, 1927",54.36,40.94,-,32.61,17.58,109.77,56.03,39.36,32.33,4.23,4.23,0.01,0.01,Yes / Yes,7.30,9.69,2.18,24.22%,11.90%,-,2.80% 22.56%,6.15% 21.41%,9.42%,15.30%,18.46%,20.84%,Aug 05 AMC,2.48% 1.64%,0.49%,-1.59%,74.64%,0.63%,32.44%,36.47%,32.04%,85.54%,74.42%,60.03%,-3.71%,0.34%,3.45%,"

",68.97M,68.64M,6.25%,10.67,4.29M,547.20 -27.52%,269.23 47.31%,3.83%,4.25%,17.06,45.99,0.60,0.66,402.01K,"265,758",-2.28%,1.43%,-9.64%,14.32%,38.09%,21.50%,140.95%,153.80%,2232.76%,2.50,442.33,419.44,396.62,-5.44%,TPL
Firstenergy Corp,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,28.53B,57.96B,1.06B,15.53B,21.88,0.14,1.85 (3.76%),1.80 (3.65%),"Aug 07, 2026",4.10% 2.44%,99.73%,11186,"Nov 10, 1997",26.80,16.72,2.19,1.84,2.25,356.60,-,14.40,3.73,0.42,0.52,2.22,2.08,Yes / Yes,1.84,2.95,0.50,7.23%,7.89%,7.65%,35.47% -0.91%,6.59% 6.94%,-1.99%,11.30%,12.12%,11.61%,Jul 28 AMC,0.60% 10.51%,0.18%,-3.62%,95.98%,0.79%,1.94%,8.45%,2.73%,27.52%,18.72%,6.86%,1.70%,4.62%,3.99%,"

",578.43M,577.41M,4.93%,5.75,28.46M,52.34 -5.77%,41.30 19.42%,1.42%,1.72%,0.87,57.93,0.44,0.85,4.95M,"4,203,846",1.61%,2.73%,-0.18%,5.93%,10.16%,17.60%,25.69%,26.88%,40.11%,2.16,53.42,49.92,49.32,-1.20%,FE
Tapestry Inc,Consumer Cyclical,Luxury Goods,USA,Large,NYSE,S&P 500,29.79B,32.64B,662.80M,7.85B,3.37,5.29,1.58 (1.07%),1.60 (1.09%),"Jun 05, 2026",11.87% 6.75%,170.03%,19000,"Oct 05, 2000",47.37,18.80,0.93,3.79,43.71,27.88,16.97,16.24,4.16,1.27,1.84,5.75,5.29,Yes / Yes,3.11,7.84,1.27,36.99%,12.23%,20.31%,-36.20% -,1.60% 7.16%,-15.62%,14.13%,73.66%,21.20%,May 07 BMO,27.63% 7.54%,0.50%,-17.43%,98.30%,-0.67%,9.62%,60.91%,15.43%,72.49%,22.19%,8.44%,3.56%,3.79%,9.92%,"

",202.30M,201.03M,8.51%,6.48,17.10M,161.97 -8.98%,92.62 59.18%,3.18%,3.34%,4.93,57.05,1.45,0.76,2.64M,"2,002,684",4.47%,0.98%,1.06%,13.37%,15.39%,36.08%,251.27%,259.41%,242.06%,1.88,172.78,142.60,147.43,3.39%,TPR
Trip.com Group Ltd ADR,Consumer Cyclical,Travel Services,Singapore,Large,NASD,-,30.87B,23.93B,4.41B,9.13B,34.64,17.01,0.08 (0.17%),-,"Mar 17, 2025",- -,0.00%,43574,"Dec 09, 2003",7.05,10.74,-,3.38,1.29,2.63,-,10.01,2.62,1.53,1.53,0.19,0.07,Yes / Yes,6.35,4.17,0.89,-46.85%,16.37%,-11.79%,175.52% -,42.89% 26.75%,87.04%,19.28%,-36.76%,23.16%,Jun 24 AMC,-5.69% 1.70%,-,-,22.47%,-4.29%,12.21%,20.05%,17.28%,80.31%,24.91%,48.36%,5.97%,-0.84%,-22.84%,"

",689.45M,640.21M,2.11%,4.26,13.49M,78.99 -43.32%,38.04 17.69%,2.22%,2.57%,1.40,55.23,-0.02,1.99,3.17M,"6,316,430",1.31%,10.57%,-15.70%,-28.80%,-37.74%,-30.51%,19.04%,72.26%,1.82%,1.44,60.99,43.64,44.77,2.59%,TCOM
Ryanair Holdings Plc ADR,Industrials,Airlines,Ireland,Large,NASD,-,29.86B,26.82B,2.21B,18.18B,20.86,6.24,0.98 (1.70%),0.99 (1.72%),"Aug 07, 2026",- -,-,25711,"May 29, 1997",13.91,13.03,2.52,1.64,2.75,9.21,15.02,6.44,1.48,0.79,0.79,0.02,0.01,Yes / Yes,4.13,4.41,3.44,-16.65%,11.30%,5.17%,25.67% -,17.13% 56.71%,-1.27%,13.24%,-31.41%,3.68%,Jul 20 BMO,-14.47% -1.24%,0.00%,-,41.42%,-,10.51%,22.60%,20.06%,18.65%,13.61%,12.14%,-8.51%,-5.32%,-9.29%,"

",519.60M,519.50M,0.47%,1.58,2.45M,74.24 -22.59%,53.14 8.15%,2.55%,2.39%,1.98,37.64,1.16,1.20,1.55M,"1,861,804",-2.44%,-10.44%,1.41%,-19.02%,-20.39%,-9.91%,43.26%,31.90%,106.91%,1.48,68.48,56.85,57.47,1.09%,RYAAY
Fair Isaac Corp,Technology,Software - Application,USA,Large,NYSE,S&P 500,29.70B,33.13B,759.63M,2.26B,-90.22,9.46,-,-,"Mar 01, 2017",- -,0.00%,3811,"Jul 22, 1987",40.58,23.57,0.81,13.16,-,135.35,34.81,28.49,14.69,2.22,2.22,-,-,Yes / Yes,31.56,54.33,11.76,44.20%,26.10%,29.12%,23.25% 27.43%,13.07% 8.99%,34.99%,22.57%,69.04%,38.69%,Jul 29 AMC,14.76% 9.75%,3.10%,-0.12%,93.85%,0.70%,39.12%,-,48.85%,84.16%,50.85%,33.67%,3.01%,5.88%,-7.51%,"

",23.30M,22.47M,9.94%,7.18,2.23M,1998.01 -35.91%,870.01 47.19%,4.05%,3.89%,52.82,58.58,1.28,0.89,310.95K,"275,646",1.32%,11.99%,27.46%,-17.10%,-24.25%,-16.44%,56.11%,141.71%,989.75%,1.96,1507.50,1237.37,1280.57,3.49%,FICO
VICI Properties Inc,Real Estate,REIT - Diversified,USA,Large,NYSE,S&P 500,28.60B,46.25B,3.10B,4.04B,26.37,0.45,1.82 (6.81%),1.80 (6.73%),"Jun 18, 2026",5.47% 7.08%,67.58%,28,"Oct 17, 2017",9.18,9.10,1.79,7.08,1.01,59.55,11.22,11.59,11.45,0.22,0.22,0.63,0.56,Yes / Yes,2.91,2.94,0.71,12.93%,-0.22%,5.09%,27.15% 8.40%,15.49% 26.73%,16.23%,4.08%,58.65%,3.49%,Jul 29 AMC,15.95% 0.42%,0.47%,0.00%,98.93%,-0.00%,6.70%,11.33%,7.04%,99.25%,98.68%,76.83%,0.66%,-1.95%,-6.13%,"

",1.07B,1.06B,2.54%,2.95,27.00M,34.01 -21.35%,25.82 3.62%,1.37%,1.92%,0.52,49.33,0.68,0.69,9.16M,"6,368,722",-0.34%,0.83%,-5.88%,-6.27%,-4.87%,-19.86%,-15.75%,-15.24%,-,1.76,33.12,26.73,26.75,0.07%,VICI
Kinross Gold Corp,Basic Materials,Gold,Canada,Large,NYSE,-,28.56B,27.22B,2.87B,7.96B,7.62,1.84,0.15 (0.62%),0.15 (0.61%),"May 21, 2026",2.70% 7.63%,6.82%,7100,"Nov 01, 1982",10.13,7.64,0.37,3.59,3.14,12.98,9.47,5.48,3.42,1.83,2.84,0.08,0.08,Yes / Yes,2.36,3.13,0.67,52.17%,11.79%,20.64%,- 12.92%,26.84% 10.85%,140.51%,43.07%,134.85%,60.78%,Jul 29 AMC,-1.84% -0.31%,0.52%,0.00%,63.67%,1.77%,24.04%,35.15%,29.13%,51.87%,48.10%,35.99%,0.98%,-7.36%,-17.29%,"

",1.19B,1.19B,1.46%,2.11,17.31M,39.11 -38.84%,15.37 55.63%,3.02%,3.21%,1.01,46.87,0.78,0.66,8.22M,"5,448,319",6.17%,-0.50%,-27.05%,-35.63%,-15.06%,48.66%,401.47%,288.94%,377.45%,1.48,38.93,23.85,23.92,0.29%,KGC
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,Large,NYSE,S&P 500,28.56B,30.07B,981.00M,9.08B,45.89,3.40,1.58 (1.31%),1.66 (1.38%),"May 28, 2026",10.06% 9.00%,40.79%,22000,"Oct 13, 2011",29.85,19.72,1.97,3.15,2.62,35.35,30.74,15.80,3.31,1.10,1.46,0.19,0.13,Yes / Yes,4.03,6.09,1.34,9.18%,9.85%,10.00%,25.98% 22.83%,17.68% 13.14%,8.05%,5.64%,14.41%,2.71%,Jul 28 BMO,3.24% 0.72%,0.35%,-0.37%,95.28%,-2.15%,5.85%,9.00%,7.92%,38.48%,14.68%,10.80%,0.47%,5.43%,-6.76%,"

",239.10M,236.85M,3.24%,3.82,7.68M,154.27 -22.11%,105.29 14.12%,2.03%,2.16%,2.76,55.67,1.01,1.10,2.01M,"2,208,316",-0.38%,2.70%,-1.07%,-14.92%,-11.76%,-9.36%,6.43%,-3.06%,151.49%,1.85,152.00,119.75,120.16,0.34%,XYL
Resmed Inc,Healthcare,Medical Instruments & Supplies,USA,Large,NYSE,S&P 500,29.46B,28.64B,1.52B,5.54B,44.76,11.49,2.43 (1.20%),2.40 (1.18%),"May 14, 2026",8.06% 6.33%,22.30%,10600,"Jun 02, 1995",19.58,16.84,1.46,5.32,4.54,17.68,16.79,13.09,5.17,2.33,3.01,0.13,0.09,Yes / Yes,10.37,12.06,2.89,16.50%,8.38%,11.56%,21.50% 17.37%,12.88% 11.72%,16.40%,10.28%,10.35%,10.81%,Aug 06 AMC,2.31% 0.81%,0.93%,-2.81%,74.82%,-0.78%,18.59%,25.25%,21.57%,60.74%,34.76%,27.44%,0.79%,2.21%,-12.96%,"

",145.04M,143.71M,9.42%,8.69,13.54M,293.81 -30.88%,180.26 12.66%,2.39%,2.91%,6.39,53.56,0.76,0.73,1.56M,"1,143,013",2.25%,2.26%,-7.63%,-19.53%,-15.69%,-26.20%,-8.32%,-23.15%,211.81%,2.00,262.95,195.27,203.08,4.00%,RMD
Cincinnati Financial Corp,Financial,Insurance - Property & Casualty,USA,Large,NASD,S&P 500,28.50B,-,2.76B,12.93B,101.64,-,3.76 (2.04%),3.62 (1.96%),"Jun 23, 2026",8.03% 7.71%,22.93%,5705,"Mar 17, 1980",10.53,20.16,6.20,2.20,1.81,-,8.29,-,-,-,0.51,0.06,0.05,Yes / Yes,17.49,9.14,1.94,10.29%,4.20%,3.25%,- 15.17%,24.39% 10.88%,90.86%,17.87%,403.30%,11.57%,Jul 27 AMC,-22.14% -2.82%,2.01%,0.03%,71.26%,0.52%,7.17%,18.73%,16.64%,-,26.97%,21.33%,1.11%,6.32%,11.57%,"

",154.60M,151.57M,2.25%,4.23,3.41M,194.81 -5.43%,143.87 28.05%,1.72%,2.40%,4.12,58.32,0.56,1.19,807.09K,"960,693",2.15%,3.66%,12.01%,17.32%,12.80%,23.31%,79.53%,58.75%,147.85%,2.45,189.17,182.81,184.23,0.78%,CINF
Qnity Electronics Inc,Technology,Semiconductor Equipment & Materials,USA,Large,NYSE,S&P 500,27.84B,31.79B,650.00M,4.95B,34.30,4.09,0.30 (0.23%),0.22 (0.17%),"Aug 31, 2026",- -,1.82%,10000,"Nov 03, 2025",42.89,27.14,1.63,5.62,3.88,32.48,31.00,22.06,6.42,1.57,2.12,0.63,0.62,Yes / Yes,3.10,4.90,1.07,25.09%,16.91%,16.62%,-3.67% -,-0.01% -,-13.71%,10.76%,-22.08%,17.62%,Aug 04 BMO,17.10% 3.48%,0.14%,0.03%,76.24%,1.43%,4.93%,7.23%,5.58%,41.97%,21.43%,13.13%,-6.58%,-11.50%,12.82%,"

",209.44M,209.05M,2.11%,2.23,4.40M,177.28 -24.99%,70.50 88.61%,3.81%,5.45%,7.95,38.41,-,0.83,1.98M,"1,640,807",-1.20%,-20.61%,-7.97%,38.35%,62.85%,-,-,-,-,1.22,179.12,135.06,132.97,-1.55%,Q
Eversource Energy,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,28.09B,58.31B,1.75B,13.93B,43.97,0.72,3.14 (4.20%),3.08 (4.12%),"May 18, 2026",5.68% 5.81%,66.03%,10731,"Feb 20, 1967",15.98,15.21,4.61,2.02,1.70,103.97,118.67,10.54,4.19,0.59,0.65,1.84,1.64,Yes / Yes,4.67,4.91,0.88,-2.35%,5.67%,3.30%,4.06% 5.15%,3.30% 8.75%,101.90%,9.83%,7.57%,9.37%,Jul 30 AMC,6.19% 7.10%,0.15%,-6.86%,86.10%,0.16%,2.80%,10.97%,4.01%,30.49%,22.52%,12.55%,0.80%,4.79%,6.15%,"

",375.97M,375.51M,3.63%,5.31,13.63M,76.41 -2.25%,61.53 21.39%,1.63%,1.80%,1.43,57.73,0.70,0.74,2.57M,"1,909,540",0.86%,3.62%,8.81%,7.34%,10.93%,12.11%,3.35%,-14.74%,29.42%,2.76,73.55,74.91,74.69,-0.29%,ES
W.R. Berkley Corp,Financial,Insurance - Property & Casualty,USA,Large,NYSE,S&P 500,28.18B,-,1.93B,18.01B,26.50,-,1.50 (1.98%),0.37 (0.48%),"Jun 23, 2026",10.42% 10.76%,7.87%,8804,"Mar 17, 1980",15.58,15.69,2.89,1.56,2.86,-,8.28,-,-,-,0.10,0.29,0.29,Yes / Yes,4.86,4.82,1.11,11.55%,-0.13%,5.43%,10.54% 28.92%,9.62% 12.67%,10.55%,26.07%,14.74%,86.10%,Jul 20 AMC,17.14% 13.20%,39.23%,2.95%,61.48%,-3.30%,4.60%,20.16%,15.21%,-,31.27%,10.70%,5.06%,9.79%,9.34%,"

",371.06M,226.23M,7.83%,8.21,17.72M,77.24 -2.00%,62.40 21.31%,2.60%,2.21%,1.70,67.96,0.28,0.64,2.16M,"1,371,196",4.08%,9.25%,14.64%,13.63%,8.77%,12.17%,93.38%,150.89%,417.02%,3.45,69.53,75.46,75.70,0.32%,WRB
Nomura Holdings Inc ADR,Financial,Capital Markets,Japan,Large,NYSE,-,28.40B,228.78B,2.41B,31.58B,8.03,10.85,0.35 (3.62%),0.47 (4.83%),"Mar 31, 2026",42.60% 0.00%,36.75%,28677,"Dec 17, 2001",12.34,11.07,1.72,0.90,1.22,0.90,-,56.47,7.25,1.36,1.36,9.91,4.84,Yes / Yes,0.79,0.88,0.24,11.07%,3.01%,6.45%,51.38% 10.83%,19.88% 15.72%,8.15%,1.59%,1.04%,9.14%,Apr 24 AMC,-27.09% 7.45%,0.00%,-,2.93%,-4.71%,0.62%,10.38%,1.77%,39.46%,11.40%,7.64%,3.07%,10.38%,18.27%,"

",2.90B,2.90B,0.06%,1.32,1.73M,10.06 -2.68%,6.59 48.56%,1.32%,1.56%,0.21,62.74,0.70,0.57,1.32M,"757,321",4.26%,11.38%,24.40%,9.26%,16.69%,44.18%,137.05%,94.63%,144.75%,2.11,9.75,9.81,9.79,-0.20%,NMR
Ares Management Corp,Financial,Asset Management,USA,Large,NYSE,S&P 500,42.14B,60.67B,476.55M,6.82B,11.38,4.36,5.41 (4.24%),4.94 (3.87%),"Jun 16, 2026",22.45% 22.87%,253.90%,4250,"May 02, 2014",59.15,17.49,0.81,6.18,11.23,29.30,-,27.10,8.90,0.47,0.47,3.51,3.50,Yes / Yes,2.16,7.31,1.28,24.15%,23.62%,21.64%,26.37% 15.13%,27.27% 31.26%,21.89%,46.89%,779.73%,30.26%,Jul 31 BMO,-6.98% 2.34%,8.23%,0.02%,92.91%,-1.73%,2.08%,13.63%,3.19%,77.90%,29.13%,6.99%,6.15%,3.35%,-5.13%,"

",221.96M,206.97M,8.01%,6.54,16.59M,195.26 -34.57%,95.80 33.36%,3.96%,3.86%,5.01,59.05,1.49,1.25,2.53M,"3,179,628",5.35%,13.59%,10.87%,-18.04%,-20.96%,-31.39%,29.31%,92.82%,656.70%,1.90,143.56,126.51,127.76,0.99%,ARES
Willis Towers Watson Public Limited Co,Financial,Insurance Brokers,United Kingdom,Large,NASD,S&P 500,28.58B,33.26B,1.67B,9.90B,84.61,24.51,3.80 (1.26%),3.76 (1.24%),"Jun 30, 2026",3.91% 6.00%,22.70%,46900,"Jun 12, 2001",17.72,13.68,1.01,2.89,3.58,12.35,18.24,12.15,3.36,1.19,1.19,0.87,0.85,Yes / Yes,17.08,22.12,3.12,14.21%,13.42%,13.59%,19.31% 16.17%,3.10% 2.43%,4807.10%,0.92%,32.97%,8.60%,Jul 30 BMO,1.73% -0.06%,0.47%,1.06%,97.96%,-3.09%,5.78%,20.70%,11.29%,81.34%,23.40%,16.83%,5.23%,12.40%,1.31%,"

",94.28M,94.00M,3.94%,4.95,3.70M,352.79 -14.21%,240.61 25.78%,2.60%,2.53%,7.40,67.29,0.43,0.62,747.42K,"462,378",3.18%,17.44%,5.18%,-6.25%,-7.90%,-3.34%,42.59%,46.91%,143.53%,1.65,341.15,295.11,302.64,2.55%,WTW
Halliburton Co,Energy,Oil & Gas Equipment & Services,USA,Large,NYSE,S&P 500,26.84B,33.03B,1.60B,22.37B,13.20,2.45,0.68 (2.13%),0.68 (2.12%),"Jun 03, 2026",12.31% 16.27%,45.21%,46000,"Sep 15, 1948",16.83,11.05,0.93,1.20,2.43,13.11,15.56,8.05,1.48,1.50,2.02,0.74,0.71,Yes / Yes,1.91,2.91,0.59,-2.92%,23.82%,11.86%,-4.58% -,3.01% 8.96%,-10.50%,0.63%,15.69%,3.70%,Jul 21 BMO,2.14% 3.97%,0.46%,-10.45%,82.78%,1.28%,6.26%,14.89%,8.51%,15.08%,13.14%,7.16%,-5.49%,-13.31%,-4.27%,"

",834.00M,831.59M,4.16%,2.90,34.57M,43.59 -26.29%,20.39 57.58%,3.69%,2.83%,1.15,33.02,0.74,1.04,11.92M,"12,373,788",-8.49%,-7.33%,-20.39%,-5.36%,13.69%,43.12%,-15.29%,55.67%,-25.14%,1.78,43.88,33.36,32.13,-3.69%,HAL
Coupang Inc,Consumer Cyclical,Internet Retail,USA,Large,NYSE,-,28.60B,27.60B,-165.00M,35.13B,2.17,3.56,-,-,-,- -,0.00%,108000,"Mar 11, 2021",-,45.11,0.50,0.81,7.33,4.47,100.20,42.14,0.79,0.76,0.97,1.37,0.81,Yes / Yes,-0.09,0.35,-0.25,-347.60%,229.65%,89.91%,- -,18.83% 23.61%,-163.64%,13.10%,-350.77%,7.54%,Aug 04 AMC,-60.60% 0.32%,31.19%,1.33%,57.53%,-3.81%,-0.99%,-3.97%,-2.32%,28.81%,0.33%,-0.47%,-8.38%,-5.69%,-25.64%,"

",1.65B,1.24B,6.54%,3.41,80.77M,34.08 -53.25%,14.92 6.77%,3.29%,3.89%,0.70,39.56,1.14,0.57,23.67M,"13,533,984",-3.10%,-6.62%,-22.33%,-20.31%,-32.47%,-47.34%,-6.18%,-57.57%,-,1.74,25.26,15.50,15.93,2.77%,CPNG
Curtiss-Wright Corp,Industrials,Aerospace & Defense,USA,Large,NYSE,-,27.48B,28.28B,511.08M,3.61B,71.23,9.30,0.98 (0.13%),0.98 (0.13%),"Jun 15, 2026",7.43% 6.46%,7.23%,9100,"Aug 22, 1929",54.48,43.54,3.24,7.62,10.44,80.01,46.51,35.79,7.84,1.05,1.52,0.44,0.36,Yes / Yes,13.65,17.09,3.61,15.11%,12.19%,13.42%,19.10% 21.83%,11.01% 7.91%,21.44%,12.22%,29.20%,13.41%,Aug 05 AMC,5.28% 5.77%,0.44%,-16.29%,86.43%,0.97%,10.00%,19.69%,14.27%,37.17%,18.52%,14.17%,-0.31%,-0.07%,12.34%,"

",36.95M,36.78M,1.95%,2.61,0.72M,808.16 -7.96%,464.91 59.99%,3.56%,3.86%,27.42,50.07,0.87,0.63,274.64K,"174,260",4.91%,-3.11%,3.67%,14.60%,34.93%,53.40%,287.67%,537.28%,757.84%,1.90,823.29,750.19,743.83,-0.85%,CW
