Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Fortinet Inc,Technology,Software - Infrastructure,USA,NASD,"NDX, S&P 500",34.78,2.43,17.38%,743.00M,-0.02%,62.45B,25.54,3.30,-0.53%,611.33M,-1.32%,59.93B,2.56,0.62,69.28%,2.90%,1.08%,1.85B,9.18,7.77%,-0.08%,2.62,6.19%,6.80B,50.67,11.11%,18.39%,17.70M,6.28%,1.67,17.43,9.97%,135.72%,109.33 -22.80%,-13.82%,4.84,28.06,31.56% 32.99%,105.10%,70.12 20.37%,43.64%,-,26.92,15.46% 21.25%,80.46%,3.22%,3.95%,124.05%,-,8.81,7.23%,30.51%,2.99,1379.66%,-,1.09,14.17%,27.26%,57.93,2.77,- -,1.17,-0.34%,3.73%,1.03,88.58,0.00%,0.86,14.75%,4.81%,0.77,83.48,15109,0.43,Feb 05 AMC,-2.72%,6.75M,84.40,"Nov 18, 2009",Yes / Yes,9.08% 2.44%,"

","5,219,074",1.10%,FTNT
TechnipFMC plc,Energy,Oil & Gas Equipment & Services,USA,NYSE,-,27.09,2.31,1.46%,400.70M,-2.98%,25.01B,18.00,3.47,-26.32%,394.20M,3.85%,25.35B,1.08,0.56,101.04%,2.75%,36.33%,963.90M,2.52,18.96%,-2.39%,2.86,52.90%,9.93B,7.45,19.19%,9.65%,10.84M,40.31%,8.39,24.05,16.60%,29.85%,68.29 -8.45%,137.00%,2.60,17.28,- -,21.45%,22.11 182.70%,329.99%,0.20 (0.32%),14.24,14.05% 8.49%,21.71%,4.36%,3.73%,613.70%,0.20 (0.32%),2.55,19.24%,13.77%,2.38,-,"Mar 17, 2026",0.87,9.36%,9.71%,51.60,1.95,- 9.00%,1.13,14.90%,-2.48%,0.75,64.63,8.71%,0.40,5.33%,8.51%,1.82,64.38,25407,0.34,Feb 19 BMO,44.84%,3.79M,62.52,"Jan 17, 2017",Yes / Yes,35.84% -0.83%,"

","6,885,888",-2.89%,FTI
Frontdoor Inc,Consumer Cyclical,Personal Services,USA,NASD,RUT,18.45,3.42,0.64%,70.96M,-7.27%,4.46B,12.74,4.96,-3.21%,70.17M,11.53%,5.09B,1.07,0.68,103.63%,2.77%,18.63%,256.00M,2.13,9.49%,-1.53%,3.34,-0.27%,2.09B,18.53,10.72%,12.05%,1.95M,9.52%,3.41,7.88,11.86%,106.44%,70.77 -10.72%,62.79%,8.01,11.44,58.12% 21.18%,18.23%,35.61 77.42%,145.45%,-,9.98,7.99% 7.26%,51.05%,3.02%,3.94%,13.33%,-,2.43,14.41%,19.53%,2.46,-,-,1.55,13.68%,12.23%,53.05,2.00,- -,1.55,-76.40%,1.98%,1.33,71.75,0.00%,4.93,13.35%,5.31%,1.59,63.97,2034,4.80,Feb 26 BMO,6.05%,581.91K,63.18,"Sep 13, 2018",Yes / Yes,74.11% 2.74%,"

","922,349",-1.23%,FTDR
FTAI Aviation Ltd,Industrials,Rental & Leasing Services,USA,NASD,-,51.41,4.61,1.67%,102.57M,-13.28%,24.33B,19.99,11.86,-0.04%,100.86M,-11.45%,27.47B,0.40,1.60,98.65%,3.75%,30.83%,477.49M,9.69,59.21%,0.22%,2.24,41.06%,2.51B,72.81,61.99%,11.91%,3.79M,20.47%,3.26,80.95,49.76%,241.16%,323.51 -26.69%,129.71%,2.93,-,- -,12.62%,81.45 191.16%,895.59%,1.40 (0.59%),27.49,51.49% 46.65%,30.93%,6.73%,6.13%,801.98%,1.25 (0.53%),10.94,1470.91%,30.54%,17.30,2562.70%,"Mar 13, 2026",2.30,43.46%,19.01%,34.40,1.18,-1.04% -1.08%,5.28,28.69%,-16.11%,1.55,334.20,27.19%,10.32,31.67%,-11.87%,1.16,259.91,985,10.32,Feb 25 AMC,31.66%,1.69M,237.15,"May 15, 2015",Yes / Yes,-13.02% -4.49%,"

","1,960,966",-8.76%,FTAI
FirstService Corp,Real Estate,Real Estate Services,Canada,NASD,-,44.83,3.17,10.08%,45.72M,-5.24%,6.53B,20.89,6.79,0.00%,41.35M,-12.28%,8.22B,3.19,0.87,80.34%,1.26%,-5.28%,145.05M,1.19,6.82%,1.30%,2.27,-30.62%,5.50B,4.72,10.62%,3.42%,0.52M,-8.72%,30.09,36.24,6.54%,11.32%,209.66 -32.29%,-13.47%,3.92,20.51,5.22% 9.43%,5.40%,144.49 -1.75%,6.50%,1.18 (0.83%),15.35,13.64% 14.67%,30.21%,3.27%,3.06%,-6.47%,1.10 (0.77%),1.49,6.73%,6.37%,4.54,250.52%,"Mar 31, 2026",1.39,5.38%,2.64%,31.41,1.30,10.29% 10.76%,1.70,19.37%,-6.96%,1.08,204.71,34.56%,1.01,1.32%,-9.01%,0.97,145.27,31000,0.95,Feb 04 BMO,-17.72%,230.39K,141.96,"Jun 02, 2015",Yes / Yes,4.84% 1.70%,"

","223,079",-2.28%,FSV
Federal Signal Corp,Industrials,Pollution & Treatment Controls,USA,NYSE,RUT,26.63,4.01,2.44%,60.90M,-4.94%,6.50B,19.91,5.36,-3.20%,59.40M,-9.81%,7.03B,1.38,0.89,99.95%,5.31%,-2.32%,246.60M,2.98,11.45%,-1.32%,7.46,-15.15%,2.18B,4.71,13.79%,11.86%,3.16M,-1.63%,22.69,102.10,14.44%,19.20%,132.89 -19.62%,35.32%,1.05,28.64,26.79% 20.79%,12.53%,66.47 60.70%,100.75%,0.57 (0.53%),16.08,14.97% 14.03%,28.40%,3.68%,3.94%,169.41%,0.56 (0.52%),3.23,14.44%,16.37%,4.76,746.43%,"Mar 13, 2026",1.35,17.14%,11.31%,37.93,1.57,15.87% 11.84%,3.02,22.38%,-7.35%,1.33,136.00,13.97%,0.43,26.50%,-6.55%,1.95,110.89,5800,0.42,Feb 25 BMO,-6.72%,423.13K,106.82,"Feb 11, 1969",Yes / Yes,8.59% 9.45%,"

","823,859",-3.67%,FSS
Fortuna Mining Corp,Basic Materials,Gold,Canada,NYSE,-,11.84,0.93,0.77%,305.76M,-5.96%,3.37B,6.92,1.60,0.00%,302.92M,-0.45%,3.08B,0.15,0.44,75.54%,5.84%,16.21%,296.94M,3.24,118.84%,0.75%,2.20,40.10%,1.04B,2.01,-0.09%,12.82%,17.69M,12.54%,5.48,6.01,45.31%,19.10%,13.85 -20.29%,106.74%,1.84,11.62,- 51.01%,15.90%,5.02 119.92%,247.17%,-,5.07,11.38% 27.90%,47.78%,5.03%,6.17%,53.33%,-,2.96,132.29%,38.26%,0.74,175.31%,-,2.50,-2.39%,28.59%,43.91,1.50,- -,2.98,642.00%,-8.01%,0.92,13.65,0.00%,0.13,-11.50%,-0.89%,0.68,11.34,4961,0.11,Feb 18 AMC,26.96%,8.02M,11.04,"Jul 27, 2005",Yes / Yes,-2.57% 2.00%,"

","5,419,356",-2.65%,FSM
Fastly Inc,Technology,Software - Application,USA,NASD,RUT,-,-0.83,7.49%,151.54M,18.49%,3.68B,66.47,0.36,-22.40%,140.43M,166.45%,3.75B,1.30,0.08,76.46%,11.42%,122.61%,-121.68M,5.89,105.79%,7.71%,1.68,229.08%,624.02M,3.95,36.20%,-8.25%,16.04M,137.92%,6.13,10.16,51.27%,-12.84%,25.22 -3.97%,258.28%,2.38,87.19,19.15% 2.21%,-9.38%,4.65 420.86%,81.02%,-,-,12.98% 16.49%,54.40%,9.54%,11.61%,-67.78%,-,6.00,27.38%,-19.00%,1.79,-,-,2.61,14.78%,-19.50%,79.49,2.55,- -,2.61,55.77%,23.38%,0.86,13.71,-,0.46,22.79%,79.58%,1.07,24.05,1140,0.40,Feb 11 AMC,150.42%,9.53M,24.22,"May 17, 2019",Yes / Yes,116.22% 6.97%,"

","10,226,937",0.71%,FSLY
First Solar Inc,Technology,Solar,USA,NASD,S&P 500,13.90,14.21,5.35%,107.31M,3.00%,21.20B,8.23,23.99,-1.66%,101.58M,-12.68%,19.00B,0.29,3.12,96.76%,7.67%,-22.04%,1.53B,4.06,29.05%,-5.45%,3.17,-3.06%,5.22B,2.22,30.83%,12.01%,7.79M,-24.37%,88.88,7.42,28.55%,17.45%,285.99 -30.92%,45.22%,26.61,17.86,- 30.65%,15.34%,116.56 69.49%,-4.90%,-,8.54,25.84% 14.00%,40.88%,3.42%,4.78%,141.07%,-,3.64,18.03%,32.50%,10.83,180.94%,-,2.35,24.09%,29.28%,38.19,1.90,- -,2.67,32.42%,-6.93%,1.64,254.65,0.00%,0.07,11.15%,-14.08%,0.62,200.25,7900,0.04,Feb 24 AMC,-8.51%,2.46M,197.56,"Nov 17, 2006",Yes / Yes,-5.93% 7.27%,"

","1,534,525",-1.34%,FSLR
FS KKR Capital Corp,Financial,Asset Management,USA,NYSE,-,260.56,0.04,0.27%,280.07M,-6.23%,2.87B,6.29,1.63,3.72%,279.32M,-24.32%,10.29B,-,0.44,33.63%,3.33%,-34.02%,11.00M,2.45,-25.33%,-,2.63,-42.01%,1.17B,0.49,-6.77%,0.08%,9.31M,-30.86%,20.88,13.79,-14.36%,0.18%,22.51 -54.52%,-52.06%,0.74,8.06,-50.52% -,0.08%,10.16 0.81%,-39.98%,1.83 (17.90%),17.63,-13.25% 51.03%,69.60%,3.23%,3.89%,-47.31%,2.55 (24.86%),8.79,-98.12%,49.87%,0.46,-69.91%,"Mar 18, 2026",3.77,-6.62%,0.94%,21.53,2.82,1.72% 1.81%,3.77,-177.56%,-13.73%,0.90,13.62,7124.68%,1.31,-22.59%,-22.55%,1.59,10.45,-,1.31,Feb 25 AMC,-37.97%,3.55M,10.24,"Apr 16, 2014",Yes / Yes,-4.24% -3.82%,"

","5,636,530",-2.01%,FSK
Federal Realty Investment Trust,Real Estate,REIT - Retail,USA,NYSE,S&P 500,22.56,4.67,1.06%,86.27M,-3.06%,9.14B,34.05,3.09,0.00%,85.36M,-2.14%,14.68B,-,0.71,98.45%,3.29%,8.69%,401.50M,7.15,-37.22%,1.68%,3.55,4.88%,1.28B,2.94,5.30%,4.64%,2.81M,4.51%,35.81,85.13,-9.87%,12.76%,110.89 -4.99%,8.47%,1.24,27.29,-0.21% 23.55%,5.14%,80.65 30.63%,9.99%,4.55 (4.32%),17.74,5.99% 9.55%,38.49%,1.82%,1.98%,-3.84%,4.46 (4.23%),11.48,36.50%,35.93%,2.06,-30.31%,"Apr 01, 2026",0.36,6.36%,31.39%,44.95,1.90,1.23% 1.11%,0.36,98.39%,-1.98%,1.01,113.89,95.35%,1.61,7.90%,0.95%,0.80,107.00,320,1.41,Feb 12 AMC,6.43%,792.63K,105.35,"Jun 09, 1975",Yes / Yes,100.76% -0.33%,"

","636,689",-1.54%,FRT
Freshworks Inc,Technology,Software - Application,USA,NASD,RUT,12.27,0.65,30.25%,248.36M,-7.77%,2.26B,11.49,0.69,0.48%,198.18M,-8.93%,1.46B,1.13,0.11,59.18%,11.65%,-39.08%,183.72M,2.69,-13.77%,0.76%,4.20,-38.85%,838.81M,2.18,21.54%,11.18%,23.09M,-35.10%,3.64,2.68,10.17%,16.93%,16.48 -51.76%,-46.36%,2.97,10.23,- -,17.24%,6.79 17.08%,-41.72%,-,36.93,18.98% 27.43%,84.19%,4.31%,5.73%,-,-,1.74,305.27%,1.62%,0.47,-,-,2.14,16.43%,21.90%,41.21,1.88,- -,2.14,1035.23%,2.17%,0.91,12.15,0.00%,0.04,14.48%,-17.69%,1.12,8.00,4500,0.03,Feb 10 AMC,-34.87%,5.50M,7.95,"Sep 22, 2021",Yes / Yes,24.22% 1.82%,"

","6,139,183",-0.63%,FRSH
Freshpet Inc,Consumer Defensive,Packaged Foods,USA,NASD,-,30.41,2.57,1.57%,48.97M,-8.39%,3.83B,40.46,1.93,-7.92%,48.29M,12.48%,4.05B,-,0.11,118.64%,9.81%,20.71%,139.14M,3.47,-47.65%,-0.95%,3.79,46.11%,1.10B,3.16,39.56%,8.30%,4.74M,28.08%,24.68,13.77,-4.72%,12.29%,91.25 -14.48%,-10.06%,5.67,309.24,- -,8.19%,46.76 66.89%,37.44%,-,22.31,22.78% 28.16%,38.88%,3.52%,4.34%,-49.90%,-,3.67,194.49%,8.62%,3.24,996.07%,-,4.57,13.01%,12.63%,51.54,1.83,- -,5.54,78.64%,-1.16%,1.67,86.71,0.00%,0.41,8.57%,8.97%,1.10,80.33,1288,0.41,Feb 23 BMO,21.23%,1.25M,78.04,"Nov 07, 2014",Yes / Yes,62.85% -0.14%,"

","1,375,689",-2.85%,FRPT
JFrog Ltd,Technology,Software - Application,USA,NASD,-,-,-0.62,13.45%,119.62M,1.92%,5.01B,38.27,1.09,-7.32%,103.54M,-21.26%,4.32B,2.05,0.21,80.87%,5.17%,-39.14%,-71.82M,9.42,9.65%,8.89%,1.74,-15.65%,531.84M,5.65,21.73%,-5.81%,5.35M,-32.93%,7.42,7.11,18.64%,-8.65%,70.43 -40.52%,25.19%,5.89,35.22,12.05% -25.03%,-8.03%,27.00 55.15%,125.46%,-,-,23.84% 28.66%,76.15%,5.82%,8.83%,-16.07%,-,8.12,1.32%,-17.53%,3.36,-,-,2.09,24.12%,-13.50%,43.62,1.39,- -,2.09,38.18%,-1.68%,1.25,70.16,-,0.01,25.18%,-17.98%,0.66,41.85,1800,0.01,Feb 12 AMC,-16.04%,3.07M,41.89,"Sep 16, 2020",Yes / Yes,16.34% 5.23%,"

","2,023,004",0.10%,FROG
Frontline Plc,Energy,Oil & Gas Midstream,Cyprus,NYSE,-,18.07,1.70,35.70%,222.62M,-11.88%,6.85B,10.18,3.02,0.00%,143.15M,5.92%,9.66B,0.60,2.27,23.60%,2.72%,35.25%,379.08M,3.49,247.17%,-4.35%,1.07,36.33%,1.97B,2.73,-48.78%,6.33%,3.89M,41.02%,11.28,27.03,16.86%,15.63%,39.89 -22.86%,97.62%,1.14,10.23,-8.49% -4.20%,7.21%,12.40 148.15%,71.61%,5.29 (17.19%),10.49,11.50% 10.39%,32.77%,4.27%,4.10%,300.13%,1.76 (5.72%),4.92,-23.51%,30.16%,1.61,222.20%,"Mar 12, 2026",1.37,-4.16%,19.29%,41.21,1.86,83.71% -10.28%,1.43,241.49%,-11.42%,0.03,37.74,54.62%,1.22,46.72%,4.13%,1.46,33.50,85,1.09,Feb 27 BMO,32.04%,3.64M,30.77,"Aug 06, 2001",Yes / Yes,-11.03% -7.13%,"

","5,301,565",-8.15%,FRO
Fermi Inc,Real Estate,REIT - Specialty,USA,NASD,-,-,-,61.96%,574.98M,-5.59%,4.97B,-,-,0.00%,233.59M,-13.83%,4.92B,-,-,7.38%,6.25%,-49.88%,-,-,-,316.77%,1.80,-,-,15.40,-,-,14.60M,1.25%,0.53,27.18,-,-,36.99 -78.10%,-,0.30,-,- -,-,7.18 12.81%,-,-,-,- -,-,6.36%,9.85%,-,-,-,-,-,0.90,-,-,2.81,-,-,42.52,1.00,- -,2.81,-,-13.26%,-,28.30,-,0.41,-,-11.72%,0.76,8.68,-,0.41,Mar 30 BMO,-46.36%,8.09M,8.10,"Oct 01, 2025",Yes / Yes,- -,"

","6,186,400",-6.63%,FRMI
First Merchants Corp,Financial,Banks - Regional,USA,NASD,RUT,9.41,3.88,2.30%,63.39M,-5.19%,2.32B,8.04,4.54,-1.22%,61.94M,-12.54%,-,-,0.88,69.64%,1.62%,-1.46%,224.13M,2.21,6.01%,-0.19%,2.68,-9.12%,1.05B,0.85,10.45%,1.21%,1.00M,-2.48%,42.87,-,-,9.47%,43.22 -15.43%,-7.52%,-,8.17,0.65% 7.21%,6.87%,33.13 10.32%,-2.25%,1.47 (4.03%),-,13.83% 13.48%,-,3.29%,3.06%,-26.96%,1.44 (3.94%),-,14.01%,24.67%,1.26,54.87%,"Mar 06, 2026",-,-0.12%,21.34%,30.73,1.67,4.59% 6.58%,0.05,-10.16%,-8.25%,0.91,46.80,36.83%,0.41,4.90%,-7.27%,1.43,36.94,2086,0.32,Jan 26 AMC,-5.20%,374.65K,36.55,"Jun 20, 1989",Yes / Yes,4.02% 2.96%,"

","535,399",-1.06%,FRME
Freedom Holding Corp,Financial,Financial Conglomerates,Kazakhstan,NASD,-,3397.46,0.04,70.69%,61.18M,2.45%,8.19B,-,-,0.05%,17.94M,7.64%,7.00B,-,-,3.83%,5.51%,0.87%,2.66M,4.25,-,-3.85%,8.86,-19.20%,1.93B,5.87,-,0.02%,0.99M,10.01%,22.80,2.44,-,0.20%,194.01 -31.00%,6.92%,54.75,4.65,-28.52% 26.83%,0.11%,107.97 23.97%,90.55%,-,16.44,42.31% 74.82%,64.07%,3.69%,4.32%,154.10%,-,3.63,-98.41%,20.80%,5.28,81646.57%,"Oct 31, 2012",0.96,-8.86%,0.14%,63.65,-,- -,0.96,-3.52%,8.51%,0.82,76.00,0.00%,1.55,-15.09%,7.21%,0.65,137.44,8764,0.79,Feb 09 AMC,-9.86%,111.53K,133.86,"Aug 12, 1994",Yes / Yes,- -,"

","73,031",-2.60%,FRHC
"First Industrial Realty Trust, Inc",Real Estate,REIT - Industrial,USA,NYSE,-,32.25,1.87,0.95%,132.47M,-1.99%,8.22B,31.41,1.92,-0.05%,131.26M,0.07%,10.81B,29.63,0.33,100.72%,3.12%,5.17%,247.29M,11.30,-10.04%,-0.70%,3.89,17.79%,727.08M,2.98,13.90%,4.52%,4.09M,5.08%,20.17,105.32,1.06%,9.27%,64.01 -5.98%,7.29%,0.57,33.50,-11.76% 4.05%,5.00%,40.31 49.29%,21.15%,1.96 (3.26%),21.92,10.43% 10.07%,48.09%,2.80%,2.31%,36.91%,1.78 (2.96%),14.86,-13.99%,42.32%,1.46,179.30%,"Mar 31, 2026",0.75,8.58%,34.01%,46.63,1.94,14.69% 12.22%,0.75,15.13%,-1.85%,1.12,65.07,95.38%,0.97,7.30%,0.94%,1.07,61.05,152,0.85,Feb 04 AMC,11.07%,1.05M,60.18,"Jun 24, 1994",Yes / Yes,40.48% 1.20%,"

","1,123,153",-1.43%,FR
Forgent Power Solutions Inc,Industrials,Electrical Equipment & Parts,USA,NYSE,-,-,-,79.66%,230.85M,-5.54%,2.36B,-,-,-30.07%,61.91M,3.55%,3.11B,-,0.16,0.08%,4.10%,-,-,-,-,-,0.60,-,-,25.43,-,-,2.54M,10.52%,1.26,28.98,-,-,37.53 -14.60%,-,1.11,-,- -,-,25.95 23.51%,-,-,-,- -,-,9.64%,8.11%,-,-,-,-,-,2.97,-,-,1.06,-,-,50.58,1.30,- -,1.52,-,-5.51%,-,43.30,-,1.64,-,-4.46%,0.69,35.48,-,1.60,Mar 16 BMO,-4.46%,4.22M,32.05,"Feb 05, 2026",Yes / Yes,- -,"

","2,921,209",-9.67%,FPS
First Trust Intermediate Duration Preferred & Income Fund,Financial,Closed-End Fund - Debt,USA,NYSE,-,9.21,1.97,0.04%,60.85M,-2.68%,1.12B,-,-,0.00%,60.85M,-3.92%,-,-,-,37.70%,0.15%,-1.73%,-,-,-,-,0.69,-5.96%,-,-,-,-,0.09M,-2.63%,-,-,-,-,19.75 -8.10%,-0.49%,-,-,- -,-,15.60 16.35%,7.72%,-,-,- -,-,1.13%,1.01%,-22.12%,1.66 (9.12%),-,-,-,0.20,-16.23%,"Mar 02, 2026",-,-,-,27.35,-,4.38% 1.05%,-,-,-3.84%,0.84,-,83.68%,-,-,-3.66%,0.82,18.29,-,-,-,-3.51%,133.52K,18.15,"May 24, 2013",No / Yes,- -,"

","109,269",-0.77%,FPF
Fox Corporation,Communication Services,Entertainment,USA,NASD,S&P 500,13.90,4.16,53.34%,200.55M,-1.62%,23.45B,11.14,5.18,-0.21%,198.47M,-8.88%,29.12B,5.74,0.99,56.86%,16.45%,-17.87%,1.89B,1.41,-2.46%,-1.14%,8.46,0.96%,16.58B,2.25,11.13%,8.50%,32.65M,-20.98%,25.70,11.63,1.94%,16.87%,76.39 -24.41%,10.38%,4.97,10.15,32.42% 24.80%,10.29%,46.42 24.39%,74.23%,0.57 (0.99%),8.20,5.27% 5.79%,33.06%,2.56%,3.18%,34.97%,0.56 (0.97%),1.76,-10.54%,19.03%,1.77,-,"Mar 04, 2026",2.44,9.20%,11.41%,39.92,2.38,4.00% 3.26%,2.78,-35.68%,1.11%,0.53,70.19,11.00%,0.69,2.05%,-12.04%,0.91,57.71,10400,0.68,Feb 04 BMO,-6.43%,3.86M,57.74,"Mar 12, 2019",Yes / Yes,64.69% 2.45%,"

","3,517,269",0.05%,FOXA
Fox Corporation,Communication Services,Entertainment,USA,NASD,S&P 500,12.63,4.16,66.74%,224.70M,-1.91%,23.31B,10.08,5.21,-0.15%,141.50M,-8.70%,28.98B,4.35,1.00,34.75%,6.56%,-15.63%,1.89B,1.41,-2.69%,-1.04%,5.69,1.31%,16.58B,2.04,11.91%,8.50%,9.28M,-19.17%,25.70,11.56,2.32%,16.87%,68.18 -23.02%,8.38%,4.54,10.09,32.42% 24.80%,10.29%,43.18 21.54%,72.01%,0.57 (1.09%),8.16,5.27% 5.79%,33.06%,2.35%,3.01%,31.20%,0.56 (1.07%),1.75,-10.54%,19.03%,1.51,-,"Mar 04, 2026",2.44,9.20%,11.41%,39.02,2.45,4.00% 3.26%,2.78,-35.68%,0.54%,0.57,69.67,11.00%,0.69,2.05%,-11.64%,0.78,52.77,10400,0.68,Feb 04 BMO,-6.01%,1.63M,52.48,"Mar 13, 2019",Yes / Yes,64.33% 2.43%,"

","1,270,878",-0.55%,FOX
Shift4 Payments Inc,Technology,Software - Infrastructure,USA,NYSE,-,40.97,1.07,35.46%,63.67M,-10.39%,4.49B,6.43,6.83,1.01%,53.15M,-26.58%,9.28B,0.40,0.96,99.51%,30.48%,-34.36%,78.20M,1.07,8.33%,-7.27%,7.06,-48.70%,4.18B,6.07,21.93%,1.71%,16.20M,-30.27%,7.24,3.41,16.27%,10.48%,108.50 -59.53%,-51.39%,12.86,8.99,1.00% -,1.30%,43.32 1.36%,-35.72%,-,10.87,27.99% 40.37%,27.23%,5.23%,5.91%,-52.99%,-,2.22,-65.33%,10.07%,3.17,-,-,1.66,25.51%,1.87%,31.93,1.88,- -,1.66,-73.94%,-15.07%,1.62,64.43,0.00%,3.20,34.05%,-24.52%,0.87,47.23,6300,3.18,Feb 26 BMO,-43.39%,2.30M,43.91,"Jun 05, 2020",Yes / Yes,-0.14% -1.26%,"

","1,993,915",-7.03%,FOUR
Formula Systems (1985) Ltd. ADR,Technology,Information Technology Services,Israel,NASD,-,26.75,4.57,6.40%,15.33M,-4.64%,1.87B,-,-,0.00%,14.35M,-8.43%,2.88B,-,-,12.49%,0.00%,-27.62%,72.21M,0.64,-,-,0.00,-15.65%,2.91B,2.41,-,1.91%,0.00M,-26.81%,50.72,4.34,-,8.19%,190.56 -35.85%,23.50%,28.19,-,13.55% 15.32%,6.42%,82.52 48.15%,73.40%,-,-,4.82% 10.18%,23.65%,3.14%,1.60%,34.34%,2.45 (2.00%),0.99,-4.47%,9.24%,7.20,297.04%,"Dec 30, 2025",1.58,7.06%,2.48%,39.55,-,0.88% 10.63%,1.60,-28.35%,-13.43%,1.09,-,22.13%,0.82,-0.30%,-15.91%,0.32,126.00,-,0.45,Nov 20 BMO,10.84%,0.59K,122.25,"Oct 20, 1997",No / Yes,- -,"

",192,-2.98%,FORTY
FormFactor Inc,Technology,Semiconductor Equipment & Materials,USA,NASD,RUT,127.16,0.70,0.86%,77.65M,2.00%,6.89B,39.30,2.25,-15.41%,77.25M,-5.25%,6.64B,-,0.44,98.43%,3.19%,51.68%,54.36M,8.77,37.30%,1.23%,1.75,200.27%,784.99M,6.63,26.02%,4.59%,2.46M,58.48%,13.33,24.93,-,5.48%,107.04 -17.41%,187.95%,3.55,586.71,2.28% -6.93%,5.13%,22.58 291.50%,211.27%,-,59.36,1.62% 2.51%,39.66%,6.53%,5.61%,96.18%,-,8.46,-21.98%,8.34%,5.76,1055.56%,-,3.60,2.80%,6.93%,48.81,2.33,- -,4.50,136.66%,-6.13%,1.06,85.70,0.00%,0.03,13.55%,7.63%,0.54,91.82,2153,0.02,Feb 04 AMC,75.50%,1.41M,88.40,"Jun 12, 2003",Yes / Yes,30.87% 2.19%,"

","766,214",-3.72%,FORM
Forestar Group Inc,Real Estate,Real Estate - Development,USA,NYSE,RUT,7.63,3.27,62.35%,50.89M,-6.52%,1.27B,7.35,3.39,0.00%,19.16M,-15.43%,1.87B,1.10,0.64,35.55%,3.01%,-0.04%,166.90M,0.75,-8.99%,-0.60%,3.55,-9.74%,1.69B,0.71,13.24%,5.44%,0.58M,1.22%,35.10,5.99,6.71%,9.82%,30.74 -18.90%,17.10%,4.16,13.64,-2.85% 21.07%,6.43%,18.00 38.50%,76.81%,-,7.94,3.05% 12.27%,22.94%,3.61%,3.23%,7.09%,-,1.11,-8.76%,13.74%,1.02,117.54%,-,0.55,15.89%,9.91%,29.63,1.50,- -,0.55,-6.84%,-11.07%,1.43,33.00,0.00%,0.45,9.03%,-8.23%,0.95,25.07,433,0.45,Jan 20 BMO,-1.38%,162.74K,24.93,"Dec 12, 2007",Yes / Yes,-5.51% 2.79%,"

","154,550",-0.56%,FOR
Amicus Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.09,1.49%,310.85M,0.28%,4.51B,23.79,0.60,-9.29%,309.33M,0.49%,4.66B,-,0.03,102.11%,6.14%,46.48%,-27.11M,7.11,436.51%,2.43%,1.73,80.98%,634.21M,16.29,99.43%,-3.13%,18.98M,0.91%,0.88,15.37,-,-11.58%,14.39 -0.14%,61.64%,0.93,151.16,52.47% 39.33%,-3.83%,5.51 160.80%,25.61%,-,111.11,24.43% 19.44%,87.32%,0.15%,0.22%,33.30%,-,7.35,52.20%,5.44%,0.04,81.67%,-,1.88,20.05%,-4.27%,69.71,3.00,- -,2.84,-89.05%,0.17%,0.49,14.50,-,1.61,23.72%,0.40%,0.22,14.37,511,1.58,Feb 20 AMC,50.10%,11.00M,14.37,"May 31, 2007",Yes / Yes,-85.99% 2.60%,"

","2,400,116",0.00%,FOLD
