Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Transportadora de Gas del Sur ADR,Energy,Oil & Gas Integrated,Argentina,Mid,NYSE,-,2.09B,1.90B,333.57M,1.35B,17.22,18.79,0.13 (0.42%),-,"Nov 08, 2019",- -,0.00%,1187,"Nov 17, 1994",13.59,11.29,0.74,1.55,1.75,1.60,14.89,2.52,1.41,4.71,5.11,0.43,0.39,Yes / Yes,2.22,2.67,0.64,33.46%,-0.59%,15.25%,10.99% 49.07%,4.03% 11.76%,-16.97%,5.29%,10.94%,12.04%,May 05 BMO,-15.54% -0.14%,0.02%,50.75%,14.87%,-14.22%,8.64%,13.47%,9.24%,53.91%,43.81%,24.76%,0.59%,-0.59%,0.50%,"

",69.51M,69.50M,0.29%,0.60,0.20M,36.35 -17.17%,19.74 52.53%,3.91%,3.79%,1.19,49.19,0.63,0.41,334.06K,"135,697",-0.95%,-4.75%,-1.57%,5.46%,-3.15%,15.81%,125.88%,570.60%,384.11%,1.80,41.15,29.75,30.11,1.21%,TGS
Pampa Energia SA ADR,Industrials,Conglomerates,Argentina,Mid,NYSE,-,4.57B,5.82B,451.77M,2.18B,69.41,12.45,-,-,"Jan 11, 2011",- -,0.00%,-,"Oct 09, 2009",10.12,7.46,0.32,2.10,1.21,6.75,-,6.70,2.67,1.78,2.04,0.51,0.49,Yes / Yes,8.31,11.27,2.18,29.06%,26.60%,23.16%,-6.59% 26.72%,3.29% 13.44%,-12.33%,14.53%,34.89%,37.07%,May 08 BMO,138.21% 0.88%,0.02%,-99.91%,9.21%,-5.96%,6.84%,12.46%,8.03%,33.55%,18.74%,20.74%,2.35%,1.43%,2.14%,"

",54.39M,54.38M,0.57%,1.40,0.31M,94.50 -11.06%,54.95 52.96%,2.84%,3.10%,2.68,54.14,0.97,0.48,219.67K,"106,224",0.74%,-2.27%,4.01%,6.61%,-5.04%,17.87%,91.50%,417.55%,215.38%,1.44,114.81,81.91,84.05,2.61%,PAM
Hamilton Lane Inc,Financial,Asset Management,USA,Mid,NASD,-,4.70B,5.23B,249.18M,758.99M,20.94,6.70,2.41 (2.84%),2.22 (2.62%),"Jun 18, 2026",10.52% 11.56%,36.49%,785,"Mar 01, 2017",14.30,11.70,1.18,6.19,4.04,12.63,10.34,12.52,6.90,3.28,3.28,0.39,0.36,Yes / Yes,5.92,7.23,1.52,6.47%,15.08%,9.89%,25.26% 16.10%,12.80% 16.82%,9.92%,6.46%,27.85%,-2.23%,Aug 04 BMO,4.47% -4.68%,24.94%,1.51%,98.15%,-0.10%,12.47%,30.53%,20.09%,-,53.76%,32.83%,5.45%,1.84%,-23.50%,"

",43.70M,32.80M,13.12%,4.36,4.30M,161.13 -47.50%,71.88 17.70%,4.04%,4.63%,3.74,55.46,1.16,0.95,988.14K,"941,945",4.37%,3.93%,-20.77%,-45.01%,-37.01%,-45.29%,-2.70%,-8.12%,-,1.25,129.43,85.85,84.60,-1.46%,HLNE
EPR Properties,Real Estate,REIT - Specialty,USA,Mid,NYSE,-,4.76B,7.81B,247.60M,725.01M,30.27,0.97,3.69 (5.93%),3.60 (5.79%),"Jul 31, 2026",2.70% 18.44%,107.37%,54,"Nov 18, 1997",19.24,20.18,-,6.56,2.05,63.79,10.94,14.06,10.78,6.08,6.08,1.35,1.35,Yes / Yes,3.23,3.08,0.75,-7.17%,1.16%,-0.23%,17.39% -,3.00% 11.87%,96.98%,2.71%,-5.78%,3.55%,Jul 29 AMC,11.29% 3.45%,2.47%,-3.24%,82.42%,0.98%,4.85%,11.72%,4.99%,51.01%,35.84%,34.15%,4.25%,5.96%,13.12%,"

",76.51M,74.62M,10.30%,12.04,7.69M,63.30 -1.79%,48.10 29.24%,2.00%,1.78%,1.17,68.96,1.01,1.19,638.53K,"760,928",3.95%,7.86%,9.69%,13.47%,24.59%,5.86%,38.58%,20.15%,-21.15%,2.33,61.82,62.21,62.17,-0.06%,EPR
International Bancshares Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,4.73B,-,417.59M,1.06B,52.88,-,-,1.43 (1.88%),"Feb 13, 2026",5.27% 4.94%,21.14%,2319,"May 30, 1996",11.35,11.53,4.89,4.47,1.44,-,9.89,-,-,-,0.13,0.22,0.04,Yes / Yes,6.70,6.60,1.61,-1.51%,1.23%,2.36%,11.48% 20.37%,13.91% 12.78%,2.22%,2.00%,5.56%,2.39%,May 07 BMO,-2.38% -,13.06%,-0.12%,70.78%,2.40%,2.52%,13.51%,12.26%,-,49.89%,39.41%,-0.00%,2.51%,8.33%,"

",62.18M,54.06M,3.03%,4.78,1.64M,78.46 -3.02%,63.19 20.41%,1.88%,1.72%,1.37,53.05,0.70,0.84,342.92K,"289,477",0.29%,3.40%,5.23%,7.64%,14.52%,9.43%,54.94%,96.46%,177.70%,1.00,87.00,76.53,76.09,-0.57%,IBOC
MiniMed Group Inc,Healthcare,Medical Instruments & Supplies,USA,Mid,NASD,RUT,4.75B,4.51B,-,-,12.86,1.06,-,-,-,- -,-,8000,"Mar 06, 2026",-,27.49,-,-,1.32,15.95,-,-,-,1.43,1.92,0.01,0.01,Yes / Yes,-,0.62,0.10,150.01%,-4.60%,-,- -,- -,-,-,-,-,Jun 03 BMO,-356.07% 1.01%,90.76%,0.00%,11.58%,32.60%,-,-,-,-,-,-,11.51%,23.28%,19.46%,"

",280.82M,25.96M,25.31%,6.96,6.57M,20.48 -17.39%,10.65 58.87%,6.93%,6.02%,0.91,66.93,-,1.23,944.04K,"1,158,034",5.09%,19.41%,17.17%,-,-11.18%,-,-,-,-,1.18,20.60,16.93,16.92,-0.06%,MMED
ServisFirst Bancshares Inc,Financial,Banks - Regional,USA,Mid,NYSE,RUT,4.68B,-,296.29M,1.02B,34.98,-,1.52 (1.78%),1.48 (1.72%),"Jul 01, 2026",12.74% 14.06%,27.38%,666,"May 14, 2014",15.79,11.93,-,4.58,2.45,-,12.64,-,-,-,0.12,0.84,0.03,Yes / Yes,5.42,7.17,1.61,21.90%,12.08%,-,3.14% 10.10%,20.29% 19.54%,23.10%,2.58%,31.14%,1.19%,Jul 20 AMC,0.21% 0.41%,6.56%,-1.56%,73.17%,-2.21%,1.61%,16.55%,15.08%,-,35.67%,29.03%,-0.50%,5.25%,10.15%,"

",54.66M,51.08M,6.08%,10.88,3.10M,90.64 -5.58%,67.20 27.35%,2.28%,2.34%,2.07,53.39,0.86,1.31,285.25K,"373,213",0.78%,7.39%,9.92%,9.28%,19.21%,3.11%,76.67%,25.23%,227.02%,1.00,94.33,86.94,85.58,-1.56%,SFBS
ADT Inc,Industrials,Security & Protection Services,USA,Mid,NYSE,-,5.13B,12.75B,623.68M,5.14B,4.72,0.21,0.22 (3.14%),0.22 (3.14%),"Jun 11, 2026",16.26% 9.46%,33.07%,12200,"Jan 19, 2018",9.92,7.23,1.34,1.00,1.48,33.81,3.43,4.31,2.48,0.67,0.84,2.04,1.96,Yes / Yes,0.71,0.97,0.22,2.68%,5.98%,5.41%,65.44% -,-0.26% -0.71%,22.63%,3.29%,26.88%,0.87%,Jul 30 BMO,11.00% 0.95%,9.12%,0.12%,91.63%,-12.28%,3.95%,16.91%,5.55%,49.05%,25.73%,12.14%,4.45%,3.57%,-6.91%,"

",750.26M,666.39M,5.41%,3.32,36.06M,8.94 -21.66%,6.24 12.18%,2.89%,2.62%,0.18,59.53,1.01,0.60,10.87M,"6,513,791",3.24%,8.02%,-3.71%,-15.46%,-13.26%,-17.16%,11.46%,-32.30%,-,2.33,8.16,7.00,7.00,0.00%,ADT
Fulton Financial Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,4.69B,-,383.13M,1.89B,18.52,-,0.76 (3.09%),0.75 (3.06%),"Jul 01, 2026",6.76% 7.02%,35.09%,3400,"Sep 03, 1985",11.71,10.53,1.62,2.49,1.32,-,11.55,-,-,-,0.09,0.36,0.36,Yes / Yes,2.10,2.33,0.41,-3.20%,15.76%,6.50%,7.55% 13.77%,20.04% 14.37%,23.07%,-0.24%,3.32%,-1.38%,Jul 22 AMC,8.90% 0.62%,1.15%,-1.82%,78.14%,2.53%,1.22%,11.60%,8.27%,-,26.04%,20.31%,1.44%,7.88%,19.42%,"

",191.13M,188.94M,5.65%,5.46,10.68M,25.23 -2.73%,16.60 47.83%,2.31%,2.03%,0.53,60.06,0.80,0.79,1.96M,"1,547,590",1.53%,8.15%,11.60%,21.67%,26.95%,25.08%,81.51%,61.50%,82.11%,2.62,24.25,24.79,24.54,-1.01%,FULT
Kontoor Brands Inc,Consumer Cyclical,Apparel Manufacturing,USA,Mid,NYSE,RUT,4.61B,5.83B,277.01M,3.14B,11.22,1.02,2.18 (2.62%),2.11 (2.53%),"Jun 08, 2026",3.96% 16.84%,51.56%,10600,"May 09, 2019",16.88,12.87,1.24,1.47,7.43,81.68,11.51,12.22,1.85,1.10,1.87,2.06,1.99,Yes / Yes,4.94,6.48,1.05,-6.90%,24.46%,10.38%,-2.02% 28.13%,6.21% 8.49%,20.89%,20.78%,115.82%,-1.80%,May 07 BMO,-7.05% -21.85%,1.94%,-0.37%,98.34%,0.90%,11.36%,46.98%,14.96%,47.97%,13.53%,8.81%,-0.01%,9.34%,15.97%,"

",55.16M,54.20M,9.66%,6.17,5.23M,88.96 -6.29%,53.55 55.67%,4.33%,3.75%,3.34,53.49,0.90,0.86,847.94K,"725,995",-1.74%,11.04%,7.85%,39.91%,36.45%,30.21%,103.96%,50.50%,-,1.91,92.40,85.57,83.36,-2.58%,KTB
Kilroy Realty Corp,Real Estate,REIT - Office,USA,Mid,NYSE,-,4.65B,9.40B,217.11M,1.11B,45.28,1.64,2.16 (5.46%),2.16 (5.45%),"Jun 30, 2026",0.63% 1.86%,93.27%,241,"Jan 29, 1997",21.71,59.81,-,4.19,0.88,24.13,8.02,14.22,8.46,1.11,1.11,0.90,0.78,Yes / Yes,1.83,0.66,0.16,-88.37%,145.59%,-25.72%,5.47% 7.33%,0.47% 4.37%,8.81%,-1.42%,-149.95%,-0.29%,Jul 27 AMC,-213.15% 2.65%,1.14%,-4.78%,122.85%,-5.09%,2.01%,4.09%,2.31%,33.71%,26.79%,19.53%,2.60%,7.58%,9.55%,"

",116.28M,114.95M,8.28%,6.09,9.52M,45.03 -11.97%,27.36 44.88%,2.36%,2.30%,0.98,60.84,1.13,0.74,1.56M,"1,160,719",1.75%,9.65%,26.04%,3.72%,6.07%,7.63%,18.48%,-42.77%,-40.53%,2.69,36.38,40.25,39.64,-1.52%,KRC
Veracyte Inc,Healthcare,Diagnostics & Research,USA,Mid,NASD,RUT,4.57B,4.17B,88.01M,541.74M,16.85,5.50,-,-,-,- -,0.00%,755,"Oct 30, 2013",52.71,30.44,7.37,8.43,3.40,10.41,29.41,38.36,7.70,8.92,9.31,0.03,0.03,Yes / Yes,1.09,1.88,0.43,1.63%,3.97%,4.13%,- -,20.37% 34.50%,159.69%,16.91%,301.14%,21.49%,Jul 30 AMC,55.88% 6.68%,2.70%,-12.08%,109.11%,1.26%,6.40%,6.93%,6.38%,69.97%,16.10%,16.25%,-0.80%,13.62%,39.82%,"

",79.79M,77.64M,8.65%,5.55,6.72M,60.91 -5.99%,22.61 153.25%,4.52%,4.84%,2.72,55.70,1.92,1.53,1.21M,"1,847,994",-0.38%,11.64%,69.41%,39.66%,36.01%,143.56%,104.35%,49.11%,1052.11%,1.50,58.36,59.13,57.26,-3.16%,VCYT
CNX Resources Corp,Energy,Oil & Gas E&P,USA,Mid,NYSE,RUT,4.62B,7.15B,1.18B,2.31B,32.59,0.04,-,-,"Feb 11, 2016",- -,0.00%,390,"Apr 26, 1999",4.54,7.75,0.32,2.00,1.00,747.68,8.29,4.60,3.09,0.46,0.49,0.55,0.49,Yes / Yes,7.19,4.22,0.60,14.96%,44.39%,24.03%,- -,-18.26% 14.56%,519.72%,38.39%,262.79%,28.26%,Jul 30 BMO,26.84% 37.17%,4.03%,-1.70%,98.15%,1.74%,12.97%,28.08%,17.08%,50.03%,42.09%,50.93%,-1.65%,-3.82%,-10.98%,"

",141.94M,135.78M,12.07%,8.77,16.38M,43.62 -25.13%,27.72 17.82%,2.46%,2.42%,0.87,43.17,0.60,0.63,1.87M,"1,180,196",0.99%,-0.55%,-15.54%,-9.03%,-11.18%,-4.47%,77.60%,158.80%,129.53%,3.20,38.75,33.28,32.66,-1.86%,CNX
California Resources Corp,Energy,Oil & Gas E&P,USA,Mid,NYSE,RUT,4.64B,5.98B,-463.00M,3.46B,32.86,0.45,1.65 (3.15%),1.60 (3.07%),"May 29, 2026",25.73% -,37.74%,2500,"Oct 28, 2020",-,14.25,1.02,1.34,1.59,115.99,11.90,4.79,1.73,0.47,0.55,0.47,0.47,Yes / Yes,-5.19,3.67,1.37,21.58%,-26.65%,13.98%,-14.96% -28.73%,1.46% 16.16%,-192.29%,3.77%,-735.67%,6.73%,Aug 10 BMO,-0.10% -87.44%,8.63%,-32.10%,98.93%,0.12%,-6.63%,-14.39%,-10.81%,36.26%,17.70%,-13.37%,-0.60%,-8.16%,-4.85%,"

",88.79M,81.13M,4.47%,4.49,3.63M,71.98 -27.41%,43.24 20.82%,3.11%,2.91%,1.68,40.62,0.93,0.72,808.69K,"582,905",-2.04%,-5.60%,-16.72%,10.68%,16.86%,1.93%,6.31%,105.95%,-,1.29,76.69,52.83,52.25,-1.10%,CRC
Rigetti Computing Inc,Technology,Computer Hardware,USA,Mid,NASD,RUT,4.74B,4.33B,-225.72M,10.02M,1.76,1.26,-,-,-,- -,-,164,"Apr 22, 2021",-,-,-,472.72,8.11,11.33,-,-,431.66,6.98,6.98,0.01,0.01,Yes / Yes,-0.87,-0.20,-0.05,-18.77%,-4.59%,-9.05%,0.05% -371.35%,-18.52% -,-4.39%,8.75%,-148.42%,198.91%,May 11 AMC,1.96% 7.67%,1.73%,-13.19%,52.93%,14.18%,-49.08%,-57.09%,-38.38%,-59.45%,-888.37%,-2253.59%,-18.22%,-28.03%,-38.59%,"

",332.31M,326.66M,17.95%,1.48,58.63M,58.15 -75.49%,12.53 13.73%,6.85%,7.72%,1.49,32.79,2.01,0.40,39.55M,"15,847,454",-7.23%,-29.61%,-28.07%,-42.31%,-35.67%,-16.96%,653.97%,45.85%,-,1.69,31.00,14.11,14.25,0.99%,RGTI
TREX Co Inc,Industrials,Building Products & Equipment,USA,Mid,NYSE,-,4.49B,4.92B,191.38M,1.18B,9.58,0.04,-,-,-,- -,0.00%,1839,"Apr 08, 1999",24.05,22.48,3.01,3.81,4.51,999.19,19.81,15.04,4.18,0.62,1.02,0.44,0.04,Yes / Yes,1.80,1.92,0.63,-6.75%,9.57%,7.47%,2.52% 3.31%,2.02% 5.92%,-1.81%,5.36%,3.67%,1.00%,Aug 04 BMO,16.21% 1.00%,0.84%,1.27%,105.91%,1.31%,11.35%,20.08%,18.48%,39.17%,22.06%,16.25%,-8.15%,-0.93%,5.13%,"

",103.90M,103.03M,11.29%,5.72,11.63M,68.78 -37.22%,29.77 45.05%,6.89%,4.65%,2.24,42.04,1.48,0.82,2.03M,"1,671,961",-5.93%,-4.99%,0.96%,0.23%,23.09%,-30.15%,-35.50%,-55.88%,253.93%,2.23,52.56,45.13,43.18,-4.32%,TREX
Blue Owl Technology Finance Corp,Financial,Asset Management,USA,Mid,NYSE,-,4.70B,11.11B,422.35M,1.44B,16.49,1.06,1.40 (13.79%),1.39 (13.70%),"Sep 21, 2026",- -,59.68%,-,"Jun 12, 2025",11.24,7.69,-,3.26,0.62,9.62,18.49,14.08,7.71,1.64,1.64,0.91,0.91,No / Yes,0.90,1.32,0.30,0.29%,5.27%,-0.42%,169.39% 4.23%,30.82% 50.76%,-36.39%,134.47%,-243.52%,131.02%,Aug 05 AMC,20.09% -4.42%,16.86%,0.04%,30.38%,-,3.01%,5.43%,2.91%,79.29%,54.74%,29.29%,-1.83%,-5.09%,-18.12%,"

",461.12M,384.54M,2.01%,3.42,7.72M,15.57 -34.82%,10.06 0.89%,2.43%,2.79%,0.32,42.10,-0.70,1.68,2.26M,"3,798,064",0.00%,-5.31%,-16.14%,-29.34%,-29.58%,-34.03%,-,-,-,1.89,13.56,10.10,10.15,0.50%,OTF
Franklin Electric Co Inc,Industrials,Specialty Industrial Machinery,USA,Mid,NASD,RUT,4.61B,4.82B,149.76M,2.18B,30.34,1.91,1.12 (1.07%),1.09 (1.05%),"May 07, 2026",10.77% 11.32%,32.92%,6500,"Mar 17, 1980",31.49,20.37,-,2.12,3.44,54.53,27.19,13.50,2.21,1.14,2.67,0.22,0.13,Yes / Yes,3.31,5.12,1.44,10.89%,11.52%,-,-6.75% 8.55%,1.41% 11.31%,-13.65%,7.98%,14.88%,9.93%,Jul 28 BMO,10.92% 4.43%,7.30%,-0.60%,90.04%,4.93%,7.63%,11.36%,9.85%,35.24%,12.86%,6.88%,-0.55%,2.56%,6.02%,"

",44.16M,40.96M,1.83%,2.44,0.75M,111.53 -6.49%,89.54 16.48%,2.29%,2.31%,2.48,51.35,1.03,0.67,308.35K,"207,994",1.05%,1.01%,2.57%,3.82%,9.17%,14.78%,-2.01%,27.70%,178.26%,2.00,113.60,105.66,104.29,-1.30%,FELE
Ceco Environmental Corp,Industrials,Pollution & Treatment Controls,USA,Mid,NASD,RUT,4.61B,4.85B,13.67M,803.60M,8.71,0.78,-,-,"Sep 14, 2017",- -,0.00%,1540,"Dec 02, 1980",211.30,30.73,0.51,5.73,9.06,101.23,-,57.53,6.03,1.18,1.33,0.90,0.87,Yes / Yes,0.37,2.57,0.27,106.30%,38.99%,60.63%,40.07% 42.82%,22.37% 19.63%,-71.47%,32.11%,-101.14%,16.54%,Apr 28 BMO,145.40% 3.54%,11.78%,-0.66%,53.09%,4.18%,1.38%,4.57%,2.34%,31.60%,7.26%,1.70%,-8.20%,-7.59%,18.53%,"

",58.40M,51.52M,4.20%,2.41,2.16M,101.24 -22.09%,31.00 154.45%,5.02%,5.19%,4.70,39.66,1.50,0.56,895.79K,"499,416",-3.69%,-16.49%,20.85%,19.23%,31.80%,146.50%,495.77%,1031.71%,768.72%,1.00,111.83,79.93,78.88,-1.31%,CECO
Cabot Corp,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,RUT,4.59B,5.75B,281.00M,3.58B,30.40,4.88,1.87 (2.11%),1.82 (2.05%),"Aug 28, 2026",5.95% 4.68%,29.26%,4064,"Aug 23, 1968",16.80,12.65,6.99,1.28,2.92,18.21,10.00,7.71,1.61,0.96,1.45,0.83,0.55,Yes / Yes,5.29,7.03,1.66,-12.78%,11.09%,1.81%,18.44% -,-4.93% 7.27%,-31.91%,-8.52%,-24.11%,-3.42%,Aug 03 AMC,10.46% 0.41%,1.76%,0.00%,100.69%,0.46%,7.32%,18.76%,11.56%,25.12%,16.14%,7.86%,0.01%,3.10%,19.34%,"

",51.58M,50.71M,7.43%,7.37,3.77M,94.53 -5.97%,58.33 52.39%,2.84%,3.43%,2.89,52.63,0.83,0.66,511.35K,"337,054",1.20%,0.50%,19.43%,20.84%,34.11%,18.68%,28.49%,71.07%,79.25%,2.67,90.33,90.39,88.89,-1.66%,CBT
Primoris Services Corp,Industrials,Engineering & Construction,USA,Mid,NYSE,-,4.70B,5.26B,248.14M,7.49B,31.05,6.77,0.32 (0.37%),0.32 (0.37%),"Jun 30, 2026",10.06% 5.92%,6.38%,18526,"Oct 26, 2006",19.14,15.95,3.00,0.63,2.79,12.80,28.57,11.29,0.70,1.24,1.28,0.55,0.42,Yes / Yes,4.53,5.43,-0.34,-60.72%,146.11%,5.32%,26.56% 18.37%,19.66% 16.75%,19.67%,13.40%,-60.74%,-5.35%,May 05 AMC,-30.56% -9.80%,1.07%,-7.88%,103.03%,-2.41%,5.89%,15.86%,10.37%,10.38%,4.96%,3.31%,-4.78%,-16.77%,-34.83%,"

",54.24M,53.67M,5.66%,1.34,3.04M,205.50 -57.84%,65.00 33.29%,3.65%,6.78%,6.18,40.26,1.44,0.50,2.27M,"1,130,946",1.67%,-14.77%,-47.43%,-41.26%,-30.21%,-2.09%,180.66%,202.62%,361.10%,1.50,125.87,85.96,86.64,0.79%,PRIM
Caris Life Sciences Inc,Healthcare,Biotechnology,USA,Mid,NASD,-,4.40B,4.01B,-411.43M,907.29M,2.10,2.91,-,-,-,- -,-,1846,"Jun 18, 2025",-,44.64,-,4.85,7.41,5.34,38.00,31.05,4.42,6.52,7.05,0.73,0.72,Yes / Yes,-1.47,0.35,0.01,130.76%,178.27%,-,-7.57% -,62.87% -,-10.99%,100.51%,99.60%,78.78%,Aug 05 AMC,100.00% 3.23%,56.72%,0.06%,48.30%,15.87%,4.67%,28.35%,3.34%,68.72%,11.94%,-45.35%,-11.32%,-8.10%,-30.38%,"

",282.65M,122.35M,11.59%,4.77,14.18M,42.50 -63.39%,14.19 9.65%,5.76%,6.60%,1.09,36.80,0.64,0.93,2.97M,"2,766,340",-8.79%,-12.88%,-26.43%,-42.63%,-42.33%,-48.46%,-,-,-,1.54,27.00,16.49,15.56,-5.64%,CAI
Veradermics Inc,Healthcare,Biotechnology,USA,Mid,NYSE,RUT,4.43B,4.04B,-,-,10.49,9.35,-,-,-,- -,-,21,"Feb 04, 2026",-,-,-,-,10.10,11.34,-,-,-,59.12,59.12,0.00,0.00,Yes / Yes,-,-2.75,-0.65,12.00%,7.85%,18.93%,-117.94% -,- -,-,-,-,-,May 12 BMO,-85.71% -,25.42%,36.58%,52.47%,115.51%,-,-,-,-,-,-,-9.50%,-0.58%,29.95%,"

",37.34M,31.16M,12.23%,5.48,3.81M,131.24 -19.20%,32.00 231.38%,12.08%,8.95%,10.17,46.37,-,0.82,695.77K,"568,406",-3.76%,15.42%,39.00%,-,211.88%,-,-,-,-,1.00,161.00,111.32,106.04,-4.74%,MANE
Tango Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,4.48B,4.14B,-107.23M,56.99M,2.72,2.33,-,-,-,- -,-,137,"Sep 03, 2020",-,-,-,78.68,10.14,11.80,-,-,72.59,27.38,27.38,0.08,0.08,Yes / Yes,-0.82,-1.49,-0.32,-47.92%,-15.72%,-24.36%,10.79% 11.68%,35.89% 52.13%,32.40%,39.04%,12.31%,-100.00%,May 13 AMC,-2.01% -100.00%,34.73%,-0.67%,89.11%,1.48%,-30.20%,-38.42%,-25.44%,96.28%,-206.22%,-188.15%,-7.26%,3.57%,66.12%,"

",144.16M,106.26M,39.53%,10.06,42.01M,34.39 -19.92%,5.77 377.30%,6.94%,6.87%,2.13,46.25,1.16,0.30,4.18M,"1,256,948",-2.89%,-14.71%,3.38%,135.59%,210.84%,306.79%,732.02%,162.29%,-,1.15,44.33,28.56,27.54,-3.57%,TNGX
Sensient Technologies Corp,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,RUT,4.67B,5.40B,144.20M,1.66B,28.63,0.91,1.67 (1.52%),1.64 (1.49%),"May 11, 2026",0.00% 1.01%,51.94%,4070,"Feb 10, 1977",32.45,23.33,1.16,2.82,3.83,121.18,213.35,19.15,3.26,1.97,5.01,0.63,0.63,Yes / Yes,3.38,4.70,1.04,12.56%,20.06%,20.18%,-1.83% 4.08%,3.91% 3.89%,12.24%,5.80%,27.55%,11.09%,Jul 24 BMO,23.31% 5.99%,1.30%,-79.37%,93.53%,-4.87%,6.58%,12.46%,7.26%,33.84%,13.31%,8.71%,-7.15%,-6.00%,8.81%,"

",42.57M,42.02M,3.48%,2.91,1.46M,129.35 -15.18%,82.60 32.82%,2.65%,3.01%,3.64,36.65,0.78,1.02,501.37K,"512,162",-3.76%,-1.21%,9.43%,12.75%,16.77%,0.57%,58.15%,35.56%,54.11%,1.67,134.40,109.05,109.71,0.61%,SXT
Dolby Laboratories Inc,Industrials,Specialty Business Services,USA,Mid,NYSE,-,4.79B,4.18B,243.65M,1.36B,27.68,7.13,-,1.41 (2.78%),"May 12, 2026",9.70% 8.45%,50.46%,2051,"Feb 17, 2005",20.01,11.02,1.95,3.51,1.83,7.10,15.89,11.18,3.06,2.91,2.98,0.02,0.02,Yes / Yes,2.53,4.60,0.67,1.63%,6.64%,5.65%,13.17% 3.08%,2.47% 3.04%,-4.72%,3.39%,5.51%,7.05%,Jul 30 AMC,2.72% 2.55%,37.09%,-0.17%,63.84%,-0.55%,7.52%,9.39%,9.17%,87.44%,19.83%,17.85%,-0.45%,-4.59%,-18.07%,"

",60.34M,59.51M,10.97%,7.46,6.53M,77.00 -34.23%,48.26 4.93%,3.09%,3.20%,1.64,46.31,0.82,1.07,875.04K,"936,905",2.59%,-1.15%,-21.66%,-20.08%,-21.15%,-32.79%,-43.02%,-48.41%,2.61%,1.57,78.33,49.07,50.64,3.20%,DLB
Knife River Corp,Basic Materials,Building Materials,USA,Mid,NYSE,RUT,4.46B,5.87B,146.58M,3.20B,27.48,1.33,-,-,-,- -,0.00%,5298,"May 25, 2023",30.55,20.56,1.61,1.39,2.86,59.09,-,11.49,1.83,1.31,2.67,0.95,0.93,Yes / Yes,2.57,3.82,1.13,18.90%,16.46%,12.74%,10.35% 1.17%,7.47% 7.63%,-18.90%,9.57%,-15.07%,16.03%,Aug 04 BMO,0.67% 5.95%,0.45%,0.00%,97.44%,8.38%,4.13%,9.88%,4.86%,18.24%,9.48%,4.58%,-6.38%,-2.43%,0.78%,"

",56.75M,56.50M,5.57%,5.74,3.15M,96.28 -18.39%,58.72 33.80%,3.94%,4.40%,3.60,44.10,0.52,0.69,548.55K,"381,172",0.20%,-5.86%,-11.84%,-2.08%,11.68%,-2.48%,83.28%,-,-,2.00,101.75,81.71,78.57,-3.84%,KNF
EPAM Systems Inc,Technology,Information Technology Services,USA,Mid,NYSE,-,4.67B,3.92B,386.72M,5.56B,65.04,19.88,-,-,-,- -,0.00%,62850,"Feb 08, 2012",12.83,6.30,0.60,0.84,1.37,4.50,8.59,5.71,0.71,2.67,2.67,0.08,0.07,Yes / Yes,6.97,14.20,3.14,13.41%,8.87%,10.49%,-1.78% 3.71%,4.19% 15.46%,-2.92%,14.21%,18.68%,7.56%,Aug 06 BMO,3.87% 0.40%,3.47%,0.00%,120.63%,16.09%,8.20%,10.93%,10.50%,26.44%,9.36%,6.96%,6.53%,-2.67%,-39.43%,"

",52.76M,50.43M,22.38%,5.71,11.29M,222.53 -59.83%,73.06 22.37%,4.84%,5.10%,4.68,52.11,1.40,0.58,1.98M,"1,153,819",3.50%,1.94%,-31.93%,-58.46%,-56.36%,-45.72%,-62.60%,-83.60%,27.95%,1.86,135.94,88.66,89.40,0.83%,EPAM
