Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Structure Therapeutics Inc ADR,Healthcare,Biotechnology,USA,Mid,NASD,-,3.78B,2.32B,-170.73M,0.00M,20.36,20.52,-,-,-,- -,-,220,"Feb 03, 2023",-,-,-,-,2.61,2.59,-,-,-,26.16,26.16,0.00,0.00,Yes / Yes,-2.69,-2.08,-0.31,-101.92%,-28.70%,-27.53%,-18.36% -40.35%,- -,-4.45%,-,-28.61%,-,Aug 06 AMC,-12.26% -,2.33%,0.00%,89.64%,0.30%,-14.38%,-15.03%,-11.77%,-,-,-,7.49%,12.43%,1.21%,"

",71.07M,69.41M,8.94%,8.59,6.21M,94.90 -44.00%,15.85 235.27%,5.22%,5.49%,2.64,61.30,-1.49,0.46,722.16K,"329,495",10.62%,-3.63%,35.73%,-27.41%,-23.59%,228.02%,100.60%,-,-,1.12,107.21,52.62,53.14,0.99%,GPCR
BBVA Argentina ADR,Financial,Banks - Regional,Argentina,Mid,NYSE,-,3.49B,-,167.37M,4.78B,13.79,-,0.29 (1.72%),0.26 (1.49%),"Aug 03, 2026",7.72% -,25.65%,6689,"Nov 24, 1993",20.88,8.44,0.12,0.73,1.24,-,1.82,-,-,-,0.42,0.35,0.21,Yes / Yes,0.82,2.03,0.47,80.84%,44.89%,68.05%,-23.58% 3.33%,-2.15% 18.61%,-56.93%,-0.28%,-25.56%,12.49%,May 26 AMC,-13.27% -2.77%,0.11%,0.00%,9.23%,28.95%,0.99%,6.20%,4.91%,-,15.24%,3.50%,-10.67%,-11.37%,1.99%,"

",204.24M,204.01M,0.87%,2.75,1.78M,22.47 -23.84%,7.67 123.03%,5.18%,5.55%,1.03,36.91,0.97,0.61,647.78K,"396,686",-9.61%,-11.80%,11.39%,0.39%,-4.44%,3.47%,312.46%,657.60%,16.84%,2.50,22.00,17.41,17.11,-1.72%,BBAR
Hafnia Ltd,Industrials,Marine Shipping,Singapore,Mid,NYSE,-,3.64B,4.43B,456.22M,2.41B,5.24,0.48,1.26 (16.83%),0.73 (9.75%),"Jun 04, 2026",-15.11% 14.01%,76.93%,4876,"Jun 18, 2020",8.31,8.62,-,1.52,1.43,15.49,8.79,7.48,1.84,1.48,1.60,0.40,0.31,Yes / Yes,0.90,0.87,0.56,100.33%,-36.04%,-4.35%,-24.31% 10.80%,5.80% 21.16%,-24.63%,-8.60%,183.65%,22.51%,May 27 BMO,-0.41% -5.41%,49.95%,-0.45%,33.36%,0.80%,11.81%,18.93%,13.74%,19.85%,16.30%,18.97%,0.13%,1.76%,6.96%,"

",485.27M,242.86M,0.49%,0.73,1.20M,9.53 -21.24%,5.17 45.26%,3.09%,2.47%,0.23,51.14,0.32,0.42,1.65M,"686,277",-2.34%,6.98%,-15.05%,23.11%,40.90%,33.39%,35.80%,368.64%,-,1.60,9.25,7.55,7.51,-0.53%,HAFN
Park National Corp,Financial,Banks - Regional,USA,Mid,AMEX,RUT,3.68B,-,190.24M,738.14M,95.58,-,5.02 (2.47%),4.33 (2.13%),"Aug 21, 2026",0.95% 0.96%,38.51%,1694,"Aug 31, 1990",18.21,15.38,-,4.99,2.13,-,17.82,-,-,-,0.19,0.08,0.02,Yes / Yes,11.17,13.23,3.30,15.32%,1.87%,-,7.03% 7.35%,9.76% 6.57%,8.54%,11.59%,8.85%,25.60%,Jul 27 AMC,14.67% 4.62%,2.31%,0.00%,51.59%,1.66%,1.68%,12.59%,10.99%,-,31.88%,25.77%,3.49%,9.66%,20.58%,"

",18.06M,17.68M,3.91%,6.42,0.69M,215.00 -5.40%,148.32 37.14%,3.58%,2.86%,6.12,60.36,0.67,0.61,107.58K,"65,776",-2.28%,11.23%,16.37%,16.38%,33.66%,28.18%,83.82%,70.40%,126.25%,3.00,211.33,205.52,203.40,-1.03%,PRK
Genworth Financial Inc,Financial,Insurance - Life,USA,Mid,NYSE,RUT,3.71B,-,212.00M,6.98B,23.07,-,-,-,"Oct 08, 2008",- -,0.00%,3100,"May 25, 2004",18.39,8.61,-,0.53,0.42,-,8.63,-,-,-,-,0.17,0.17,Yes / Yes,0.53,1.12,0.28,211.43%,3.21%,-,-33.03% 9.13%,-3.98% -3.35%,19.26%,-0.68%,-0.41%,2.29%,Aug 05 AMC,3.57% -,2.46%,-1.57%,88.11%,-0.45%,0.29%,2.31%,2.07%,-,7.23%,3.04%,-1.99%,3.47%,9.66%,"

",378.36M,373.59M,2.32%,3.02,8.67M,10.20 -5.00%,7.84 23.60%,2.31%,2.34%,0.21,49.02,0.85,1.00,2.87M,"2,885,758",-1.42%,5.10%,6.02%,8.27%,7.31%,18.90%,56.29%,169.17%,177.65%,2.00,12.00,9.71,9.69,-0.21%,GNW
Doximity Inc,Healthcare,Health Information Services,USA,Mid,NYSE,-,4.93B,4.25B,167.05M,655.57M,5.09,3.83,-,-,-,- -,0.00%,880,"Jun 24, 2021",32.49,17.45,2.72,7.51,5.38,7.16,16.58,19.25,6.48,6.04,6.04,0.01,0.01,Yes / Yes,0.84,1.57,0.36,-9.75%,14.46%,6.42%,23.05% 52.71%,15.45% 25.53%,-28.59%,11.18%,-52.02%,7.34%,Aug 06 AMC,-4.26% 3.19%,30.84%,-0.04%,68.97%,0.88%,14.60%,17.21%,18.09%,87.41%,30.57%,25.48%,26.35%,28.75%,-15.37%,"

",128.95M,124.33M,16.68%,4.72,20.73M,76.51 -64.19%,17.15 59.77%,13.85%,6.24%,2.31,74.13,1.21,14.87,4.39M,"65,316,942",31.04%,24.49%,5.26%,-17.77%,-38.12%,-53.20%,-20.46%,-47.67%,-,2.27,28.95,20.66,27.40,32.62%,DOCS
MI Homes Inc,Consumer Cyclical,Residential Construction,USA,Mid,NYSE,RUT,3.84B,4.13B,317.36M,4.26B,127.88,29.11,-,-,"Jun 27, 2008",- -,0.00%,1801,"Nov 03, 1993",12.80,10.62,-,0.90,1.19,5.22,20.33,9.98,0.97,1.71,7.71,0.32,0.24,Yes / Yes,11.87,14.32,3.31,-25.69%,17.55%,-2.40%,-5.09% 12.37%,2.17% 7.69%,-35.08%,-4.94%,-31.77%,-7.90%,Jul 29 BMO,0.48% 1.54%,3.14%,-15.05%,96.89%,-0.81%,6.61%,10.06%,7.94%,21.64%,9.29%,7.45%,1.79%,3.11%,12.24%,"

",25.24M,24.47M,5.74%,5.79,1.40M,163.66 -7.13%,116.78 30.15%,3.06%,2.95%,4.63,54.36,1.60,0.79,242.54K,"192,073",4.01%,3.49%,16.90%,8.05%,18.79%,17.66%,52.54%,145.74%,574.01%,1.50,170.67,146.83,151.99,3.51%,MHO
Veracyte Inc,Healthcare,Diagnostics & Research,USA,Mid,NASD,RUT,3.80B,3.35B,114.48M,561.90M,17.28,6.04,-,-,-,- -,0.00%,755,"Oct 30, 2013",33.50,24.20,4.75,6.76,2.73,7.82,22.87,28.49,5.96,8.80,9.16,0.03,0.02,Yes / Yes,1.41,1.95,0.41,7.30%,2.14%,5.10%,- -,20.37% 34.50%,323.64%,17.28%,2584.80%,15.49%,Jul 30 AMC,31.61% 3.96%,2.70%,-12.00%,110.02%,2.07%,8.09%,8.77%,8.05%,71.08%,17.22%,20.37%,-12.97%,-11.65%,12.00%,"

",80.36M,78.22M,8.53%,5.01,6.67M,60.91 -22.48%,25.52 85.03%,4.92%,5.37%,3.28,38.39,1.93,0.62,1.33M,"821,473",1.94%,-20.37%,15.85%,35.46%,12.16%,70.59%,90.48%,0.53%,827.70%,1.50,57.82,46.15,47.22,2.32%,VCYT
Helmerich & Payne Inc,Energy,Oil & Gas Drilling,USA,Mid,NYSE,RUT,3.71B,5.40B,-138.20M,4.00B,25.76,2.65,1.02 (2.75%),1.00 (2.70%),"Aug 18, 2026",-6.92% -12.23%,-,15700,"Jul 02, 1962",-,26.02,0.84,0.93,1.44,13.99,11.76,6.43,1.35,1.55,1.96,0.72,0.72,Yes / Yes,-1.39,1.43,0.22,-130.09%,604.04%,30.80%,- 18.42%,22.08% 16.13%,-324.14%,16.57%,146.12%,-0.58%,Aug 05 AMC,-216.03% 4.77%,4.08%,-2.21%,102.36%,0.97%,-2.10%,-5.18%,-3.12%,10.49%,2.68%,-3.46%,7.97%,5.53%,10.95%,"

",99.94M,95.94M,9.18%,7.34,8.81M,41.82 -11.29%,15.51 139.20%,4.59%,3.49%,1.45,61.58,0.63,1.08,1.20M,"1,296,871",7.32%,13.28%,0.54%,7.44%,29.36%,132.17%,-12.91%,39.75%,-38.83%,2.47,41.93,37.07,37.10,0.08%,HP
Monday.Com Ltd,Technology,Software - Application,Israel,Mid,NASD,-,3.94B,2.90B,119.35M,1.30B,14.83,28.68,-,-,-,- -,0.00%,3155,"Jun 10, 2021",40.54,16.76,1.41,3.03,6.28,3.25,12.19,128.02,2.23,1.72,1.72,0.23,0.20,Yes / Yes,2.30,5.56,1.11,4.02%,21.41%,11.87%,- -,33.39% 50.21%,125.90%,25.42%,10.99%,24.45%,Aug 10 BMO,23.36% 3.60%,19.37%,-0.03%,80.85%,-11.77%,6.75%,12.83%,13.15%,89.05%,0.63%,9.17%,11.57%,15.05%,-10.62%,"

",51.16M,34.08M,20.24%,3.98,6.90M,264.00 -64.72%,57.50 61.97%,5.20%,5.89%,5.59,61.80,1.12,1.45,1.73M,"2,506,738",6.86%,11.33%,21.91%,-1.54%,-36.89%,-62.36%,-42.85%,-58.79%,-,1.65,109.25,87.57,93.13,6.35%,MNDY
Kingsoft Cloud Holdings Ltd ADR,Technology,Software - Application,China,Mid,NASD,-,3.65B,3.94B,-136.14M,1.45B,4.41,2.42,-,-,-,- -,-,15225,"May 08, 2020",-,-,-,2.51,2.80,5.09,-,12.61,2.72,1.03,1.03,0.78,0.37,Yes / Yes,-0.48,-0.19,-0.10,25.68%,50.84%,33.32%,33.72% 11.75%,3.06% 6.89%,56.23%,31.25%,5.82%,44.23%,Aug 19 BMO,89.79% 5.73%,0.06%,-62.83%,4.66%,0.37%,-3.98%,-13.66%,-7.61%,14.86%,-6.81%,-9.38%,16.34%,15.98%,-2.37%,"

",295.82M,295.64M,2.28%,4.21,6.74M,18.52 -33.42%,8.35 47.66%,4.11%,3.72%,0.62,62.78,1.98,0.46,1.60M,"739,224",10.58%,17.77%,-22.99%,0.78%,19.25%,-13.05%,97.60%,-55.73%,-,1.07,18.65,12.15,12.33,1.48%,KC
Signet Jewelers Ltd,Consumer Cyclical,Luxury Goods,Bermuda,Mid,NYSE,RUT,3.81B,4.43B,292.60M,6.83B,47.79,15.33,1.38 (1.42%),1.34 (1.38%),"Jul 24, 2026",16.96% -,18.09%,27097,"Jul 14, 1988",13.59,7.87,0.69,0.56,2.03,6.32,6.71,6.97,0.65,0.46,1.60,0.64,0.49,Yes / Yes,7.13,12.32,1.72,12.51%,14.05%,11.39%,5.45% -,-4.58% 5.45%,661.25%,1.35%,0.01%,0.78%,Jun 02 BMO,12.91% -0.01%,2.05%,-0.86%,111.27%,-3.65%,5.23%,15.93%,10.34%,38.79%,7.19%,4.29%,4.65%,9.38%,7.39%,"

",39.70M,38.52M,14.09%,6.43,5.43M,110.20 -12.06%,71.61 35.32%,3.92%,3.64%,3.69,60.03,1.13,0.55,844.18K,"465,684",4.32%,16.02%,10.14%,4.92%,16.93%,28.78%,16.69%,53.58%,11.39%,2.23,112.78,93.88,96.91,3.23%,SIG
IPG Photonics Corp,Technology,Semiconductor Equipment & Materials,USA,Mid,NASD,-,3.84B,3.04B,28.92M,1.04B,49.85,19.11,-,-,"Dec 19, 2012",- -,0.00%,4840,"Dec 13, 2006",132.93,40.55,0.67,3.69,1.81,4.72,-,33.13,2.92,4.51,5.80,0.01,0.01,Yes / Yes,0.68,2.23,0.44,57.49%,93.54%,60.38%,-30.35% -24.47%,-11.12% -3.52%,114.86%,9.29%,-57.92%,16.55%,Aug 04 BMO,-67.17% -0.50%,39.97%,-1.91%,66.62%,-0.41%,1.22%,1.39%,1.36%,37.81%,2.34%,2.78%,-4.38%,-13.91%,-11.59%,"

",42.44M,25.54M,12.34%,6.73,3.15M,155.82 -42.09%,71.38 26.41%,7.99%,6.06%,6.59,44.10,1.00,0.76,468.08K,"353,809",6.08%,-16.48%,-11.13%,-9.13%,26.02%,20.74%,-18.90%,-50.30%,5.34%,2.00,128.07,86.70,90.23,4.07%,IPGP
Vita Coco Company Inc,Consumer Defensive,Beverages - Non-Alcoholic,USA,Mid,NASD,RUT,3.57B,3.31B,109.45M,706.02M,6.98,4.88,-,-,-,- -,0.00%,336,"Oct 21, 2021",34.36,28.11,1.02,5.06,8.91,12.76,28.71,24.23,4.68,2.83,3.36,0.04,0.03,Yes / Yes,1.81,2.21,0.46,65.16%,12.67%,27.53%,104.43% 15.11%,12.54% 14.44%,69.15%,26.10%,112.29%,28.08%,Jul 23 BMO,47.38% 2.62%,13.78%,-11.66%,87.70%,3.02%,22.02%,31.37%,26.48%,40.90%,19.10%,15.50%,-10.16%,-14.80%,5.54%,"

",57.40M,49.49M,10.86%,4.61,5.38M,85.83 -27.47%,31.92 95.02%,3.84%,4.98%,3.36,34.50,0.75,0.65,1.17M,"756,448",-5.60%,-12.63%,-8.73%,9.23%,17.43%,89.27%,125.63%,-,-,1.55,83.89,64.12,62.25,-2.92%,COCO
Ambarella Inc,Technology,Semiconductor Equipment & Materials,USA,Mid,NASD,RUT,3.81B,3.54B,-69.63M,405.19M,13.81,6.34,-,-,-,- -,-,959,"Oct 10, 2012",-,80.46,2.43,9.40,6.28,13.68,209.28,-,8.74,1.95,2.43,0.02,0.02,Yes / Yes,-1.62,1.08,0.17,27.45%,36.48%,33.08%,-1.39% -0.60%,4.99% 11.87%,34.98%,28.12%,27.99%,16.87%,May 28 AMC,10.89% 0.24%,4.56%,-8.90%,85.40%,-3.40%,-9.30%,-11.82%,-11.29%,57.79%,-18.48%,-17.18%,18.29%,19.68%,23.12%,"

",43.86M,41.87M,9.42%,2.12,3.95M,96.69 -10.25%,48.30 79.67%,5.20%,8.06%,6.38,63.78,2.11,0.71,1.86M,"1,316,910",0.91%,10.72%,16.84%,45.97%,22.50%,38.00%,13.56%,-15.55%,48.11%,1.69,98.36,83.79,86.78,3.57%,AMBA
Assured Guaranty Ltd,Financial,Insurance - Specialty,Bermuda,Mid,NYSE,-,3.34B,-,347.00M,912.00M,126.05,-,1.52 (2.02%),1.44 (1.91%),"Aug 20, 2026",10.79% 11.20%,13.11%,367,"Apr 23, 2004",10.10,10.96,-,3.66,0.60,-,9.23,-,-,-,9.98,0.31,0.31,Yes / Yes,7.47,6.88,1.61,-21.38%,-3.57%,-2.38%,74.41% 19.70%,4.70% -1.19%,-17.74%,1.45%,-58.06%,-1.01%,Aug 06 AMC,-18.69% -4.89%,6.20%,-7.61%,91.83%,-1.26%,2.84%,6.27%,4.83%,-,55.81%,38.05%,-9.76%,-5.87%,-9.80%,"

",44.10M,41.54M,4.64%,4.76,1.93M,92.39 -18.36%,72.76 3.67%,2.79%,2.18%,2.11,27.41,0.74,1.45,404.95K,"588,403",-8.81%,-8.57%,-8.49%,-14.05%,-16.07%,-10.67%,20.17%,54.76%,173.30%,1.40,97.75,82.57,75.43,-8.65%,AGO
National Health Investors Inc,Real Estate,REIT - Healthcare Facilities,USA,Mid,NYSE,RUT,3.65B,4.91B,147.89M,404.36M,31.36,0.51,3.72 (4.94%),3.68 (4.89%),"Jun 30, 2026",0.37% -3.77%,120.63%,32,"Oct 09, 1991",24.30,22.92,4.43,9.03,2.40,146.29,16.14,17.16,12.15,1.57,1.57,0.84,0.76,Yes / Yes,3.10,3.28,0.84,24.25%,-12.46%,5.17%,26.73% -6.14%,9.83% 3.07%,-1.91%,16.91%,10.87%,28.70%,Aug 10 AMC,-3.98% 4.18%,2.42%,0.20%,75.99%,10.82%,5.22%,10.07%,5.57%,56.10%,48.95%,36.57%,-2.99%,0.24%,-4.49%,"

",48.30M,47.30M,4.43%,3.44,2.09M,91.38 -17.60%,67.94 10.83%,2.94%,2.49%,1.98,43.68,0.55,0.48,609.20K,"291,717",-1.76%,-1.10%,0.31%,-10.63%,-1.40%,1.02%,35.21%,13.01%,-4.17%,1.75,82.88,75.38,75.30,-0.11%,NHI
Liberty Global Ltd,Communication Services,Telecom Services,Bermuda,Mid,NASD,-,3.57B,10.55B,-3.04B,4.88B,27.04,6.95,-,-,-,- -,-,6636,"Aug 30, 2005",-,-,-,0.73,0.38,1.47,-,10.02,2.16,1.28,1.28,0.99,0.92,Yes / Yes,-9.09,-1.51,-0.24,92.93%,-4.04%,60.23%,- -50.47%,-12.15% -15.83%,17.75%,-,86.73%,-7.65%,Jul 24 BMO,-126.87% -12.74%,61.94%,-0.18%,33.58%,-,-12.46%,-27.32%,-17.17%,26.70%,-0.63%,-62.14%,0.33%,-4.76%,-8.92%,"

",151.40M,129.81M,6.87%,6.88,8.91M,13.12 -21.95%,9.30 10.17%,3.33%,3.44%,0.36,46.77,0.95,1.00,1.30M,"1,288,817",-1.16%,-0.58%,-14.17%,-8.98%,-7.25%,-7.58%,-0.08%,-30.18%,-35.03%,2.36,15.45,10.49,10.24,-2.38%,LBTYK
Liberty Global Ltd,Communication Services,Telecom Services,Bermuda,Mid,NASD,-,3.57B,10.56B,-3.04B,4.88B,27.04,7.14,-,-,-,- -,-,6636,"Jun 02, 2004",-,-,-,0.73,0.39,1.48,-,10.03,2.16,1.28,1.28,0.99,0.92,Yes / Yes,-9.09,-1.51,-0.24,93.01%,-4.04%,60.37%,- -50.47%,-12.15% -15.83%,17.75%,-,86.73%,-7.65%,Jul 24 BMO,-126.87% -12.74%,50.27%,-0.23%,52.74%,-,-12.46%,-27.32%,-17.17%,26.70%,-0.63%,-62.14%,0.54%,-5.02%,-7.81%,"

",176.72M,169.62M,5.40%,4.45,9.15M,13.52 -21.97%,9.43 11.94%,3.26%,3.27%,0.38,47.22,0.99,0.90,2.05M,"1,855,259",-0.57%,-1.03%,-14.02%,-6.31%,-5.30%,-3.21%,11.24%,-26.60%,-33.57%,2.36,15.45,10.78,10.55,-2.13%,LBTYA
Calumet Inc,Basic Materials,Specialty Chemicals,USA,Mid,NASD,RUT,3.44B,5.84B,-188.80M,4.17B,-11.99,2.05,-,-,"Jan 29, 2016",- -,-,1540,"Jan 26, 2006",-,28.25,-,0.82,-,19.26,839.16,32.76,1.40,0.58,0.96,-,-,Yes / Yes,-2.17,1.40,0.75,-406.03%,170.82%,-,43.33% 26.87%,-4.07% 12.77%,45.72%,-0.11%,-94.40%,3.60%,Aug 07 BMO,-1717.21% 29.29%,21.82%,-3.63%,51.41%,-3.09%,-6.77%,-,-15.03%,5.74%,-0.15%,-4.52%,-5.77%,3.87%,37.59%,"

",87.04M,68.13M,5.37%,3.66,3.66M,45.20 -12.65%,12.94 205.22%,5.71%,4.37%,1.85,46.12,0.69,2.26,999.16K,"2,261,703",-10.66%,1.23%,14.07%,60.88%,98.69%,164.79%,151.46%,517.84%,709.02%,2.20,41.00,41.88,39.48,-5.73%,CLMT
Nicolet Bankshares Inc,Financial,Banks - Regional,USA,Mid,NYSE,RUT,3.62B,-,154.16M,707.97M,107.85,-,1.41 (0.82%),1.32 (0.77%),"Sep 01, 2026",- -,12.68%,-,"May 17, 2013",19.60,12.76,-,5.11,1.60,-,20.87,-,-,-,0.11,0.04,0.04,Yes / Yes,8.80,13.52,3.06,19.37%,15.34%,-,14.26% 11.39%,18.81% 21.30%,1.18%,31.61%,12.14%,71.53%,Jul 21 AMC,4.79% 3.39%,8.77%,-0.93%,54.66%,21.74%,1.27%,8.91%,6.52%,-,34.41%,21.77%,1.50%,8.57%,19.72%,"

",21.06M,19.12M,5.80%,3.99,1.11M,176.59 -2.29%,114.11 51.20%,1.74%,2.35%,4.06,60.66,0.64,0.79,277.71K,"219,399",0.95%,5.74%,17.62%,14.86%,42.24%,37.69%,102.80%,130.82%,371.29%,1.67,191.80,173.89,172.54,-0.78%,NIC
Applied Aerospace & Defense Inc,Industrials,Aerospace & Defense,USA,Mid,NYSE,-,3.68B,4.70B,-24.84M,522.09M,1.37,0.09,-,-,-,- -,-,1542,"Jun 03, 2026",-,-,-,7.04,15.73,231.02,-,62.13,9.01,1.69,2.09,4.45,4.19,Yes / Yes,-0.15,-,0.01,-,-,-,- -,- -,24.26%,24.92%,-107.01%,21.01%,Aug 12 BMO,- -,74.30%,0.05%,1.81%,2.56%,-1.66%,-10.47%,-2.05%,21.92%,8.44%,-4.76%,14.85%,9.65%,9.65%,"

",170.74M,43.89M,3.58%,0.90,1.57M,24.24 -11.14%,16.57 29.99%,6.90%,8.17%,1.60,59.96,-,0.35,1.74M,"608,498",15.19%,3.51%,-,-,3.81%,-,-,-,-,1.43,25.14,21.26,21.54,1.32%,AADX
Madison Square Garden Entertainment Corp,Communication Services,Entertainment,USA,Mid,NYSE,RUT,3.62B,4.48B,48.99M,1.02B,1.02,6.84,-,-,-,- -,0.00%,6600,"Apr 09, 2020",75.26,32.88,0.61,3.56,75.41,11.19,11.58,21.46,4.40,0.71,0.72,24.73,23.17,Yes / Yes,1.02,2.33,-0.44,49.47%,102.29%,53.53%,- -,12.99% 10.03%,-62.44%,4.51%,-36.22%,1.57%,Aug 12 BMO,-27.30% 1.35%,23.25%,-0.26%,84.16%,5.68%,2.65%,170.32%,4.22%,39.03%,14.89%,4.81%,0.16%,1.49%,23.90%,"

",40.42M,36.30M,3.26%,2.42,1.18M,82.79 -7.54%,35.31 116.79%,2.86%,2.84%,2.33,50.93,0.56,0.57,487.80K,"279,082",-0.92%,2.63%,14.70%,28.98%,42.05%,101.18%,127.02%,-,-,2.00,80.71,76.67,76.55,-0.16%,MSGE
Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,USA,Mid,NYSE,-,3.66B,6.13B,74.00M,3.37B,-3.59,0.48,2.67 (4.25%),2.64 (4.20%),"Aug 21, 2026",0.00% 2.27%,106.73%,6900,"Jan 31, 1992",55.05,13.03,1.11,1.09,-,132.23,13.91,9.50,1.82,0.78,1.21,-,-,Yes / Yes,1.14,4.83,-2.17,18.41%,9.01%,11.72%,- -18.33%,-4.54% -3.75%,44.91%,-1.95%,-25.51%,-1.34%,Jul 29 BMO,13.50% -0.04%,23.58%,-0.58%,81.32%,4.56%,5.35%,-,3.81%,32.31%,15.03%,2.19%,-7.26%,-3.32%,1.41%,"

",58.20M,44.49M,11.72%,5.45,5.21M,75.34 -16.50%,52.00 20.98%,4.18%,4.43%,3.07,41.70,1.81,1.80,956.95K,"1,725,169",-4.22%,-3.59%,0.91%,-3.27%,7.81%,4.90%,14.72%,-61.66%,-18.60%,2.00,76.60,62.06,62.91,1.37%,SMG
Fastly Inc,Technology,Software - Application,USA,Mid,NASD,RUT,3.66B,3.72B,-81.10M,687.17M,6.23,2.12,-,-,-,- -,-,1140,"May 17, 2019",-,40.36,0.57,5.32,3.69,10.84,195.48,900.32,5.41,3.36,3.36,0.40,0.37,Yes / Yes,-0.53,0.57,0.11,292.51%,11.48%,70.39%,19.15% 2.21%,12.98% 16.49%,48.42%,20.35%,61.59%,23.27%,Aug 05 AMC,127.62% 5.39%,7.16%,-17.61%,88.49%,21.19%,-5.47%,-8.39%,-5.97%,59.07%,-11.96%,-11.80%,7.12%,17.09%,34.11%,"

",159.07M,147.90M,17.26%,3.50,25.53M,34.82 -34.06%,6.70 242.94%,8.92%,7.79%,1.74,57.64,0.36,0.99,7.29M,"7,219,567",1.32%,12.94%,17.74%,188.44%,125.54%,207.77%,10.70%,-44.33%,-,2.23,26.50,22.68,22.96,1.23%,FSLY
Aya Gold & Silver Inc,Basic Materials,Silver,Canada,Mid,NASD,-,3.90B,3.84B,86.96M,285.55M,3.21,1.20,-,-,-,- -,0.00%,-,"Feb 01, 2010",45.67,-,-,13.65,8.48,22.67,37.41,24.78,13.43,1.92,2.22,0.22,0.16,Yes / Yes,0.60,-,-,-,-,-,322.57% -,74.18% 71.00%,765.33%,320.72%,541.42%,246.65%,-,- -,4.35%,0.00%,51.14%,8.61%,16.14%,24.22%,16.42%,54.78%,45.86%,30.45%,31.13%,37.40%,63.76%,"

",142.99M,137.11M,6.81%,16.86,9.34M,25.50 6.63%,8.27 228.96%,6.87%,6.13%,1.53,73.60,1.11,1.54,554.07K,"855,735",38.37%,36.84%,45.79%,77.95%,89.23%,192.05%,341.40%,210.00%,4434.69%,-,-,25.20,27.19,7.90%,AYA
Hilton Grand Vacations Inc,Consumer Cyclical,Resorts & Casinos,USA,Mid,NYSE,RUT,3.55B,10.99B,151.00M,5.28B,14.12,7.31,-,-,-,- -,0.00%,22300,"Dec 14, 2016",25.82,8.00,0.16,0.67,3.23,6.25,8.59,11.80,2.08,3.20,5.02,7.12,7.12,Yes / Yes,1.77,5.71,1.26,135.41%,16.52%,51.06%,-32.92% -,9.59% 41.36%,205.14%,5.44%,-45.32%,7.27%,Jul 30 BMO,-4.93% -1.85%,18.15%,-1.74%,88.32%,-3.06%,1.26%,11.66%,1.69%,56.46%,12.17%,2.86%,-6.15%,-9.33%,-0.46%,"

",78.02M,63.62M,9.02%,4.86,5.74M,55.40 -17.58%,36.79 24.11%,3.93%,3.58%,2.03,39.47,1.52,1.06,1.18M,"1,258,275",-1.04%,-9.37%,-6.09%,-1.28%,2.03%,3.91%,0.07%,9.37%,-,2.18,56.60,46.44,45.66,-1.68%,HGV
Arcus Biosciences Inc,Healthcare,Biotechnology,USA,Mid,NYSE,RUT,3.64B,3.06B,-460.00M,117.00M,3.65,5.51,-,-,-,- -,-,601,"Mar 15, 2018",-,-,-,31.15,7.83,5.19,-,-,26.12,3.82,3.82,0.25,0.22,Yes / Yes,-3.90,-3.50,-0.90,-9.21%,2.71%,9.62%,3.94% -7.95%,30.16% 26.08%,-23.18%,-55.34%,-,-74.38%,Aug 05 AMC,19.21% 86.52%,33.59%,-0.26%,66.34%,-2.49%,-46.02%,-90.82%,-81.42%,92.31%,-415.38%,-393.16%,1.66%,4.98%,21.43%,"

",127.00M,84.56M,14.85%,10.22,12.56M,31.74 -9.82%,8.88 222.30%,5.09%,5.16%,1.54,52.86,0.81,0.86,1.23M,"1,061,529",1.53%,-4.47%,15.50%,42.89%,20.10%,208.41%,57.17%,4.99%,-,1.46,38.25,28.33,28.62,1.02%,RCUS
