Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Savara Inc,Healthcare,Biotechnology,USA,Small,NASD,RUT,1.10B,956.59M,-139.31M,0.00M,0.70,0.84,-,-,-,- -,-,70,"Oct 16, 2000",-,-,-,-,7.65,6.35,-,-,-,10.13,10.13,0.21,0.21,Yes / Yes,-0.58,-0.36,-0.15,-15.09%,41.19%,-,-28.87% 8.57%,- -,-12.40%,-,-12.95%,-,Aug 11 AMC,-13.23% -,49.97%,-0.38%,66.97%,1.46%,-78.28%,-105.48%,-80.17%,-,-,-,-3.11%,-5.76%,-3.89%,"

",205.40M,102.79M,37.46%,21.27,38.51M,7.01 -23.63%,3.21 66.67%,3.56%,4.41%,0.24,44.53,0.25,0.58,1.81M,"1,042,127",-4.46%,0.38%,1.90%,-4.12%,-11.28%,63.11%,39.32%,249.67%,-85.28%,1.00,10.94,5.39,5.35,-0.74%,SVRA
Qfin Holdings Inc ADR,Financial,Credit Services,China,Small,NASD,-,1.02B,-68.60M,531.62M,2.39B,30.00,12.54,1.06 (12.68%),1.54 (18.38%),"Sep 09, 2026",30.75% -,24.82%,3557,"Dec 14, 2018",2.03,2.97,-,0.43,0.28,0.67,-,-,-0.03,0.69,0.69,0.12,0.03,Yes / Yes,4.13,2.82,0.40,-56.28%,-1.41%,-17.78%,18.16% 12.50%,2.81% 6.34%,-41.54%,-7.92%,-72.65%,-27.34%,Aug 25 AMC,-54.07% -6.29%,8.81%,2.42%,56.18%,0.49%,6.58%,15.18%,14.14%,78.85%,27.64%,22.21%,-26.57%,-35.61%,-44.43%,"

",121.58M,111.18M,2.82%,1.69,3.13M,32.69 -74.37%,8.61 -2.67%,6.71%,4.50%,0.58,18.13,0.57,1.59,1.85M,"2,947,002",-27.32%,-39.54%,-49.40%,-42.41%,-56.51%,-71.22%,-52.66%,-64.64%,-,2.25,14.24,8.66,8.38,-3.23%,QFIN
Iradimed Corp,Healthcare,Medical Devices,USA,Small,NASD,RUT,1.10B,1.05B,23.05M,86.34M,7.96,4.62,-,0.77 (0.89%),"Aug 14, 2026",- -,38.88%,166,"Jul 16, 2014",48.22,35.84,2.99,12.79,10.86,18.70,43.97,35.83,12.11,8.13,9.46,0.00,0.00,Yes / Yes,1.79,2.41,0.55,8.29%,15.31%,11.98%,19.88% 73.89%,16.28% 21.45%,11.08%,11.21%,-9.87%,0.28%,Jul 31 BMO,4.55% 0.57%,34.87%,-2.26%,61.95%,2.85%,20.82%,23.52%,22.66%,75.86%,31.92%,26.70%,-2.02%,-6.67%,-8.51%,"

",12.79M,8.33M,8.74%,5.54,0.73M,107.90 -19.94%,67.49 27.99%,2.07%,2.69%,2.49,36.88,0.88,0.52,131.44K,"68,436",-1.70%,-5.66%,-3.87%,-17.17%,-11.20%,19.86%,83.01%,156.58%,424.08%,1.00,118.00,86.38,86.38,0.00%,IRMD
Bowhead Specialty Holdings Inc,Financial,Insurance - Property & Casualty,USA,Small,NYSE,RUT,1.11B,-,62.17M,611.95M,14.39,-,-,-,-,- -,0.00%,296,"May 23, 2024",18.10,13.79,0.71,1.81,2.34,-,3.41,-,-,-,0.40,0.31,0.31,No / Yes,1.86,2.44,0.51,21.14%,21.95%,19.37%,64.68% -,43.09% -,25.14%,24.59%,32.66%,22.56%,Aug 03 BMO,2.52% 6.89%,33.79%,0.00%,66.08%,0.88%,3.62%,14.10%,10.02%,-,14.87%,10.16%,0.13%,5.29%,23.93%,"

",32.94M,21.81M,2.63%,2.01,0.57M,35.07 -4.16%,21.21 58.46%,0.30%,0.77%,0.48,61.19,-0.08,1.43,285.16K,"408,869",0.03%,-0.24%,30.83%,35.25%,17.76%,8.21%,-,-,-,2.50,34.43,33.52,33.61,0.27%,BOW
Opko Health Inc,Healthcare,Diagnostics & Research,USA,Small,NASD,RUT,1.13B,1.23B,-72.89M,587.89M,1.59,0.40,-,-,-,- -,-,2275,"Nov 02, 1995",-,-,-,1.93,0.96,3.77,-,-,2.10,2.93,3.35,0.34,0.32,Yes / Yes,-0.10,-0.27,-0.07,25.56%,-21.64%,6.53%,13.03% -,-15.45% -15.82%,58.54%,-11.46%,94.11%,4.32%,Jul 27 AMC,87.50% 24.59%,51.22%,0.00%,28.89%,0.55%,-3.83%,-5.88%,-4.67%,27.75%,-28.56%,-12.40%,6.44%,9.68%,17.82%,"

",745.95M,364.04M,9.24%,9.69,33.65M,1.73 -12.14%,0.98 55.59%,3.06%,3.93%,0.06,63.11,1.50,0.88,3.47M,"3,056,003",2.01%,16.03%,8.57%,27.73%,20.63%,10.14%,-16.02%,-60.52%,-83.64%,1.67,4.38,1.47,1.52,3.40%,OPK
Virtus Investment Partners Inc,Financial,Asset Management,USA,Small,NYSE,RUT,1.06B,1.49B,119.81M,832.66M,142.73,43.33,9.87 (6.17%),9.60 (6.00%),"Oct 30, 2026",13.86% 25.56%,46.56%,801,"Jan 02, 2009",9.12,6.51,12.29,1.27,1.12,3.69,4.73,7.76,1.79,1.72,1.72,0.54,0.54,No / Yes,17.55,24.56,6.19,-6.13%,4.40%,0.53%,8.81% 14.78%,-0.16% 6.40%,-14.45%,-5.17%,9.19%,5.25%,Jul 30 BMO,-8.96% 8.85%,6.39%,-3.63%,93.01%,4.88%,2.91%,13.01%,8.22%,81.61%,14.91%,14.39%,-3.90%,-0.78%,5.59%,"

",6.62M,6.20M,7.18%,3.39,0.44M,203.61 -21.42%,121.61 31.57%,2.25%,2.15%,4.33,41.01,1.33,0.91,131.29K,"119,782",-3.77%,-5.53%,8.64%,14.51%,-1.93%,-20.57%,-24.02%,-49.14%,80.57%,3.50,148.00,165.50,160.00,-3.32%,VRTS
Lithium Argentina AG,Basic Materials,Other Industrial Metals & Mining,Switzerland,Small,NYSE,-,1.07B,1.27B,-53.92M,0.00M,4.80,0.62,-,-,-,- -,-,60,"Sep 15, 2008",-,21.25,-,-,1.38,10.73,-,-,-,0.47,0.47,0.32,0.00,Yes / Yes,-0.34,0.31,0.12,156.66%,17.13%,-,12.73% -3.35%,- -,-190.90%,-,131.75%,-,Aug 11 BMO,-94.15% -,6.37%,0.00%,36.53%,0.01%,-4.70%,-6.68%,-6.84%,-,-,-,-0.38%,-2.99%,-10.14%,"

",164.12M,151.12M,3.14%,2.47,4.74M,12.05 -44.98%,2.97 123.23%,5.41%,5.72%,0.41,48.67,1.70,0.65,1.92M,"1,255,660",-1.34%,6.42%,-38.95%,-3.49%,18.82%,93.86%,-11.30%,-17.15%,384.21%,1.20,12.10,6.79,6.63,-2.36%,LAR
CRA International Inc,Industrials,Consulting Services,USA,Small,NASD,RUT,1.08B,1.36B,49.28M,794.64M,29.07,3.42,-,2.28 (1.32%),"Aug 25, 2026",16.51% 16.51%,25.05%,959,"Apr 24, 1998",22.97,18.04,-,1.36,5.93,50.50,-,12.60,1.72,0.82,0.82,1.67,0.37,No / Yes,7.51,9.56,2.07,2.92%,12.91%,-,11.30% 21.53%,8.35% 8.13%,-9.16%,11.46%,17.48%,12.81%,Aug 06 BMO,0.66% 5.98%,3.79%,-8.81%,94.86%,-1.01%,7.67%,26.01%,19.81%,27.26%,9.99%,6.20%,0.37%,3.51%,1.15%,"

",6.26M,6.04M,5.06%,1.99,0.31M,227.29 -24.11%,132.17 30.50%,2.05%,3.36%,5.80,51.67,0.64,1.23,153.74K,"188,907",0.35%,-4.30%,19.88%,-6.73%,-14.06%,-10.98%,57.62%,81.56%,550.38%,2.00,250.50,174.50,172.48,-1.16%,CRAI
Sabine Royalty Trust,Energy,Oil & Gas Midstream,USA,Small,NYSE,-,1.10B,1.09B,71.40M,75.39M,0.58,0.66,-,4.77 (6.31%),"Aug 17, 2026",-15.82% 16.54%,102.52%,-,"Jan 03, 1983",15.45,-,-,14.64,131.17,113.98,-,15.32,14.51,7.25,7.25,0.00,0.00,No / Yes,4.90,-,-,-,-,-,-15.72% 17.13%,-14.94% 16.35%,-2.96%,-2.95%,17.19%,16.53%,-,- -,3.70%,0.00%,18.37%,0.47%,806.27%,914.24%,848.81%,-,94.71%,94.71%,3.55%,3.48%,3.23%,"

",14.58M,14.04M,0.11%,0.45,0.02M,84.39 -10.32%,65.31 15.88%,2.12%,1.87%,1.44,63.66,0.23,0.66,35.38K,"23,435",1.64%,3.83%,-1.89%,5.49%,10.37%,1.86%,14.08%,95.15%,108.37%,-,-,75.10,75.68,0.77%,SBR
Middlesex Water Co,Utilities,Utilities - Regulated Water,USA,Small,NASD,RUT,1.10B,1.53B,47.87M,206.14M,27.65,0.10,-,1.44 (2.48%),"Aug 17, 2026",5.36% 5.82%,58.55%,395,"Mar 17, 1980",22.45,20.99,2.85,5.32,2.10,608.76,-,16.60,7.44,0.41,0.50,0.84,0.76,Yes / Yes,2.59,2.77,0.82,12.85%,4.01%,7.36%,-0.50% 1.54%,6.22% 6.58%,7.26%,5.26%,31.61%,14.26%,Jul 30 AMC,20.30% 3.39%,2.59%,-0.19%,85.04%,2.37%,3.50%,9.77%,5.21%,40.23%,29.22%,23.22%,-0.31%,2.11%,8.82%,"

",18.84M,18.36M,4.57%,5.08,0.84M,62.17 -6.47%,44.17 31.65%,1.71%,2.15%,1.35,52.27,0.73,0.50,165.23K,"82,829",-0.89%,2.29%,10.32%,4.85%,15.33%,8.61%,-21.22%,-48.32%,75.63%,2.00,62.00,58.00,58.15,0.26%,MSEX
Apnimed Inc,Healthcare,Biotechnology,USA,Small,NASD,-,1.12B,1.36B,-,-,-7.64,1.13,-,-,-,- -,-,-,"Jul 31, 2026",-,-,-,-,-,23.83,-,-,-,1.82,1.82,-,-,No / Yes,-,-,-0.49,-,-,-,-69.75% -,237.57% -,-,-,-,-,Jun 03,- -,6.80%,12.97%,17.96%,34.78%,-,-,-,-,-,-,-5.54%,-4.13%,-4.13%,"

",39.82M,38.79M,1.05%,0.76,0.41M,35.29 -23.92%,16.12 66.56%,12.58%,13.11%,3.91,51.21,-,0.70,535.97K,"376,556",-1.90%,7.40%,-,-,22.05%,-,-,-,-,1.00,50.33,26.25,26.85,2.29%,APMD
Aeva Technologies Inc,Technology,Software - Infrastructure,USA,Small,NASD,RUT,1.03B,954.73M,-32.42M,21.60M,0.40,2.55,-,-,-,- -,-,239,"Feb 27, 2020",-,-,-,47.70,36.87,5.79,-,-,44.20,7.56,7.85,3.72,3.64,Yes / Yes,-2.73,-1.58,-0.43,10.76%,-1.49%,16.51%,9.04% -23.11%,62.77% 30.14%,93.61%,56.22%,64.76%,11.34%,Aug 05 AMC,4.65% -0.43%,28.93%,-6.50%,58.03%,3.40%,-20.33%,-516.07%,-25.36%,26.30%,-610.95%,-150.12%,-26.59%,-25.57%,-13.07%,"

",68.68M,49.54M,9.00%,2.27,4.46M,31.30 -52.78%,8.83 67.38%,5.07%,9.32%,1.84,36.48,2.43,1.06,1.96M,"2,072,346",-8.54%,-19.72%,-46.76%,5.80%,11.30%,-0.17%,198.56%,-70.35%,-,2.00,30.00,15.66,14.78,-5.62%,AEVA
First Trust Intermediate Duration Preferred & Income Fund,Financial,Closed-End Fund - Debt,USA,Small,NYSE,-,1.07B,-,-,-,-,-,-,1.66 (9.39%),"Sep 01, 2026",4.38% 1.05%,83.68%,-,"May 24, 2013",6.94,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,2.54,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,0.00%,46.60%,-,-,-,-,-,-,-,-0.60%,-1.22%,-3.62%,"

",60.85M,60.85M,0.08%,0.52,0.05M,19.75 -10.73%,17.21 2.44%,0.73%,0.86%,0.17,41.76,0.81,1.01,96.66K,"97,491",-0.68%,0.06%,-2.11%,-5.97%,-5.42%,-8.75%,16.68%,-32.12%,-24.13%,-,-,17.86,17.63,-1.29%,FPF
Falcon's Beyond Global Inc,Industrials,Conglomerates,USA,Small,NASD,RUT,908.23M,938.60M,-3.55M,21.63M,0.31,0.03,-,-,-,- -,0.00%,243,"Oct 06, 2023",-,-,-,41.99,24.11,293.93,-,-,43.39,0.66,0.66,1.24,0.61,No / Yes,-0.10,-,-,-,-,-,- -27.76%,-2.25% -,-194.74%,181.39%,-104.26%,120.40%,-,- -,42.73%,0.00%,7.89%,2.67%,-0.46%,-4.59%,-1.46%,62.30%,-66.86%,-16.42%,-25.33%,-38.79%,-36.16%,"

",48.46M,28.12M,5.52%,11.82,1.55M,29.02 -74.19%,3.71 101.89%,12.78%,9.02%,1.04,27.28,-0.94,1.44,131.23K,"188,375",-33.48%,-25.17%,-51.33%,0.94%,-50.10%,2.25%,-15.13%,-7.34%,-,-,-,8.94,7.49,-16.22%,FBYD
Obsidian Therapeutics Inc,Healthcare,Biotechnology,USA,Small,NASD,-,1.05B,1.35B,124.25M,0.00M,-260.46,0.56,-,-,-,- -,0.00%,3,"Nov 07, 2019",0.05,-,-,-,-,30.61,-,-,-,2.30,2.30,0.10,0.03,No / Yes,376.59,-,-0.59,-,-,78.97%,- -,- -,960.73%,-,-931.01%,-,Aug 12,0.00% -,12.58%,0.00%,14.98%,0.06%,432.24%,-,397.65%,-,-,-,-22.28%,-12.60%,40.31%,"

",61.89M,54.11M,0.07%,0.68,0.04M,49.97 -65.90%,3.02 464.24%,12.14%,23.60%,3.46,43.25,2.64,1.49,53.02K,"79,263",-10.32%,-10.27%,-15.64%,89.33%,287.27%,326.00%,-59.77%,-98.97%,-,1.00,42.50,17.51,17.04,-2.68%,OBX
National Presto Industries Inc,Industrials,Aerospace & Defense,USA,Small,NYSE,RUT,1.05B,1.04B,42.81M,544.68M,57.63,2.28,-,1.00 (0.68%),"Mar 09, 2026",-39.43% -30.12%,21.60%,1200,"Jul 02, 1962",24.54,-,-,1.93,2.55,64.37,39.67,18.44,1.91,0.97,5.22,0.02,0.02,No / Yes,5.99,-,-,-,-,-,16.56% -7.05%,16.12% 7.38%,2.58%,20.88%,207.01%,21.71%,-,7.01% -3.31%,26.47%,-0.15%,66.22%,6.09%,8.82%,10.90%,10.19%,16.17%,9.33%,7.86%,0.79%,10.60%,15.62%,"

",7.14M,5.25M,5.79%,2.76,0.30M,158.17 -7.10%,91.28 60.98%,4.02%,3.51%,5.12,56.73,0.48,0.82,110.17K,"90,741",-6.29%,8.92%,14.48%,7.33%,37.64%,40.18%,107.65%,92.94%,143.53%,-,-,151.71,146.94,-3.14%,NPK
Capitol Federal Financial,Financial,Banks - Regional,USA,Small,NASD,RUT,1.07B,-,82.73M,443.11M,8.11,-,0.38 (4.44%),0.34 (3.96%),"Aug 07, 2026",0.00% 0.00%,65.05%,678,"Apr 01, 1999",13.14,11.03,0.58,2.43,1.05,-,15.02,-,-,-,0.03,1.60,1.48,Yes / Yes,0.65,0.78,0.18,31.73%,13.14%,19.17%,-5.63% 2.25%,11.60% 5.30%,38.21%,7.53%,34.51%,6.50%,Jul 29 BMO,11.76% 2.57%,8.12%,0.00%,81.81%,0.61%,0.85%,8.00%,3.27%,-,23.15%,18.67%,-1.75%,-1.01%,12.40%,"

",125.86M,115.50M,5.45%,7.74,6.30M,9.26 -7.67%,5.93 44.09%,1.55%,1.71%,0.17,44.09,0.66,0.92,813.59K,"750,952",0.12%,-6.04%,8.78%,18.42%,26.29%,32.73%,48.54%,-19.38%,-22.20%,2.33,9.50,8.61,8.55,-0.70%,CFFN
Sify Technologies Limited ADR,Communication Services,Telecom Services,India,Small,NASD,-,1.03B,1.53B,-10.10M,512.61M,2.26,0.74,-,-,"May 24, 2019",- -,-,4331,"Oct 19, 1999",-,284.66,-,2.01,6.29,19.25,-,12.92,2.99,0.65,0.73,3.40,2.32,Yes / Yes,-0.24,0.05,0.00,139.75%,150.00%,-,- -,6.90% 9.17%,-,5.88%,-,4.11%,Jul 15 BMO,- 2.16%,-,-,4.91%,3.57%,-1.59%,-8.53%,-1.86%,24.20%,6.96%,-1.97%,-5.68%,-5.44%,-0.81%,"

",72.43M,72.22M,0.75%,9.66,0.54M,17.85 -20.39%,8.90 59.66%,5.43%,3.73%,0.64,42.34,1.32,0.41,55.73K,"23,101",-1.66%,-7.18%,-17.58%,1.43%,16.57%,50.69%,8.64%,-35.82%,113.36%,1.00,21.96,14.91,14.21,-4.69%,SIFY
Northeast Bank,Financial,Banks - Regional,USA,Small,NASD,RUT,1.07B,-,107.47M,383.42M,70.58,-,0.04 (0.03%),0.05 (0.04%),"Aug 10, 2026",0.00% 0.00%,0.31%,222,"Aug 19, 1987",9.79,7.91,-,2.78,1.77,-,-,-,-,-,0.14,1.42,1.07,No / Yes,12.73,15.75,3.41,14.60%,7.88%,-,28.81% 8.29%,28.04% 20.60%,25.70%,9.28%,35.26%,4.73%,Jul 27 BMO,19.12% -2.92%,0.00%,-,74.60%,3.01%,2.26%,19.57%,8.61%,-,38.39%,28.03%,-5.18%,-4.85%,6.26%,"

",8.56M,8.56M,4.78%,3.10,0.41M,142.31 -12.41%,80.75 54.37%,2.64%,2.33%,3.73,38.91,0.58,0.63,131.97K,"83,254",-2.29%,-5.85%,2.83%,11.85%,19.94%,12.74%,181.89%,278.07%,994.38%,2.00,143.50,126.15,124.65,-1.19%,NBN
Arteris Inc,Technology,Semiconductors,USA,Small,NASD,RUT,1.02B,905.95M,-39.52M,84.61M,1.38,2.49,-,-,-,- -,-,299,"Oct 27, 2021",-,168.17,-,12.05,15.03,8.34,150.58,-,10.71,1.53,1.53,0.13,0.09,Yes / Yes,-0.88,0.12,-0.04,46.97%,170.48%,-,0.76% -51.10%,11.90% 17.28%,-7.37%,33.81%,-36.28%,46.25%,Aug 06 AMC,-140.38% 2.78%,20.84%,-19.28%,65.96%,11.16%,-23.84%,-131.41%,-53.70%,84.60%,-44.42%,-46.70%,-19.33%,-33.53%,-12.76%,"

",49.05M,38.91M,6.16%,2.79,2.40M,50.26 -58.73%,8.42 146.32%,5.30%,6.15%,1.87,29.18,1.91,1.00,858.18K,"856,126",-10.72%,-31.12%,-45.33%,28.18%,33.81%,120.17%,188.86%,-,-,1.00,41.00,21.88,20.74,-5.21%,AIP
Eaton Vance Tax-Managed Global Buy-Write Opportunities Fund,Financial,Closed-End Fund - Foreign,USA,Small,NYSE,-,1.06B,-,-,19.87M,10.22,-,-,0.79 (8.08%),"Aug 14, 2026",-1.71% -1.73%,40.26%,-,"Sep 28, 2005",4.76,-,-,53.55,0.96,-,-,-,-,-,-,-,-,No / Yes,2.06,-,-,-,-,-,- -,- -,-,-,59.60%,-1.40%,-,- -,-,-,24.82%,-,-,-,-,-,-,-,-0.06%,1.83%,5.03%,"

",108.60M,108.55M,0.14%,0.56,0.15M,9.95 -1.51%,8.46 15.78%,0.77%,0.72%,0.09,53.79,0.85,1.39,264.64K,"368,691",-0.51%,1.98%,3.05%,5.72%,6.29%,8.89%,22.50%,-10.07%,-9.01%,-,-,9.89,9.80,-0.91%,ETW
Safehold Inc,Real Estate,REIT - Diversified,USA,Small,NYSE,RUT,1.08B,5.97B,116.17M,413.94M,34.33,0.37,0.72 (4.71%),0.71 (4.66%),"Jun 30, 2026",-32.80% -23.39%,44.40%,72,"Jun 22, 2017",9.40,8.95,42.63,2.60,0.44,41.24,29.13,18.54,14.41,-,-,1.94,1.94,Yes / Yes,1.62,1.70,0.43,-1.35%,4.31%,0.21%,- -,34.82% 3.63%,11.34%,8.24%,8.25%,21.05%,Jul 30 AMC,0.86% 3.45%,31.04%,0.00%,66.66%,0.95%,1.59%,4.83%,1.62%,90.61%,75.76%,28.07%,-1.44%,-4.62%,1.58%,"

",71.06M,48.83M,6.80%,10.33,3.32M,17.45 -12.89%,12.76 19.12%,1.57%,2.19%,0.37,42.51,1.74,0.79,321.34K,"253,361",-1.87%,-7.60%,0.66%,-3.06%,11.03%,-7.65%,-25.33%,-78.62%,-47.60%,2.40,19.00,15.14,15.20,0.40%,SAFE
BlackRock Enhanced Large Cap Core Fund Inc,Financial,Closed-End Fund - Equity,USA,Small,NYSE,-,1.07B,-,-,8.18M,22.62,-,-,2.03 (8.30%),"Sep 15, 2026",26.06% 16.38%,76.73%,-,"Apr 28, 2004",4.81,-,-,130.48,1.08,-,-,-,-,-,-,-,-,No / Yes,5.08,-,-,-,-,-,- -,- -,-,-,271.30%,-4.50%,-,- -,-,-,22.56%,-,-,-,-,-,-,-,-0.67%,-1.55%,3.28%,"

",43.70M,43.70M,1.13%,6.39,0.49M,26.16 -6.69%,20.43 19.48%,1.47%,1.46%,0.38,46.79,1.04,0.82,77.22K,"63,144",0.25%,-0.41%,-4.20%,9.31%,4.45%,17.65%,37.68%,28.45%,100.08%,-,-,24.47,24.41,-0.25%,CII
LegalZoom.com Inc,Industrials,Specialty Business Services,USA,Small,NASD,RUT,1.05B,899.48M,16.85M,792.49M,0.76,0.98,-,-,-,- -,0.00%,1196,"Jun 30, 2021",65.46,7.43,0.61,1.33,8.09,6.29,7.07,10.78,1.13,0.65,0.65,0.12,0.08,Yes / Yes,0.09,0.83,0.20,17.45%,13.49%,12.16%,- 17.74%,6.84% 9.94%,-41.84%,12.26%,2113.33%,6.64%,Aug 05 AMC,4.30% -0.26%,33.88%,-0.83%,69.17%,-1.48%,3.34%,10.49%,12.28%,63.44%,4.41%,2.13%,3.60%,-8.37%,-16.05%,"

",167.45M,113.23M,10.93%,4.43,12.38M,12.40 -50.48%,5.22 17.62%,3.82%,5.10%,0.34,47.29,1.26,0.96,2.79M,"2,682,876",4.60%,-25.58%,-5.97%,-11.65%,-38.17%,-44.58%,-45.71%,-82.16%,-,2.50,7.60,6.23,6.14,-1.44%,LZ
Upbound Group Inc,Technology,Software - Application,USA,Small,NASD,RUT,1.07B,2.68B,90.34M,4.74B,12.58,1.81,1.57 (8.51%),1.56 (8.47%),"Jun 16, 2026",4.68% 5.74%,124.84%,12050,"Jan 25, 1995",11.98,4.00,0.54,0.23,1.46,10.20,2.79,5.42,0.56,0.87,3.13,2.33,2.33,Yes / Yes,1.54,4.61,0.91,0.52%,10.94%,7.43%,81.33% -19.66%,3.41% 10.78%,-14.82%,5.85%,39.24%,0.51%,Jul 30 BMO,2.11% -0.06%,4.21%,-0.22%,100.93%,3.23%,2.91%,12.73%,3.70%,33.44%,7.48%,1.90%,-4.25%,-8.59%,-3.55%,"

",58.30M,55.85M,13.01%,7.27,7.27M,28.02 -34.27%,15.82 16.43%,3.04%,2.85%,0.66,39.46,1.77,0.81,999.44K,"811,644",-4.86%,-9.26%,-1.02%,-10.84%,4.90%,-27.51%,-41.21%,-71.00%,50.12%,1.71,28.25,18.30,18.42,0.66%,UPBD
Resolute Holdings Management Inc,Industrials,Specialty Business Services,USA,Small,NYSE,RUT,1.02B,6.23B,47.15M,1.12B,-4.02,14.96,-,-,-,- -,-,7,"Feb 20, 2025",24.06,-,-,0.91,-,8.74,12.62,26.69,5.57,0.82,1.35,-,-,No / Yes,5.44,-,-,-,-,-,- -,- -,-,-,-2034.17%,295.68%,Aug 06 BMO,- -,50.98%,0.02%,54.33%,2.34%,1.48%,300.97%,2.17%,40.86%,9.40%,4.21%,-0.60%,-2.05%,-16.76%,"

",7.83M,3.83M,16.85%,3.76,0.65M,236.19 -44.63%,62.56 109.06%,5.50%,6.49%,8.72,48.88,0.29,1.02,171.67K,"175,048",-9.58%,-2.20%,15.27%,-24.54%,-36.65%,97.88%,-,-,-,-,-,135.52,130.78,-3.50%,RHLD
NWPX Infrastructure Inc,Basic Materials,Steel,USA,Small,NASD,RUT,1.05B,1.13B,48.75M,574.44M,43.42,2.00,-,-,-,- -,0.00%,1318,"Nov 30, 1995",21.92,21.94,1.57,1.83,2.51,54.41,13.20,13.11,1.97,1.94,2.71,0.24,0.22,Yes / Yes,4.98,4.97,1.65,52.40%,-8.35%,13.99%,4.63% 13.05%,4.82% 12.94%,50.31%,15.12%,77.75%,19.74%,Jul 29 AMC,22.11% 3.09%,3.25%,-11.89%,91.61%,4.73%,7.83%,12.22%,9.54%,20.88%,11.47%,8.49%,-4.11%,-14.02%,17.02%,"

",9.64M,9.32M,7.52%,3.60,0.70M,152.03 -28.25%,49.25 121.48%,2.66%,3.67%,4.57,34.80,1.10,1.46,194.50K,"283,266",-1.37%,-14.40%,-8.89%,34.73%,74.56%,105.97%,225.81%,318.09%,841.97%,3.00,111.00,109.92,109.08,-0.76%,NWPX
Deluxe Corp,Industrials,Conglomerates,USA,Small,NYSE,RUT,1.05B,2.47B,100.63M,2.11B,15.45,1.14,-,1.20 (5.26%),"Aug 18, 2026",0.00% 0.00%,66.59%,4571,"Apr 25, 1980",10.46,5.59,-,0.50,1.48,19.98,5.01,6.06,1.17,1.08,1.20,2.08,2.07,Yes / Yes,2.18,4.08,0.95,3.00%,8.02%,-,6.37% 75.48%,-1.59% 3.56%,71.14%,0.30%,-16.88%,-4.21%,Aug 05 AMC,6.97% 2.67%,3.15%,0.00%,91.18%,0.75%,3.95%,14.95%,4.63%,52.54%,12.55%,4.76%,-5.18%,-7.73%,-8.76%,"

",45.80M,44.41M,8.11%,8.40,3.60M,32.07 -28.81%,17.76 28.55%,2.38%,2.96%,0.71,35.62,1.23,1.20,428.49K,"515,898",-4.60%,-14.75%,-4.08%,-18.35%,2.24%,16.12%,10.72%,-41.42%,-66.49%,2.00,33.00,23.10,22.83,-1.17%,DLX
Critical Metals Corp,Basic Materials,Other Industrial Metals & Mining,United Kingdom,Small,NASD,RUT,1.02B,937.93M,-153.31M,0.00M,1.19,0.55,-,-,-,- -,-,4,"Feb 07, 2022",-,-,-,-,5.84,12.56,-,-,-,0.75,0.75,0.02,0.00,Yes / Yes,-1.41,-0.19,-0.07,16.67%,-26.67%,4.86%,-262.71% -461.53%,- -,26.18%,-,-493.10%,-,Feb 25,-41.67% -,43.83%,-0.08%,20.64%,6.01%,-74.13%,-138.75%,-106.55%,-,-,-,0.37%,-5.72%,-28.82%,"

",146.89M,82.51M,27.05%,3.43,22.32M,32.15 -78.48%,5.11 35.29%,9.96%,9.13%,0.68,48.77,1.95,1.04,6.51M,"6,789,725",-14.57%,8.46%,-42.38%,-29.39%,-0.29%,11.70%,-36.04%,-,-,1.67,15.33,7.21,6.92,-4.02%,CRML
