Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Federal Agricultural Mortgage Corp,Financial,Credit Services,USA,NYSE,RUT,9.85,16.64,15.80%,9.33M,3.92%,1.74B,7.86,20.87,0.00%,9.14M,11.09%,32.14B,-,4.44,71.74%,4.72%,-2.14%,182.49M,1.59,13.33%,-0.37%,3.66,-0.69%,1.10B,1.47,10.52%,0.62%,0.43M,-6.62%,111.54,1.87,-,12.93%,210.64 -22.17%,-4.07%,87.50,21.79,6.20% 14.98%,0.86%,136.57 20.04%,25.10%,6.40 (3.90%),32.53,28.01% 17.34%,100.00%,2.05%,2.78%,62.75%,6.10 (3.72%),29.28,0.79%,87.01%,4.35,336.94%,"Mar 16, 2026",0.12,21.81%,16.62%,65.24,1.00,16.45% 13.40%,0.12,-19.79%,8.65%,1.01,215.33,36.11%,17.93,17.86%,3.57%,1.04,165.24,212,11.37,Feb 19 AMC,-4.83%,117.89K,163.94,"Feb 10, 1994",Yes / Yes,-19.15% 0.43%,"

","122,298",-0.79%,AGM
Agios Pharmaceuticals Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-7.12,8.38%,58.45M,6.08%,2.05B,-,-5.14,-2.34%,53.68M,20.79%,1.23B,-,-1.81,101.28%,12.31%,21.55%,-412.78M,37.87,7.03%,-6.27%,7.15,-13.22%,54.03M,1.71,22.33%,-27.89%,6.61M,28.29%,20.41,2.39,20.58%,-30.20%,46.00 -24.09%,28.67%,14.58,-,-18.95% -8.46%,-33.98%,22.24 57.01%,59.16%,-,-,55.97% -,78.67%,2.69%,4.06%,-36.15%,-,22.80,-160.22%,-873.87%,1.37,-28.12%,-,11.06,48.03%,-764.01%,68.96,1.60,- -,11.46,-9.68%,9.23%,0.75,43.75,-,0.03,86.09%,17.25%,0.90,34.45,540,0.02,Apr 29 BMO,3.36%,924.20K,34.92,"Jul 24, 2013",Yes / Yes,4.80% 65.14%,"

","831,859",1.36%,AGIO
Alamos Gold Inc,Basic Materials,Gold,Canada,NYSE,-,23.07,2.10,0.37%,419.86M,2.72%,20.31B,13.43,3.60,0.00%,418.40M,5.80%,19.85B,0.33,0.61,60.56%,1.68%,12.51%,885.80M,11.23,107.25%,-2.58%,1.67,42.01%,1.81B,4.57,24.15%,15.12%,7.03M,25.38%,10.59,29.78,41.28%,22.06%,55.41 -12.71%,59.48%,1.62,76.06,181.35% 41.75%,19.02%,23.75 103.66%,260.70%,0.12 (0.26%),18.24,30.11% 19.31%,53.26%,2.34%,4.56%,449.04%,0.11 (0.24%),10.98,203.97%,48.05%,2.06,682.69%,"Mar 12, 2026",1.33,34.29%,48.97%,57.95,1.14,0.00% 10.76%,1.72,394.00%,8.63%,0.65,59.42,4.74%,0.05,53.09%,4.81%,0.40,47.83,-,0.05,Apr 29 AMC,33.09%,4.20M,48.37,"Jul 06, 2015",Yes / Yes,4.87% 1.29%,"

","1,695,561",1.13%,AGI
AGCO Corp,Industrials,Farm & Heavy Construction Machinery,USA,NYSE,-,11.83,9.75,17.26%,72.63M,-5.63%,8.35B,14.34,8.04,-0.02%,59.91M,-1.06%,10.40B,0.56,0.44,91.91%,3.55%,2.81%,726.50M,0.83,9.35%,-0.50%,2.73,7.60%,10.08B,1.96,39.27%,6.29%,2.13M,10.52%,58.84,9.69,25.56%,18.13%,143.78 -19.81%,43.61%,11.90,11.28,-6.32% 11.57%,10.80%,78.37 47.11%,-2.31%,1.17 (1.01%),10.21,-7.29% 1.96%,24.68%,3.25%,3.08%,-13.79%,1.16 (1.01%),1.03,271.13%,6.86%,4.07,160.58%,"Feb 13, 2026",0.67,-13.55%,7.21%,43.45,2.76,8.03% 12.63%,1.39,137.65%,-0.82%,1.12,126.62,11.88%,0.61,1.14%,-7.45%,0.89,115.27,22000,0.57,Feb 05 BMO,2.17%,779.94K,115.29,"Apr 16, 1992",Yes / Yes,16.54% 9.39%,"

","692,571",0.02%,AGCO
AGI Inc,Financial,Banks - Regional,Brazil,NYSE,-,-,-,79.37%,82.69M,-8.08%,1.16B,3.56,2.04,0.00%,32.99M,-27.05%,-,0.14,0.24,5.03%,4.64%,-,-,-,10.10%,236.69%,1.91,-,-,-,35.57%,-,1.53M,-32.28%,-,-,25.18%,-,12.21 -40.38%,-,-,-,- -,-,6.46 12.69%,-,0.13 (1.73%),-,- -,-,10.27%,8.67%,-,-,-,-,-,0.65,-,-,-,-,-,40.75,1.00,- -,-,-,-4.43%,-,17.25,-,-,-,-22.98%,0.90,7.81,-,-,Mar 23 AMC,-22.98%,803.14K,7.28,"Feb 11, 2026",No / Yes,8.39% 60.10%,"

","721,694",-6.79%,AGBK
First Majestic Silver Corporation,Basic Materials,Silver,Canada,NYSE,-,62.56,0.34,1.38%,491.32M,2.23%,10.39B,20.40,1.03,0.00%,486.91M,-3.17%,10.14B,0.70,0.31,48.45%,4.13%,6.15%,164.92M,8.27,130.43%,0.81%,0.83,52.43%,1.26B,3.75,-2.64%,4.94%,20.12M,26.35%,5.62,10.67,29.22%,8.02%,32.03 -34.29%,214.18%,1.97,30.02,- 26.09%,5.39%,5.49 283.42%,185.62%,0.06 (0.26%),16.20,26.28% 28.14%,34.81%,3.43%,6.32%,26.81%,0.02 (0.10%),8.07,197.74%,27.84%,1.40,156.08%,"Feb 27, 2026",2.41,124.25%,13.12%,46.32,1.67,0.00% -,2.60,478.52%,2.26%,0.95,28.22,6.55%,0.11,169.20%,-10.06%,0.40,21.16,-,0.11,Feb 19 BMO,34.89%,24.38M,21.05,"Feb 12, 2004",Yes / Yes,34.71% 14.92%,"

","9,834,663",-0.52%,AG
Afya Ltd,Consumer Defensive,Education & Training Services,Brazil,NASD,-,10.94,1.44,84.53%,51.29M,3.41%,1.42B,7.65,2.06,-0.16%,13.90M,10.14%,1.79B,-,0.55,11.95%,3.90%,8.17%,134.04M,2.14,-9.26%,1.02%,4.65,7.44%,661.97M,1.60,15.66%,8.55%,0.54M,2.21%,9.85,6.89,-,17.00%,19.90 -20.85%,-12.40%,2.29,7.22,22.96% 19.50%,9.35%,13.00 21.15%,16.32%,0.55 (3.51%),6.31,13.64% 23.23%,64.38%,2.57%,3.63%,-33.88%,0.66 (4.17%),2.70,12.43%,32.70%,0.51,-,"Mar 25, 2026",2.20,7.64%,20.25%,65.75,3.25,- -,2.20,24.45%,4.19%,0.45,17.19,0.02%,0.64,16.36%,8.28%,0.59,15.50,9395,0.62,Mar 13 BMO,5.84%,116.68K,15.75,"Jul 19, 2019",Yes / Yes,24.00% -0.22%,"

","69,396",1.61%,AFYA
Affirm Holdings Inc,Financial,Credit Services,USA,NASD,-,74.15,0.81,16.18%,291.51M,23.00%,20.08B,36.79,1.64,-1.31%,279.22M,26.75%,26.54B,0.25,0.17,74.92%,6.12%,-16.98%,282.33M,5.85,619.55%,3.56%,2.65,-17.33%,3.43B,5.65,51.83%,2.41%,17.10M,-19.01%,10.68,7.74,148.76%,8.92%,100.00 -39.72%,47.89%,7.79,32.40,- -,2.24%,39.35 53.19%,446.01%,-,16.49,37.58% 53.66%,76.58%,6.06%,5.83%,-13.54%,-,7.74,233.81%,19.36%,3.15,-,-,15.94,32.77%,8.23%,72.24,1.56,- -,15.94,59.32%,25.29%,3.72,81.56,0.00%,2.55,29.00%,20.81%,0.75,59.62,2206,2.55,Feb 05 AMC,-11.11%,6.45M,60.28,"Jan 13, 2021",Yes / Yes,38.37% 6.37%,"

","4,870,171",1.11%,AFRM
Aflac Inc,Financial,Insurance - Life,USA,NYSE,S&P 500,16.51,6.89,10.67%,518.69M,0.57%,58.58B,14.73,7.72,-1.35%,460.21M,3.83%,-,5.54,1.80,58.90%,1.81%,3.20%,3.65B,3.41,-3.28%,-0.65%,3.47,1.97%,17.16B,2.00,6.59%,3.12%,8.35M,3.12%,56.85,-,2.66%,13.12%,119.32 -4.70%,5.93%,-,22.93,-0.54% 0.43%,9.81%,96.95 17.29%,71.74%,2.46 (2.16%),-,-3.57% -4.97%,-,2.06%,1.78%,112.74%,2.35 (2.07%),-,-28.39%,27.69%,2.05,240.04%,"Feb 18, 2026",-,-9.31%,21.24%,61.87,3.12,13.19% 15.68%,1.47,-22.92%,3.64%,0.63,111.86,34.04%,0.29,-9.94%,2.00%,0.72,112.98,12716,0.26,Apr 29 AMC,4.51%,2.41M,113.71,"Jun 14, 1974",Yes / Yes,-7.28% 14.49%,"

","1,726,364",0.65%,AFL
American Financial Group Inc,Financial,Insurance - Property & Casualty,USA,NYSE,-,12.94,10.08,16.52%,83.42M,-1.45%,10.87B,10.80,12.08,-0.02%,69.54M,1.52%,-,1.32,2.54,70.34%,2.20%,0.17%,842.00M,1.34,7.59%,-0.22%,2.27,-4.87%,8.12B,2.26,9.15%,3.27%,1.53M,-3.38%,57.78,-,8.17%,18.13%,146.19 -10.71%,5.15%,-,7.78,-1.43% 4.21%,12.35%,117.45 11.14%,20.75%,6.60 (5.05%),-,6.22% 7.53%,-,1.83%,2.01%,70.38%,3.39 (2.60%),-,-4.66%,13.50%,2.57,234.64%,"Apr 15, 2026",-,-1.80%,10.37%,53.27,2.56,12.40% 12.13%,0.48,18.07%,1.30%,0.65,140.83,32.53%,0.42,-4.54%,0.93%,0.52,130.59,8500,0.41,Apr 29 AMC,-0.37%,674.33K,130.53,"Nov 14, 1978",Yes / Yes,11.67% -23.91%,"

","353,878",-0.05%,AFG
Atlas Energy Solutions Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,-,-0.41,35.99%,124.11M,16.77%,1.68B,38.91,0.35,-0.64%,79.93M,-3.86%,2.26B,-,-0.24,75.41%,17.90%,25.84%,-50.30M,1.53,-16.74%,-0.46%,3.80,25.02%,1.10B,1.38,172.16%,-2.32%,14.31M,42.68%,9.74,41.30,-,-4.48%,14.93 -9.95%,-1.61%,0.33,-,- -3.59%,-2.82%,7.64 75.88%,-24.88%,-,12.83,31.41% 57.85%,11.24%,6.21%,6.36%,-,0.50 (3.72%),2.06,-174.60%,-1.17%,0.84,-,"Aug 14, 2025",1.16,3.73%,-4.59%,60.88,2.69,- -,1.46,-238.64%,6.83%,0.53,13.77,-,0.51,-8.07%,11.77%,0.79,13.17,1511,0.48,Feb 23 AMC,18.15%,3.77M,13.44,"Mar 09, 2023",Yes / Yes,20.88% 3.78%,"

","2,958,435",2.05%,AESI
AES Corp,Utilities,Utilities - Diversified,USA,NYSE,S&P 500,11.02,1.32,0.56%,712.20M,0.62%,10.34B,6.00,2.42,0.00%,709.05M,2.11%,46.90B,1.89,0.42,87.31%,3.46%,3.57%,939.00M,0.85,0.16%,-1.62%,1.85,0.76%,12.23B,2.54,3.04%,1.89%,24.52M,1.12%,5.70,4.60,3.18%,16.37%,17.65 -17.85%,45.58%,3.15,-,- 82.82%,2.76%,9.46 53.28%,-41.67%,0.71 (4.88%),13.64,-1.03% 4.83%,18.16%,0.44%,0.64%,-49.35%,0.70 (4.86%),3.83,-45.01%,16.19%,0.15,28.89%,"May 01, 2026",0.69,-0.37%,7.68%,53.71,2.85,3.03% 3.83%,0.77,-41.55%,1.81%,0.99,15.00,53.52%,4.49,4.69%,-2.83%,0.69,14.45,8336,3.95,Mar 02 AMC,3.58%,13.25M,14.50,"Jun 26, 1991",Yes / Yes,32.77% 2.25%,"

","9,204,477",0.35%,AES
Grupo Aeromexico S.A.B. De C.V. ADR,Industrials,Airlines,Mexico,NYSE,-,8.60,1.79,25.35%,145.90M,-4.04%,2.25B,7.25,2.13,2.78%,108.91M,8.82%,5.28B,1.88,0.15,37.99%,2.00%,-19.64%,353.00M,0.42,-37.88%,43.21%,4.28,-,5.37B,-,42.08%,5.20%,2.18M,-29.74%,-4.86,2.20,3.86%,-,23.05 -33.06%,-,7.02,3.69,- -,11.72%,12.26 25.86%,-,-,3.28,12.01% 32.31%,24.83%,4.61%,5.64%,-,-,0.98,-85.35%,16.34%,0.93,-,-,0.58,-3.40%,6.57%,51.54,1.11,- -,0.64,-,7.40%,-,27.87,-,-,1.64%,-5.71%,0.37,15.84,-,-,Apr 21 AMC,-15.19%,509.21K,15.43,"Nov 06, 2025",Yes / Yes,64.89% 1.40%,"

","190,525",-2.59%,AERO
Aercap Holdings N.V,Industrials,Rental & Leasing Services,Ireland,NYSE,-,6.67,21.35,4.32%,166.88M,-1.93%,23.77B,8.75,16.28,0.00%,159.67M,3.67%,65.91B,2.19,3.71,92.25%,1.29%,0.44%,3.75B,3.15,-0.17%,-0.19%,1.52,15.18%,7.56B,1.30,6.09%,5.24%,2.06M,-0.90%,109.80,16.07,3.99%,21.13%,154.94 -8.05%,49.75%,8.87,-,- -,6.06%,93.28 52.72%,157.15%,1.42 (1.00%),10.35,2.96% 10.91%,56.41%,2.88%,2.57%,136.29%,1.21 (0.85%),8.72,95.97%,49.19%,4.20,258.57%,"Feb 25, 2026",0.58,-1.74%,49.62%,51.12,1.44,- -,0.60,7.77%,1.94%,1.01,163.75,4.96%,2.38,-4.08%,-0.11%,1.23,147.24,668,2.38,Apr 29 BMO,8.52%,1.35M,142.46,"Nov 21, 2006",Yes / Yes,16.08% 6.44%,"

","1,664,756",-3.25%,AER
American Electric Power Company Inc,Utilities,Utilities - Regulated Electric,USA,NASD,"NDX, S&P 500",20.20,6.66,0.33%,543.56M,-1.89%,73.14B,19.66,6.84,-0.85%,541.76M,0.70%,123.40B,2.45,1.57,81.49%,3.54%,13.93%,3.58B,3.32,6.24%,-0.40%,5.47,13.67%,22.00B,2.34,7.90%,3.21%,19.16M,16.69%,57.57,149.88,8.04%,12.33%,137.74 -2.31%,27.04%,0.90,-,14.02% 8.53%,4.71%,97.46 38.07%,45.47%,3.88 (2.88%),13.87,4.09% 7.88%,32.49%,1.61%,1.91%,51.96%,3.76 (2.79%),5.61,19.64%,25.07%,2.40,103.72%,"Feb 10, 2026",0.33,10.46%,16.27%,58.02,2.13,5.67% 5.66%,0.45,-14.03%,2.05%,0.55,138.88,56.15%,1.59,12.23%,3.19%,0.70,134.39,17581,1.44,May 05 BMO,13.70%,3.50M,134.56,"Sep 01, 1949",Yes / Yes,3.59% 8.72%,"

","2,449,546",0.13%,AEP
American Eagle Outfitters Inc,Consumer Cyclical,Apparel Retail,USA,NYSE,RUT,17.12,1.12,8.86%,168.96M,3.40%,3.20B,9.69,1.98,-9.53%,151.91M,9.36%,4.70B,0.49,0.11,96.62%,10.77%,-25.35%,191.98M,0.58,17.48%,-4.40%,2.86,20.95%,5.50B,1.91,12.24%,4.43%,16.36M,-27.30%,10.02,13.37,19.65%,11.10%,28.46 -32.64%,86.48%,1.43,16.35,19.64% -,6.19%,9.27 106.80%,40.65%,0.41 (2.16%),8.54,3.59% 8.09%,32.99%,4.00%,4.16%,-44.40%,0.50 (2.61%),0.85,-32.51%,5.96%,0.88,20.72%,"Apr 10, 2026",0.71,3.16%,3.49%,55.74,2.93,11.57% 28.99%,1.51,-7.23%,10.16%,1.47,23.89,45.88%,1.03,9.73%,-5.00%,0.96,19.42,45000,0.83,Mar 04 AMC,3.38%,5.72M,19.17,"Apr 14, 1994",Yes / Yes,17.78% 1.24%,"

","5,494,116",-1.29%,AEO
Agnico Eagle Mines Ltd,Basic Materials,Gold,Canada,NYSE,-,24.21,8.88,0.09%,500.99M,-0.70%,107.68B,14.56,14.76,0.00%,500.54M,2.62%,105.12B,0.90,3.29,65.34%,1.09%,8.95%,4.46B,9.04,66.91%,-0.64%,1.91,25.55%,11.91B,4.34,6.83%,13.84%,5.47M,26.78%,49.48,37.45,16.24%,19.58%,255.24 -15.79%,75.40%,5.74,24.56,79.71% 33.22%,17.82%,103.38 107.90%,268.28%,1.64 (0.76%),13.12,27.53% 30.57%,56.39%,2.22%,3.82%,232.81%,1.65 (0.77%),8.83,134.58%,53.46%,8.32,431.74%,"Mar 02, 2026",1.33,43.71%,37.47%,54.59,1.91,0.00% 11.22%,2.02,200.99%,6.05%,0.69,261.88,18.01%,0.01,60.27%,0.56%,0.52,214.40,18216,0.01,Apr 30 AMC,24.23%,2.86M,214.93,"Nov 01, 1982",Yes / Yes,1.07% 3.81%,"

","1,485,848",0.25%,AEM
Advanced Energy Industries Inc,Industrials,Electrical Equipment & Parts,USA,NASD,RUT,97.54,3.82,1.05%,37.75M,-0.73%,14.16B,34.63,10.75,-17.27%,37.63M,17.83%,14.04B,1.42,1.98,109.44%,6.49%,56.46%,148.40M,7.87,36.02%,1.07%,3.26,103.68%,1.80B,10.31,23.27%,6.21%,2.44M,77.79%,36.10,17.89,24.35%,11.64%,386.25 -3.63%,335.00%,20.81,112.43,-10.11% 1.93%,10.17%,82.64 350.42%,308.37%,0.26 (0.07%),52.38,-0.85% 4.90%,37.25%,3.27%,5.41%,218.83%,0.40 (0.11%),7.81,173.02%,11.46%,17.45,955.67%,"Feb 23, 2026",1.17,21.37%,8.25%,62.50,1.67,0.00% -,1.59,1.15%,8.08%,1.40,346.67,10.40%,0.50,17.81%,14.81%,0.63,374.32,13000,0.07,Feb 10 AMC,68.01%,748.94K,372.23,"Nov 17, 1995",Yes / Yes,8.81% 3.27%,"

","472,481",-0.56%,AEIS
Aehr Test Systems,Technology,Semiconductor Equipment & Materials,USA,NASD,RUT,-,-0.38,7.12%,30.95M,17.41%,2.54B,539.00,0.15,-13.40%,29.21M,117.98%,2.52B,23.30,-0.01,68.08%,14.00%,211.32%,-11.42M,56.19,-163.33%,3.11%,1.87,196.26%,45.26M,18.03,257.89%,-7.54%,4.09M,300.45%,4.48,68.90,23.13%,-8.68%,75.88 6.55%,890.81%,1.17,-,- -1.55%,-7.70%,7.71 948.64%,179.56%,-,-,5.08% 21.48%,30.72%,10.11%,12.23%,3608.72%,-,55.59,-147.85%,-33.76%,6.83,4800.00%,-,6.26,-26.39%,-25.23%,80.39,1.80,- -,10.97,-383.33%,59.97%,2.81,61.67,-,0.07,-43.67%,96.56%,3.84,73.22,136,0.07,Apr 07 AMC,190.10%,2.19M,80.85,"Aug 15, 1997",Yes / Yes,28.57% -5.03%,"

","8,415,618",10.42%,AEHR
Aegon Ltd,Financial,Insurance - Diversified,Netherlands,NYSE,-,11.37,0.71,0.00%,1.96B,2.29%,12.08B,7.63,1.05,-,1.50B,14.88%,-,0.40,-,10.71%,0.20%,3.21%,1.10B,0.37,34.02%,0.34%,0.49,2.95%,32.65B,1.37,13.16%,0.31%,3.08M,4.15%,5.85,-,19.07%,13.35%,8.15 -1.47%,32.73%,-,11.68,37.40% 95.22%,7.13%,6.01 33.61%,77.26%,0.51 (6.33%),-,-12.63% 7.38%,-,1.28%,1.83%,73.81%,0.44 (5.50%),-,50.47%,3.32%,0.16,38.69%,"Jun 15, 2026",-,33.06%,3.36%,73.07,1.80,25.99% 27.23%,4.55,-82.58%,8.55%,0.85,8.51,56.40%,0.74,-32.54%,8.61%,0.65,8.02,15304,0.74,Feb 19 BMO,6.58%,6.22M,8.03,"Jun 28, 1985",Yes / Yes,-43.74% -,"

","4,020,100",0.12%,AEG
Ameren Corp,Utilities,Utilities - Regulated Electric,USA,NYSE,S&P 500,20.99,5.35,0.52%,276.40M,-1.78%,31.06B,19.39,5.79,-4.14%,275.20M,0.04%,50.95B,2.54,1.15,84.25%,3.10%,9.50%,1.46B,3.53,6.64%,0.28%,4.86,7.72%,8.80B,2.32,7.93%,3.13%,8.53M,12.44%,48.48,408.72,7.63%,11.41%,115.53 -2.81%,14.57%,0.27,-,8.93% 8.84%,4.61%,93.27 20.38%,25.51%,3.03 (2.70%),13.90,3.41% 8.72%,29.58%,1.52%,1.76%,33.29%,2.88 (2.57%),5.79,21.50%,23.03%,1.94,130.41%,"Mar 10, 2026",0.46,15.43%,16.55%,55.91,2.17,6.37% 7.26%,0.66,19.60%,1.73%,0.51,120.46,53.09%,1.48,-8.19%,1.96%,0.93,110.74,8913,1.36,Feb 11 AMC,8.46%,1.75M,112.28,"Jan 02, 1998",Yes / Yes,1.11% 11.34%,"

","1,628,104",1.39%,AEE
Adams Diversified Equity Fund,Financial,Closed-End Fund - Equity,USA,NYSE,-,5.98,3.98,2.75%,122.52M,1.10%,2.91B,-,-,0.01%,119.16M,4.66%,-,-,-,17.92%,0.71%,2.99%,-,88.89,-,-,2.90,5.78%,32.79M,0.96,-,-,0.84M,2.02%,24.72,-,-,-,23.94 -0.63%,32.17%,-,-,- -,-,17.62 35.02%,61.53%,-,-,- -,-,1.01%,1.65%,60.38%,1.85 (7.78%),-,-,-,0.38,257.81%,"Jan 26, 2026",-,-,-,66.00,-,125.19% 68.80%,-,88.10%,5.18%,0.97,-,45.98%,-,-15.30%,4.12%,1.05,23.85,-,-,-,5.29%,290.30K,23.79,"Jul 01, 1854",No / Yes,- -,"

","304,229",-0.25%,ADX
Addus HomeCare Corporation,Healthcare,Medical Care Facilities,USA,NASD,RUT,17.90,5.21,2.72%,18.52M,0.60%,1.74B,12.54,7.44,-8.57%,18.14M,-8.07%,1.83B,1.51,1.54,101.38%,5.07%,-15.50%,95.91M,1.22,10.63%,0.28%,3.72,-18.50%,1.42B,1.59,7.99%,6.51%,0.92M,-13.09%,58.61,21.32,8.31%,9.33%,124.43 -25.00%,-7.59%,4.38,16.76,22.39% 20.22%,7.71%,90.89 2.68%,-16.05%,-,11.06,14.36% 13.22%,31.31%,2.84%,3.06%,-13.86%,-,1.29,22.48%,10.48%,2.96,379.11%,-,1.80,23.21%,6.74%,38.48,1.50,- -,1.80,50.69%,-1.91%,0.93,139.46,0.00%,0.16,25.55%,-8.54%,0.72,93.32,50659,0.15,Feb 23 AMC,-15.23%,246.82K,93.33,"Oct 28, 2009",Yes / Yes,2.74% -0.21%,"

","178,054",0.01%,ADUS
ADTRAN Holdings Inc,Technology,Communication Equipment,USA,NASD,RUT,-,-0.52,11.61%,79.93M,12.48%,1.35B,22.76,0.73,0.49%,71.33M,54.49%,1.84B,-,0.09,93.65%,11.50%,90.30%,-41.57M,1.24,103.86%,1.13%,4.98,89.65%,1.08B,9.14,56.22%,-3.50%,8.20M,91.83%,1.82,10.28,-,-30.48%,15.74 5.91%,123.76%,1.62,13.72,-151.68% -,-10.64%,7.06 136.02%,61.37%,-,24.00,1.86% 16.43%,38.29%,4.56%,5.47%,-9.70%,-,1.70,90.84%,-1.47%,0.66,-17.88%,"Aug 18, 2023",1.15,17.46%,-3.84%,84.87,1.60,- -,1.75,96.74%,23.79%,1.34,14.80,-,1.73,20.06%,45.35%,1.83,15.73,3338,1.68,Feb 26 BMO,72.93%,1.65M,16.67,"Aug 10, 1994",Yes / Yes,95.12% 3.59%,"

","3,008,267",5.98%,ADTN
ADT Inc,Industrials,Security & Protection Services,USA,NYSE,-,10.66,0.67,20.98%,765.20M,3.81%,5.81B,7.39,0.96,0.00%,648.04M,5.82%,13.49B,1.15,0.21,81.55%,4.52%,-14.06%,595.56M,1.13,0.65%,-2.07%,2.53,-17.08%,5.13B,1.54,7.15%,3.77%,29.31M,-12.14%,4.61,53.57,6.45%,15.84%,8.94 -20.65%,-10.03%,0.13,4.43,65.44% -,5.30%,6.25 13.44%,2.31%,0.22 (3.14%),4.61,-0.26% -0.71%,49.25%,2.15%,2.39%,-26.30%,0.22 (3.10%),2.63,28.36%,25.53%,0.19,-,"Mar 12, 2026",0.73,4.29%,11.61%,60.53,2.29,16.26% 9.46%,0.93,-17.60%,6.07%,1.03,8.10,33.07%,2.06,1.27%,0.02%,0.58,6.98,12200,1.97,Apr 30 BMO,-12.13%,11.59M,7.09,"Jan 19, 2018",Yes / Yes,4.88% -1.50%,"

","6,714,044",1.58%,ADT
Autodesk Inc,Technology,Software - Application,USA,NASD,"NDX, S&P 500",46.48,5.23,0.34%,212.00M,8.01%,51.31B,17.33,14.03,0.00%,210.28M,-3.86%,51.44B,1.14,2.84,92.13%,2.89%,-6.94%,1.12B,7.13,19.06%,-0.73%,2.62,-20.69%,7.20B,16.93,13.01%,9.65%,6.07M,-17.85%,14.36,19.76,15.21%,39.68%,329.09 -26.11%,-6.53%,12.31,21.30,11.46% -0.79%,19.63%,214.10 13.57%,24.92%,-,30.82,13.34% 13.69%,85.49%,3.54%,3.54%,-18.99%,-,7.14,2.09%,20.31%,9.08,316.23%,"Mar 22, 2005",0.85,17.80%,15.61%,53.60,1.36,- -,0.85,5.75%,2.74%,1.38,330.76,0.00%,0.90,20.21%,1.44%,0.65,239.32,14300,0.88,Feb 26 AMC,-14.33%,2.32M,243.16,"Jun 28, 1985",Yes / Yes,7.47% 2.24%,"

","1,515,939",1.60%,ADSK
Adaptive Biotechnologies Corp,Healthcare,Biotechnology,USA,NASD,RUT,-,-0.40,3.62%,153.78M,5.07%,2.17B,-,-0.26,-43.63%,148.41M,5.15%,2.16B,-,-0.16,96.13%,5.77%,-21.95%,-59.50M,7.83,-24.18%,4.72%,4.25,-9.63%,276.98M,9.90,45.40%,-7.92%,8.56M,-13.30%,1.42,9.55,47.95%,-28.23%,20.76 -32.18%,87.98%,1.47,-,34.64% 18.85%,-14.32%,6.77 107.83%,78.00%,-,-,14.34% 23.00%,70.03%,6.59%,6.22%,-66.50%,-,7.79,63.63%,-20.62%,0.93,-,-,3.23,54.77%,-21.48%,49.20,1.25,- -,3.34,61.13%,1.58%,2.26,20.57,-,0.96,51.04%,-4.51%,0.65,14.53,624,0.90,Feb 05 AMC,-4.59%,2.01M,14.08,"Jun 27, 2019",Yes / Yes,51.48% 17.72%,"

","1,302,708",-3.10%,ADPT
Automatic Data Processing Inc,Technology,Software - Application,USA,NASD,"NDX, S&P 500",19.25,10.41,0.15%,403.00M,2.23%,80.69B,16.70,12.00,-0.96%,402.04M,-4.45%,82.69B,1.82,3.29,83.56%,3.49%,-22.48%,4.24B,3.80,9.57%,-0.70%,3.73,-29.91%,21.21B,12.63,9.39%,5.69%,14.03M,-22.10%,15.86,32.66,9.17%,73.84%,329.93 -39.26%,-31.87%,6.14,17.55,12.54% 11.86%,39.52%,188.16 6.50%,-7.10%,6.50 (3.24%),13.43,7.61% 7.10%,50.43%,2.78%,2.71%,3.86%,6.48 (3.23%),3.90,8.54%,26.27%,5.62,122.29%,"Jun 12, 2026",1.03,6.59%,19.96%,44.87,2.76,14.12% 11.33%,1.03,11.43%,-0.73%,0.82,262.71,60.31%,0.70,6.16%,-4.95%,0.72,196.92,67000,0.68,Apr 29 BMO,-23.62%,3.76M,200.39,"Jun 26, 1967",Yes / Yes,1.78% 0.42%,"

","2,724,218",1.76%,ADP
