Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Dollar Tree Inc,Consumer Defensive,Discount Stores,USA,Large,NASD,S&P 500,24.36B,30.95B,1.29B,19.75B,18.13,5.24,-,-,-,- -,0.00%,153032,"Mar 07, 1995",19.81,16.45,1.19,1.23,6.99,24.18,15.63,13.22,1.57,0.39,1.16,2.17,1.88,Yes / Yes,6.40,7.70,1.10,21.53%,10.25%,13.85%,-4.81% 1.91%,-11.84% -5.32%,146.27%,-19.68%,9.59%,7.24%,May 28 BMO,13.41% 0.31%,0.18%,-86.57%,106.34%,-8.63%,7.84%,33.98%,12.74%,36.71%,8.44%,6.51%,2.36%,10.91%,12.28%,"

",193.39M,191.82M,5.84%,2.98,11.20M,142.40 -10.98%,84.71 49.64%,3.13%,3.20%,4.50,58.75,0.64,0.58,3.76M,"2,170,573",0.81%,2.33%,29.35%,1.08%,3.05%,9.82%,-16.85%,28.00%,31.88%,2.68,127.75,125.54,126.76,0.97%,DLTR
Tradeweb Markets Inc,Financial,Capital Markets,USA,Large,NASD,-,24.61B,23.50B,869.11M,2.16B,31.09,8.21,0.55 (0.53%),0.52 (0.50%),"Jun 01, 2026",14.47% 8.45%,12.70%,1569,"Apr 04, 2019",25.73,22.80,1.60,11.39,3.35,12.70,21.17,19.82,10.88,5.43,5.43,0.02,0.02,Yes / Yes,4.05,4.57,0.94,15.96%,13.63%,14.27%,36.59% 33.73%,19.97% 18.12%,66.10%,18.26%,39.44%,21.21%,Jul 30 BMO,1.48% 0.10%,45.73%,-0.35%,56.87%,0.78%,11.10%,13.84%,12.85%,88.51%,43.39%,40.23%,4.04%,3.53%,-4.52%,"

",116.04M,115.58M,3.66%,2.53,4.23M,147.49 -29.30%,91.42 14.06%,2.37%,2.97%,3.05,59.30,0.61,0.62,1.67M,"1,043,195",7.17%,11.49%,-6.43%,-1.95%,-3.04%,-24.33%,26.13%,19.60%,-,2.00,128.64,102.01,104.27,2.21%,TW
Principal Financial Group Inc,Financial,Asset Management,USA,Large,NASD,S&P 500,24.64B,-,1.56B,15.46B,54.59,-,3.31 (2.90%),3.19 (2.80%),"Jun 01, 2026",6.36% 6.58%,58.66%,19700,"Oct 23, 2001",16.31,11.00,1.03,1.59,2.09,-,6.79,-,-,-,0.37,0.33,0.33,Yes / Yes,6.99,10.37,2.50,14.62%,9.37%,10.73%,-34.44% 0.80%,-3.77% 1.17%,48.93%,-1.98%,816.94%,-4.51%,Jul 27 AMC,6.95% -0.85%,0.77%,-2.63%,80.24%,1.97%,0.51%,13.56%,9.92%,-,12.09%,10.10%,2.50%,5.47%,20.79%,"

",216.45M,214.34M,3.99%,6.40,8.56M,114.90 -0.70%,75.00 52.12%,2.26%,2.10%,2.61,60.48,0.88,1.98,1.34M,"2,649,906",4.13%,5.88%,14.39%,22.68%,29.34%,41.92%,43.51%,82.63%,155.18%,3.00,107.08,111.29,114.09,2.52%,PFG
Okta Inc,Technology,Software - Infrastructure,USA,Large,NASD,-,23.67B,21.50B,247.00M,3.00B,39.34,14.90,-,-,-,- -,0.00%,6366,"Apr 07, 2017",98.93,31.96,2.81,7.90,3.46,9.14,25.99,82.36,7.17,1.36,1.36,0.06,0.01,Yes / Yes,1.38,4.26,0.97,9.89%,10.81%,11.37%,- -,16.25% 28.43%,85.38%,11.75%,20.10%,11.19%,May 28 AMC,6.73% 1.75%,4.96%,-2.64%,95.42%,4.30%,2.64%,3.67%,3.55%,77.44%,5.67%,8.24%,-4.97%,9.59%,46.06%,"

",167.66M,165.18M,4.59%,2.05,7.57M,157.00 -13.24%,62.66 117.38%,4.38%,5.66%,7.56,50.61,0.77,0.59,3.69M,"2,180,491",-3.88%,9.60%,78.89%,49.21%,57.52%,39.22%,84.12%,-45.62%,-,1.74,126.92,137.43,136.21,-0.89%,OKTA
Aercap Holdings NV,Industrials,Rental & Leasing Services,Ireland,Large,NYSE,-,24.30B,65.80B,3.93B,7.46B,113.80,10.03,1.53 (0.99%),1.34 (0.87%),"May 13, 2026",- -,4.96%,668,"Nov 21, 2006",6.75,8.91,1.31,3.26,1.35,15.36,61.77,10.58,8.82,0.59,0.62,2.34,2.34,Yes / Yes,22.83,17.28,4.14,13.25%,-0.70%,6.83%,- -,2.96% 10.91%,100.38%,-3.68%,42.48%,-5.05%,Jul 29 BMO,45.09% 8.24%,4.95%,-1.79%,94.44%,-2.27%,5.45%,22.06%,6.39%,55.71%,48.21%,52.64%,3.29%,6.93%,9.67%,"

",161.67M,149.87M,0.85%,1.02,1.27M,155.99 -1.22%,105.65 45.85%,2.31%,2.63%,3.93,61.96,0.93,0.86,1.25M,"1,079,042",1.52%,3.55%,11.14%,7.27%,7.19%,37.76%,134.00%,196.56%,323.21%,1.55,170.89,151.40,154.09,1.78%,AER
Rivian Automotive Inc,Consumer Cyclical,Auto Manufacturers,USA,Large,NASD,-,24.16B,24.59B,-3.52B,5.53B,3.49,3.34,-,-,-,- -,-,15232,"Nov 10, 2021",-,-,-,4.37,4.78,5.00,-,-,4.45,1.64,2.10,1.19,1.16,Yes / Yes,-2.92,-1.93,-0.66,-0.27%,19.95%,19.57%,25.37% -22.15%,48.11% -,21.58%,10.43%,30.50%,11.37%,Jul 30 AMC,13.49% 0.91%,38.50%,12.67%,36.34%,-3.02%,-23.65%,-66.20%,-36.94%,-4.41%,-68.94%,-63.62%,-3.76%,2.58%,4.12%,"

",1.26B,890.12M,15.79%,4.00,140.54M,22.69 -26.44%,11.57 44.25%,4.83%,6.74%,1.10,49.22,1.60,0.46,35.12M,"16,119,892",-6.02%,6.78%,-0.18%,5.97%,-15.32%,21.12%,-38.05%,-,-,2.43,18.54,16.48,16.69,1.27%,RIVN
Zscaler Inc,Technology,Software - Infrastructure,USA,Large,NASD,-,24.52B,22.84B,-77.39M,3.17B,14.63,21.89,-,-,-,- -,-,7923,"Mar 16, 2018",-,33.11,1.84,7.73,10.36,6.93,27.56,815.79,7.20,1.78,1.78,0.79,0.76,Yes / Yes,-0.49,4.58,1.09,25.51%,11.24%,17.97%,54.06% 21.31%,34.81% 44.03%,-91.58%,24.61%,-224.81%,25.43%,May 26 AMC,6.91% 1.84%,35.17%,-0.06%,54.32%,-0.89%,-1.24%,-3.71%,-1.86%,76.29%,-4.47%,-2.44%,3.68%,5.91%,-21.19%,"

",161.71M,104.84M,7.68%,1.80,8.05M,336.99 -55.00%,114.62 32.28%,5.01%,5.36%,7.92,57.79,0.94,0.53,4.46M,"2,384,508",1.96%,14.65%,13.06%,-29.33%,-32.58%,-47.54%,-3.72%,-35.98%,-,1.49,192.12,147.30,151.63,2.94%,ZS
Incyte Corp,Healthcare,Biotechnology,USA,Large,NASD,S&P 500,25.96B,21.98B,1.43B,5.36B,28.12,20.10,-,-,-,- -,0.00%,2844,"Nov 04, 1993",18.37,14.93,1.34,4.84,4.62,6.46,17.89,14.23,4.10,3.60,3.68,0.01,0.01,Yes / Yes,7.07,8.70,-1.35,-20.00%,59.97%,11.11%,61.53% -,14.84% 14.03%,1853.63%,21.48%,83.74%,20.87%,Jul 28 BMO,40.72% 11.92%,0.95%,-5.33%,104.92%,1.17%,21.88%,30.82%,25.33%,91.22%,27.05%,26.71%,11.04%,20.91%,29.06%,"

",199.95M,197.88M,5.31%,5.99,10.51M,120.71 7.64%,69.69 86.43%,4.38%,3.14%,4.19,76.76,0.76,3.38,1.75M,"5,921,515",10.68%,14.22%,35.75%,26.66%,31.55%,85.19%,105.94%,66.56%,47.45%,2.31,120.33,118.87,129.93,9.30%,INCY
Brown & Brown Inc,Financial,Insurance Brokers,USA,Large,NYSE,S&P 500,24.96B,32.14B,1.19B,6.79B,38.13,2.71,0.68 (0.92%),0.65 (0.88%),"Aug 12, 2026",13.25% 11.75%,19.46%,22888,"Nov 01, 1982",23.29,15.13,2.14,3.68,1.93,27.19,17.26,12.82,4.73,1.13,1.13,0.64,0.60,Yes / Yes,3.16,4.87,1.08,5.49%,8.29%,7.06%,10.13% 13.38%,18.26% 17.72%,3.21%,34.22%,7.34%,30.43%,Jul 27 AMC,-1.11% -2.23%,14.70%,0.01%,84.94%,3.00%,4.29%,9.85%,5.90%,92.59%,29.50%,17.54%,7.98%,17.78%,3.35%,"

",330.00M,289.14M,6.48%,5.79,18.75M,104.10 -29.25%,53.81 36.86%,4.37%,3.20%,2.39,69.04,0.58,1.52,3.24M,"4,927,895",10.52%,14.68%,11.39%,-7.50%,-7.59%,-28.20%,4.33%,36.14%,299.84%,2.68,74.62,69.70,73.65,5.67%,BRO
Omnicom Group Inc,Communication Services,Advertising Agencies,USA,Large,NYSE,S&P 500,24.57B,32.78B,63.00M,19.82B,30.14,15.05,3.48 (4.04%),3.10 (3.60%),"Sep 18, 2026",1.18% 2.21%,-,120000,"Mar 17, 1980",215.71,7.04,0.42,1.24,2.86,5.73,8.22,10.57,1.65,0.91,0.91,1.22,1.21,Yes / Yes,0.40,12.24,2.80,24.35%,13.82%,16.92%,- -,6.52% 5.57%,-94.29%,25.88%,-6.65%,69.17%,Jul 28 AMC,-0.66% 1.87%,0.82%,-0.06%,109.85%,-0.97%,0.16%,0.91%,0.30%,16.76%,13.70%,0.32%,7.31%,12.46%,12.32%,"

",313.10M,282.67M,9.75%,6.58,27.56M,87.17 -1.08%,66.33 29.98%,2.69%,3.18%,2.67,65.01,0.64,0.96,4.19M,"4,025,757",8.85%,17.96%,13.43%,7.29%,6.77%,15.53%,4.45%,18.40%,4.24%,2.00,101.00,82.41,86.22,4.62%,OMC
Intercontinental Hotels Group ADR,Consumer Cyclical,Lodging,United Kingdom,Large,NYSE,-,23.96B,27.44B,760.95M,5.20B,-18.18,7.66,2.07 (1.28%),1.84 (1.14%),"Apr 10, 2026",8.85% -,36.27%,13049,"Apr 15, 2003",33.21,25.07,1.87,4.61,-,21.17,27.65,20.01,5.28,0.97,0.97,-,-,No / Yes,4.88,6.47,2.40,13.73%,13.46%,13.41%,33.45% -,10.17% 16.61%,26.44%,5.59%,7.81%,2.21%,Feb 17 BMO,0.62% -4.91%,0.00%,-,10.19%,-8.47%,15.08%,-,55.95%,23.56%,23.56%,14.63%,0.24%,0.06%,13.76%,"

",150.78M,147.74M,0.28%,1.75,0.41M,175.89 -7.79%,113.32 43.13%,1.51%,1.50%,3.06,52.39,1.14,1.72,236.09K,"405,378",3.97%,-6.17%,12.50%,19.29%,15.17%,37.99%,115.94%,143.35%,300.40%,2.50,164.11,159.51,162.19,1.68%,IHG
Church & Dwight Co Inc,Consumer Defensive,Household & Personal Products,USA,Large,NYSE,S&P 500,23.68B,25.55B,733.00M,6.21B,17.67,2.12,1.24 (1.24%),1.21 (1.21%),"May 15, 2026",3.97% 4.21%,39.12%,5550,"Mar 17, 1980",32.96,24.77,3.51,3.82,5.66,47.04,22.20,19.84,4.12,0.81,1.22,0.57,0.56,Yes / Yes,3.03,4.04,0.90,6.51%,7.32%,7.05%,21.52% -0.65%,4.89% 4.85%,29.40%,2.22%,2.35%,0.15%,Jul 31 BMO,2.01% 0.93%,0.24%,-10.63%,93.03%,-0.22%,8.16%,16.78%,11.21%,43.04%,17.30%,11.81%,2.63%,3.14%,7.60%,"

",236.89M,236.38M,4.46%,5.36,10.53M,106.04 -5.76%,81.33 22.87%,1.70%,2.04%,2.26,57.74,0.46,1.15,1.96M,"2,269,143",4.37%,0.35%,4.75%,8.70%,19.18%,4.44%,2.86%,15.79%,102.88%,2.38,105.33,98.70,99.93,1.25%,CHD
West Pharmaceutical Services Inc,Healthcare,Medical Instruments & Supplies,USA,Large,NYSE,S&P 500,23.72B,23.60B,564.90M,3.33B,42.47,6.19,0.77 (0.23%),0.87 (0.26%),"Jul 29, 2026",5.14% 5.44%,12.66%,10800,"Mar 17, 1980",43.08,33.86,2.16,7.13,7.93,54.42,54.28,25.86,7.09,2.12,2.82,0.11,0.10,Yes / Yes,7.82,9.95,2.18,22.67%,11.29%,15.71%,-4.22% 8.26%,2.14% 7.45%,17.07%,12.42%,18.81%,13.86%,Jul 23 BMO,13.86% 3.85%,0.64%,-0.82%,103.57%,3.76%,14.07%,19.09%,17.20%,36.82%,21.97%,16.98%,-4.90%,0.28%,18.77%,"

",70.40M,69.93M,3.38%,2.87,2.36M,386.00 -12.69%,223.83 50.56%,5.09%,2.98%,11.29,43.72,1.16,1.07,822.64K,"877,351",-6.19%,-3.95%,11.52%,39.60%,22.48%,30.74%,-7.79%,-12.24%,321.25%,1.47,408.50,331.25,337.00,1.74%,WST
Darden Restaurants Inc,Consumer Cyclical,Restaurants,USA,Large,NYSE,S&P 500,23.61B,31.39B,1.21B,13.21B,19.35,2.00,6.54 (3.16%),6.12 (2.96%),"Jul 10, 2026",7.42% 31.09%,57.83%,209931,"May 09, 1995",19.92,16.68,1.99,1.79,10.70,103.74,21.61,14.47,2.38,0.21,0.31,3.63,3.21,Yes / Yes,10.39,12.41,2.05,6.09%,9.95%,8.40%,9.10% 16.79%,8.00% 12.92%,17.16%,9.39%,36.40%,13.67%,Jun 25 BMO,0.75% -0.26%,0.29%,-6.02%,98.84%,-0.94%,8.36%,53.72%,12.99%,17.43%,12.17%,9.13%,3.51%,2.24%,5.41%,"

",114.08M,113.75M,5.10%,4.54,5.80M,220.65 -6.19%,169.00 22.47%,2.30%,2.68%,5.85,58.66,0.59,1.30,1.28M,"1,658,736",7.03%,-3.15%,4.17%,5.37%,12.48%,1.91%,23.56%,39.66%,238.59%,2.03,231.67,204.10,206.98,1.41%,DRI
Veralto Corp,Industrials,Pollution & Treatment Controls,USA,Large,NYSE,S&P 500,24.18B,25.42B,969.00M,5.59B,12.24,5.83,0.43 (0.44%),0.50 (0.51%),"Jun 30, 2026",- -,12.25%,17000,"Sep 27, 2023",25.41,21.04,2.14,4.32,8.05,16.90,23.21,18.47,4.54,1.32,1.48,0.89,0.65,Yes / Yes,3.88,4.68,1.07,9.00%,10.11%,9.81%,3.03% 5.00%,4.16% 4.82%,10.56%,5.95%,13.31%,6.76%,Jul 28 AMC,10.27% 1.31%,0.22%,-3.95%,97.10%,-1.52%,13.55%,36.52%,19.51%,59.15%,23.12%,17.33%,6.55%,12.00%,4.86%,"

",245.60M,245.06M,2.86%,3.06,7.01M,110.11 -10.57%,80.03 23.04%,2.60%,2.32%,2.39,70.14,0.73,1.37,2.29M,"3,135,881",9.19%,9.73%,12.99%,-3.36%,-1.31%,-4.49%,-,-,-,1.91,108.38,94.28,98.47,4.44%,VLTO
Grupo Cibest SA ADR,Financial,Banks - Regional,Colombia,Mid,NYSE,-,9.92B,-,472.18M,10.55B,41.90,-,5.51 (6.19%),2.55 (2.87%),"Jun 30, 2026",-5.69% 60.42%,119.60%,33951,"Jul 26, 1995",45.31,8.62,0.24,0.94,2.13,-,3.98,-,-,-,0.32,0.57,0.52,Yes / Yes,1.97,10.34,2.39,115.42%,9.75%,35.99%,-15.51% 60.73%,9.18% 10.57%,-42.23%,-1.31%,-2.67%,13.95%,May 04 BMO,-12.80% -1.93%,0.01%,0.00%,18.76%,-27.77%,1.70%,16.75%,5.78%,-,20.66%,4.48%,8.26%,15.35%,26.78%,"

",111.36M,111.35M,0.41%,1.23,0.46M,88.36 0.80%,43.20 106.18%,2.96%,2.64%,2.45,71.34,0.75,1.22,371.44K,"453,309",6.49%,12.36%,28.31%,6.39%,40.03%,103.50%,196.01%,206.50%,165.56%,2.75,78.35,87.93,89.07,1.30%,CIB
BioNTech SE ADR,Healthcare,Biotechnology,Germany,Large,NASD,-,23.38B,6.86B,-1.45B,3.26B,85.19,66.69,-,-,"Jun 02, 2022",- -,-,7807,"Oct 10, 2019",-,-,-,7.16,1.09,1.39,18.99,-,2.10,8.74,8.80,0.02,0.01,Yes / Yes,-5.87,-5.40,-2.40,3.84%,-4.85%,1.87%,- -,-43.74% 42.57%,-71.78%,10.01%,-35.14%,-28.18%,Aug 04 BMO,4.35% -34.17%,0.37%,-5.07%,19.82%,-0.14%,-6.14%,-6.90%,-6.64%,73.25%,-28.20%,-44.38%,0.08%,1.44%,-6.03%,"

",252.88M,251.94M,0.90%,2.49,2.27M,124.00 -25.44%,79.52 16.26%,2.72%,2.53%,2.43,52.12,1.26,0.74,913.74K,"679,283",0.13%,1.35%,-9.42%,-21.65%,-2.89%,-18.03%,-13.94%,-70.11%,-,1.59,121.40,91.09,92.45,1.49%,BNTX
F5 Inc,Technology,Software - Infrastructure,USA,Large,NASD,S&P 500,22.76B,21.38B,726.51M,3.31B,67.85,28.46,-,-,-,- -,0.00%,6578,"Jun 04, 1999",32.13,22.38,2.67,6.88,5.95,14.18,23.48,20.75,6.46,1.59,1.66,0.06,0.06,Yes / Yes,12.56,18.03,4.26,9.63%,3.99%,8.38%,30.80% 18.69%,4.63% 5.61%,10.59%,9.41%,11.49%,10.85%,Jul 27 AMC,18.26% 3.65%,0.63%,-10.96%,105.51%,-4.63%,11.23%,19.83%,17.83%,84.44%,24.96%,21.95%,-2.35%,0.87%,30.08%,"

",56.83M,56.06M,2.31%,1.87,1.30M,435.00 -7.25%,223.76 80.31%,5.30%,4.00%,16.25,49.57,1.02,2.34,692.49K,"1,621,871",-1.29%,2.26%,35.52%,50.85%,58.06%,33.76%,158.58%,98.77%,227.88%,2.44,440.11,407.96,403.46,-1.10%,FFIV
Global Payments Inc,Technology,Software - Infrastructure,USA,Large,NYSE,S&P 500,23.92B,42.26B,880.72M,8.83B,87.03,22.39,1.20 (1.37%),1.00 (1.14%),"Jun 12, 2026",0.00% 5.09%,17.28%,26000,"Jan 16, 2001",23.30,5.46,0.35,2.71,1.00,3.91,22.55,10.37,4.79,0.79,0.79,0.99,0.88,Yes / Yes,3.75,16.02,3.44,12.75%,16.30%,15.54%,142.72% 24.36%,-4.96% 0.75%,-39.16%,-12.55%,-163.22%,23.12%,Aug 05 BMO,6.46% 1.54%,16.77%,0.00%,83.17%,-0.09%,1.06%,2.57%,1.97%,67.31%,24.04%,9.97%,11.72%,20.38%,17.49%,"

",273.40M,227.66M,8.81%,5.25,20.06M,90.64 -3.50%,61.16 43.00%,3.06%,3.61%,3.09,69.03,0.73,0.94,3.82M,"3,581,883",9.23%,25.30%,28.00%,15.93%,13.00%,3.25%,-19.68%,-54.36%,11.86%,2.38,93.38,84.06,87.46,4.04%,GPN
CMS Energy Corp,Utilities,Utilities - Regulated Electric,USA,Large,NYSE,S&P 500,22.97B,42.60B,1.10B,8.82B,29.92,0.85,2.28 (3.07%),2.22 (2.99%),"Aug 07, 2026",5.65% 5.89%,61.56%,8350,"Feb 03, 1947",20.58,17.83,2.35,2.60,2.49,87.35,-,13.95,4.83,0.66,0.84,2.02,1.87,Yes / Yes,3.61,4.17,1.13,7.29%,7.67%,7.59%,7.32% 5.98%,-0.22% 5.88%,6.97%,13.31%,9.00%,11.57%,Jul 28 BMO,3.12% -2.43%,0.65%,-1.07%,98.71%,2.44%,2.89%,12.44%,4.07%,25.47%,19.53%,12.43%,-0.83%,0.38%,0.39%,"

",308.90M,306.92M,6.64%,6.11,20.38M,80.36 -7.45%,68.64 8.35%,1.88%,1.95%,1.53,48.90,0.34,1.32,3.34M,"4,405,122",2.58%,-5.63%,-2.21%,3.97%,6.35%,4.25%,21.88%,19.45%,65.30%,2.32,81.67,74.27,74.37,0.13%,CMS
Bunge Global SA,Consumer Defensive,Farm Products,USA,Large,NYSE,S&P 500,22.77B,38.79B,686.00M,80.54B,82.70,8.81,2.88 (2.45%),2.82 (2.40%),"Aug 18, 2026",5.27% 6.96%,56.91%,34000,"Aug 02, 2001",27.32,10.48,0.65,0.28,1.42,13.32,-,14.05,0.48,0.67,1.60,1.02,0.69,Yes / Yes,4.30,11.20,1.97,24.41%,18.93%,16.24%,-22.36% -8.06%,1.51% 11.17%,-45.77%,56.89%,-76.60%,87.75%,Jul 29 BMO,107.25% -6.50%,17.30%,-0.01%,78.57%,2.80%,1.85%,5.15%,2.53%,5.22%,2.41%,0.85%,1.61%,-1.23%,5.23%,"

",194.02M,160.45M,3.92%,3.86,6.29M,134.87 -12.97%,74.95 56.60%,2.62%,2.61%,3.48,49.42,0.62,1.07,1.63M,"1,737,878",-3.44%,6.18%,-5.38%,3.06%,31.76%,53.02%,8.31%,49.50%,79.60%,1.36,144.90,117.50,117.37,-0.11%,BG
Axia Energia ADR,Utilities,Utilities - Renewable,Brazil,Large,NYSE,-,23.28B,32.06B,1.80B,8.03B,7.69,2.38,0.22 (2.11%),0.54 (5.31%),"Nov 17, 2025",- -,-,7168,"Oct 17, 2003",15.93,9.49,0.84,2.90,1.32,4.29,10.45,13.02,3.99,2.09,2.11,0.65,0.55,No / Yes,0.64,1.07,0.20,10.75%,21.08%,11.33%,4.92% -12.42%,3.85% 5.56%,-17.49%,7.89%,750.93%,35.80%,May 06 AMC,-10.00% -6.13%,-,-,1.68%,-8.63%,3.51%,8.62%,5.32%,46.17%,19.84%,22.45%,0.25%,-1.08%,-1.80%,"

",2.28B,2.28B,0.15%,1.68,3.44M,13.54 -24.74%,5.45 86.88%,2.03%,2.14%,0.27,49.45,0.47,1.21,2.04M,"2,467,122",2.10%,-5.82%,-18.80%,-0.10%,11.24%,85.78%,56.75%,49.64%,144.81%,1.00,14.31,10.06,10.19,1.29%,AXIA
Insmed Inc,Healthcare,Biotechnology,USA,Large,NASD,-,22.57B,22.10B,-1.18B,819.56M,3.26,5.64,-,-,-,- -,-,1664,"Feb 15, 1991",-,310.45,-,27.54,31.99,18.45,-,-,26.96,4.10,4.47,1.06,1.04,Yes / Yes,-5.74,0.34,-0.70,59.19%,112.80%,-,-17.91% -16.32%,35.20% 29.83%,3.42%,115.09%,46.49%,229.62%,Aug 06 BMO,21.11% 1.71%,0.95%,-16.33%,101.86%,3.86%,-61.04%,-294.46%,-82.27%,80.98%,-117.77%,-144.44%,-4.92%,-1.11%,-29.90%,"

",216.52M,214.69M,5.41%,3.03,11.62M,212.75 -51.06%,90.39 15.20%,2.78%,3.71%,4.14,42.76,0.80,0.51,3.84M,"1,945,719",-4.13%,0.73%,-23.42%,-34.80%,-40.17%,2.34%,387.73%,315.03%,819.06%,1.12,196.18,104.73,104.13,-0.57%,INSM
AST SpaceMobile Inc,Technology,Communication Equipment,USA,Large,NASD,-,21.95B,22.49B,-487.25M,84.94M,6.97,7.81,-,-,-,- -,-,1126,"Nov 01, 2019",-,-,-,258.40,8.12,7.24,-,-,264.79,18.37,18.47,1.44,1.43,Yes / Yes,-1.78,-0.82,-0.32,-64.55%,44.04%,-,-31.97% -23.49%,72.46% 64.06%,11.19%,1732.08%,-221.95%,1952.23%,Aug 10 AMC,-101.06% -62.23%,13.18%,-5.99%,41.99%,0.40%,-13.13%,-36.80%,-9.63%,-224.29%,-440.53%,-573.67%,-17.18%,-32.13%,-31.82%,"

",298.45M,259.38M,22.88%,2.66,59.35M,133.86 -57.75%,36.08 56.74%,6.94%,8.62%,6.48,37.06,2.77,0.59,22.30M,"13,110,681",-10.72%,-20.85%,-26.75%,-46.03%,-22.14%,4.30%,1233.73%,420.24%,-,2.93,82.79,58.29,56.55,-2.99%,ASTS
Ralph Lauren Corp,Consumer Cyclical,Apparel Manufacturing,USA,Large,NYSE,S&P 500,22.47B,23.42B,941.10M,8.11B,47.28,34.71,3.82 (1.01%),3.74 (0.99%),"Jun 26, 2026",6.76% -,24.16%,23600,"Jun 12, 1997",24.98,18.40,1.72,2.77,7.98,10.88,30.12,15.16,2.89,1.57,2.12,1.06,0.98,Yes / Yes,15.11,20.51,4.29,11.32%,11.06%,10.71%,25.87% -,7.99% 13.02%,29.96%,14.63%,20.74%,16.58%,Aug 06 BMO,9.95% 7.16%,38.22%,-1.38%,66.75%,0.94%,12.73%,34.66%,16.75%,67.17%,16.16%,11.60%,-1.80%,-1.10%,4.97%,"

",38.20M,36.78M,8.83%,4.70,3.25M,421.60 -10.47%,273.04 38.24%,2.77%,3.17%,12.55,46.63,1.37,0.72,691.49K,"501,203",-1.43%,-8.20%,1.91%,4.76%,6.74%,25.10%,195.63%,241.84%,289.54%,1.57,439.20,379.94,377.46,-0.65%,RL
Telefonica Brasil SA ADR,Communication Services,Telecom Services,Brazil,Large,NYSE,-,21.01B,23.09B,1.17B,11.16B,8.33,1.11,1.00 (7.64%),0.48 (3.63%),"Jul 28, 2026",1.92% -6.73%,51.84%,-,"Nov 16, 1998",18.01,10.68,0.45,1.88,1.58,11.83,9.91,5.13,2.07,1.03,1.10,0.29,0.21,Yes / Yes,0.73,1.23,0.26,32.80%,25.10%,23.86%,13.11% 4.58%,4.67% 4.99%,17.26%,10.34%,34.71%,19.50%,Jul 27 AMC,-10.36% 1.51%,0.03%,0.00%,3.98%,-43.69%,4.98%,9.30%,7.27%,40.66%,15.45%,10.50%,-3.80%,-1.86%,-2.98%,"

",1.60B,1.60B,0.26%,3.69,4.11M,16.65 -21.02%,10.44 25.95%,2.90%,2.14%,0.37,41.87,0.56,2.46,1.11M,"2,744,674",-6.87%,-2.23%,-14.72%,-2.59%,14.91%,24.68%,68.61%,99.04%,35.32%,2.80,15.31,14.11,13.15,-6.80%,VIV
Burlington Stores Inc,Consumer Cyclical,Apparel Retail,USA,Large,NYSE,-,23.29B,28.41B,624.06M,11.92B,29.18,11.87,-,-,-,- -,0.00%,83309,"Oct 02, 2013",38.00,26.94,1.46,1.95,12.68,31.16,60.82,21.65,2.38,0.49,1.16,3.20,2.95,Yes / Yes,9.74,13.73,2.16,20.97%,16.33%,18.45%,39.67% -,9.93% 14.95%,19.47%,10.60%,13.55%,14.08%,May 28 BMO,11.69% 1.89%,0.67%,-9.32%,104.74%,-5.44%,6.81%,39.14%,8.61%,40.37%,7.40%,5.24%,10.01%,12.93%,21.54%,"

",62.94M,62.52M,4.24%,3.34,2.65M,361.21 2.44%,240.49 53.86%,3.27%,3.22%,12.11,67.22,1.43,0.91,793.52K,"721,869",4.32%,15.35%,13.39%,25.93%,28.10%,28.48%,108.27%,14.02%,382.41%,1.75,371.73,358.01,370.01,3.35%,BURL
