Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Baker Hughes Co,Energy,Oil & Gas Equipment & Services,USA,NASD,"NDX, S&P 500",22.07,2.60,0.13%,988.24M,-2.53%,56.80B,19.00,3.03,-37.83%,986.98M,-3.98%,58.73B,2.03,0.53,98.64%,2.30%,22.58%,2.59B,2.05,1.43%,0.91%,2.37,21.70%,27.73B,3.01,14.73%,6.53%,22.67M,26.22%,19.09,11.46,9.36%,14.49%,67.00 -14.21%,31.53%,5.01,22.39,- -,10.49%,33.60 71.07%,113.52%,0.94 (1.64%),12.38,9.44% 6.02%,23.60%,3.61%,2.88%,150.13%,0.92 (1.60%),2.12,-12.66%,12.83%,1.86,73.94%,"Feb 17, 2026",1.00,-0.34%,9.33%,45.04,1.72,8.02% 5.02%,1.36,-25.33%,-5.35%,0.92,61.60,35.34%,0.36,0.30%,0.04%,0.78,57.00,56000,0.31,Jan 25 AMC,19.83%,9.58M,57.48,"Oct 03, 1961",Yes / Yes,16.77% 4.44%,"

","7,479,806",0.84%,BKR
Booking Holdings Inc,Consumer Cyclical,Travel Services,USA,NASD,"NDX, S&P 500",26.37,166.12,0.21%,31.89M,1.36%,138.77B,13.95,314.06,-8.42%,31.61M,5.83%,140.98B,0.82,27.70,93.66%,2.62%,-19.72%,5.40B,5.16,17.87%,-2.06%,2.16,-19.97%,26.92B,-,16.82%,18.97%,0.83M,-18.19%,-174.89,8.07,17.00%,-,5839.41 -24.97%,-2.02%,543.14,15.27,29.44% 158.54%,45.66%,3765.45 16.36%,79.50%,42.36 (0.97%),13.75,16.35% 31.69%,97.15%,2.46%,3.73%,86.68%,39.30 (0.90%),5.24,-4.72%,35.25%,167.93,225.94%,"Mar 06, 2026",1.33,13.39%,20.08%,49.65,1.44,- -,1.33,38.40%,2.92%,1.20,5816.51,23.19%,-,16.05%,-5.49%,0.67,4442.33,24300,-,Feb 18 AMC,-15.63%,383.18K,4381.39,"Mar 30, 1999",Yes / Yes,0.22% 3.42%,"

","257,813",-1.37%,BKNG
Black Hills Corporation,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,17.91,3.98,0.54%,75.48M,1.71%,5.38B,15.46,4.61,-3.44%,75.07M,-3.04%,9.98B,2.48,2.01,96.78%,9.68%,-1.03%,291.60M,2.33,6.18%,10.33%,7.41,22.27%,2.31B,1.41,6.01%,2.70%,7.26M,2.75%,50.66,28.28,6.23%,7.96%,75.87 -5.98%,17.92%,2.52,-,0.08% 1.79%,3.42%,54.92 29.88%,16.61%,2.81 (3.94%),12.13,-3.26% 6.36%,26.24%,2.64%,2.32%,8.17%,2.73 (3.83%),4.32,1.70%,23.33%,1.75,20.25%,"Feb 17, 2026",1.11,8.56%,12.62%,43.83,1.50,3.86% 4.47%,1.35,1.55%,-2.12%,0.71,81.25,67.88%,1.23,6.43%,-1.81%,1.14,71.59,2795,1.23,Feb 04 AMC,9.84%,980.42K,71.33,"Jul 09, 1980",Yes / Yes,1.30% -1.96%,"

","1,113,681",-0.36%,BKH
"Buckle, Inc",Consumer Cyclical,Apparel Retail,USA,NYSE,RUT,11.87,4.14,38.92%,51.16M,-2.75%,2.51B,10.67,4.60,-0.25%,31.24M,-8.87%,2.62B,2.11,0.74,61.90%,9.77%,-9.10%,209.74M,1.93,2.34%,3.93%,6.10,-14.65%,1.30B,5.91,8.56%,22.03%,3.05M,-2.84%,8.30,9.16,5.07%,49.44%,58.35 -15.87%,37.67%,5.36,11.66,-6.90% 9.29%,29.03%,31.33 56.71%,64.30%,4.70 (9.58%),9.31,-1.19% 7.57%,50.39%,4.27%,3.28%,69.75%,1.34 (2.74%),2.02,6.57%,20.14%,1.80,168.30%,"Jan 15, 2026",1.30,6.58%,16.16%,37.67,3.00,0.00% 18.47%,1.89,4.12%,-5.43%,1.17,53.00,33.82%,0.90,5.26%,-5.01%,1.07,50.51,8000,0.70,Mar 13 BMO,-3.43%,500.17K,49.09,"May 08, 1992",Yes / Yes,5.52% 18.33%,"

","533,326",-2.81%,BKE
Brookdale Senior Living Inc,Healthcare,Medical Care Facilities,USA,NYSE,RUT,-,-1.12,9.91%,237.75M,-1.17%,3.41B,272.76,0.05,0.00%,214.24M,-13.94%,8.61B,-,-0.02,95.82%,16.82%,39.03%,-262.69M,1.07,79.38%,2.17%,7.31,94.57%,3.19B,-,122.73%,-4.28%,36.03M,32.72%,-0.19,10.90,-,-313.25%,17.09 -16.21%,134.75%,1.31,206.13,3.73% -,-4.94%,4.97 188.13%,448.66%,-,18.76,5.18% -2.04%,8.82%,3.02%,3.67%,129.49%,-,2.70,-26.04%,3.24%,0.56,-9.77%,"Oct 08, 2008",0.98,2.19%,-8.22%,46.30,2.00,- -,0.98,54.07%,-2.98%,0.70,18.10,-,-,-3.44%,1.01%,0.58,14.55,33000,-,Feb 18 AMC,44.39%,4.93M,14.32,"Nov 22, 2005",Yes / Yes,-1.19% -1.60%,"

","2,846,367",-1.58%,BKD
Bank Of New York Mellon Corp,Financial,Banks - Diversified,USA,NYSE,S&P 500,15.47,7.41,0.26%,688.24M,-2.10%,78.76B,12.32,9.31,0.00%,685.11M,-3.48%,-,1.17,1.91,87.31%,1.25%,-1.97%,5.31B,1.94,12.83%,-1.39%,2.34,8.69%,40.57B,2.00,11.49%,1.25%,8.55M,-1.23%,57.36,-,10.56%,12.96%,128.76 -10.95%,38.75%,-,15.21,36.69% 14.10%,7.10%,70.46 62.73%,169.28%,2.22 (1.94%),-,26.73% 19.27%,-,2.26%,2.66%,145.52%,2.06 (1.80%),-,27.87%,16.90%,3.21,200.55%,"Jan 23, 2026",-,2.09%,13.08%,41.60,1.95,12.09% 10.03%,1.79,31.40%,-2.18%,1.08,136.30,27.02%,1.73,0.16%,-3.95%,0.80,116.12,48100,0.69,Jan 13 BMO,6.09%,3.65M,114.66,"Dec 04, 1969",Yes / Yes,5.96% 0.72%,"

","2,918,448",-1.26%,BK
BJ's Wholesale Club Holdings Inc,Consumer Defensive,Discount Stores,USA,NYSE,-,21.54,4.38,0.61%,129.64M,0.86%,12.23B,19.27,4.89,-6.78%,128.88M,-5.16%,14.92B,3.02,1.04,110.54%,5.10%,3.14%,578.38M,0.57,2.79%,-0.66%,3.58,-5.16%,21.46B,5.56,8.23%,7.94%,6.57M,4.75%,16.95,264.49,6.38%,28.60%,121.10 -22.12%,-14.67%,0.36,37.28,5.21% 7.63%,12.59%,86.68 8.80%,25.55%,-,13.10,3.57% 6.82%,18.64%,3.42%,3.29%,132.98%,-,0.70,8.98%,3.96%,3.27,-,-,0.16,4.66%,2.70%,43.21,2.28,- -,0.75,4.21%,-3.37%,0.34,106.58,0.00%,1.25,5.62%,-2.09%,1.46,96.53,35000,1.09,Mar 05 BMO,-3.95%,1.84M,94.31,"Jun 28, 2018",Yes / Yes,3.24% 0.55%,"

","2,681,095",-2.30%,BJ
Bitfarms Ltd,Financial,Capital Markets,Canada,NASD,-,-,-0.24,5.63%,563.01M,3.57%,1.31B,-,-0.19,0.00%,533.78M,10.48%,1.11B,-,-0.04,41.26%,12.31%,-8.30%,-130.32M,4.86,-82.05%,5.98%,1.83,-19.72%,270.06M,2.14,18.66%,-13.81%,65.71M,-1.28%,1.09,4.75,41.52%,-17.06%,6.60 -64.85%,129.70%,0.49,-,- -,-19.14%,0.67 244.73%,163.67%,-,27.35,4.40% 42.85%,-2.78%,7.55%,7.37%,-54.51%,-,4.11,29.58%,-31.18%,0.18,-,-,3.14,47.60%,-48.26%,53.47,1.22,- -,3.20,-77.60%,6.06%,3.71,5.34,-,0.12,54.38%,-2.31%,0.75,2.37,-,0.11,Mar 31 BMO,0.98%,35.99M,2.32,"Aug 16, 2019",Yes / Yes,-273.83% -20.80%,"

","27,093,187",-2.11%,BITF
Birkenstock Holding Plc,Consumer Cyclical,Footwear & Accessories,United Kingdom,NYSE,-,16.00,2.29,76.75%,183.91M,-0.11%,6.74B,12.92,2.84,0.00%,42.75M,-11.06%,8.05B,0.79,0.70,39.47%,25.40%,-19.83%,425.64M,2.80,12.47%,-1.58%,3.88,-19.71%,2.41B,2.07,19.00%,7.74%,10.86M,-10.37%,17.70,25.04,16.32%,13.95%,59.50 -38.39%,-16.05%,1.46,27.08,23.02% 40.11%,8.93%,35.70 2.69%,-,-,10.82,19.88% 19.14%,55.03%,3.63%,4.39%,-,-,3.35,81.39%,25.38%,1.67,-,-,1.04,19.35%,17.68%,39.96,1.46,- -,3.13,179.97%,-6.27%,1.16,56.72,0.00%,0.49,21.24%,-7.37%,1.09,37.24,8400,0.46,Feb 12 BMO,-18.17%,2.80M,36.66,"Oct 11, 2023",Yes / Yes,4.02% 0.86%,"

","3,062,188",-1.56%,BIRK
Brookfield Infrastructure Corp,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,-,-1.81,9.97%,119.98M,-13.16%,5.46B,3.60,11.47,0.00%,118.90M,-16.12%,21.59B,-,2.70,64.93%,5.85%,-8.75%,-241.00M,1.49,384.62%,2.26%,10.38,1.62%,3.67B,-,7.10%,-1.01%,6.95M,-8.99%,-9.76,12.29,-,-,51.72 -20.11%,16.33%,3.36,2728.36,- 25.58%,-2.26%,32.08 28.80%,-6.75%,0.14 (0.34%),7.39,24.82% 20.73%,63.63%,4.40%,3.00%,-10.34%,1.74 (4.22%),5.88,58.19%,61.45%,1.54,-,"Feb 27, 2026",0.38,0.05%,-6.57%,23.95,3.00,4.90% 6.09%,0.38,-55.57%,-12.76%,1.34,57.00,-,-,1.27%,-12.30%,2.54,42.89,-,-,Jan 29 BMO,-5.67%,669.54K,41.32,"Mar 31, 2020",Yes / Yes,0.00% -,"

","1,703,828",-3.66%,BIPC
Brookfield Infrastructure Partners L.P,Utilities,Utilities - Diversified,Bermuda,NYSE,-,40.88,0.87,1.55%,460.49M,-8.05%,16.52B,20.90,1.71,0.00%,454.84M,-7.57%,112.68B,0.71,0.33,57.81%,0.23%,4.90%,403.00M,0.72,58.40%,0.59%,1.43,14.91%,23.10B,3.37,20.00%,0.39%,1.06M,2.94%,10.62,4.60,29.51%,7.99%,40.32 -11.31%,24.69%,7.78,-,125.49% 33.89%,0.60%,25.72 39.04%,10.17%,1.82 (5.09%),11.47,16.99% 21.06%,26.94%,2.83%,2.52%,2.60%,1.74 (4.88%),4.88,8074.77%,25.10%,1.04,124.68%,"Feb 27, 2026",0.75,9.80%,1.74%,37.14,1.54,6.10% 5.28%,0.78,110.73%,-6.67%,1.09,43.42,196.37%,12.30,15.80%,-3.25%,1.54,36.64,-,10.99,Jan 29 BMO,4.79%,738.23K,35.76,"Jan 10, 2008",Yes / Yes,37.49% 199.29%,"

","1,133,902",-2.40%,BIP
Bio-Rad Laboratories Inc,Healthcare,Medical Devices,USA,NYSE,-,9.60,27.92,32.97%,21.92M,-0.70%,7.23B,23.30,11.50,-0.01%,18.09M,1.16%,7.08B,2.88,1.87,71.58%,5.24%,-12.97%,759.90M,2.80,3.34%,-1.78%,3.70,-5.06%,2.58B,0.97,12.19%,7.62%,0.95M,-11.55%,276.16,4.69,8.10%,10.84%,343.12 -21.90%,3.06%,57.15,19.31,- -26.08%,8.63%,211.43 26.75%,-42.97%,-,15.05,-2.68% 0.29%,52.01%,3.15%,2.81%,-52.99%,-,2.74,143.01%,10.25%,8.82,102.99%,-,4.19,0.65%,29.42%,42.66,2.00,- -,5.62,204.25%,-1.28%,1.20,335.00,0.00%,0.19,3.85%,-7.65%,1.12,269.48,7450,0.18,Feb 12 AMC,-6.20%,256.23K,267.99,"Feb 27, 1980",Yes / Yes,-7.31% 0.64%,"

","286,581",-0.55%,BIO
BILL Holdings Inc,Technology,Software - Application,USA,NYSE,-,-,-0.24,11.36%,99.97M,-2.98%,3.96B,14.76,2.71,-0.01%,87.71M,-11.39%,3.48B,1.02,0.55,101.91%,12.98%,-26.20%,-24.21M,2.55,8.26%,-1.76%,3.94,-22.17%,1.55B,1.05,13.23%,-0.24%,11.38M,-26.70%,38.08,1.67,14.48%,-0.64%,57.21 -30.12%,-14.83%,23.93,11.80,- -,-0.43%,35.46 12.75%,-45.71%,-,161.44,31.58% 56.14%,76.97%,4.47%,5.43%,-72.30%,-,2.24,-130.23%,-5.20%,2.41,-,-,1.65,11.84%,-1.56%,39.17,1.75,- -,1.65,58.28%,-6.85%,1.30,57.73,0.00%,0.50,14.37%,-12.16%,0.46,41.17,2364,0.50,Feb 05 AMC,-16.07%,2.89M,39.98,"Dec 12, 2019",Yes / Yes,14.27% 3.73%,"

","1,323,504",-2.89%,BILL
Bilibili Inc ADR,Communication Services,Internet Content & Information,China,NASD,-,69.12,0.37,0.04%,335.04M,-0.08%,8.54B,18.96,1.34,0.00%,334.91M,-17.48%,6.46B,0.72,0.17,9.92%,5.19%,4.00%,167.13M,2.02,21.40%,7.37%,6.39,-6.90%,4.22B,4.94,29.52%,3.22%,17.37M,3.70%,5.16,2.47,26.36%,8.03%,36.40 -29.95%,18.06%,10.34,-,- -,5.74%,14.47 76.23%,14.97%,-,14.36,9.09% 19.42%,37.11%,3.04%,3.11%,-76.57%,-,1.53,188.92%,3.73%,1.18,-,-,1.64,13.28%,3.96%,40.14,1.43,- -,1.36,436.27%,-6.31%,0.80,30.78,0.00%,0.62,9.09%,-14.67%,0.96,26.76,8088,0.31,Mar 05 BMO,-1.99%,2.72M,25.50,"Mar 28, 2018",Yes / Yes,8.74% 3.04%,"

","2,597,839",-4.71%,BILI
Biogen Inc,Healthcare,Drug Manufacturers - General,USA,NASD,S&P 500,20.70,8.81,0.23%,146.80M,-4.29%,26.76B,11.27,16.18,-1.00%,146.42M,-6.80%,29.60B,2.73,3.06,96.19%,2.87%,3.74%,1.29B,2.81,3.14%,4.95%,2.69,26.89%,9.53B,1.47,2.66%,4.50%,4.20M,3.59%,124.37,7.01,4.13%,7.39%,202.41 -9.93%,27.41%,26.00,13.05,-25.04% -18.74%,5.21%,110.04 65.68%,-30.72%,-,9.25,0.35% -5.06%,66.60%,2.27%,2.60%,-30.49%,-,3.10,-21.29%,25.39%,5.33,-21.08%,-,2.03,2.88%,13.56%,44.71,2.28,- -,2.68,-118.25%,-3.17%,0.15,209.44,0.00%,0.36,-6.71%,-1.13%,0.54,185.29,7500,0.36,Feb 06 BMO,16.60%,1.56M,182.31,"Sep 17, 1991",Yes / Yes,22.45% 3.48%,"

","846,175",-1.61%,BIIB
Baidu Inc ADR,Communication Services,Internet Content & Information,China,NASD,-,80.97,1.51,0.00%,278.23M,-2.62%,33.91B,13.06,9.33,-,278.22M,-11.26%,34.62B,1.16,1.68,18.90%,2.46%,2.56%,624.23M,1.89,4.38%,-1.21%,2.37,-1.55%,17.96B,1.09,15.08%,1.02%,6.85M,-6.73%,112.01,2.05,11.30%,1.68%,165.30 -26.27%,18.89%,59.40,-,-17.75% -29.62%,1.32%,74.71 63.12%,-17.00%,-,13.49,-0.75% 2.97%,43.87%,3.05%,2.85%,-53.99%,-,1.93,-81.11%,7.99%,4.50,-35.15%,-,1.63,-2.93%,3.48%,37.35,1.58,- -,1.76,-82.08%,-2.73%,0.39,177.03,0.00%,0.36,-2.72%,-12.45%,0.91,120.69,33500,0.24,Feb 26 BMO,4.79%,2.89M,121.87,"Aug 05, 2005",Yes / Yes,10.18% 0.81%,"

","2,615,276",0.98%,BIDU
Biohaven Ltd,Healthcare,Biotechnology,USA,NYSE,RUT,-,-6.96,15.25%,132.78M,-13.10%,1.37B,-,-2.55,23.85%,127.47M,-20.82%,1.33B,-,-0.84,76.15%,16.50%,-19.41%,-738.82M,-,56.57%,58.80%,7.62,-32.62%,0.00M,23.18,14.36%,-138.54%,21.03M,-19.49%,0.39,4.27,31.01%,-310.75%,31.18 -70.85%,-68.49%,2.13,-,6.37% -30.08%,-223.26%,7.48 21.52%,-33.99%,-,-,- -,-,6.28%,7.57%,-,-,-,25.88%,-,0.82,-,-,3.18,-,-,32.05,1.73,- -,3.18,34.50%,-14.35%,3.59,23.36,-,5.47,-,-20.14%,0.88,9.53,274,5.36,Mar 02 AMC,-30.64%,2.76M,9.09,"May 04, 2017",Yes / Yes,-1.84% -,"

","2,426,872",-4.62%,BHVN
BHP Group Limited ADR,Basic Materials,Other Industrial Metals & Mining,Australia,NYSE,-,16.94,4.03,0.00%,2.54B,-6.88%,173.42B,13.58,5.03,-,2.54B,-8.06%,192.68B,2.12,-,3.96%,0.59%,15.39%,10.25B,3.21,28.96%,-0.39%,3.58,26.22%,54.04B,3.44,-2.61%,9.46%,15.09M,13.14%,19.85,12.55,6.42%,21.38%,83.21 -17.92%,35.14%,5.44,16.82,-26.54% 2.45%,13.67%,39.73 71.91%,18.58%,3.08 (4.51%),6.89,-7.60% 3.59%,40.96%,2.20%,2.49%,9.58%,2.66 (3.89%),3.57,-9.88%,40.96%,2.38,191.30%,"Mar 06, 2026",1.28,1.04%,18.97%,38.58,3.29,-30.59% -1.99%,1.65,28.28%,-9.51%,0.83,61.80,61.13%,0.56,11.45%,-4.24%,0.98,70.48,-,0.49,Feb 16 AMC,16.69%,4.21M,68.30,"Mar 17, 1980",Yes / Yes,-6.67% 2.24%,"

","4,132,200",-3.09%,BHP
Brighthouse Financial Inc,Financial,Insurance - Life,USA,NASD,-,10.23,5.81,1.45%,57.17M,-1.38%,3.40B,2.71,21.88,0.00%,56.35M,-7.06%,-,-,4.82,91.92%,11.60%,-9.10%,331.00M,0.50,-27.26%,2.73%,8.18,26.87%,6.77B,0.50,7.74%,0.18%,6.53M,-8.32%,118.38,-,-10.23%,7.38%,66.33 -10.45%,3.99%,-,13.11,-51.89% -,3.34%,42.07 41.19%,46.05%,-,-,-0.52% -4.47%,-,1.24%,1.53%,28.24%,-,-,8.68%,9.25%,0.84,-,-,-,43.23%,4.89%,31.97,3.29,- -,7.34,-82.06%,-2.14%,0.94,65.50,0.00%,0.47,40.17%,-5.37%,0.86,59.59,1400,0.47,Feb 23 AMC,5.16%,798.69K,59.40,"Jul 17, 2017",Yes / Yes,-29.05% -3.42%,"

","689,041",-0.32%,BHF
Benchmark Electronics Inc,Technology,Electronic Components,USA,NYSE,RUT,79.38,0.69,3.40%,35.67M,-0.69%,1.94B,19.04,2.86,-7.55%,34.46M,-6.27%,1.94B,-,0.56,102.54%,3.39%,15.30%,24.85M,0.73,6.15%,3.63%,3.75,37.11%,2.66B,1.76,12.17%,1.18%,1.17M,27.27%,30.83,6.02,-,2.25%,61.12 -10.96%,36.05%,9.04,21.97,-28.97% 12.39%,1.77%,30.73 77.09%,146.47%,0.78 (1.43%),12.77,-2.70% 5.31%,9.96%,2.74%,3.51%,73.98%,0.68 (1.25%),0.73,-60.58%,4.00%,2.07,143.16%,"Mar 31, 2026",1.52,0.11%,0.93%,47.38,1.50,1.00% 1.22%,2.28,-67.17%,-3.09%,1.00,60.75,99.33%,0.29,7.22%,1.31%,1.29,54.38,11840,0.28,Feb 03 AMC,23.15%,311.73K,54.42,"Jun 27, 1990",Yes / Yes,10.51% 1.11%,"

","403,188",0.07%,BHE
Bausch Health Companies Inc,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,NYSE,-,12.29,0.41,11.73%,370.53M,-6.26%,1.89B,1.24,4.12,6.05%,327.11M,-15.03%,22.57B,-,0.68,68.08%,1.69%,-26.34%,157.00M,0.18,13.87%,-3.92%,2.37,-24.93%,10.27B,-,-5.91%,0.59%,5.54M,-26.76%,-1.50,1.42,-6.97%,-,8.69 -41.39%,-27.39%,3.58,1.96,- -,0.78%,4.25 19.76%,-33.03%,-,6.65,8.11% 5.04%,60.90%,3.87%,4.61%,-84.50%,-,2.20,436.98%,21.28%,0.24,-81.13%,"Nov 10, 2010",1.08,6.66%,1.53%,33.29,3.14,- -,1.47,-219.53%,-9.02%,0.40,7.67,0.00%,-,9.26%,-16.47%,0.59,5.18,20700,-,Feb 18 AMC,-21.07%,2.34M,5.09,"Mar 29, 1994",Yes / Yes,-10.57% 3.60%,"

","1,373,686",-1.74%,BHC
Boyd Group Services Inc,Consumer Cyclical,Auto & Truck Dealerships,Canada,NYSE,-,187.75,0.75,0.28%,27.83M,-13.16%,3.90B,22.62,6.20,0.00%,27.75M,-16.69%,5.19B,0.42,0.76,88.75%,0.45%,-13.79%,16.07M,1.26,61.66%,48.14%,5.33,-18.99%,3.10B,3.55,38.01%,0.63%,0.13M,-11.95%,39.51,60.69,53.44%,1.90%,183.10 -23.39%,-10.34%,2.31,14.67,1.40% -14.01%,0.78%,136.81 2.53%,-10.66%,0.46 (0.33%),14.56,17.92% 12.28%,38.56%,6.50%,3.60%,-24.21%,0.44 (0.32%),1.67,-60.96%,3.75%,6.81,179.20%,"Mar 31, 2026",0.56,1.41%,0.52%,27.78,1.15,-0.75% 1.42%,0.70,274.11%,-15.43%,0.85,196.67,38.51%,1.59,5.04%,-15.47%,6.41,161.62,13449,1.43,Mar 18 BMO,-11.92%,23.56K,140.27,"Oct 31, 2025",No / Yes,43.24% -2.26%,"

","150,920",-13.21%,BGSI
BGC Group Inc,Financial,Capital Markets,USA,NASD,RUT,31.13,0.31,23.90%,363.18M,5.04%,4.54B,6.03,1.59,18.80%,360.91M,0.31%,5.84B,-,0.39,62.67%,2.60%,7.52%,148.55M,1.55,19.07%,1.21%,3.94,-1.84%,2.94B,4.66,13.17%,3.87%,9.38M,7.28%,2.06,5.20,-,16.56%,10.95 -12.55%,5.62%,1.84,16.96,34.48% 21.14%,5.11%,7.24 32.32%,86.02%,0.08 (0.84%),16.82,17.85% 7.43%,92.80%,3.17%,3.21%,108.26%,0.08 (0.84%),1.99,21.69%,8.30%,0.34,59.50%,"Mar 04, 2026",2.26,29.84%,5.06%,53.33,1.00,25.99% -13.99%,2.26,-42.18%,0.74%,0.98,14.50,25.88%,2.05,32.19%,3.83%,0.97,9.84,4560,1.99,Feb 12 BMO,1.40%,2.38M,9.58,"Dec 10, 1999",Yes / Yes,6.90% 0.73%,"

","2,302,710",-2.64%,BGC
Bunge Global SA,Consumer Defensive,Farm Products,USA,NYSE,S&P 500,22.83,5.43,17.26%,193.41M,1.07%,24.00B,12.15,10.21,-0.08%,160.10M,1.76%,39.14B,1.15,0.84,75.63%,3.13%,33.96%,819.00M,0.34,6.70%,1.44%,2.90,48.20%,70.33B,1.51,26.34%,2.36%,5.01M,39.23%,82.23,10.74,10.61%,6.34%,128.46 -3.45%,66.02%,11.55,-,-22.36% -8.06%,3.17%,68.33 81.52%,34.65%,2.90 (2.34%),22.20,1.51% 11.17%,4.51%,3.39%,3.19%,57.94%,2.80 (2.26%),0.56,-33.06%,1.51%,4.07,122.16%,"Feb 17, 2026",0.71,32.41%,1.16%,59.51,1.50,5.27% 6.96%,1.61,-88.83%,2.58%,0.73,131.50,56.91%,1.00,75.42%,7.37%,0.80,125.96,34000,0.62,Feb 04 BMO,33.43%,1.72M,124.03,"Aug 02, 2001",Yes / Yes,9.73% 5.10%,"

","1,379,365",-1.53%,BG
Butterfly Network Inc,Healthcare,Medical Devices,USA,NYSE,RUT,-,-0.31,23.43%,227.32M,3.40%,1.01B,-,-0.10,-4.54%,194.97M,29.93%,875.71M,-,-0.04,44.56%,15.18%,22.67%,-77.06M,10.30,-18.75%,11.30%,4.79,142.33%,97.61M,5.11,29.82%,-27.89%,29.60M,3.95%,0.77,6.68,20.63%,-42.25%,5.03 -21.47%,51.92%,0.59,-,28.25% 58.99%,-36.06%,1.32 199.24%,99.49%,-,-,9.97% 16.11%,46.85%,6.87%,8.46%,-77.96%,-,8.97,9.45%,-77.49%,0.33,-,-,2.85,18.96%,-78.95%,53.84,1.00,- -,3.83,28.66%,7.72%,2.27,5.56,-,0.10,41.00%,3.18%,0.68,4.27,220,0.09,Feb 26 BMO,49.93%,6.18M,3.95,"Jul 13, 2020",Yes / Yes,55.36% 21.57%,"

","4,208,398",-7.49%,BFLY
Bread Financial Holdings Inc,Financial,Credit Services,USA,NYSE,RUT,6.58,10.84,3.16%,44.10M,-3.81%,3.07B,6.09,11.70,0.00%,41.75M,-2.58%,-,1.90,2.99,108.98%,9.52%,-4.14%,518.00M,0.65,-17.00%,-4.63%,4.75,13.14%,4.70B,0.94,15.96%,2.29%,3.97M,-3.73%,75.44,-,3.21%,16.37%,82.03 -13.12%,48.88%,-,1.49,34.63% 19.49%,8.62%,38.21 86.52%,142.58%,0.93 (1.30%),-,2.75% 4.34%,-,3.10%,4.01%,-21.24%,0.88 (1.23%),-,97.78%,13.07%,3.06,-57.19%,"Feb 27, 2026",-,-1.90%,11.03%,46.26,2.56,0.79% -7.35%,0.09,737.96%,-2.31%,1.15,84.64,7.90%,1.32,1.73%,-3.02%,1.06,71.94,6000,0.81,Jan 29 BMO,9.25%,836.27K,71.27,"Jun 08, 2001",Yes / Yes,427.25% 2.27%,"

","886,696",-0.93%,BFH
Bank First Corp,Financial,Banks - Regional,USA,NASD,RUT,18.30,7.21,9.78%,11.20M,-1.74%,1.48B,12.27,10.76,-1.43%,10.11M,-10.14%,-,-,2.35,33.59%,3.32%,-2.64%,71.15M,6.16,38.48%,-1.07%,4.06,6.06%,239.86M,2.02,4.67%,1.58%,0.34M,8.30%,65.47,-,-,11.09%,152.99 -13.77%,33.88%,-,-,9.12% 7.45%,9.65%,90.23 46.22%,84.92%,2.05 (1.55%),-,23.37% 15.47%,-,2.92%,3.16%,91.01%,1.79 (1.35%),-,11.14%,35.40%,4.38,412.46%,"Mar 25, 2026",-,7.44%,29.66%,36.99,2.00,24.18% 17.32%,0.13,6.79%,-4.06%,0.42,155.00,24.90%,0.19,4.72%,-4.06%,1.17,135.62,380,0.15,Jan 22 AMC,3.38%,82.58K,131.93,"Oct 15, 2003",No / Yes,10.50% 2.62%,"

","96,553",-2.72%,BFC
"Bright Horizons Family Solutions, Inc",Consumer Cyclical,Personal Services,USA,NYSE,-,22.79,3.36,1.01%,55.62M,-1.67%,4.22B,13.48,5.68,-0.18%,54.56M,12.67%,5.82B,1.15,0.79,105.02%,3.37%,-26.49%,193.12M,1.44,9.96%,-2.18%,2.06,-30.67%,2.93B,3.18,13.49%,4.67%,1.84M,-24.51%,24.08,27.05,11.77%,14.75%,132.99 -42.44%,-39.80%,2.83,16.32,34.81% 49.81%,6.92%,63.68 20.21%,-1.76%,-,14.27,13.24% 14.13%,23.56%,3.36%,3.17%,-54.80%,-,1.98,40.01%,10.73%,2.75,19.74%,-,0.52,9.22%,6.58%,43.65,2.40,- -,0.52,-22.99%,1.78%,1.39,97.11,0.00%,1.31,8.83%,-9.33%,0.90,76.40,32200,1.08,Feb 12 AMC,-26.31%,890.90K,76.55,"Jan 25, 2013",Yes / Yes,2.50% 0.86%,"

","799,262",0.20%,BFAM
