Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
"Neurocrine Biosciences, Inc",Healthcare,Drug Manufacturers - Specialty & Generic,USA,NASD,-,27.82,4.67,2.73%,100.10M,-0.98%,13.03B,16.90,7.68,-3.56%,97.62M,-8.03%,12.02B,0.58,1.15,98.83%,3.24%,-16.49%,478.60M,4.56,24.48%,1.80%,2.74,-9.69%,2.86B,4.00,32.15%,11.13%,3.16M,-8.44%,32.50,8.80,29.00%,16.38%,160.18 -18.93%,17.13%,14.75,17.41,44.05% 2.31%,13.05%,84.23 54.17%,35.54%,-,18.04,24.32% 22.29%,98.18%,2.48%,2.99%,43.05%,-,4.20,41.73%,22.25%,3.73,286.14%,-,3.30,21.45%,16.73%,45.05,1.42,- -,3.39,47.94%,-0.30%,0.36,177.53,0.00%,0.14,28.33%,-3.41%,0.69,129.93,2000,0.13,Feb 11 AMC,-4.99%,1.15M,129.86,"May 23, 1996",Yes / Yes,-17.97% 1.90%,"

","799,230",-0.05%,NBIX
Nebius Group N.V,Technology,Software - Infrastructure,Netherlands,NASD,-,189.19,0.51,19.42%,219.47M,11.09%,24.27B,-,-2.59,0.00%,202.82M,12.00%,25.48B,-,-0.80,39.82%,19.56%,-1.64%,101.60M,45.44,-36.69%,1.58%,3.16,50.53%,534.20M,5.29,-3.66%,0.25%,39.67M,15.20%,18.23,6.60,17.30%,0.50%,141.10 -31.66%,267.91%,14.61,-,-36.01% -16.70%,1.07%,18.31 426.65%,409.13%,-,-,-58.59% -29.39%,-7.66%,7.63%,8.14%,51.31%,-,47.70,373.88%,-113.33%,7.85,607.48%,-,6.57,354.32%,19.02%,50.99,1.64,- -,3.08,-70.26%,-0.09%,5.81,155.20,0.00%,1.06,500.79%,1.56%,0.55,94.94,1371,1.05,Feb 12 BMO,15.67%,12.56M,96.43,"May 24, 2011",Yes / Yes,24.90% -7.92%,"

","6,967,973",1.57%,NBIS
National Bank Holdings Corp,Financial,Banks - Regional,USA,NYSE,RUT,13.88,2.85,9.11%,45.01M,-1.86%,1.78B,10.03,3.95,0.44%,40.91M,-5.13%,-,-,0.71,81.95%,1.85%,2.88%,108.71M,3.07,11.40%,0.20%,1.63,0.76%,580.41M,1.08,15.82%,1.10%,0.76M,4.21%,36.67,-,-,8.08%,42.99 -7.86%,3.18%,-,13.46,9.45% 0.05%,7.42%,32.83 20.65%,7.64%,1.25 (3.16%),-,18.26% 10.67%,-,2.81%,2.91%,-5.58%,1.23 (3.11%),-,-7.70%,23.02%,1.24,98.15%,"Feb 27, 2026",-,-3.00%,18.73%,41.94,1.50,8.48% 8.45%,0.06,-42.27%,-3.11%,0.78,46.25,42.05%,0.07,-6.58%,-2.03%,1.45,39.73,1302,0.06,Jan 27 AMC,2.68%,464.81K,39.61,"Sep 20, 2012",Yes / Yes,-26.61% -6.36%,"

","672,145",-0.30%,NBHC
Navan Inc,Technology,Software - Application,USA,NASD,RUT,-,-1.50,74.96%,233.29M,-4.47%,2.34B,-,-,5.07%,62.27M,-13.36%,1.70B,-,-0.13,18.74%,10.18%,-32.81%,-371.92M,3.56,-,36.66%,3.25,-,656.34M,1.92,-,-,6.34M,-44.96%,4.90,2.62,-,-,22.75 -58.68%,-,3.58,-,- -,-25.45%,8.83 6.46%,-,-,-,- -,69.92%,7.48%,7.87%,-,-,2.59,-68.70%,-21.36%,0.85,-,-,4.43,30.42%,-56.67%,39.37,1.00,- -,4.43,-437.46%,-7.00%,-,24.17,-,0.21,28.99%,-26.72%,0.77,9.89,3200,0.20,Mar 25 AMC,-33.50%,1.95M,9.40,"Oct 30, 2025",Yes / Yes,281.82% 7.08%,"

","1,509,919",-4.95%,NAVN
NCR Atleos Corp,Technology,Software - Application,USA,NYSE,RUT,19.74,2.26,2.15%,73.70M,-7.28%,3.28B,7.87,5.66,-0.55%,72.08M,10.93%,5.60B,0.35,0.87,95.87%,4.14%,20.76%,171.00M,0.75,17.31%,0.92%,4.19,12.24%,4.36B,8.15,16.82%,3.05%,2.98M,16.92%,5.47,5.20,22.70%,54.98%,48.50 -8.12%,78.38%,8.57,13.73,11.89% -,5.31%,22.30 99.82%,-,-,7.58,1.77% -,24.08%,2.63%,4.01%,-,-,1.28,110.11%,11.22%,1.71,-,-,0.78,1.21%,3.92%,57.84,3.00,- -,0.96,131.55%,2.82%,0.78,50.27,0.00%,7.32,5.11%,10.06%,2.14,45.09,20000,7.00,Feb 26 AMC,23.52%,712.57K,44.56,"Oct 11, 2023",Yes / Yes,9.72% 0.44%,"

","1,525,173",-1.18%,NATL
Nordic American Tankers Ltd,Energy,Oil & Gas Midstream,Bermuda,NYSE,RUT,92.59,0.06,0.00%,211.75M,-7.09%,1.14B,11.37,0.47,-,211.75M,26.06%,1.52B,1.61,0.13,47.14%,6.15%,43.58%,12.27M,3.89,-65.91%,4.55%,3.43,65.23%,292.42M,2.55,530.00%,1.43%,13.03M,56.10%,2.10,24.80,7.06%,2.57%,6.34 -15.30%,120.99%,0.22,-,-8.13% -29.59%,1.47%,2.13 152.11%,27.25%,0.38 (7.08%),17.47,-4.84% -3.78%,19.79%,4.73%,4.45%,52.12%,0.47 (8.75%),5.18,-74.03%,9.92%,0.24,-60.22%,"Mar 10, 2026",1.68,-16.39%,4.20%,61.75,2.50,48.47% -4.36%,2.24,788.71%,4.54%,-0.51,5.50,620.69%,0.95,15.41%,21.63%,1.53,5.63,15,0.87,Feb 26 BMO,55.04%,3.80M,5.37,"Sep 30, 1997",Yes / Yes,-135.71% -15.60%,"

","5,835,158",-4.62%,NAT
NewAmsterdam Pharma Company NV,Healthcare,Biotechnology,Netherlands,NASD,-,-,-1.75,37.34%,114.40M,2.84%,3.60B,-,-1.36,-3.70%,72.04M,-8.83%,2.96B,-,-0.49,67.92%,9.65%,-11.32%,-203.82M,159.79,-12.18%,1.57%,8.74,24.63%,22.50M,5.23,29.36%,-24.95%,6.95M,-10.86%,5.97,5.64,60.99%,-28.29%,42.00 -25.55%,33.80%,5.55,-,-12.98% -,-29.82%,14.06 122.40%,139.98%,-,-,-39.71% -,99.02%,4.87%,5.47%,209.60%,-,131.46,32.78%,-1002.90%,1.80,-,-,7.88,-50.61%,-905.74%,42.47,1.13,- -,7.88,31.06%,-7.10%,0.10,49.77,-,0.00,-99.75%,-6.62%,1.28,30.77,100,0.00,Feb 18 BMO,6.21%,794.92K,31.27,"Feb 08, 2021",Yes / Yes,-11.64% -98.02%,"

","1,016,133",1.62%,NAMS
Nuveen Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,NYSE,-,43.21,0.28,0.06%,233.46M,-1.22%,2.82B,-,-,0.01%,233.30M,-0.66%,-,-,-,20.79%,0.39%,-0.49%,-,12.30,-,-,1.22,3.95%,229.37M,0.99,-,-,0.90M,0.67%,12.23,-,-,-,12.31 -1.71%,1.94%,-,-,- -,-,10.40 16.35%,7.65%,-,-,- -,-,0.72%,0.60%,-19.12%,0.88 (7.24%),-,-,-,0.09,-16.85%,"Mar 13, 2026",-,-,-,45.48,-,10.40% 6.18%,-,50.80%,-0.65%,0.66,-,319.99%,-,-1.60%,-0.11%,0.93,12.08,-,-,-,3.35%,739.20K,12.10,"May 26, 1999",No / Yes,- -,"

","686,655",0.17%,NAD
Nuveen California Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,NYSE,-,-,-0.82,-,155.23M,-0.58%,1.85B,-,-,-,155.23M,0.84%,-,-,-,14.49%,0.20%,0.25%,-,13.74,-,-,0.57,4.37%,134.75M,1.08,-,-,0.31M,1.10%,11.06,-,-,-,12.25 -2.53%,4.28%,-,-,- -,-,10.35 15.36%,10.25%,-,-,- -,-,0.67%,0.59%,-19.43%,0.89 (7.44%),-,-,-,0.08,-25.10%,"Mar 13, 2026",-,-,-,50.83,-,13.58% 7.11%,-,-,-0.00%,0.58,-,-,-,-,0.30%,0.86,11.92,-,-,-,3.47%,540.54K,11.94,"May 26, 1999",No / Yes,- -,"

","467,381",0.17%,NAC
Marzetti Co,Consumer Defensive,Packaged Foods,USA,NASD,RUT,24.12,6.53,30.17%,27.42M,-5.24%,4.32B,21.36,7.38,0.00%,19.15M,1.85%,4.16B,4.60,1.57,61.33%,2.61%,-1.46%,179.49M,2.22,4.43%,-0.60%,2.82,-14.47%,1.94B,4.18,5.17%,13.98%,0.50M,-4.14%,37.66,21.44,4.64%,17.84%,195.62 -19.43%,-15.81%,7.35,18.84,23.12% 4.08%,16.75%,152.17 3.57%,-15.53%,-,13.95,4.43% 7.43%,24.07%,2.98%,2.81%,-13.89%,3.90 (2.47%),2.14,14.78%,11.89%,4.88,48.45%,"Mar 06, 2026",1.82,2.34%,9.23%,39.74,2.17,5.98% 6.40%,2.72,21.03%,-3.05%,0.41,195.20,61.77%,0.04,1.70%,-4.11%,2.05,163.97,3700,0.04,Feb 03 BMO,-7.56%,177.19K,157.61,"Mar 17, 1980",Yes / Yes,-1.17% -0.34%,"

","363,351",-3.88%,MZTI
MYR Group Inc,Industrials,Engineering & Construction,USA,NASD,RUT,35.54,7.54,1.93%,15.52M,-0.67%,4.16B,24.89,10.76,-0.96%,15.24M,-0.32%,4.12B,1.23,2.02,100.43%,4.32%,17.22%,118.42M,1.14,23.56%,-0.91%,2.68,50.29%,3.66B,6.30,15.68%,7.36%,0.66M,22.61%,42.55,27.73,20.18%,18.78%,290.87 -7.90%,152.55%,9.66,17.93,15.31% 16.70%,15.88%,97.72 174.15%,123.14%,-,17.97,6.73% 10.23%,11.45%,4.62%,5.14%,299.20%,-,1.13,306.58%,4.45%,13.84,975.90%,-,1.33,8.79%,3.24%,52.12,1.88,- -,1.33,136.84%,-1.10%,1.11,302.57,0.00%,0.16,17.32%,5.62%,1.44,267.31,9000,0.13,Feb 25 AMC,27.59%,245.61K,267.90,"Aug 12, 2008",Yes / Yes,24.61% 8.42%,"

","353,520",0.22%,MYRG
BlackRock MuniYield Quality Fund III Inc,Financial,Closed-End Fund - Debt,USA,NYSE,-,-,-0.60,0.31%,66.47M,-1.96%,736.44M,-,-,0.00%,66.26M,-0.63%,-,-,-,28.93%,0.27%,-0.36%,-,12.32,-,-,0.84,1.38%,59.79M,0.98,-,-,0.18M,1.47%,11.25,-,-,-,11.46 -3.75%,-0.54%,-,-,- -,-,9.98 10.52%,1.38%,-,-,- -,-,0.71%,0.65%,-21.72%,0.67 (6.09%),-,-,-,0.08,-26.14%,"Mar 13, 2026",-,-,-,36.85,1.00,4.49% 4.01%,-,-,-1.52%,0.63,-,-,-,3.00%,-0.63%,1.23,11.02,-,-,-,1.98%,215.08K,11.03,"Apr 13, 1992",No / Yes,- -,"

","264,302",0.09%,MYI
MaxLinear Inc,Technology,Semiconductors,USA,NASD,RUT,-,-1.58,6.78%,86.45M,-6.30%,1.40B,14.26,1.14,-1.26%,80.59M,-13.46%,1.47B,0.25,0.18,88.16%,7.50%,-13.92%,-136.68M,2.99,177.42%,0.93%,5.25,2.14%,467.64M,3.10,32.09%,-16.44%,6.05M,-7.06%,5.23,18.87,56.72%,-28.23%,20.82 -22.19%,38.46%,0.86,199.50,- -3.21%,-23.25%,8.35 94.01%,-51.01%,-,-,-25.26% -0.46%,54.57%,6.01%,5.47%,-51.48%,-,3.15,46.08%,-21.89%,1.04,-6.14%,-,0.92,29.71%,-29.23%,38.95,2.27,- -,1.34,75.05%,-9.70%,1.77,21.55,-,0.32,48.03%,-11.16%,0.76,15.94,1115,0.30,Jan 29 AMC,0.79%,1.15M,16.20,"Mar 24, 2010",Yes / Yes,5.97% 1.20%,"

","877,520",1.63%,MXL
SOLV Energy Inc,Industrials,Infrastructure Operations,USA,NASD,-,-,-,43.03%,202.49M,-6.45%,2.45B,-,-,0.00%,115.35M,-,2.67B,-,-,-,0.71%,-,-,-,-,-,0.54,-,-,14.36,-,-,0.82M,-8.22%,1.96,11.79,-,-,33.00 -14.70%,-,2.39,-,- -,-,26.42 6.55%,-,-,-,-10.72% -,-,7.75%,-,-,-,-,-,-,1.87,-,-,0.85,-,-,40.81,-,- -,0.85,-,-7.15%,-,-,-,1.08,-,-7.15%,0.62,28.22,-,1.04,-,-7.15%,1.53M,28.15,"Feb 11, 2026",No / Yes,- -,"

","938,420",-0.25%,MWH
Mueller Water Products Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,RUT,22.14,1.27,1.59%,156.36M,-4.39%,4.39B,18.07,1.55,-1.28%,153.90M,-3.80%,4.38B,2.46,0.37,97.14%,2.80%,14.25%,199.60M,3.04,10.31%,-1.08%,3.51,4.86%,1.44B,4.31,7.50%,11.52%,4.31M,17.84%,6.51,9.55,7.34%,21.55%,31.00 -9.45%,4.35%,2.94,25.26,35.91% 21.80%,13.59%,22.01 27.53%,114.11%,0.28 (1.00%),13.35,4.65% 8.20%,36.96%,2.97%,2.52%,107.31%,0.27 (0.98%),3.04,45.38%,19.42%,0.82,223.01%,"Feb 10, 2026",2.55,5.94%,13.83%,42.10,2.33,5.49% 5.15%,4.02,22.53%,-4.80%,1.15,30.33,22.02%,0.44,4.57%,2.16%,0.51,27.99,3500,0.44,Feb 04 AMC,9.60%,1.23M,28.07,"May 26, 2006",Yes / Yes,10.14% 1.33%,"

","623,958",0.29%,MWA
McEwen Inc,Basic Materials,Other Precious Metals & Mining,Canada,NYSE,-,-,-0.23,14.44%,54.46M,0.90%,1.53B,17.70,1.46,-1.24%,50.85M,2.14%,1.59B,-,0.17,48.00%,20.38%,37.45%,-11.92M,9.21,114.18%,9.56%,7.87,87.36%,166.45M,2.88,1095.33%,-1.68%,10.36M,39.38%,8.97,20.33,-,-2.41%,29.70 -13.13%,269.10%,1.27,-,11.77% 12.31%,-1.94%,6.38 304.39%,260.34%,-,107.43,8.52% 8.32%,5.25%,7.23%,6.18%,136.70%,-,9.53,-110.79%,-9.44%,1.86,29.00%,"Aug 24, 2018",1.58,-16.62%,-7.16%,51.48,1.38,- -,2.10,78.80%,-0.72%,1.18,28.47,-,0.26,-3.28%,6.25%,0.77,24.50,424,0.26,Mar 12 AMC,55.02%,1.32M,25.80,"May 07, 1980",Yes / Yes,-103.60% -21.61%,"

","1,012,897",5.31%,MUX
Murphy USA Inc,Consumer Cyclical,Specialty Retail,USA,NYSE,-,17.93,24.29,9.01%,18.57M,6.19%,8.07B,15.96,27.29,-3.52%,16.86M,15.22%,10.78B,2.00,3.11,86.85%,8.13%,10.87%,470.60M,0.42,0.37%,-1.68%,4.06,11.17%,19.38B,12.96,9.23%,9.84%,1.37M,7.90%,33.58,279.24,7.97%,64.31%,523.09 -16.77%,-6.68%,1.56,21.56,-4.98% 13.01%,14.17%,345.23 26.12%,71.91%,2.45 (0.56%),10.58,-6.14% 11.47%,5.01%,5.26%,4.53%,240.49%,2.29 (0.53%),0.56,0.00%,3.81%,18.39,568.80%,"Feb 23, 2026",0.36,-4.25%,2.43%,63.51,2.70,19.18% 53.78%,0.80,8.15%,8.91%,0.35,429.38,8.92%,4.40,0.70%,5.41%,0.97,436.79,16900,4.33,Feb 04 AMC,9.14%,337.22K,435.39,"Aug 19, 2013",Yes / Yes,11.83% -1.91%,"

","326,047",-0.32%,MUSA
Murphy Oil Corp,Energy,Oil & Gas E&P,USA,NYSE,RUT,45.25,0.72,6.13%,142.79M,-6.48%,4.66B,15.32,2.13,-0.10%,134.07M,1.56%,6.60B,0.43,-0.10,90.72%,10.67%,-0.43%,104.23M,1.73,-50.17%,-3.00%,5.86,28.84%,2.69B,0.91,211.86%,1.06%,14.31M,4.35%,35.85,12.35,35.35%,2.01%,36.08 -9.62%,27.13%,2.64,23.50,-50.94% -,1.48%,18.94 72.13%,-11.05%,1.38 (4.22%),4.61,-13.94% 8.96%,21.50%,3.99%,4.61%,71.90%,1.32 (4.06%),2.45,-73.21%,14.42%,1.58,42.09%,"Feb 17, 2026",0.71,-10.87%,3.87%,48.21,3.10,16.60% 15.96%,0.77,-75.94%,-2.06%,0.73,32.25,179.63%,0.43,-8.44%,0.95%,0.93,33.66,813,0.38,Jan 28 AMC,15.98%,2.44M,32.61,"Jan 02, 1962",Yes / Yes,416.03% -1.45%,"

","2,261,387",-3.12%,MUR
"Mitsubishi UFJ Financial Group, Inc. ADR",Financial,Banks - Diversified,Japan,NYSE,-,15.42,1.13,0.01%,11.34B,-0.34%,197.80B,12.48,1.40,0.00%,11.33B,-8.83%,-,0.97,0.25,2.94%,0.07%,7.19%,12.97B,2.39,13.27%,-8.58%,2.25,11.93%,82.71B,1.45,12.58%,0.49%,7.87M,10.03%,12.02,-,12.82%,9.75%,20.15 -13.38%,37.19%,-,-,10.07% 22.75%,3.98%,10.46 66.83%,159.29%,0.48 (2.75%),-,19.38% 6.09%,-,2.58%,2.49%,214.98%,0.23 (1.29%),-,3.71%,15.56%,0.54,273.66%,"Sep 30, 2025",-,-0.93%,15.68%,39.58,1.53,24.81% 13.00%,1.86,6.83%,-6.10%,0.38,20.98,33.40%,3.77,7.62%,-2.96%,1.42,17.28,156253,1.39,Feb 04 AMC,11.52%,3.49M,17.45,"Sep 19, 1989",Yes / Yes,3.14% -,"

","4,968,344",0.98%,MUFG
BlackRock MuniHoldings California Quality Fund Inc,Financial,Closed-End Fund - Debt,USA,NYSE,-,-,-0.79,-,94.18M,-0.82%,1.03B,-,-,-,94.18M,0.00%,-,-,-,30.97%,0.11%,1.40%,-,12.40,-,-,0.33,2.26%,82.69M,0.97,-,-,0.10M,2.26%,11.17,-,-,-,11.04 -1.81%,-0.64%,-,-,- -,-,9.97 8.73%,-0.09%,-,-,- -,-,0.86%,0.80%,-28.58%,0.65 (5.98%),-,-,-,0.09,-29.87%,"Mar 13, 2026",-,-,-,46.67,-,1.43% 1.72%,-,-,-0.31%,0.66,-,-,-,5.30%,-0.03%,0.80,10.80,-,-,-,2.32%,315.32K,10.84,"Mar 02, 1998",No / Yes,- -,"

","251,419",0.37%,MUC
Micron Technology Inc,Technology,Semiconductors,USA,NASD,"NDX, S&P 500",38.32,10.52,0.30%,1.13B,6.17%,453.70B,8.23,48.99,-12.30%,1.12B,2.13%,455.88B,0.10,8.61,79.58%,2.75%,69.93%,11.91B,10.72,320.36%,-0.38%,0.90,206.64%,42.31B,7.72,40.58%,15.13%,30.84M,41.24%,52.23,43.97,81.88%,22.55%,455.50 -11.50%,362.92%,9.17,97.53,-0.66% 26.19%,16.85%,61.54 555.04%,633.86%,0.48 (0.12%),20.29,6.71% 11.76%,45.53%,6.52%,5.65%,371.97%,0.46 (0.11%),10.77,203.31%,32.92%,25.71,3605.05%,"Dec 29, 2025",1.78,45.43%,28.15%,52.08,1.51,2.27% -,2.46,176.27%,-0.76%,1.55,418.83,6.06%,0.21,56.65%,6.00%,0.97,389.32,53000,0.20,Mar 18 AMC,84.78%,34.41M,403.11,"Jun 01, 1984",Yes / Yes,20.67% 5.70%,"

","33,513,504",3.54%,MU
Mastec Inc,Industrials,Engineering & Construction,USA,NYSE,-,59.16,5.07,23.78%,78.90M,-0.21%,23.68B,28.84,10.41,-0.12%,60.14M,15.80%,26.16B,1.18,0.97,74.93%,4.08%,36.72%,399.04M,1.66,28.55%,2.15%,2.66,69.80%,14.30B,7.26,23.60%,4.07%,2.46M,38.07%,41.31,59.79,24.38%,12.93%,310.36 -3.30%,176.20%,5.02,82.87,130.20% 2.97%,6.97%,99.70 201.02%,212.56%,-,24.22,13.51% 17.73%,9.55%,5.44%,5.13%,213.38%,-,1.83,146.24%,4.56%,14.39,1517.90%,-,1.29,16.22%,2.79%,64.55,1.39,- -,1.32,91.75%,5.67%,1.89,339.40,0.00%,0.86,15.77%,17.41%,0.82,297.81,36000,0.76,Feb 26 AMC,45.51%,923.78K,300.12,"Nov 01, 1982",Yes / Yes,6.38% 6.03%,"

","756,710",0.78%,MTZ
"Minerals Technologies, Inc",Basic Materials,Specialty Chemicals,USA,NYSE,RUT,-,-0.51,1.46%,31.03M,-4.69%,2.10B,9.64,7.01,-6.13%,30.59M,-7.10%,2.81B,-,1.26,97.50%,1.42%,14.25%,-18.50M,1.01,12.45%,-0.89%,2.25,5.35%,2.07B,1.22,13.01%,-0.54%,0.43M,10.91%,55.21,6.31,-,-1.07%,75.29 -10.22%,1.43%,10.71,24.24,- -,-0.68%,49.54 36.46%,16.03%,-,7.14,-0.84% 5.38%,24.99%,3.59%,3.16%,-14.60%,0.46 (0.68%),1.36,-109.81%,13.85%,2.32,28.81%,"Feb 13, 2026",1.45,-2.17%,-0.89%,39.72,1.00,31.04% 17.61%,2.08,-28.87%,-4.91%,1.24,87.25,7.93%,0.59,0.27%,-0.94%,1.37,67.45,3782,0.58,Jan 29 AMC,9.66%,192.49K,67.60,"Oct 23, 1992",Yes / Yes,-0.59% 0.31%,"

","263,365",0.22%,MTX
MACOM Technology Solutions Holdings Inc,Technology,Semiconductors,USA,NASD,-,103.71,2.13,11.27%,75.01M,-8.47%,16.55B,39.59,5.57,-24.43%,66.56M,-6.48%,16.35B,1.64,1.07,95.45%,4.87%,19.82%,162.09M,16.21,28.86%,2.42%,2.42,69.36%,1.02B,12.23,24.61%,8.21%,3.24M,28.79%,18.04,21.53,24.21%,12.95%,258.98 -14.82%,127.69%,10.24,124.66,- -1.16%,9.21%,84.00 162.61%,215.13%,-,74.95,12.73% 12.78%,53.59%,7.48%,4.83%,260.91%,-,16.01,254.19%,15.23%,13.04,433.08%,-,3.18,29.12%,15.88%,43.91,1.59,- -,3.96,127.62%,-7.82%,1.48,261.14,-,0.42,24.52%,0.73%,0.95,218.73,2000,0.30,Feb 05 BMO,36.80%,1.34M,220.59,"Mar 15, 2012",Yes / Yes,2.15% 0.96%,"

","1,271,125",0.85%,MTSI
Materion Corp,Basic Materials,Other Industrial Metals & Mining,USA,NYSE,RUT,41.18,3.58,1.84%,20.73M,-8.48%,3.06B,20.09,7.35,-11.67%,20.35M,-2.50%,3.59B,-,1.25,95.71%,2.93%,17.83%,74.82M,1.71,16.07%,-1.31%,3.10,30.46%,1.79B,3.24,16.34%,4.28%,0.60M,18.71%,45.49,223.70,-,8.26%,172.03 -14.21%,73.26%,0.66,147.55,-4.76% 36.67%,5.15%,69.10 113.57%,37.90%,0.57 (0.39%),19.52,0.56% 8.72%,16.65%,5.90%,5.18%,88.38%,0.56 (0.38%),2.01,1154.14%,6.42%,7.93,475.59%,"Feb 19, 2026",1.29,6.02%,4.19%,46.31,1.50,4.55% 4.01%,3.11,113.33%,-4.64%,0.89,178.33,15.51%,0.57,11.95%,1.48%,0.81,145.23,2880,0.54,Feb 12 BMO,25.99%,192.27K,147.58,"Sep 21, 1972",Yes / Yes,1.46% 9.13%,"

","156,066",1.62%,MTRN
Vail Resorts Inc,Consumer Cyclical,Resorts & Casinos,USA,NYSE,-,22.07,6.13,1.67%,35.63M,-2.09%,4.84B,18.35,7.37,0.04%,35.18M,-2.49%,7.95B,10.86,9.58,114.23%,11.92%,-6.35%,230.55M,1.66,-30.04%,-5.35%,4.41,-10.91%,2.92B,15.96,39.83%,4.14%,4.19M,1.80%,8.47,11.92,1.69%,55.39%,175.51 -22.97%,-11.97%,11.34,16.89,-4.17% 25.47%,6.84%,126.15 7.16%,-38.86%,8.88 (6.57%),9.69,5.48% 8.59%,32.31%,4.01%,3.99%,-55.70%,8.88 (6.57%),2.72,-10.37%,17.86%,5.60,5.95%,"Dec 30, 2025",0.50,-0.83%,7.89%,45.84,2.43,16.75% 10.96%,0.61,-10.55%,-2.50%,0.80,164.25,117.99%,10.53,-4.69%,-1.70%,2.55,133.94,47030,10.17,Mar 09 AMC,-9.04%,950.15K,135.19,"Feb 04, 1997",Yes / Yes,-2.09% -1.04%,"

","2,426,854",0.93%,MTN
Meritage Homes Corp,Consumer Cyclical,Residential Construction,USA,NYSE,RUT,10.60,6.33,2.53%,68.17M,-6.87%,4.48B,9.17,7.32,-3.67%,65.11M,-11.57%,5.60B,0.66,1.01,104.46%,4.85%,-7.06%,453.01M,0.77,-8.13%,-2.24%,3.30,-18.27%,5.86B,0.88,25.53%,6.10%,3.16M,2.02%,76.22,5.79,13.96%,8.76%,84.74 -20.78%,-10.25%,11.60,48.18,-21.98% 2.91%,6.45%,59.27 13.26%,26.08%,1.84 (2.75%),9.95,-2.36% 5.41%,19.94%,3.45%,3.41%,48.70%,1.72 (2.56%),0.96,-41.16%,9.18%,2.69,294.88%,"Mar 17, 2026",1.81,-8.40%,7.73%,31.41,2.17,- -,12.12,-49.01%,-10.28%,1.47,83.00,27.09%,0.36,-11.47%,-8.07%,1.03,68.03,1860,0.35,Jan 28 AMC,-5.87%,955.58K,67.13,"Jul 21, 1988",Yes / Yes,-23.15% -5.49%,"

","982,195",-1.32%,MTH
MGIC Investment Corp,Financial,Insurance - Specialty,USA,NYSE,-,8.40,3.14,1.61%,219.37M,-1.24%,5.67B,7.86,3.36,-11.92%,211.50M,-3.37%,-,-,0.75,103.01%,3.64%,-5.72%,738.35M,4.67,-1.89%,-2.65%,3.42,-7.11%,1.21B,1.12,8.92%,11.24%,7.70M,-9.69%,23.47,-,-,14.31%,29.97 -11.95%,13.60%,-,6.66,4.01% 19.50%,12.74%,21.94 20.28%,104.57%,0.64 (2.43%),-,1.15% 0.24%,-,2.19%,2.22%,103.63%,0.58 (2.20%),-,8.58%,79.44%,0.63,259.05%,"Feb 17, 2026",-,0.49%,60.84%,45.46,2.86,15.87% 18.47%,3.72,4.08%,-0.97%,0.80,28.42,17.83%,0.13,-0.93%,-2.91%,0.77,26.57,542,0.13,Feb 02 AMC,-3.65%,2.25M,26.39,"Aug 07, 1991",Yes / Yes,-0.37% -3.11%,"

","1,733,050",-0.68%,MTG
Matador Resources Co,Energy,Oil & Gas E&P,USA,NYSE,-,8.95,6.09,7.31%,124.26M,1.83%,6.77B,8.59,6.34,0.49%,115.17M,15.06%,10.58B,1.03,0.93,92.21%,8.48%,20.48%,759.22M,1.85,-21.65%,0.56%,5.35,15.06%,3.66B,1.20,40.59%,6.66%,9.77M,28.37%,45.53,85.17,8.32%,14.13%,58.32 -6.58%,21.01%,0.64,28.01,-15.52% -,8.31%,35.19 54.82%,6.82%,1.49 (2.73%),4.43,4.58% 33.72%,37.90%,3.76%,3.92%,113.90%,1.37 (2.52%),2.89,-14.88%,32.46%,2.09,186.13%,"Feb 27, 2026",0.75,5.10%,20.76%,64.09,1.48,63.45% -,0.79,-9.42%,6.08%,1.03,61.45,21.54%,0.63,-17.25%,16.96%,1.03,56.15,483,0.62,Feb 24 AMC,18.46%,1.83M,54.48,"Feb 02, 2012",Yes / Yes,14.53% 5.55%,"

","1,876,169",-2.97%,MTDR
