Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Green Brick Partners Inc,Consumer Cyclical,Residential Construction,USA,Mid,NYSE,RUT,3.09B,3.35B,288.46M,1.95B,44.82,3.59,-,-,-,- -,0.00%,620,"Jun 14, 2007",10.84,10.87,-,1.58,1.60,20.04,27.72,8.70,1.72,0.67,8.99,0.15,0.15,Yes / Yes,6.64,6.62,1.49,-13.33%,8.05%,-,5.47% 25.85%,5.09% 15.89%,-14.97%,-8.66%,-8.43%,-10.07%,Jul 29 AMC,19.44% 5.07%,8.20%,-0.21%,80.61%,-0.33%,11.83%,15.74%,12.85%,30.71%,19.50%,14.77%,-0.47%,-0.69%,4.46%,"

",43.01M,39.48M,4.22%,6.69,1.67M,83.18 -13.51%,60.44 19.03%,3.13%,3.08%,2.31,48.23,1.79,1.19,248.97K,"295,480",-0.68%,-9.22%,8.56%,3.67%,14.81%,12.86%,39.50%,178.51%,896.40%,3.00,67.00,70.73,71.94,1.71%,GRBK
Columbia Sportswear Co,Consumer Cyclical,Apparel Manufacturing,USA,Mid,NASD,-,3.00B,2.84B,206.03M,3.41B,30.93,12.21,1.17 (2.00%),1.20 (2.05%),"Aug 20, 2026",0.00% 35.78%,37.08%,9620,"Mar 27, 1998",15.21,14.01,2.45,0.88,1.90,4.80,9.36,8.96,0.83,1.32,2.49,0.29,0.24,Yes / Yes,3.86,4.19,1.31,21.06%,-6.29%,5.71%,-13.18% 14.88%,-0.65% 6.31%,-2.10%,-0.22%,378.34%,1.50%,Jul 30 AMC,233.23% 1.22%,58.45%,-0.05%,51.24%,0.79%,7.24%,12.66%,10.41%,53.27%,7.63%,6.05%,-6.55%,-8.35%,0.35%,"

",51.14M,21.25M,17.08%,6.38,3.63M,69.06 -15.07%,47.47 23.55%,3.62%,3.23%,2.29,36.47,0.94,1.55,569.29K,"884,710",-7.58%,-7.38%,-5.93%,6.10%,6.46%,18.97%,-22.11%,-42.50%,8.09%,2.60,69.83,59.38,58.65,-1.23%,COLM
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,Mid,NYSE,-,3.14B,7.00B,97.90M,6.29B,31.73,13.50,1.71 (6.55%),1.25 (4.79%),"Mar 20, 2026",-46.24% -,107.58%,6785,"Jan 28, 2021",32.10,-,-,0.50,0.82,1.93,2.68,4.26,1.11,1.09,1.19,1.43,1.14,Yes / Yes,0.81,-3.27,0.38,-30.18%,-217.51%,-,-53.07% -1.60%,-18.09% 11.58%,-95.84%,-29.06%,-129.13%,-30.40%,Aug 19 BMO,-11.90% -5.86%,1.70%,-2.89%,44.02%,-7.20%,0.89%,2.52%,1.20%,10.74%,5.63%,1.56%,5.90%,4.60%,12.72%,"

",120.52M,118.47M,2.54%,2.46,3.01M,29.97 -13.01%,12.33 111.44%,3.09%,2.63%,0.70,60.04,1.14,1.12,1.22M,"1,363,845",6.15%,1.96%,-0.80%,18.34%,22.80%,69.07%,76.34%,-32.72%,-,3.60,25.88,25.19,26.07,3.49%,ZIM
Park Hotels & Resorts Inc,Real Estate,REIT - Hotel & Motel,USA,Mid,NYSE,RUT,3.04B,6.84B,-216.00M,2.53B,15.34,0.94,1.01 (6.67%),1.00 (6.61%),"Jun 30, 2026",52.86% 17.32%,-,90,"Dec 13, 2016",-,26.46,-,1.20,0.99,16.02,42.88,12.14,2.70,0.20,0.20,1.31,0.79,Yes / Yes,-1.09,0.57,0.25,133.15%,20.53%,-,- 25.27%,0.53% 24.43%,-280.33%,-2.20%,117.24%,-1.27%,Aug 06 AMC,-4.58% 2.00%,9.04%,0.00%,100.39%,-0.20%,-2.61%,-6.56%,-3.90%,15.59%,9.16%,-8.53%,2.86%,6.94%,28.94%,"

",201.25M,183.16M,20.08%,7.24,36.78M,15.48 -2.33%,9.84 53.66%,3.12%,2.82%,0.42,61.35,1.35,1.25,5.08M,"6,346,538",0.60%,4.85%,33.22%,38.33%,44.55%,47.66%,34.03%,-2.98%,-,2.78,14.40,15.06,15.12,0.40%,PK
uniQure NV,Healthcare,Biotechnology,Netherlands,Mid,NASD,-,3.06B,2.80B,-252.21M,18.67M,4.67,11.68,-,-,-,- -,-,221,"Feb 05, 2014",-,-,-,163.70,9.43,3.77,-,-,149.87,10.01,10.01,1.70,1.69,Yes / Yes,-4.05,-2.98,-0.91,-13.18%,23.77%,31.26%,-8.45% -4.24%,-46.73% -15.57%,-3.25%,30.24%,-77.81%,11.00%,Jul 29 BMO,-48.36% 7.19%,9.76%,-7.38%,78.65%,-7.49%,-32.13%,-157.61%,-28.88%,15.02%,-1093.18%,-1350.73%,7.64%,18.74%,54.78%,"

",69.33M,62.59M,16.56%,4.77,10.37M,71.50 -38.38%,8.73 404.70%,7.40%,5.77%,2.67,61.35,0.93,0.49,2.17M,"1,056,048",15.31%,5.38%,130.32%,93.93%,84.12%,221.72%,356.11%,50.07%,453.52%,1.36,68.00,43.63,44.06,0.99%,QURE
TriNet Group Inc,Industrials,Staffing & Employment Services,USA,Mid,NYSE,RUT,3.24B,2.79B,175.00M,4.88B,2.72,30.43,1.14 (1.62%),1.13 (1.60%),"Jul 01, 2026",- -,34.77%,3400,"Mar 27, 2014",18.88,14.40,2.80,0.66,25.92,2.32,11.23,6.18,0.57,1.13,1.13,7.60,7.52,Yes / Yes,3.73,4.89,0.65,2.37%,1.08%,5.14%,-17.07% -4.59%,0.85% 4.43%,26.75%,-2.83%,52.59%,-4.85%,Jul 30 BMO,66.22% -0.31%,1.77%,0.35%,97.16%,-2.94%,4.98%,150.86%,16.43%,17.71%,6.61%,3.58%,14.94%,33.39%,39.29%,"

",45.97M,45.09M,3.18%,3.55,1.43M,73.07 -3.55%,33.60 109.73%,7.98%,4.56%,3.39,70.96,0.94,1.75,403.19K,"705,150",10.02%,27.66%,58.49%,15.09%,19.19%,11.34%,-32.41%,-17.20%,235.94%,2.71,64.40,65.83,70.48,7.06%,TNET
Array Digital Infrastructure Inc,Communication Services,Telecom Services,USA,Mid,NYSE,-,3.03B,3.98B,450.36M,1.08B,21.50,2.93,-,-,"Jun 11, 2026",- -,0.00%,60,"May 04, 1988",6.74,32.22,1.04,2.81,1.63,11.93,31.63,15.05,3.70,1.03,1.03,0.65,0.63,Yes / Yes,5.19,1.09,0.41,411.22%,-62.05%,30.95%,112.20% 4.83%,-66.06% -47.37%,1258.44%,-71.02%,906.94%,-94.16%,Aug 07 BMO,125.73% -4.27%,82.44%,0.00%,22.48%,1.84%,4.80%,10.68%,14.82%,36.75%,3.86%,41.88%,0.90%,-6.17%,-3.79%,"

",53.44M,15.18M,13.40%,5.18,2.03M,46.04 -23.98%,28.86 21.26%,2.34%,2.31%,0.95,44.94,0.26,0.60,392.47K,"235,177",1.16%,-3.42%,-9.92%,-8.05%,-0.43%,4.16%,337.47%,134.41%,94.11%,2.14,46.34,34.84,35.00,0.46%,AD
MGE Energy Inc,Utilities,Utilities - Regulated Electric,USA,Mid,NASD,RUT,3.02B,3.95B,142.78M,767.39M,36.72,0.27,1.95 (2.44%),1.90 (2.38%),"Jun 01, 2026",5.18% 4.99%,49.79%,726,"Mar 17, 1980",20.50,19.32,3.39,3.94,2.18,298.10,-,13.84,5.15,0.83,1.15,0.70,0.65,Yes / Yes,3.90,4.14,0.77,5.73%,5.25%,5.70%,6.60% 7.44%,1.34% 6.66%,10.48%,8.91%,16.31%,10.84%,May 05 BMO,16.81% -,0.33%,0.30%,58.10%,-0.11%,4.74%,10.95%,6.40%,25.42%,22.26%,18.61%,-1.75%,1.39%,0.57%,"

",37.75M,37.62M,4.14%,4.94,1.56M,88.01 -9.10%,72.16 10.86%,2.46%,2.15%,1.84,47.17,0.71,0.49,315.37K,"153,164",-1.97%,-5.02%,-0.74%,0.15%,2.01%,-4.72%,1.43%,0.70%,42.93%,3.25,78.00,79.53,80.00,0.59%,MGEE
Eaton Vance Tax-Managed Global Diversified Equity Income Fund,Financial,Closed-End Fund - Foreign,USA,Mid,NYSE,-,3.01B,-,-,-,-,-,-,0.79 (8.04%),"Jul 15, 2026",0.17% 1.59%,56.66%,-,"Feb 23, 2007",4.38,-,-,-,-,-,-,-,-,-,-,-,-,No / Yes,2.25,-,-,-,-,-,- -,- -,-,-,-,-,-,- -,-,-,21.91%,-,-,-,-,-,-,-,1.69%,2.65%,5.12%,"

",305.94M,305.92M,0.21%,1.45,0.63M,9.87 -0.20%,8.24 19.47%,1.34%,1.12%,0.12,61.57,1.02,1.09,434.26K,"471,468",3.03%,0.61%,4.34%,1.65%,3.36%,15.20%,24.53%,-1.99%,13.94%,-,-,9.78,9.85,0.72%,EXG
DHT Holdings Inc,Energy,Oil & Gas Midstream,Bermuda,Mid,NYSE,RUT,2.98B,3.36B,331.50M,565.32M,7.65,0.78,3.37 (18.18%),1.47 (7.93%),"May 21, 2026",83.38% -11.33%,56.33%,737,"Oct 13, 2005",9.00,9.69,1.35,5.28,2.42,23.64,-,9.52,5.95,1.62,1.83,0.41,0.33,Yes / Yes,2.06,1.91,1.15,154.51%,-42.63%,7.15%,52.08% -5.14%,3.35% -6.37%,85.89%,4.66%,271.36%,57.65%,Aug 05 AMC,65.40% 3.32%,11.41%,0.00%,80.46%,11.63%,20.44%,28.96%,20.29%,47.40%,43.98%,58.64%,2.69%,4.98%,16.51%,"

",161.04M,142.67M,6.71%,3.00,9.57M,20.55 -9.83%,10.69 73.26%,3.17%,3.68%,0.68,55.96,-0.13,0.81,3.19M,"2,577,982",1.31%,7.86%,-1.80%,29.31%,51.76%,65.59%,86.79%,223.95%,290.93%,1.67,20.71,18.57,18.53,-0.22%,DHT
Crane NXT Co,Industrials,Specialty Industrial Machinery,USA,Mid,NYSE,RUT,3.09B,4.40B,129.80M,1.71B,21.54,4.03,0.71 (1.32%),0.70 (1.30%),"May 29, 2026",-28.75% -16.94%,27.18%,4800,"Jan 03, 1950",23.98,11.33,1.57,1.80,2.49,13.31,14.96,11.00,2.57,0.99,1.33,1.23,1.02,Yes / Yes,2.24,4.73,1.04,4.28%,11.80%,7.20%,-11.54% -4.06%,7.33% -9.71%,-23.03%,14.01%,-70.57%,17.38%,Aug 05 AMC,5.17% 2.39%,13.77%,0.35%,97.33%,-1.16%,4.28%,11.07%,5.20%,41.98%,16.64%,7.57%,3.92%,15.69%,8.29%,"

",57.54M,49.62M,16.57%,8.48,8.22M,69.00 -22.25%,35.71 50.26%,3.80%,3.44%,1.87,63.58,1.10,0.49,969.64K,"475,851",-1.05%,2.19%,20.29%,6.20%,13.98%,-6.03%,-7.53%,57.41%,144.84%,1.43,66.83,51.95,53.65,3.27%,CXT
Kyndryl Holdings Inc,Technology,Information Technology Services,USA,Mid,NYSE,-,3.07B,5.52B,198.00M,15.09B,5.28,11.91,-,-,-,- -,0.00%,72000,"Oct 22, 2021",16.53,5.43,0.23,0.20,2.64,1.17,9.03,1.62,0.37,0.69,0.69,4.22,2.46,Yes / Yes,0.84,2.56,-0.15,23.70%,41.93%,23.70%,- -,-3.94% -4.85%,-20.13%,0.23%,-73.48%,-0.82%,Aug 05 BMO,-61.59% 0.85%,2.56%,0.00%,81.34%,-9.62%,1.72%,16.54%,4.86%,21.82%,4.23%,1.31%,11.77%,15.92%,-22.07%,"

",222.70M,214.87M,15.07%,7.30,32.38M,37.05 -62.43%,10.10 37.82%,4.56%,4.75%,0.66,66.70,1.72,1.00,4.44M,"4,420,989",9.09%,13.63%,-3.06%,-39.48%,-47.59%,-61.74%,13.91%,-,-,3.33,13.60,13.55,13.92,2.73%,KD
Celldex Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.96B,2.51B,-283.65M,0.87M,6.85,5.69,-,-,-,- -,-,198,"May 15, 1986",-,-,-,3400.42,5.50,6.62,-,-,2889.10,8.92,8.92,0.00,0.00,Yes / Yes,-4.27,-4.35,-1.06,-11.60%,-0.02%,6.17%,-17.59% -14.07%,-13.13% -26.93%,-58.13%,-88.54%,-45.87%,-97.84%,May 07 AMC,-2.59% -98.11%,2.83%,0.00%,91.86%,-0.14%,-45.36%,-48.94%,-62.11%,-288.80%,-35688.45%,-32753.58%,1.55%,10.05%,26.88%,"

",78.49M,76.27M,10.05%,7.78,7.66M,40.30 -6.48%,19.72 91.10%,4.19%,4.43%,1.59,58.59,0.87,1.66,984.88K,"1,635,247",5.72%,-1.77%,16.65%,53.21%,38.77%,69.85%,11.54%,-16.04%,-46.08%,1.19,57.07,38.06,37.69,-0.97%,CLDX
Privia Health Group Inc,Healthcare,Health Information Services,USA,Mid,NASD,RUT,3.00B,2.64B,21.76M,2.25B,5.99,3.33,-,-,-,- -,0.00%,1226,"Apr 29, 2021",141.78,58.58,1.19,1.33,3.97,7.15,21.92,55.31,1.18,1.61,1.61,0.01,0.01,Yes / Yes,0.17,0.41,0.07,35.83%,66.11%,49.15%,- -9.67%,16.10% 21.04%,35.79%,24.72%,-29.09%,25.78%,Aug 06 BMO,-73.30% 7.64%,6.69%,-9.28%,92.29%,-1.29%,1.67%,3.08%,2.86%,9.47%,1.62%,0.97%,-8.71%,-2.57%,0.63%,"

",125.69M,117.58M,3.14%,3.25,3.69M,28.82 -17.45%,18.77 26.74%,3.14%,3.28%,0.84,36.17,0.85,0.57,1.14M,"642,941",-3.57%,-13.05%,-4.27%,2.45%,0.34%,26.14%,-10.09%,-39.11%,-,1.25,31.89,23.67,23.79,0.51%,PRVA
DigitalBridge Group Inc,Financial,Asset Management,USA,Mid,NYSE,RUT,2.97B,3.99B,87.47M,486.19M,7.20,2.22,-,0.04 (0.25%),"Jun 30, 2026",25.99% -38.10%,8.64%,316,"Jun 27, 2014",32.57,-,-,6.12,2.20,7.12,17.71,11.01,8.21,-,-,0.16,0.16,Yes / Yes,0.49,-,-,-,-,-,- -,-12.21% 2.46%,52.29%,-15.90%,635.19%,157.37%,Apr 28 AMC,-25.00% -29.87%,2.84%,0.00%,98.92%,0.37%,4.48%,7.46%,6.00%,94.33%,68.91%,17.99%,0.16%,0.49%,8.35%,"

",182.37M,177.20M,10.23%,6.35,18.13M,15.92 -0.57%,8.94 77.07%,0.27%,0.31%,0.05,54.19,1.47,1.17,2.86M,"3,334,765",-0.25%,0.32%,1.80%,2.86%,3.19%,51.92%,-0.19%,-41.46%,-64.39%,3.00,16.00,15.87,15.83,-0.25%,DBRG
Astronics Corp,Industrials,Aerospace & Defense,USA,Mid,NASD,RUT,3.05B,3.42B,45.37M,886.81M,4.51,0.28,-,-,-,- -,0.00%,2700,"Nov 01, 1982",60.79,23.89,-,3.44,15.76,256.84,126.87,29.68,3.85,1.63,2.97,2.34,2.31,Yes / Yes,1.17,2.98,0.59,55.95%,19.03%,-,- -,17.25% 11.40%,1414.24%,8.64%,201.26%,11.99%,Aug 11 AMC,5.37% 2.26%,27.05%,0.00%,76.62%,-7.53%,6.44%,21.18%,8.48%,30.72%,10.48%,5.12%,1.91%,-1.50%,24.49%,"

",32.03M,31.32M,9.63%,4.05,3.02M,88.72 -19.84%,21.76 226.85%,4.50%,4.30%,3.51,50.89,1.15,0.60,745.05K,"448,608",1.25%,0.41%,25.17%,17.67%,64.33%,160.16%,321.83%,439.21%,208.55%,1.00,90.04,69.49,71.12,2.35%,ATRO
H.B. Fuller Company,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,RUT,3.07B,5.02B,185.74M,3.51B,38.72,2.12,0.81 (1.41%),0.96 (1.68%),"Jul 30, 2026",7.92% 7.43%,33.79%,7100,"Nov 01, 1982",16.94,10.71,0.86,0.87,1.47,26.87,21.78,8.64,1.43,1.12,1.80,1.00,1.00,Yes / Yes,3.37,5.32,1.47,14.83%,9.35%,12.50%,-5.59% 3.11%,-2.51% 4.48%,81.10%,-0.57%,61.76%,5.81%,Jun 24 AMC,0.91% 2.75%,0.37%,2.67%,106.33%,3.53%,3.55%,9.39%,4.47%,32.39%,11.35%,5.29%,1.46%,-4.05%,-5.15%,"

",53.79M,53.59M,4.45%,3.15,2.38M,68.63 -16.93%,48.71 17.04%,2.75%,2.70%,1.81,48.87,0.98,0.76,756.46K,"574,308",0.85%,-1.81%,-4.90%,-5.14%,-4.12%,2.54%,-20.94%,-11.94%,23.64%,1.78,73.29,55.30,57.01,3.09%,FUL
Agilysys Inc,Technology,Software - Application,USA,Mid,NASD,RUT,3.09B,2.99B,42.89M,330.31M,12.00,4.39,-,-,"Jul 16, 2009",- -,0.00%,2413,"Mar 17, 1980",72.66,34.26,0.95,9.37,9.14,25.01,38.46,60.08,9.05,1.67,1.74,0.05,0.04,Yes / Yes,1.51,3.20,0.55,37.22%,30.33%,36.11%,40.60% -,17.26% 18.41%,203.15%,14.38%,83.00%,14.35%,Jul 27 AMC,21.74% 1.98%,8.61%,-0.08%,100.02%,-4.58%,9.54%,13.80%,12.20%,60.20%,12.00%,12.99%,3.37%,12.76%,14.39%,"

",28.20M,25.78M,6.48%,4.22,1.67M,145.25 -24.49%,61.50 78.34%,6.28%,4.86%,5.59,57.42,0.37,0.59,395.81K,"232,688",6.24%,-1.02%,61.65%,26.43%,-7.71%,-4.62%,49.94%,96.81%,926.97%,1.25,133.67,105.16,109.68,4.30%,AGYS
WisdomTree Inc,Financial,Asset Management,USA,Mid,NYSE,RUT,3.21B,3.99B,80.16M,609.68M,2.76,1.93,-,0.12 (0.57%),"Aug 12, 2026",0.00% 0.00%,16.05%,360,"Mar 04, 1993",40.55,16.18,0.88,5.27,7.61,10.89,16.31,15.86,6.55,4.57,3.00,2.58,2.53,Yes / Yes,0.52,1.30,0.30,36.71%,10.33%,18.38%,33.56% -,17.89% 14.59%,38.12%,37.14%,65.68%,57.31%,Jul 31 BMO,17.29% 3.83%,12.83%,-0.88%,106.35%,1.36%,5.91%,18.56%,5.43%,78.39%,39.75%,13.15%,7.22%,12.07%,34.35%,"

",151.70M,133.32M,11.47%,5.16,15.30M,21.23 -1.12%,10.69 96.35%,5.85%,4.25%,0.88,62.84,1.17,1.98,2.97M,"5,863,184",6.49%,16.35%,26.29%,29.57%,72.19%,69.96%,222.43%,225.43%,115.50%,1.71,21.33,19.37,20.99,8.36%,WT
National Beverage Corp,Consumer Defensive,Beverages - Non-Alcoholic,USA,Mid,NASD,RUT,2.95B,2.66B,183.65M,1.18B,6.79,3.73,3.25 (10.31%),-,"Jul 13, 2026",- -,0.00%,1677,"Sep 13, 1991",16.08,15.36,4.30,2.50,4.64,8.44,18.91,10.14,2.25,3.68,4.39,0.09,0.07,Yes / Yes,1.96,2.05,0.60,-0.68%,5.48%,3.57%,8.88% 1.06%,0.22% 1.94%,-1.71%,-1.73%,-9.86%,-5.26%,Jul 01 AMC,-8.59% 0.79%,74.66%,0.00%,25.89%,0.04%,23.95%,34.02%,27.00%,37.86%,20.31%,15.56%,1.54%,0.16%,1.28%,"

",93.61M,23.72M,15.81%,7.55,3.75M,42.91 -26.52%,27.80 13.44%,3.32%,3.51%,1.15,52.19,0.78,0.84,496.89K,"416,755",0.90%,4.66%,2.26%,2.35%,9.38%,-24.69%,-30.63%,-12.79%,70.25%,4.00,33.00,31.64,31.53,-0.35%,FIZZ
FS KKR Capital Corp,Financial,Asset Management,USA,Mid,NYSE,-,3.11B,10.24B,-550.00M,894.00M,18.83,0.47,1.72 (15.53%),2.14 (19.33%),"Jun 17, 2026",1.72% 1.81%,7124.68%,-,"Apr 16, 2014",-,7.17,-,3.47,0.59,23.35,17.95,-,11.46,1.85,1.85,1.38,1.38,Yes / Yes,-1.96,1.55,0.42,-29.48%,-6.22%,-17.00%,-50.52% -,-13.25% 51.03%,-203.38%,-38.13%,-467.47%,-72.51%,Aug 06 BMO,-7.18% -4.04%,5.53%,0.04%,37.39%,-,-3.97%,-9.31%,-4.38%,62.30%,-2.13%,-61.52%,2.86%,3.65%,-11.06%,"

",280.07M,264.57M,5.67%,4.97,15.01M,20.55 -46.03%,9.72 14.09%,3.35%,2.61%,0.31,57.89,0.90,1.29,3.02M,"3,889,938",2.21%,6.33%,-3.98%,-19.34%,-24.90%,-45.34%,-42.48%,-43.78%,-68.49%,2.82,11.50,10.57,11.09,4.92%,FSK
Netscout Systems Inc,Technology,Software - Infrastructure,USA,Mid,NASD,RUT,2.98B,2.35B,95.53M,859.48M,23.08,9.19,-,-,-,- -,0.00%,2073,"Aug 12, 1999",31.59,14.42,-,3.46,1.77,4.46,10.43,13.22,2.73,1.80,1.83,0.02,0.02,Yes / Yes,1.30,2.84,0.38,9.54%,4.54%,-,16.83% 37.80%,-2.05% 0.67%,125.77%,4.47%,-3.04%,-0.95%,Aug 06 BMO,13.86% 2.20%,4.77%,-0.89%,93.44%,-1.75%,4.21%,5.95%,5.69%,73.41%,12.95%,11.11%,-1.10%,-0.94%,25.46%,"

",71.46M,69.24M,3.96%,4.29,2.74M,45.28 -9.58%,20.39 100.78%,2.55%,3.31%,1.31,50.29,0.69,0.93,638.62K,"595,999",2.40%,0.02%,20.48%,47.21%,51.29%,97.11%,46.06%,45.07%,45.90%,1.67,47.67,40.67,40.94,0.66%,NTCT
CoreCivic Inc,Industrials,Security & Protection Services,USA,Mid,NYSE,RUT,3.00B,4.17B,129.31M,2.34B,14.11,2.27,-,-,"Mar 31, 2020",- -,0.00%,13651,"Jul 15, 1997",24.51,15.35,-,1.28,2.15,13.36,114.76,11.13,1.78,2.44,2.44,1.00,0.99,Yes / Yes,1.24,1.97,0.34,49.07%,22.57%,-,1.72% 19.27%,6.21% 3.02%,62.08%,19.89%,66.39%,25.81%,Aug 05 AMC,37.33% 1.70%,3.49%,-2.13%,85.36%,-4.12%,4.06%,9.01%,4.66%,17.97%,10.39%,5.53%,-2.10%,8.00%,42.57%,"

",98.89M,95.43M,2.26%,1.71,2.16M,32.69 -7.31%,15.73 92.56%,3.25%,4.02%,1.10,52.25,0.58,0.56,1.26M,"708,930",-2.92%,-2.35%,47.23%,63.52%,58.56%,54.51%,219.62%,201.79%,-2.35%,1.00,35.40,29.90,30.30,1.34%,CXW
Disc Medicine Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.93B,2.27B,-245.89M,0.00M,16.80,18.69,-,-,-,- -,-,155,"Aug 12, 2020",-,-,-,-,4.54,4.08,-,-,-,24.14,24.14,0.09,0.09,Yes / Yes,-6.58,-7.04,-1.67,-9.94%,-6.51%,2.77%,48.90% 25.96%,- -,-47.00%,-,2.44%,-,Jul 30 BMO,10.07% -,28.10%,-1.51%,90.56%,7.32%,-35.12%,-39.08%,-34.89%,-,-,-,0.30%,5.02%,2.04%,"

",38.35M,27.61M,26.41%,12.88,7.29M,99.50 -23.31%,40.00 90.77%,5.34%,4.75%,3.42,53.64,1.00,0.52,566.12K,"294,007",2.28%,0.07%,14.05%,-1.31%,-3.90%,29.40%,52.47%,96.17%,-,1.00,101.00,77.00,76.31,-0.90%,IRON
Cbiz Inc,Industrials,Specialty Business Services,USA,Mid,NYSE,RUT,2.95B,4.36B,130.94M,2.77B,34.61,1.31,-,-,-,- -,0.00%,9500,"Apr 27, 1995",25.83,12.29,-,1.07,1.59,41.89,12.29,11.53,1.57,1.63,1.57,0.79,0.74,Yes / Yes,2.13,4.48,1.28,13.48%,9.36%,-,-3.17% 5.24%,25.00% 23.40%,22.34%,14.32%,-53.27%,-0.19%,Jul 29 BMO,26.07% -2.26%,10.96%,0.23%,92.92%,-3.01%,2.87%,6.97%,4.02%,17.16%,10.20%,4.73%,26.15%,48.18%,39.94%,"

",53.97M,47.77M,7.84%,3.46,3.74M,67.24 -18.10%,24.29 126.72%,1.27%,4.03%,2.08,84.21,0.93,2.02,1.08M,"2,181,475",23.86%,56.81%,71.24%,39.95%,9.16%,-10.82%,0.60%,68.82%,400.18%,1.67,55.00,55.08,55.07,-0.02%,CBZ
Banc of California Inc,Financial,Banks - Regional,USA,Mid,NYSE,RUT,2.97B,-,-62.26M,1.55B,18.38,-,0.45 (2.33%),0.44 (2.29%),"Jun 15, 2026",18.56% 10.76%,34.19%,1904,"Aug 23, 2002",-,9.12,0.30,1.92,1.05,-,10.37,-,-,-,0.13,0.89,0.89,Yes / Yes,-0.43,2.11,0.44,-105.98%,3115.86%,30.05%,-38.93% -,3.69% 42.45%,-161.72%,-12.95%,-1485.65%,-60.36%,Jul 29 BMO,-505.44% -3.26%,3.31%,-86.33%,94.53%,4.06%,-0.06%,-0.66%,-0.35%,-,-3.06%,-4.02%,-6.30%,-4.14%,1.46%,"

",154.20M,149.10M,6.38%,3.04,9.52M,21.93 -12.27%,13.96 37.82%,4.64%,2.93%,0.68,40.66,0.75,0.95,3.13M,"2,981,461",-7.46%,-5.22%,3.55%,-3.70%,-0.26%,35.88%,39.42%,11.54%,-11.58%,1.45,22.27,19.15,19.24,0.47%,BANC
Tootsie Roll Industries Inc,Consumer Defensive,Confectioners,USA,Mid,NYSE,-,2.98B,2.82B,99.66M,735.61M,12.65,2.25,-,0.35 (0.89%),"Jun 18, 2026",3.03% 3.13%,26.04%,2100,"Jan 01, 1919",29.69,-,-,4.05,3.12,17.51,30.12,23.03,3.84,2.54,3.57,0.01,0.01,Yes / Yes,1.33,-,-,-,-,-,10.77% 12.40%,2.16% 9.23%,12.62%,2.38%,-2.08%,2.08%,-,- -,76.91%,0.00%,17.89%,-8.88%,8.34%,10.90%,10.37%,35.25%,14.01%,13.55%,1.84%,2.54%,1.07%,"

",42.96M,17.36M,13.26%,10.03,2.30M,45.06 -12.52%,33.43 17.91%,2.51%,3.09%,1.18,54.37,0.39,0.61,229.53K,"140,638",2.18%,-3.33%,-7.25%,7.19%,10.85%,8.13%,25.40%,31.62%,44.39%,-,-,39.02,39.42,1.03%,TR
Academy Sports and Outdoors Inc,Consumer Cyclical,Specialty Retail,USA,Mid,NASD,RUT,3.01B,4.62B,383.39M,6.14B,33.40,5.45,0.44 (0.90%),0.56 (1.15%),"Jun 18, 2026",20.12% -,9.39%,23000,"Oct 02, 2020",8.54,6.96,0.81,0.49,1.45,8.92,12.70,7.21,0.75,0.36,1.68,0.92,0.85,Yes / Yes,5.68,6.98,2.10,11.98%,7.81%,8.63%,-9.56% 10.32%,-1.81% 1.25%,4.71%,3.77%,18.22%,6.70%,Jun 09 BMO,1.96% 0.29%,1.54%,-0.54%,116.89%,-2.72%,7.18%,18.85%,9.79%,34.60%,8.42%,6.24%,2.11%,-1.69%,-7.61%,"

",63.51M,61.06M,12.69%,5.12,7.75M,62.44 -22.24%,41.29 17.61%,4.12%,3.83%,1.99,50.60,1.06,0.58,1.51M,"879,777",-2.69%,1.51%,-9.79%,-11.73%,-2.80%,-1.44%,-17.41%,32.50%,-,2.15,59.67,47.45,48.56,2.34%,ASO
