Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Cae Inc,Industrials,Aerospace & Defense,Canada,Mid,-,31.38,0.83,0.20%,321.68M,2.80%,8.40B,28.81,0.91,0.00%,321.16M,0.23%,10.49B,3.36,0.30,76.74%,0.94%,-20.61%,267.78M,2.42,0.51%,7.74%,3.55,-8.90%,3.48B,2.23,4.02%,3.40%,3.01M,-14.17%,11.72,24.84,8.57%,7.63%,34.24 -23.74%,4.36%,1.05,18.87,35.95% 0.75%,4.49%,23.88 9.34%,15.94%,-,13.60,7.98% 4.45%,28.36%,1.98%,2.41%,-16.63%,-,3.02,249.97%,12.84%,0.71,120.71%,"Mar 12, 2020",0.69,4.54%,7.70%,45.09,1.80,- -,0.91,-35.81%,-1.48%,1.03,34.83,0.00%,0.63,2.65%,-4.97%,0.74,25.42,13000,0.58,Feb 12 AMC,-8.47%,847.67K,26.11,"Jul 29, 2002",Yes / Yes,13.99% 0.47%,"

","627,909",2.71%,CAE
Caci International Inc,Technology,Information Technology Services,USA,Large,-,21.43,24.24,1.06%,22.09M,-1.32%,11.48B,16.51,31.47,-2.18%,21.86M,-4.47%,16.94B,1.59,7.44,94.33%,4.66%,-16.62%,536.91M,1.25,6.56%,-3.29%,3.74,-9.25%,9.16B,2.68,11.52%,5.32%,1.02M,-2.49%,193.75,72.64,10.39%,13.45%,683.50 -23.99%,13.47%,7.15,19.91,12.95% 12.09%,5.45%,409.62 26.83%,65.82%,-,15.72,11.63% 8.57%,30.13%,4.06%,3.94%,103.85%,-,1.85,14.11%,9.32%,21.09,440.34%,-,1.47,9.58%,5.86%,41.49,1.67,- -,1.61,17.71%,-2.75%,0.53,696.46,0.00%,1.31,8.49%,-9.08%,1.44,503.03,25000,1.30,Apr 22 AMC,-5.72%,272.59K,519.54,"Mar 17, 1980",Yes / Yes,4.59% 0.09%,"

","392,573",3.28%,CACI
Credit Acceptance Corp,Financial,Credit Services,USA,Mid,-,13.83,36.50,45.71%,10.68M,-2.48%,5.43B,9.25,54.61,-1.08%,5.83M,19.23%,11.27B,0.37,10.73,78.34%,17.22%,11.89%,423.90M,2.34,16.75%,3.46%,4.77,2.17%,2.32B,3.54,18.30%,4.38%,1.00M,13.86%,142.66,10.63,25.18%,25.90%,549.75 -8.16%,3.59%,47.48,5.15,-2.56% 9.16%,7.44%,401.90 25.63%,3.15%,-,10.32,8.14% 6.78%,98.21%,2.69%,3.83%,27.89%,-,4.86,84.53%,45.97%,18.80,157.25%,-,0.22,7.16%,18.29%,55.63,2.50,- -,0.22,-10.39%,2.54%,1.36,518.75,0.00%,4.17,2.47%,5.76%,0.57,500.62,2314,2.74,May 05 AMC,5.84%,210.31K,504.91,"Jun 05, 1992",Yes / Yes,15.19% -0.93%,"

","119,196",0.86%,CACC
Corporacion America Airports SA,Industrials,Airports & Air Services,Luxembourg,Mid,-,16.02,1.56,80.57%,163.18M,-0.20%,4.07B,9.93,2.51,0.00%,31.70M,-1.34%,4.54B,0.53,0.49,15.31%,4.78%,-17.79%,252.90M,2.02,39.53%,0.21%,5.23,13.77%,2.01B,2.57,17.69%,5.86%,1.51M,-4.04%,9.72,5.70,18.74%,17.11%,30.50 -18.20%,28.28%,4.38,12.88,13.42% -,9.93%,17.36 43.72%,133.40%,0.24 (0.96%),6.21,12.48% 26.43%,34.49%,3.13%,3.40%,332.41%,-,2.25,-1.83%,23.88%,0.94,-,-,1.33,12.89%,12.55%,43.62,1.25,- -,1.35,182.86%,-3.15%,0.68,31.62,0.00%,0.70,18.84%,-4.25%,0.86,24.42,6300,0.61,Mar 17 BMO,5.75%,289.77K,24.95,"Feb 01, 2018",Yes / Yes,75.44% 12.64%,"

","248,660",2.17%,CAAP
Citigroup Inc,Financial,Banks - Diversified,USA,Mega,S&P 500,15.86,8.07,0.33%,1.71B,-0.41%,219.47B,10.28,12.44,-3.30%,1.71B,12.85%,-,0.38,2.63,82.00%,1.69%,11.09%,14.70B,1.26,54.72%,-1.61%,2.05,26.23%,173.86B,1.14,15.06%,0.59%,28.97M,9.68%,112.22,-,27.26%,7.49%,135.29 -5.40%,87.16%,-,9.85,-0.02% 8.24%,2.83%,66.72 91.82%,171.89%,2.50 (1.95%),-,18.52% 13.72%,-,1.78%,2.23%,79.65%,2.36 (1.84%),-,27.75%,12.82%,3.20,176.53%,"May 04, 2026",-,3.02%,8.45%,59.52,1.40,4.38% 2.61%,1.50,56.11%,0.94%,1.13,143.89,33.18%,3.55,7.44%,9.35%,0.85,127.61,226000,1.46,Apr 14 BMO,19.36%,14.16M,127.98,"Oct 29, 1986",Yes / Yes,15.35% 4.38%,"

","11,989,502",0.29%,C
Kanzhun Ltd ADR,Communication Services,Internet Content & Information,China,Mid,-,16.50,0.82,1.11%,400.28M,1.43%,5.44B,9.47,1.43,-3.17%,397.99M,0.97%,2.62B,0.79,0.26,82.60%,3.28%,-28.47%,380.84M,4.73,7.49%,1.02%,3.12,-39.18%,1.15B,2.20,15.25%,12.36%,13.06M,-33.66%,6.16,1.91,11.92%,15.53%,25.26 -46.48%,-11.63%,7.09,-,186.53% -,13.24%,12.85 5.21%,-26.06%,0.12 (0.91%),-,19.74% 32.49%,89.15%,2.99%,3.24%,-,0.17 (1.24%),2.27,68.86%,30.11%,0.49,-,"Oct 08, 2025",4.66,12.55%,33.11%,43.53,1.36,- -,4.66,47.13%,-0.68%,0.50,20.96,18.03%,0.01,15.57%,-5.60%,0.91,13.55,4884,0.00,Mar 18 BMO,-30.52%,4.19M,13.52,"Jun 11, 2021",Yes / Yes,-1.08% 1.80%,"

","3,831,218",-0.22%,BZ
Boyd Gaming Corp,Consumer Cyclical,Resorts & Casinos,USA,Mid,-,3.81,22.81,31.03%,75.30M,-2.47%,6.55B,11.06,7.86,-0.40%,51.93M,5.80%,8.49B,1.71,1.91,72.23%,6.33%,3.29%,1.84B,1.60,-3.05%,-2.01%,3.31,10.06%,4.10B,2.55,9.60%,27.35%,3.29M,2.01%,34.16,18.21,6.46%,87.98%,89.96 -3.35%,25.76%,4.77,16.86,56.67% -,35.28%,67.67 28.49%,25.29%,0.76 (0.87%),7.46,4.80% 13.44%,41.13%,3.72%,2.74%,31.44%,0.74 (0.85%),2.07,272.47%,19.73%,2.74,366.47%,"Mar 16, 2026",0.52,3.45%,44.84%,53.30,2.38,6.27% -,0.54,5.04%,0.76%,1.13,93.93,3.19%,0.88,0.58%,3.38%,0.83,86.29,16009,0.88,Apr 23 AMC,3.75%,992.51K,86.95,"Oct 15, 1993",Yes / Yes,-6.66% -0.51%,"

","824,884",0.76%,BYD
Byline Bancorp Inc,Financial,Banks - Regional,USA,Small,RUT,10.46,3.07,28.67%,45.44M,-2.75%,1.54B,9.67,3.32,-0.02%,34.13M,1.84%,-,-,0.78,51.40%,1.69%,0.97%,139.38M,2.42,7.60%,1.36%,3.28,17.68%,635.40M,1.14,2.97%,1.43%,0.58M,10.29%,28.17,-,-,11.56%,34.33 -6.35%,25.88%,-,11.28,7.21% 24.69%,7.22%,24.75 29.90%,66.15%,0.47 (1.48%),-,20.75% 15.99%,-,2.90%,2.04%,41.63%,0.42 (1.31%),-,13.80%,29.22%,0.75,-,"May 05, 2026",-,2.93%,21.94%,43.83,1.80,3.57% 27.23%,0.04,30.13%,-2.48%,0.76,37.20,13.86%,0.51,3.99%,0.63%,2.98,32.40,1018,0.51,Apr 23 AMC,8.85%,176.07K,32.15,"Jun 30, 2017",Yes / Yes,10.96% -1.52%,"

","525,063",-0.77%,BY
Blackstone Secured Lending Fund,Financial,Asset Management,USA,Mid,-,10.08,2.46,12.91%,231.97M,4.55%,5.76B,9.07,2.73,0.01%,202.30M,4.69%,13.55B,-,0.74,36.41%,5.62%,-4.39%,563.46M,4.55,-10.68%,-,4.06,-8.69%,1.27B,0.92,-5.22%,4.01%,11.37M,-5.81%,26.92,19.89,-6.77%,9.15%,32.81 -24.41%,-15.36%,1.25,9.90,0.31% 1.40%,3.93%,22.47 10.37%,-3.88%,2.86 (11.54%),14.14,12.58% 26.88%,78.57%,2.61%,2.58%,-,3.08 (12.42%),10.70,-29.07%,75.67%,0.62,-,"Mar 31, 2026",1.32,-3.84%,44.50%,58.77,2.00,10.87% -,1.32,-27.05%,3.50%,0.43,26.19,125.26%,1.29,-39.47%,3.44%,1.34,23.94,-,1.29,May 07 BMO,-7.27%,2.80M,24.80,"Oct 28, 2021",Yes / Yes,2.18% -0.30%,"

","3,749,586",3.59%,BXSL
BXP Inc,Real Estate,REIT - Office,USA,Large,S&P 500,33.62,1.74,0.75%,158.55M,2.56%,10.19B,31.21,1.87,-5.67%,157.48M,12.64%,28.53B,6.36,0.40,115.32%,7.11%,-10.08%,276.93M,2.93,-4.16%,3.26%,4.19,-21.10%,3.48B,1.80,12.32%,1.06%,11.19M,-13.37%,32.51,6.54,4.91%,5.24%,79.33 -26.31%,-8.27%,8.94,14.77,-31.40% -20.65%,1.41%,49.72 17.58%,10.13%,2.80 (4.79%),14.83,3.84% 4.72%,33.98%,2.71%,2.91%,-46.26%,3.08 (5.27%),8.19,1814.79%,29.04%,1.68,-54.40%,"Mar 31, 2026",0.90,2.19%,7.95%,60.51,2.13,-5.01% -3.04%,0.90,207.36%,4.78%,1.05,68.37,192.85%,3.37,2.16%,5.96%,0.71,57.60,826,2.80,Apr 28 AMC,-11.50%,2.67M,58.46,"Jun 18, 1997",Yes / Yes,131.80% 3.44%,"

","1,894,233",1.49%,BXP
Blackstone Mortgage Trust Inc,Real Estate,REIT - Mortgage,USA,Mid,RUT,31.26,0.61,6.76%,168.68M,-4.76%,3.20B,10.46,1.81,-0.06%,157.33M,-0.84%,18.51B,-,0.42,59.86%,5.33%,-2.26%,103.63M,2.09,211.75%,0.16%,5.51,4.69%,1.53B,0.94,13.58%,0.52%,8.39M,-0.73%,20.24,5.84,-,2.92%,20.67 -8.11%,-0.31%,3.25,9.83,-23.95% -7.97%,0.66%,17.67 7.50%,14.04%,1.88 (9.92%),14.76,4.86% 14.41%,79.34%,2.47%,2.12%,-35.98%,1.88 (9.90%),12.09,231.35%,69.31%,0.47,-24.30%,"Mar 31, 2026",0.18,-7.20%,6.77%,41.02,1.71,-8.82% -5.39%,0.18,-1671.43%,-3.17%,0.99,21.17,293.34%,4.64,2.92%,-1.61%,1.51,19.08,-,3.58,Apr 29 BMO,-1.04%,1.52M,18.99,"Dec 29, 1980",Yes / Yes,-45.01% 34.14%,"

","2,301,788",-0.47%,BXMT
Blackstone Inc,Financial,Asset Management,USA,Large,S&P 500,32.20,3.90,39.90%,751.54M,2.66%,153.31B,16.61,7.56,-12.91%,733.68M,9.21%,177.81B,1.09,1.36,42.41%,2.65%,-12.14%,3.05B,10.06,7.15%,-0.54%,2.13,-17.21%,15.23B,18.46,26.64%,6.53%,19.43M,-18.53%,6.80,56.56,15.29%,37.36%,190.09 -33.93%,-4.65%,2.22,87.86,17.94% 20.88%,13.55%,101.73 23.44%,44.24%,5.20 (4.14%),23.06,0.09% 16.10%,99.24%,3.47%,3.66%,47.27%,4.74 (3.77%),11.67,17.98%,50.15%,4.79,374.92%,"May 04, 2026",0.78,20.63%,20.05%,57.07,2.04,-1.72% 19.68%,0.76,4.16%,2.87%,1.62,142.40,121.20%,1.69,41.84%,8.03%,1.00,119.83,5285,1.69,Apr 23 BMO,-15.16%,9.13M,125.58,"Jun 22, 2007",Yes / Yes,1.67% 0.73%,"

","9,133,157",4.80%,BX
BWX Technologies Inc,Industrials,Aerospace & Defense,USA,Large,-,60.43,3.58,0.37%,91.43M,-4.04%,19.82B,41.74,5.18,-6.44%,91.27M,5.82%,21.38B,3.26,0.92,95.82%,3.50%,2.95%,328.94M,6.20,14.95%,-0.83%,3.24,4.22%,3.20B,16.05,12.47%,9.21%,3.20M,25.20%,13.48,39.42,12.81%,28.44%,241.82 -10.52%,98.30%,5.49,67.13,11.30% 4.23%,10.02%,102.42 111.28%,235.07%,1.08 (0.50%),49.45,12.72% 8.54%,22.87%,4.02%,3.88%,223.36%,1.02 (0.47%),6.69,16.68%,10.11%,9.56,548.07%,"Mar 11, 2026",2.25,18.29%,10.28%,48.47,2.06,4.35% 5.64%,2.32,30.69%,-3.58%,0.76,235.50,27.92%,1.67,18.69%,1.97%,1.26,208.08,10400,1.66,May 04 AMC,13.89%,988.11K,216.39,"Jul 12, 2010",Yes / Yes,21.24% 5.77%,"

","1,240,113",3.99%,BWXT
BW LPG Limited,Industrials,Marine Shipping,Singapore,Mid,-,12.50,1.60,42.77%,143.40M,8.19%,3.02B,-,-,0.00%,86.61M,14.80%,3.85B,-,-,29.09%,0.50%,28.65%,242.32M,0.84,-,-2.45%,1.08,54.57%,3.58B,1.56,-,7.49%,0.43M,52.21%,12.76,11.82,-,13.33%,20.37 -2.11%,101.82%,1.69,8.45,-1.59% -1.93%,9.20%,9.83 102.83%,151.13%,-,6.97,31.98% 34.57%,14.39%,2.59%,2.68%,165.51%,1.46 (7.30%),1.07,-39.92%,8.26%,0.60,214.02%,"Mar 13, 2026",1.24,0.52%,6.76%,72.56,-,1.72% 12.12%,1.53,210.54%,8.80%,0.83,-,87.56%,0.54,-13.20%,14.85%,0.87,19.58,1444,0.44,Mar 03 BMO,34.47%,399.24K,19.94,"Jan 28, 2014",No / Yes,- -,"

","346,179",1.84%,BWLP
Baldwin Insurance Group Inc,Financial,Insurance Brokers,USA,Mid,RUT,-,-0.49,2.27%,97.97M,-10.13%,3.27B,9.01,2.52,-9.18%,95.74M,3.56%,5.17B,0.38,0.63,82.70%,13.56%,-0.48%,-33.81M,2.18,20.00%,0.53%,7.34,-2.70%,1.50B,2.72,25.82%,-0.91%,12.98M,-5.45%,8.36,9.44,23.50%,-5.71%,45.16 -49.69%,-45.41%,2.41,-,12.19% 2.93%,-1.45%,15.88 43.07%,-9.81%,-,22.06,15.34% 44.25%,21.25%,3.80%,4.74%,-21.71%,-,3.44,-30.08%,7.08%,1.09,-,-,1.16,8.34%,-2.25%,46.70,1.91,- -,1.16,-20.34%,-3.49%,1.26,29.33,-,2.93,5.27%,4.23%,0.63,23.29,5020,2.88,May 04 AMC,-13.56%,1.77M,22.72,"Oct 24, 2019",Yes / Yes,7.53% -1.39%,"

","1,110,578",-2.45%,BWIN
BorgWarner Inc,Consumer Cyclical,Auto Parts,USA,Large,-,47.05,1.21,0.77%,207.06M,1.48%,11.74B,9.79,5.82,-6.28%,204.47M,4.99%,13.66B,1.08,1.17,106.93%,3.14%,16.43%,277.00M,0.82,5.08%,0.31%,2.19,30.82%,14.32B,2.17,12.75%,2.00%,6.43M,26.43%,26.28,5.08,9.09%,5.05%,70.08 -18.71%,100.74%,11.22,9.96,-31.52% -11.34%,2.93%,28.07 102.99%,34.57%,0.65 (1.14%),6.53,4.25% 7.09%,18.71%,3.26%,2.56%,33.32%,0.62 (1.09%),0.95,-14.51%,9.59%,1.77,80.31%,"Mar 02, 2026",1.70,1.65%,1.93%,59.13,2.00,-6.27% -3.81%,2.07,31.68%,4.44%,0.99,68.07,43.75%,0.75,3.96%,4.41%,0.96,54.21,37500,0.74,May 06 BMO,21.62%,2.93M,56.97,"Aug 13, 1993",Yes / Yes,13.51% 1.17%,"

","2,804,541",5.09%,BWA
Babcock & Wilcox Enterprises Inc,Industrials,Specialty Industrial Machinery,USA,Mid,-,-,-0.87,4.08%,130.45M,0.00%,2.13B,31.60,0.50,-17.08%,130.21M,6.60%,2.31B,-,-0.04,70.15%,6.50%,50.72%,-89.92M,3.35,140.19%,21.59%,2.11,395.57%,635.26M,-,173.98%,-2.85%,8.46M,147.00%,-1.01,11.74,-,-,18.80 -16.70%,3372.28%,1.33,-,-25.82% -27.93%,-112.17%,0.39 3959.10%,151.77%,-,49.83,-11.50% 0.74%,25.46%,7.66%,8.51%,73.61%,-,3.64,38.81%,5.71%,1.43,-93.15%,-,1.06,-11.44%,-14.15%,50.68,1.00,- -,1.22,90.14%,-5.80%,1.06,20.33,-,-,142.92%,11.11%,0.56,14.78,1650,-,May 11 AMC,122.53%,4.02M,15.66,"Jun 16, 2015",Yes / Yes,34.38% 3.48%,"

","2,260,876",5.95%,BW
Compania de Minas Buenaventura SA ADR,Basic Materials,Other Precious Metals & Mining,Peru,Mid,-,10.53,3.10,0.00%,253.72M,1.97%,8.27B,8.18,3.98,-,253.72M,-9.57%,8.65B,1.07,0.76,45.98%,1.63%,-15.42%,786.23M,4.75,31.49%,0.76%,2.53,47.40%,1.74B,2.04,-1.63%,14.37%,4.15M,17.10%,15.99,15.61,7.63%,21.34%,44.67 -27.04%,130.16%,2.09,78.77,9.33% -,16.51%,13.46 142.12%,360.96%,1.01 (3.10%),11.25,29.01% 20.69%,42.97%,5.40%,4.77%,235.29%,1.14 (3.48%),4.97,94.65%,35.73%,1.85,221.08%,"Apr 21, 2026",1.87,50.77%,45.15%,44.17,2.67,149.71% -,2.01,1046.64%,-6.27%,0.28,40.53,35.13%,0.17,109.07%,-9.23%,1.97,30.02,-,0.17,Apr 30 BMO,17.08%,1.64M,32.59,"May 15, 1996",Yes / Yes,28.44% -6.22%,"

","3,233,203",8.56%,BVN
BrightView Holdings Inc,Industrials,Specialty Business Services,USA,Small,RUT,-,-0.01,26.81%,94.50M,-4.88%,1.12B,14.20,0.84,-0.08%,68.94M,0.93%,2.47B,2.29,0.10,75.30%,4.89%,-10.32%,0.10M,0.42,-3.07%,-4.75%,5.81,-8.32%,2.69B,0.90,13.73%,1.55%,3.37M,-6.08%,13.27,30.30,6.19%,2.90%,17.10 -30.43%,-13.27%,0.39,65.17,-2.39% -,0.00%,11.06 7.59%,115.19%,-,7.40,-1.24% 2.64%,21.64%,2.61%,2.55%,-33.63%,-,0.92,-99.88%,5.65%,0.34,-,-,1.26,-1.87%,0.00%,44.30,2.10,- -,1.26,-25.42%,-1.37%,1.21,16.46,0.00%,0.50,2.59%,-3.67%,1.07,11.80,18600,0.49,May 05 AMC,-10.14%,579.75K,11.90,"Jun 28, 2018",Yes / Yes,-154.35% 4.35%,"

","622,488",0.85%,BV
First Busey Corp,Financial,Banks - Regional,USA,Mid,RUT,11.68,2.24,4.51%,85.51M,-1.21%,2.24B,9.66,2.71,0.02%,81.65M,3.68%,-,-,0.63,62.81%,3.50%,6.16%,200.77M,2.00,91.21%,-2.13%,4.51,12.74%,1.12B,0.93,9.93%,1.15%,2.86M,10.13%,28.22,-,-,9.37%,27.65 -5.24%,26.02%,-,12.89,-13.63% -4.25%,6.96%,20.46 28.05%,44.11%,1.04 (3.97%),-,28.54% 18.00%,-,2.42%,2.00%,4.88%,1.02 (3.89%),-,107.09%,25.31%,0.61,28.18%,"Apr 24, 2026",-,62.02%,17.95%,51.29,2.00,2.82% 2.59%,0.08,218.80%,-0.78%,0.70,28.57,67.90%,0.26,42.22%,2.03%,0.87,25.77,1914,0.19,Apr 28 AMC,7.37%,633.68K,26.20,"Apr 04, 1994",Yes / Yes,-4.29% 0.01%,"

","554,250",1.67%,BUSE
Burlington Stores Inc,Consumer Cyclical,Apparel Retail,USA,Large,-,33.60,9.52,0.58%,62.72M,-2.92%,20.11B,23.74,13.48,-1.78%,62.46M,-1.65%,24.88B,1.29,1.75,109.32%,4.33%,9.40%,610.15M,1.74,17.40%,0.57%,3.48,16.60%,11.57B,11.11,17.62%,6.53%,2.70M,10.79%,28.82,16.31,18.38%,38.40%,351.85 -9.05%,42.20%,19.62,117.18,39.67% -,8.34%,217.23 47.31%,65.97%,-,19.58,9.93% 14.95%,40.31%,2.37%,2.69%,-1.94%,-,2.15,22.13%,7.37%,9.63,461.72%,-,0.65,8.76%,5.27%,44.57,1.74,- -,1.23,20.28%,-3.96%,1.50,370.50,0.00%,3.32,11.30%,0.15%,0.71,316.53,83309,3.05,Mar 05 BMO,10.48%,775.80K,320.01,"Oct 02, 2013",Yes / Yes,3.04% 1.80%,"

","551,761",1.10%,BURL
Burford Capital Limited,Financial,Asset Management,United Kingdom,Small,RUT,17.94,0.27,10.34%,218.90M,9.82%,1.08B,5.00,0.98,0.00%,196.42M,8.85%,3.24B,0.07,0.18,72.10%,5.38%,-49.07%,62.57M,2.77,203.57%,-2.34%,2.94,-55.72%,389.58M,0.44,15.76%,0.98%,10.57M,-44.84%,11.18,1.64,67.79%,2.57%,15.10 -67.42%,-63.77%,2.99,-,26.54% -18.06%,1.43%,3.59 37.05%,-63.06%,0.12 (2.54%),14.07,4.42% 12.98%,-,6.80%,6.20%,-61.77%,0.13 (2.56%),8.32,-57.13%,59.17%,0.36,16.04%,"May 22, 2026",2.98,-27.94%,16.06%,43.42,1.33,-2.63% 1.76%,2.98,-189.85%,5.94%,1.08,9.28,44.54%,0.87,-70.71%,-25.00%,0.95,4.85,172,0.78,Feb 26 BMO,-50.10%,3.59M,4.92,"Apr 01, 2015",Yes / Yes,-146.06% -77.19%,"

","3,397,313",1.44%,BUR
Webull Corp,Technology,Software - Application,USA,Mid,RUT,-,-1.19,47.23%,439.59M,-1.16%,3.63B,20.91,0.33,0.00%,280.65M,42.29%,1.52B,1.23,0.04,28.49%,7.10%,-6.95%,-487.52M,6.36,3.68%,-7.09%,1.58,-39.50%,571.00M,3.52,48.48%,0.83%,19.93M,-12.10%,1.94,1.66,17.02%,3.05%,18.85 -63.77%,-50.83%,4.12,-,-398.72% -444.21%,-44.72%,4.50 51.78%,-34.77%,-,-,13.71% -,77.45%,5.43%,5.90%,-,-,2.66,-127.12%,8.36%,0.38,-,-,1.33,170.11%,-85.38%,62.29,1.00,- -,1.33,102.53%,10.70%,0.54,11.00,-,0.08,49.83%,19.07%,0.62,6.76,1396,0.07,Mar 04 AMC,-29.93%,12.61M,6.83,"Aug 18, 2022",Yes / Yes,-45.40% 5.51%,"

","7,872,772",1.04%,BULL
Anheuser-Busch InBev SA/NV ADR,Consumer Defensive,Beverages - Brewers,Belgium,Large,-,22.23,3.40,0.00%,1.73B,4.61%,130.60B,15.88,4.76,-,1.73B,8.91%,202.14B,1.30,0.89,5.78%,0.31%,5.99%,6.86B,2.20,14.50%,13.12%,2.36,22.23%,59.47B,1.69,11.41%,3.19%,5.29M,17.97%,44.75,10.93,12.23%,8.29%,81.56 -7.37%,14.80%,6.91,11.66,5.23% -,4.30%,56.97 32.61%,16.28%,1.45 (1.91%),9.74,0.96% 4.75%,55.93%,1.36%,1.47%,6.47%,1.22 (1.62%),3.40,18.34%,25.36%,1.51,-39.16%,"May 08, 2026",0.57,-0.33%,11.53%,58.58,1.48,- -,0.72,-6.83%,2.15%,0.54,88.89,37.48%,0.84,2.61%,2.66%,1.04,72.81,136805,0.83,May 05 BMO,13.85%,2.24M,75.55,"Jul 01, 2009",Yes / Yes,7.36% -0.20%,"

","2,320,508",3.76%,BUD
Peabody Energy Corp,Energy,Thermal Coal,USA,Mid,RUT,-,-0.45,6.40%,121.60M,-2.56%,3.25B,7.13,3.74,-0.59%,114.03M,-19.09%,3.14B,-,0.20,100.52%,11.67%,-26.21%,-52.90M,0.84,777.03%,3.18%,3.96,-2.95%,3.86B,0.92,28.36%,-0.90%,13.31M,-10.24%,29.08,5.65,-,-1.47%,41.14 -35.20%,116.05%,4.72,-,- 53.10%,-1.34%,12.19 118.79%,10.99%,0.45 (1.69%),7.61,-10.92% 5.85%,2.65%,3.73%,4.40%,620.54%,0.30 (1.13%),0.81,-114.71%,-0.21%,1.50,-,"Feb 23, 2026",1.40,-7.14%,-1.37%,37.92,1.57,- -,1.85,-65.16%,-5.46%,0.38,37.79,-,0.12,-8.98%,-17.06%,0.97,27.44,5400,0.12,Feb 05 BMO,-4.86%,3.36M,26.66,"Apr 03, 2017",Yes / Yes,0.38% 0.72%,"

","3,264,813",-2.84%,BTU
BlackRock Municipal 2030 Target Term Trust,Financial,Closed-End Fund - Debt,USA,Small,-,16.66,1.38,-,63.93M,0.22%,1.47B,-,-,-,63.93M,1.28%,-,-,-,39.22%,0.11%,1.05%,-,17.76,-,-,0.66,1.82%,82.75M,0.93,-,-,0.07M,0.74%,24.80,-,-,-,23.24 -1.08%,8.24%,-,-,- -,-,21.05 9.22%,7.58%,-,-,- -,-,0.56%,0.73%,-11.56%,0.55 (2.40%),-,-,-,0.15,-1.36%,"May 15, 2026",-,-,-,56.75,-,-6.58% -5.80%,-,116.50%,0.25%,0.47,-,66.73%,-,0.60%,0.69%,0.63,22.84,-,-,-,1.83%,105.72K,22.99,"Aug 29, 2012",No / Yes,- -,"

","66,549",0.66%,BTT
BrightSpring Health Services Inc,Healthcare,Health Information Services,USA,Mid,RUT,54.70,0.88,23.18%,192.12M,1.63%,9.27B,24.24,1.98,-47.00%,148.40M,12.58%,11.90B,0.63,0.31,76.97%,7.16%,20.44%,190.67M,0.72,55.71%,0.96%,4.23,41.09%,12.91B,4.92,27.09%,1.69%,10.62M,28.09%,9.76,104.86,38.54%,6.04%,48.97 -2.04%,173.65%,0.46,23.48,- -20.78%,4.26%,17.12 180.20%,-,-,20.85,18.69% 18.27%,11.76%,3.74%,3.44%,-,-,0.92,893.58%,3.15%,1.70,-,-,1.12,14.59%,1.48%,61.16,1.00,- -,1.57,369.91%,3.40%,1.81,52.73,0.00%,1.44,16.31%,10.40%,3.08,48.15,500,1.39,May 01 BMO,40.09%,2.51M,47.97,"Jan 26, 2024",Yes / Yes,-4.71% 4.99%,"

","7,731,906",-0.37%,BTSG
British American Tobacco Plc ADR,Consumer Defensive,Tobacco,United Kingdom,Large,-,12.81,4.59,0.09%,2.17B,2.65%,127.61B,11.26,5.22,0.00%,2.17B,0.56%,169.90B,2.15,-,13.47%,0.37%,-2.36%,10.09B,3.78,1.24%,0.46%,1.61,12.09%,33.78B,1.98,7.29%,6.82%,8.00M,3.85%,29.66,24.69,5.23%,15.94%,63.22 -6.99%,35.02%,2.38,21.85,8.59% 5.20%,9.42%,40.12 46.56%,58.70%,3.39 (5.77%),10.04,-0.29% 0.45%,62.44%,1.48%,1.77%,56.76%,3.20 (5.45%),5.03,171.90%,40.16%,1.27,-2.56%,"Jul 10, 2026",0.57,2.16%,29.87%,53.90,1.86,4.75% 2.54%,0.87,330.04%,1.86%,0.30,69.07,71.54%,0.73,3.85%,-0.24%,0.69,57.45,47797,0.66,Feb 12 BMO,4.11%,4.96M,58.80,"Apr 14, 1980",Yes / Yes,2.00% 3.40%,"

","3,419,828",2.35%,BTI
