Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
Doximity Inc,Healthcare,Health Information Services,USA,Mid,NYSE,-,4.08B,3.34B,196.05M,644.86M,5.19,4.09,-,-,-,- -,0.00%,880,"Jun 24, 2021",22.74,13.98,2.11,6.33,4.30,5.45,12.85,14.17,5.18,6.04,6.04,0.01,0.01,Yes / Yes,0.98,1.60,0.30,-5.62%,11.22%,6.63%,23.05% 52.71%,15.45% 25.53%,-12.34%,13.05%,-68.15%,5.12%,May 13 AMC,-8.22% 0.93%,30.52%,-0.04%,70.17%,3.38%,16.31%,19.28%,20.45%,89.09%,34.33%,30.40%,4.70%,3.67%,-38.94%,"

",132.16M,127.06M,15.50%,4.79,19.70M,76.51 -70.84%,17.15 30.09%,4.31%,4.25%,1.01,56.03,1.29,0.29,4.11M,"1,040,367",2.86%,11.33%,0.27%,-49.13%,-49.62%,-64.05%,-36.89%,-57.83%,-,2.30,24.25,21.80,22.31,2.34%,DOCS
Ollies Bargain Outlet Holdings Inc,Consumer Defensive,Discount Stores,USA,Mid,NASD,-,4.01B,4.47B,249.44M,2.73B,31.17,4.13,-,-,-,- -,0.00%,13000,"Jul 16, 2015",16.40,13.09,0.94,1.47,2.13,16.08,18.87,11.37,1.64,0.66,2.32,0.38,0.32,Yes / Yes,4.05,5.07,1.13,15.59%,13.66%,13.90%,33.44% 1.12%,13.19% 7.93%,24.35%,16.74%,19.79%,14.25%,Jun 03 BMO,4.60% -0.41%,0.34%,-6.20%,117.30%,4.03%,8.75%,13.78%,10.03%,39.14%,12.31%,9.13%,-6.76%,-13.27%,-35.35%,"

",60.65M,60.25M,10.63%,3.09,6.41M,141.74 -53.15%,60.29 10.13%,4.33%,4.84%,3.47,38.35,0.46,0.50,2.07M,"911,275",7.30%,-20.24%,-29.55%,-44.44%,-39.42%,-46.07%,-3.77%,-25.98%,168.17%,1.44,112.60,65.94,66.40,0.70%,OLLI
CVB Financial Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,4.02B,-,207.79M,652.63M,17.09,-,0.80 (3.51%),0.80 (3.51%),"Jul 09, 2026",1.28% 2.13%,52.73%,1079,"Apr 04, 1983",14.96,12.07,-,6.17,1.33,-,16.95,-,-,-,0.06,0.45,0.23,Yes / Yes,1.52,1.89,0.30,-5.15%,31.10%,-,-3.16% 3.19%,4.89% 6.49%,5.03%,-2.88%,2.96%,2.61%,Apr 22 AMC,1.79% -0.61%,5.69%,1.25%,64.77%,4.33%,1.35%,9.13%,7.27%,-,43.42%,31.84%,2.90%,8.24%,14.58%,"

",176.46M,166.42M,5.09%,4.37,8.47M,23.33 -2.27%,17.94 27.08%,1.62%,2.13%,0.45,64.77,0.66,0.35,1.94M,"606,870",2.86%,7.42%,11.30%,19.59%,22.61%,11.14%,57.82%,13.29%,32.36%,2.17,24.33,22.59,22.81,0.95%,CVBF
Bread Financial Holdings Inc,Financial,Credit Services,USA,Mid,NYSE,RUT,4.01B,-,559.00M,4.71B,80.51,-,0.93 (0.94%),0.90 (0.91%),"May 29, 2026",0.79% -7.35%,7.90%,6000,"Jun 08, 2001",8.13,7.64,0.93,0.85,1.23,-,1.86,-,-,-,1.02,1.17,1.17,Yes / Yes,12.20,12.99,2.71,-6.52%,14.24%,8.23%,34.63% 19.49%,2.75% 4.34%,118.03%,-0.65%,48.92%,1.34%,Jul 23 BMO,36.61% 2.45%,2.87%,-2.03%,108.10%,-8.42%,2.51%,17.55%,7.79%,-,14.01%,11.86%,-2.76%,5.00%,28.53%,"

",41.30M,39.25M,7.16%,3.99,2.81M,109.91 -9.74%,53.83 84.29%,4.34%,3.46%,3.47,50.95,1.11,0.28,705.60K,"173,241",5.73%,-2.46%,20.05%,38.21%,34.01%,65.12%,184.66%,23.25%,-41.66%,2.17,111.93,98.49,99.21,0.73%,BFH
Geo Group Inc,Industrials,Security & Protection Services,USA,Mid,NYSE,RUT,3.99B,5.57B,273.15M,2.73B,11.20,0.60,-,-,"Jan 22, 2021",- -,0.00%,17600,"Jul 27, 1994",15.18,17.88,-,1.46,2.67,49.74,-,12.04,2.04,1.75,1.75,1.11,1.10,Yes / Yes,1.97,1.67,0.29,43.41%,35.41%,-,16.04% 14.08%,3.45% 2.29%,919.77%,12.74%,106.05%,16.63%,Aug 06 BMO,41.46% 2.37%,4.88%,-0.10%,97.96%,-0.63%,7.34%,19.23%,8.70%,20.58%,12.04%,10.00%,0.56%,14.61%,57.04%,"

",133.67M,127.09M,7.24%,4.59,9.20M,32.25 -7.41%,12.51 138.69%,3.31%,3.96%,1.11,61.54,0.79,0.63,2.00M,"1,110,513",0.71%,4.99%,66.82%,72.00%,85.24%,19.25%,309.60%,345.67%,28.97%,1.00,32.00,29.78,29.86,0.27%,GEO
Mattel Inc,Consumer Cyclical,Leisure,USA,Mid,NASD,-,4.01B,5.82B,499.04M,5.38B,7.25,2.98,-,-,"Aug 21, 2017",- -,0.00%,31000,"Aug 12, 1963",8.71,8.66,1.03,0.74,1.90,4.63,11.98,8.05,1.08,1.50,2.06,1.27,1.23,Yes / Yes,1.58,1.59,0.05,-6.08%,20.22%,8.45%,4.09% 28.40%,-0.54% 3.11%,2.23%,-0.25%,264.74%,4.30%,Aug 04 AMC,5.97% 6.66%,1.02%,2.24%,105.04%,-3.58%,7.96%,23.56%,10.61%,47.86%,10.27%,9.27%,0.96%,-3.82%,-19.80%,"

",290.60M,287.63M,8.63%,5.28,24.82M,22.48 -38.63%,12.73 8.39%,3.67%,3.44%,0.47,48.95,0.73,0.49,4.70M,"2,036,810",4.75%,-5.84%,-5.19%,-35.72%,-30.47%,-29.18%,-35.66%,-29.72%,-58.15%,2.12,17.92,13.67,13.80,0.91%,MAT
Constellium SE,Basic Materials,Aluminum,France,Mid,NYSE,RUT,3.96B,5.80B,435.00M,8.93B,8.22,1.05,-,-,-,- -,0.00%,11500,"May 23, 2013",9.38,11.23,0.35,0.44,3.54,27.66,22.48,6.16,0.65,0.60,1.39,1.76,1.73,Yes / Yes,3.10,2.59,0.81,155.32%,-18.03%,31.92%,-4.42% -,-0.37% 8.68%,583.93%,20.15%,453.19%,24.36%,Jul 29 BMO,223.05% 1.21%,8.85%,-3.32%,83.84%,0.92%,7.90%,46.67%,14.23%,11.30%,6.80%,4.87%,-7.20%,-11.36%,19.67%,"

",136.15M,124.10M,4.62%,2.69,5.74M,36.99 -21.45%,13.04 122.81%,3.46%,4.01%,1.37,37.02,1.56,0.46,2.14M,"860,647",-1.74%,-18.38%,-4.83%,32.73%,54.14%,113.01%,63.41%,58.51%,469.71%,1.40,37.20,29.16,29.06,-0.36%,CSTM
Shift4 Payments Inc,Technology,Software - Infrastructure,USA,Mid,NYSE,-,4.08B,8.57B,60.50M,4.45B,8.17,15.49,-,-,-,- -,0.00%,6300,"Jun 05, 2020",59.97,7.57,0.51,0.92,6.30,3.32,7.70,9.25,1.92,1.22,1.22,2.77,2.75,Yes / Yes,0.86,6.80,1.25,8.07%,21.76%,14.92%,1.00% -,27.99% 40.37%,-72.43%,28.28%,-106.81%,32.15%,May 07 BMO,0.43% 0.56%,29.62%,3.41%,88.63%,-15.52%,1.69%,9.45%,1.87%,27.74%,9.99%,1.36%,10.56%,18.07%,-8.92%,"

",79.33M,55.83M,28.20%,9.45,15.74M,108.50 -52.55%,34.56 48.98%,5.35%,6.20%,2.82,63.38,1.41,0.67,1.67M,"980,870",7.67%,25.03%,10.06%,-21.54%,-18.23%,-49.65%,-23.30%,-44.24%,-,2.28,59.57,50.01,51.49,2.95%,FOUR
WPP Plc ADR,Communication Services,Advertising Agencies,United Kingdom,Mid,NYSE,-,4.04B,9.92B,-289.78M,17.86B,15.84,16.80,0.98 (5.23%),1.00 (5.35%),"Jun 05, 2026",-26.42% -9.94%,-,98655,"Dec 29, 1987",-,5.21,-,0.23,1.18,1.12,4.77,4.37,0.56,0.89,0.89,2.69,2.28,Yes / Yes,-1.35,3.59,-,-20.36%,5.65%,-2.16%,- 39.00%,0.16% 3.02%,-141.67%,-5.19%,-179.75%,-4.91%,Feb 26 BMO,6.63% 2.96%,0.05%,0.00%,10.35%,0.34%,-0.89%,-7.46%,-2.59%,15.89%,9.40%,-1.62%,7.62%,4.27%,-3.35%,"

",215.70M,215.65M,1.09%,4.91,2.34M,29.71 -36.94%,14.81 26.55%,2.88%,3.45%,0.73,57.63,0.91,0.74,477.07K,"312,411",9.31%,-1.76%,7.80%,-15.23%,-16.59%,-32.87%,-66.29%,-71.64%,-82.93%,3.06,21.46,18.21,18.74,2.88%,WPP
Asbury Automotive Group Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,Mid,NYSE,RUT,4.10B,9.50B,547.70M,17.96B,211.20,1.48,-,-,"Jul 30, 2008",- -,0.00%,15000,"Mar 14, 2002",7.79,7.48,1.52,0.23,1.04,148.92,8.61,9.19,0.53,0.29,0.94,1.38,0.83,Yes / Yes,28.24,29.40,6.33,-8.26%,14.05%,4.91%,-17.39% 13.75%,5.25% 20.34%,33.96%,4.83%,47.40%,-0.86%,Jul 28 BMO,-4.38% -5.98%,0.88%,3.58%,102.68%,-4.49%,5.09%,14.50%,7.59%,16.63%,5.28%,3.05%,7.51%,11.64%,0.70%,"

",18.62M,18.45M,6.55%,4.31,1.21M,265.41 -17.13%,172.01 27.87%,3.07%,3.14%,6.64,68.18,0.72,0.59,280.23K,"145,084",7.42%,10.23%,6.48%,-12.52%,-5.41%,-11.42%,-9.58%,17.70%,282.46%,2.57,226.11,212.79,219.95,3.36%,ABG
Cohen & Steers Inc,Financial,Asset Management,USA,Mid,NYSE,RUT,4.06B,4.24B,155.81M,582.52M,10.96,1.03,2.68 (3.40%),2.58 (3.27%),"May 11, 2026",4.07% 9.71%,83.40%,424,"Aug 13, 2004",26.12,20.42,-,6.96,7.20,76.41,21.06,21.34,7.28,7.03,7.03,0.24,0.24,Yes / Yes,3.02,3.87,0.85,14.72%,9.03%,-,-5.01% 13.58%,-0.15% 6.24%,-1.69%,9.99%,6.15%,8.15%,Jul 16 AMC,-2.47% 0.49%,46.09%,-0.15%,52.29%,-1.06%,18.44%,29.09%,22.27%,85.57%,32.42%,26.75%,2.71%,6.43%,16.88%,"

",51.40M,27.71M,5.18%,4.82,1.43M,80.48 -1.94%,58.39 35.15%,2.62%,2.59%,2.13,59.77,1.21,0.31,297.61K,"82,027",3.15%,2.42%,19.07%,15.58%,25.70%,6.21%,24.04%,0.70%,113.75%,2.67,68.50,77.07,78.92,2.40%,CNS
Concentra Group Holdings Parent Inc,Healthcare,Medical Care Facilities,USA,Mid,NYSE,RUT,3.94B,6.03B,175.14M,2.23B,3.32,0.48,0.13 (0.43%),0.25 (0.81%),"May 19, 2026",- -,19.54%,13133,"Jul 25, 2024",22.57,18.21,1.67,1.77,9.28,63.86,18.67,13.78,2.70,1.26,1.26,5.00,4.76,Yes / Yes,1.36,1.69,0.42,10.50%,11.67%,10.89%,-0.96% -6.16%,7.85% 5.72%,12.13%,15.46%,25.20%,13.74%,May 07 AMC,18.31% 2.90%,10.50%,-2.82%,86.34%,-2.23%,6.30%,48.35%,7.23%,25.13%,16.06%,7.85%,1.85%,12.72%,35.19%,"

",127.96M,114.52M,2.49%,3.12,2.85M,32.35 -4.82%,18.55 66.03%,1.85%,2.32%,0.71,65.61,0.64,0.55,914.05K,"440,681",-2.13%,9.46%,35.34%,49.39%,56.45%,55.19%,-,-,-,1.00,33.38,30.90,30.79,-0.36%,CON
Grand Canyon Education Inc,Consumer Defensive,Education & Training Services,USA,Mid,NASD,-,3.75B,3.60B,219.90M,1.13B,26.07,9.49,-,-,-,- -,0.00%,2700,"Nov 20, 2008",17.67,12.67,1.24,3.33,5.43,14.90,14.43,10.25,3.20,2.75,2.75,0.15,0.13,Yes / Yes,8.01,11.16,1.67,10.94%,10.82%,10.26%,10.43% 7.18%,6.67% 5.55%,0.49%,7.43%,11.48%,6.72%,Jul 30 AMC,2.88% 0.34%,2.25%,0.00%,102.29%,-3.09%,22.00%,29.78%,28.00%,52.51%,27.61%,19.54%,-3.59%,-7.11%,-16.30%,"

",26.70M,25.92M,6.45%,5.36,1.67M,223.04 -36.57%,140.02 1.04%,2.23%,2.88%,4.66,37.84,0.57,1.92,312.01K,"527,942",-6.11%,-4.07%,-16.14%,-20.09%,-14.93%,-16.70%,31.93%,58.73%,237.98%,1.00,205.00,149.00,141.48,-5.05%,LOPE
QuantumScape Corp,Consumer Cyclical,Auto Parts,USA,Mid,NASD,-,3.97B,3.14B,-421.43M,0.00M,1.80,1.47,-,-,-,- -,-,700,"Aug 17, 2020",-,-,-,-,3.58,4.39,-,-,-,20.93,20.93,0.06,0.05,Yes / Yes,-0.71,-0.63,-0.18,13.42%,4.23%,20.87%,7.40% 35.31%,- -,21.23%,-,20.98%,-,Jul 22 AMC,10.36% -,19.33%,-1.21%,36.72%,5.03%,-33.88%,-38.00%,-36.01%,-,-,-,-8.65%,-15.64%,-34.06%,"

",578.14M,496.25M,19.48%,3.74,96.66M,19.07 -66.12%,5.90 9.49%,5.55%,6.71%,0.51,39.85,2.65,1.04,25.82M,"23,744,156",-2.56%,-8.89%,-5.83%,-39.74%,-38.00%,-40.46%,-34.48%,-72.72%,-,3.50,7.00,6.42,6.46,0.62%,QS
Power Integrations Inc,Technology,Semiconductors,USA,Mid,NASD,RUT,3.95B,3.70B,16.60M,446.28M,12.08,4.62,0.86 (1.21%),0.85 (1.20%),"May 29, 2026",5.27% 14.87%,214.18%,877,"Dec 12, 1997",238.26,38.18,1.33,8.86,5.87,15.37,46.77,59.93,8.28,4.44,6.88,0.00,0.00,Yes / Yes,0.30,1.86,0.32,6.72%,39.28%,28.79%,-48.83% -19.63%,-12.02% -1.91%,-54.05%,3.11%,-61.60%,2.63%,May 07 AMC,9.89% 1.46%,1.55%,-30.36%,112.97%,4.84%,2.09%,2.36%,2.47%,53.86%,7.74%,3.72%,-7.73%,-7.63%,34.70%,"

",55.60M,54.86M,8.52%,3.79,4.68M,91.18 -22.21%,30.86 129.85%,4.02%,5.61%,5.02,44.02,1.55,0.55,1.24M,"597,081",6.73%,-9.50%,31.28%,70.75%,99.58%,31.23%,-27.02%,-11.28%,171.45%,2.17,76.20,70.76,70.93,0.24%,POWI
Cal-Maine Foods Inc,Consumer Defensive,Farm Products,USA,Mid,NASD,RUT,4.03B,2.88B,695.03M,3.46B,57.00,24.31,3.26 (3.83%),4.81 (5.66%),"Apr 29, 2026",283.53% -,27.15%,3828,"Dec 12, 1996",5.92,33.39,-,1.16,1.49,3.49,5.57,3.00,0.83,6.58,8.21,0.00,0.00,Yes / Yes,14.35,2.54,0.08,-70.33%,-65.62%,-,109.29% 131.11%,33.85% 25.82%,-29.16%,-8.85%,-89.75%,-52.95%,Jul 22 BMO,52.30% 3.81%,10.06%,0.00%,93.50%,2.20%,22.35%,27.35%,25.74%,33.77%,24.43%,20.07%,4.05%,7.86%,2.67%,"

",47.38M,42.61M,13.08%,7.21,5.57M,126.40 -32.78%,71.92 18.15%,3.34%,3.27%,2.68,59.33,0.23,0.55,772.67K,"372,896",-0.13%,8.80%,12.45%,15.04%,6.79%,-17.33%,94.31%,133.82%,92.46%,2.67,88.00,83.14,84.97,2.20%,CALM
Apple Hospitality REIT Inc,Real Estate,REIT - Hotel & Motel,USA,Mid,NYSE,RUT,3.94B,5.60B,171.84M,1.42B,13.24,0.09,0.96 (5.77%),0.96 (5.75%),"Jun 30, 2026",12.18% 36.85%,130.17%,64,"May 18, 2015",23.04,23.61,6.05,2.77,1.26,189.77,14.39,12.57,3.94,0.32,0.32,0.54,0.44,Yes / Yes,0.72,0.71,0.26,-6.76%,2.54%,3.90%,5.25% -,4.48% 18.60%,-8.63%,-0.51%,-9.77%,3.06%,Aug 05 AMC,9.09% 3.03%,7.41%,0.03%,88.45%,3.89%,3.49%,5.42%,3.81%,20.04%,17.65%,12.08%,0.76%,8.13%,29.70%,"

",236.07M,218.57M,7.34%,4.83,16.04M,17.06 -2.08%,10.85 53.96%,2.05%,2.05%,0.34,60.90,0.87,0.36,3.32M,"1,054,654",3.95%,2.99%,31.95%,34.39%,40.97%,34.94%,10.66%,13.32%,-15.01%,2.64,15.94,16.68,16.70,0.15%,APLE
Dyne Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,3.94B,3.15B,-451.71M,0.00M,5.24,5.88,-,-,-,- -,-,258,"Sep 17, 2020",-,-,-,-,4.56,4.06,-,-,-,19.92,19.92,0.20,0.19,Yes / Yes,-3.23,-2.96,-0.75,10.97%,4.28%,13.94%,-2.41% 3.39%,- -,10.17%,-,30.23%,-,May 11 BMO,5.48% -,18.59%,-13.32%,93.72%,4.17%,-50.16%,-58.89%,-43.91%,-,-,-,8.97%,22.54%,29.34%,"

",165.20M,134.58M,16.57%,11.88,22.30M,25.00 -4.57%,8.24 189.35%,5.77%,5.92%,1.18,68.13,1.07,0.55,1.88M,"908,974",0.11%,31.15%,20.43%,36.64%,21.97%,188.12%,114.93%,26.23%,-,1.29,38.25,23.78,23.86,0.32%,DYN
USA Compression Partners LP,Energy,Oil & Gas Equipment & Services,USA,Mid,NYSE,-,3.89B,6.87B,125.25M,1.08B,2.18,0.10,2.10 (7.82%),2.10 (7.82%),"Apr 27, 2026",0.00% 0.00%,247.18%,1479,"Jan 15, 2013",27.43,17.65,0.61,3.59,12.29,267.98,12.86,10.80,6.34,0.86,1.55,9.45,9.45,Yes / Yes,0.98,1.52,0.28,36.69%,30.92%,29.10%,- -,12.31% 8.37%,45.56%,12.18%,96.41%,35.09%,May 05 BMO,-23.77% 7.43%,46.04%,-0.04%,35.66%,0.98%,4.01%,84.75%,3.90%,38.51%,30.87%,11.55%,2.64%,-2.23%,3.94%,"

",144.97M,78.23M,3.08%,10.55,2.41M,30.55 -12.14%,21.85 22.84%,3.29%,3.57%,0.86,51.04,0.19,0.75,228.12K,"150,135",-0.67%,0.41%,-0.59%,6.85%,16.70%,9.91%,31.25%,61.69%,80.62%,2.83,30.17,27.10,26.84,-0.96%,USAC
Renasant Corp,Financial,Banks - Regional,USA,Mid,NYSE,RUT,3.98B,-,227.98M,1.57B,41.63,-,0.95 (2.20%),0.92 (2.14%),"Jun 16, 2026",0.38% 0.23%,42.97%,3000,"Apr 24, 1992",17.92,10.90,-,2.53,1.03,-,17.28,-,-,-,0.24,0.21,0.13,Yes / Yes,2.40,3.95,0.91,80.37%,5.84%,-,-11.16% 6.93%,27.49% 14.91%,-25.06%,43.39%,44.40%,49.68%,Jul 28 AMC,11.90% -0.68%,2.04%,-2.86%,89.40%,-0.88%,1.00%,6.91%,5.22%,-,21.26%,14.52%,1.22%,4.18%,13.31%,"

",92.88M,90.39M,4.71%,5.77,4.26M,44.00 -2.08%,33.04 30.41%,1.70%,2.12%,0.92,57.74,0.99,0.41,737.72K,"264,084",3.87%,0.65%,8.26%,20.52%,22.34%,14.14%,56.17%,12.59%,26.73%,1.29,46.43,42.57,43.09,1.21%,RNST
Ondas Inc,Technology,Communication Equipment,USA,Mid,NASD,RUT,3.69B,2.23B,135.91M,96.60M,2.29,2.80,-,-,-,- -,-,495,"Oct 25, 2018",34.79,-,-,38.20,3.04,2.49,-,-,23.06,10.57,10.91,0.02,0.01,Yes / Yes,0.20,-0.17,-0.10,180.23%,-133.69%,-,29.08% 1.28%,187.90% 87.94%,134.40%,793.18%,496.37%,1079.85%,May 14 BMO,1519.33% 27.35%,8.66%,-5.02%,39.21%,9.21%,11.10%,25.66%,13.00%,31.18%,-90.20%,140.68%,-12.21%,-25.37%,-26.17%,"

",523.16M,477.85M,41.35%,2.74,197.58M,15.28 -54.42%,1.78 291.29%,6.27%,7.29%,0.68,36.53,2.71,1.77,71.99M,"112,443,538",-7.38%,-25.35%,-25.90%,-47.19%,-28.64%,204.15%,490.25%,-6.89%,-,1.00,19.81,7.36,6.97,-5.37%,ONDS
Hilton Grand Vacations Inc,Consumer Cyclical,Resorts & Casinos,USA,Mid,NYSE,RUT,3.97B,10.96B,164.00M,5.18B,14.84,7.03,-,-,-,- -,0.00%,22300,"Dec 14, 2016",26.71,8.80,0.17,0.77,3.40,7.19,12.09,12.11,2.11,2.64,4.33,6.18,6.18,Yes / Yes,1.89,5.74,1.03,152.84%,9.20%,52.29%,-32.92% -,9.59% 41.36%,473.72%,4.24%,542.98%,11.93%,Apr 30 BMO,76.57% 1.02%,18.04%,-1.58%,86.41%,-2.82%,1.38%,11.80%,1.91%,56.85%,12.11%,3.16%,-2.49%,1.11%,11.30%,"

",80.66M,64.97M,8.08%,4.75,5.25M,55.40 -8.81%,36.79 37.32%,3.23%,3.42%,1.83,48.73,1.52,0.37,1.11M,"365,392",2.91%,-0.51%,6.18%,5.87%,12.89%,5.51%,9.56%,26.65%,-,2.30,57.22,49.19,50.52,2.70%,HGV
Liftoff Mobile Inc,Communication Services,Advertising Agencies,USA,Mid,NASD,-,4.00B,6.03B,22.32M,741.42M,-5.37,1.21,-,-,-,- -,-,649,"Jun 04, 2026",179.19,-,-,5.40,-,19.91,-,19.87,8.13,1.17,1.17,-,-,Yes / Yes,0.13,-,-0.34,-,-,-,47.74% -,20.33% -,161.37%,34.75%,1177.16%,37.12%,Jun 03,- -,75.91%,2.11%,0.02%,5.62%,-1.26%,-,1.69%,72.98%,28.25%,3.01%,-3.46%,-4.72%,-4.72%,"

",166.48M,40.10M,4.15%,1.16,1.67M,30.10 -20.16%,21.80 10.23%,8.59%,8.95%,2.16,43.12,-,0.34,1.44M,"427,012",1.69%,-1.84%,-,-,-4.26%,-,-,-,-,1.47,35.46,23.38,24.03,2.78%,LFTO
NewAmsterdam Pharma Company NV,Healthcare,Biotechnology,Netherlands,Mid,NASD,-,3.79B,3.15B,-212.73M,22.57M,5.70,5.45,-,-,-,- -,-,100,"Feb 08, 2021",-,-,-,167.72,5.68,5.94,-,-,139.47,9.76,9.76,0.00,0.00,Yes / Yes,-1.80,-1.39,-0.48,-4.99%,22.81%,46.29%,-12.98% -,-39.71% -,3.91%,-52.13%,-16.92%,2.08%,May 07 BMO,13.42% 73.17%,31.51%,-3.96%,72.30%,-2.39%,-27.43%,-29.49%,-31.98%,98.98%,-953.59%,-942.76%,-2.70%,-3.44%,-4.65%,"

",116.64M,80.07M,11.35%,7.14,9.09M,42.21 -23.28%,20.53 57.73%,4.86%,5.18%,1.83,44.74,0.09,0.66,1.27M,"739,312",-9.63%,6.51%,-5.98%,-0.95%,-7.70%,54.04%,170.74%,232.44%,-,1.12,51.50,33.29,32.38,-2.73%,NAMS
Bel Fuse Inc,Technology,Electronic Components,USA,Mid,NASD,RUT,3.75B,4.02B,51.58M,701.71M,34.82,4.28,0.27 (0.10%),0.28 (0.10%),"Jul 15, 2026",0.00% 0.00%,6.04%,4964,"Jul 10, 1998",65.92,27.99,1.49,5.35,7.76,63.12,50.87,29.41,5.72,1.73,3.18,0.52,0.50,Yes / Yes,4.10,9.66,2.35,20.63%,12.74%,18.80%,2.47% 34.22%,1.07% 7.72%,17.25%,25.54%,-42.49%,17.24%,Apr 29 AMC,11.59% 3.73%,15.68%,-3.22%,74.94%,-,5.82%,13.49%,8.37%,39.22%,15.68%,7.35%,-6.36%,-4.23%,26.74%,"

",14.11M,11.89M,5.70%,2.29,0.68M,335.29 -19.40%,95.45 183.12%,4.56%,6.33%,18.65,46.33,1.71,0.62,295.94K,"162,217",4.47%,-8.04%,13.86%,43.75%,59.31%,175.08%,366.18%,1936.49%,1311.19%,1.11,320.56,279.39,270.24,-3.27%,BELFB
Bel Fuse Inc,Technology,Electronic Components,USA,Mid,NASD,RUT,3.77B,4.03B,51.58M,701.71M,34.82,3.60,0.36 (0.16%),0.24 (0.11%),"Jul 15, 2026",0.00% 0.00%,6.04%,4964,"Dec 06, 1983",55.69,23.72,1.18,5.37,6.56,63.44,51.13,29.55,5.75,1.73,3.18,0.52,0.50,No / Yes,4.10,9.63,2.34,19.86%,13.13%,20.13%,2.47% 34.22%,1.07% 7.72%,17.25%,25.54%,-42.49%,17.24%,Apr 29 AMC,11.59% 3.73%,88.42%,-0.49%,8.39%,-,5.82%,13.49%,8.37%,39.22%,15.68%,7.35%,-8.65%,-8.38%,20.10%,"

",2.12M,1.63M,8.46%,1.00,0.14M,293.51 -22.21%,87.90 159.74%,4.44%,6.42%,16.46,43.76,1.38,2.07,137.61K,"251,391",3.42%,-12.63%,2.51%,35.04%,50.40%,156.07%,275.26%,1590.53%,1258.99%,-,21.50,234.86,228.31,-2.79%,BELFA
Mueller Water Products Inc,Industrials,Specialty Industrial Machinery,USA,Mid,NYSE,RUT,3.87B,3.90B,207.40M,1.46B,6.84,2.69,0.28 (1.15%),0.28 (1.12%),"May 11, 2026",5.49% 5.15%,22.02%,3500,"May 26, 2006",18.75,15.76,2.17,2.64,3.61,9.18,27.39,11.40,2.66,2.92,4.57,0.42,0.42,Yes / Yes,1.32,1.57,0.39,12.72%,6.21%,7.26%,35.91% 21.80%,4.65% 8.20%,43.96%,6.57%,15.29%,5.52%,May 05 AMC,7.53% 0.95%,0.90%,0.42%,96.01%,-0.57%,11.67%,21.33%,13.63%,37.58%,20.00%,14.17%,-3.18%,-3.62%,-6.06%,"

",156.45M,155.06M,3.18%,3.75,4.93M,31.00 -20.28%,22.74 8.67%,2.01%,2.46%,0.62,40.66,1.03,0.31,1.31M,"364,501",-0.15%,-4.29%,-18.14%,-2.21%,3.75%,-1.93%,54.07%,65.86%,111.76%,2.67,31.00,24.70,24.71,0.05%,MWA
Bancfirst Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,3.94B,-,247.49M,948.75M,56.65,-,1.99 (1.69%),1.96 (1.67%),"Jun 30, 2026",7.72% 7.56%,26.72%,2260,"Mar 26, 1990",16.05,15.56,-,4.15,2.07,-,16.71,-,-,-,0.49,0.05,0.05,Yes / Yes,7.30,7.53,1.80,3.19%,2.68%,-,7.18% 18.85%,16.56% 15.06%,10.56%,4.32%,11.42%,4.04%,Apr 16 AMC,5.31% 1.02%,36.52%,-0.50%,50.79%,-0.26%,1.70%,13.85%,12.45%,-,33.11%,26.09%,3.27%,4.59%,4.20%,"

",33.58M,21.32M,4.74%,5.98,1.01M,138.77 -15.55%,101.48 15.49%,1.54%,2.22%,2.53,61.82,0.62,0.67,168.95K,"99,979",4.29%,0.80%,2.51%,7.73%,10.54%,-7.22%,23.53%,97.23%,273.71%,3.00,124.33,115.03,117.20,1.88%,BANF
