Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Stubhub Holdings Inc,Communication Services,Internet Content & Information,USA,NYSE,-,-,-5.76,38.57%,321.32M,-9.94%,2.68B,8.68,0.87,-0.02%,219.15M,-20.42%,3.71B,-,0.02,47.90%,9.71%,-45.55%,-1.99B,1.54,106.98%,6.97%,5.38,-,1.75B,2.20,98.01%,-36.32%,21.29M,-44.42%,3.42,2.16,-,-114.84%,27.89 -73.04%,-,3.48,14.03,-88.10% -17.13%,-57.77%,7.37 2.04%,-,-,-,18.96% 117.76%,80.54%,8.99%,8.75%,-,-,2.12,-7180.86%,-71.25%,0.87,-,-,1.03,-1.44%,-114.16%,31.62,2.14,- -,1.04,-1177.46%,-15.83%,-,12.83,-,0.78,-15.79%,-33.75%,0.85,7.89,900,0.78,Mar 04 AMC,-46.95%,3.95M,7.52,"Sep 17, 2025",Yes / Yes,-14211.93% -7.47%,"

","3,375,433",-4.69%,STUB
State Street Corp,Financial,Asset Management,USA,NYSE,S&P 500,12.90,9.41,0.59%,279.08M,0.25%,33.82B,9.32,13.02,-3.90%,277.09M,-7.80%,-,0.72,2.51,94.77%,1.99%,-5.88%,2.72B,1.57,12.84%,-0.70%,2.50,7.44%,21.59B,1.39,11.84%,0.82%,5.52M,-5.95%,87.01,-,13.02%,11.07%,137.05 -11.46%,43.65%,-,7.88,9.36% 8.26%,5.46%,72.81 66.65%,64.04%,3.48 (2.87%),-,19.16% 14.10%,-,3.48%,3.37%,44.80%,3.20 (2.64%),-,14.41%,17.41%,4.30,109.39%,"Apr 01, 2026",-,1.98%,12.58%,40.29,2.00,10.06% 9.00%,4.17,-1.64%,-4.06%,1.41,146.50,34.04%,1.10,-1.40%,-5.94%,0.75,123.21,51503,0.79,Jan 16 BMO,3.66%,2.21M,121.34,"Mar 17, 1980",Yes / Yes,4.54% 1.83%,"

","1,659,022",-1.52%,STT
Sterling Infrastructure Inc,Industrials,Engineering & Construction,USA,NASD,RUT,42.48,9.37,3.06%,30.68M,0.76%,12.20B,25.46,15.64,-1.32%,29.71M,-8.25%,12.16B,1.55,2.27,93.38%,7.05%,20.06%,290.15M,4.90,24.26%,-9.70%,3.97,25.92%,2.49B,11.02,15.66%,12.37%,2.09M,30.01%,36.13,31.22,16.47%,30.28%,477.03 -16.54%,237.93%,12.75,33.77,47.24% 44.26%,20.37%,96.34 313.24%,951.28%,-,24.43,12.06% 11.77%,22.09%,5.61%,6.72%,1619.00%,-,4.88,13.56%,16.80%,26.41,7231.86%,-,1.01,17.69%,11.65%,46.76,1.00,- -,1.01,-22.73%,-5.66%,1.52,492.83,0.00%,0.32,51.48%,4.13%,0.68,404.59,4400,0.29,Feb 25 AMC,24.76%,527.31K,398.12,"Jul 12, 1991",Yes / Yes,17.43% 18.01%,"

","356,104",-1.60%,STRL
Strategy Inc. - VR PRF PERPETUAL USD 100 - Ser A,Technology,Software - Application,USA,NASD,-,-,-,-,-,-0.27%,46.62B,-,-,-,-,-0.25%,-,-,-,-,-,0.78%,-,-,-,-,2.92,2.44%,-,-,-,-,3.95M,0.97%,-,-,-,-,100.42 -0.67%,-,-,-,- -,-,88.00 13.35%,-,-,-,- -,-,0.15%,0.24%,-,7.07 (7.09%),-,-,-,0.45,-,"Mar 13, 2026",-,-,-,50.59,-,- -,-,-,-0.14%,-,-,-,-,-,0.23%,2.21,100.01,-,-,-,1.70%,1.35M,99.75,"Jul 25, 2025",Yes / Yes,- -,"

","2,992,278",-0.26%,STRC
Strategic Education Inc,Consumer Defensive,Education & Training Services,USA,NASD,RUT,14.90,5.42,3.63%,22.97M,-2.06%,1.84B,10.04,8.05,-6.06%,21.91M,4.52%,1.79B,-,1.49,97.09%,3.63%,1.93%,126.61M,1.45,13.32%,5.98%,3.21,-4.28%,1.27B,1.13,14.90%,6.19%,0.79M,0.70%,71.68,11.74,-,7.65%,93.45 -13.58%,2.05%,6.88,11.92,40.64% 7.47%,7.28%,72.17 11.90%,-3.37%,2.52 (3.12%),7.31,5.98% 4.30%,49.98%,3.80%,4.24%,-9.09%,2.40 (2.97%),1.41,15.81%,15.47%,3.21,65.76%,"Mar 09, 2026",1.25,3.96%,9.98%,50.92,1.00,0.00% 0.00%,1.25,58.34%,1.86%,0.57,98.33,44.36%,0.07,3.77%,-0.74%,1.06,79.18,6134,0.06,Feb 26 AMC,-0.60%,247.90K,80.76,"Jul 25, 1996",Yes / Yes,23.12% 0.29%,"

","261,716",2.00%,STRA
Stoke Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,50.30,0.66,22.07%,55.12M,-6.45%,1.90B,-,-3.14,-2.12%,44.51M,3.01%,1.65B,-,-0.74,109.27%,27.86%,-2.81%,40.57M,9.22,107.42%,11.55%,16.69,38.99%,205.63M,5.94,-2661.90%,12.41%,12.40M,4.57%,5.59,7.63,-19.01%,15.02%,40.22 -17.48%,309.25%,4.35,36.20,10.98% 1.74%,13.09%,5.35 520.37%,247.90%,-,52.57,- -,97.94%,7.51%,6.97%,-35.25%,-,8.03,133.83%,13.23%,2.50,-,-,6.53,1128.17%,19.73%,45.29,1.00,- -,6.53,-39.48%,-5.32%,1.18,41.70,-,0.02,117.25%,1.35%,2.45,36.48,128,0.01,Nov 04 AMC,35.96%,743.24K,33.19,"Jun 19, 2019",Yes / Yes,-14.40% 72.60%,"

","1,821,044",-9.02%,STOK
Scorpio Tankers Inc,Energy,Oil & Gas Midstream,Monaco,NYSE,RUT,9.39,7.07,12.76%,51.76M,-13.61%,3.44B,12.57,5.28,0.00%,45.16M,-5.01%,3.30B,1.20,2.22,69.82%,2.84%,22.09%,344.29M,3.66,17.30%,-1.61%,1.18,13.92%,938.22M,1.07,-18.30%,8.88%,1.28M,30.61%,61.80,4.57,10.52%,11.35%,81.85 -18.89%,71.28%,14.53,8.06,-9.67% 34.68%,9.06%,30.63 116.75%,14.62%,1.85 (2.78%),6.74,-15.64% 0.48%,46.16%,3.75%,3.74%,250.71%,1.67 (2.52%),3.52,-45.85%,33.01%,2.88,6.57%,"Mar 06, 2026",9.23,-24.58%,36.70%,37.86,1.45,59.40% 32.28%,9.33,81.42%,-10.44%,-0.32,81.82,21.91%,0.19,23.87%,1.11%,1.54,67.42,24,0.19,Feb 12 BMO,20.92%,1.09M,66.39,"Mar 31, 2010",Yes / Yes,2.45% 3.46%,"

","1,675,328",-1.53%,STNG
StoneCo Ltd,Technology,Software - Infrastructure,Cayman Islands,NASD,RUT,9.06,1.52,10.03%,270.86M,0.66%,3.74B,6.22,2.22,0.00%,243.69M,-21.84%,5.87B,0.63,0.46,67.07%,7.00%,-7.13%,415.96M,5.70,8.09%,-7.50%,3.10,-23.79%,656.46M,1.71,10.98%,4.19%,17.07M,-6.63%,8.09,3.45,9.83%,21.66%,19.95 -30.78%,49.78%,4.00,-,- 22.14%,11.41%,9.11 51.59%,60.77%,0.08 (0.61%),-,-10.62% 15.31%,-0.66%,4.17%,5.05%,-80.76%,-,8.95,288.79%,-83.14%,0.86,-,-,1.34,-30.31%,63.36%,37.63,1.88,- -,1.30,120.89%,-11.30%,1.91,19.61,0.00%,1.59,-35.24%,-12.11%,0.96,13.84,16793,0.81,Mar 02 AMC,-13.40%,5.50M,13.81,"Oct 25, 2018",Yes / Yes,8.65% -1.51%,"

","5,267,435",-0.22%,STNE
Stantec Inc,Industrials,Engineering & Construction,Canada,NYSE,-,29.30,3.01,0.33%,114.07M,-2.39%,10.07B,17.53,5.04,0.00%,113.69M,-10.68%,11.64B,-,0.94,69.07%,1.33%,-7.17%,343.81M,1.73,16.12%,4.24%,4.36,-21.33%,5.83B,4.26,11.99%,6.46%,1.52M,-6.41%,20.72,34.69,-,15.59%,114.51 -22.88%,9.66%,2.55,17.76,20.71% 21.34%,8.80%,77.07 14.58%,53.93%,0.72 (0.81%),14.56,10.15% 10.57%,39.01%,2.91%,3.96%,109.76%,0.65 (0.73%),2.00,29.03%,9.39%,3.01,286.31%,"Mar 31, 2026",1.23,6.53%,5.90%,39.42,1.42,5.18% 6.83%,1.23,-3.91%,-2.32%,1.12,121.92,21.41%,0.79,8.29%,-7.60%,0.68,88.85,34000,0.65,Feb 25 AMC,-14.71%,348.36K,88.31,"Aug 05, 2005",Yes / Yes,2.58% 0.10%,"

","235,987",-0.61%,STN
ST Microelectronics,Technology,Semiconductors,Switzerland,NYSE,-,189.78,0.17,0.00%,888.77M,4.82%,29.21B,16.52,1.99,-,888.77M,-5.95%,27.15B,0.23,0.17,10.17%,1.19%,24.89%,163.79M,2.47,120.35%,-0.33%,1.41,25.70%,11.82B,1.64,70.42%,0.66%,10.60M,26.72%,20.06,5.94,72.17%,0.93%,35.07 -6.27%,37.42%,5.54,710.28,-65.99% -31.59%,0.82%,17.25 90.55%,-31.23%,0.36 (1.10%),12.54,-9.80% 2.85%,33.77%,4.76%,3.43%,-8.06%,0.36 (1.10%),2.30,-89.37%,2.58%,1.39,448.75%,"Mar 24, 2026",2.43,-10.75%,1.39%,51.87,2.23,16.96% 17.98%,3.36,-109.31%,-1.63%,1.56,34.86,171.41%,0.14,0.88%,6.53%,1.01,33.24,49157,0.12,Jan 29 BMO,17.30%,7.54M,32.87,"Dec 08, 1994",Yes / Yes,-60.13% 1.41%,"

","7,641,460",-1.11%,STM
Steel Dynamics Inc,Basic Materials,Steel,USA,NASD,S&P 500,21.33,8.00,6.63%,144.94M,-6.06%,24.72B,10.57,16.14,-0.09%,135.27M,-17.10%,28.30B,0.38,3.24,84.96%,2.70%,-0.37%,1.19B,1.36,77.80%,3.93%,2.77,27.32%,18.18B,2.76,13.58%,7.53%,3.66M,0.68%,61.80,32.10,28.19%,13.25%,208.47 -18.17%,38.42%,5.31,49.29,-27.45% 25.23%,8.93%,103.17 65.36%,45.71%,2.10 (1.23%),13.96,-6.53% 13.61%,13.01%,3.59%,3.58%,246.82%,2.00 (1.17%),1.56,-18.33%,8.12%,7.11,704.72%,"Mar 31, 2026",1.29,3.63%,6.52%,33.73,1.77,13.72% 14.87%,3.06,34.09%,-9.82%,1.42,194.40,25.03%,0.49,14.00%,-7.49%,1.00,175.10,14400,0.48,Jan 26 BMO,11.42%,1.32M,170.60,"Nov 22, 1996",Yes / Yes,6.81% -3.02%,"

","1,317,655",-2.57%,STLD
Stellantis N.V,Consumer Cyclical,Auto Manufacturers,Netherlands,NYSE,-,-,-8.97,30.76%,2.89B,-9.09%,18.79B,3.57,1.82,0.00%,2.00B,-14.70%,36.44B,-,0.25,23.43%,2.52%,-46.37%,-25.92B,0.11,294.57%,3.15%,3.20,-32.08%,173.53B,0.30,88.66%,-11.67%,50.40M,-40.31%,21.71,0.51,-,-35.15%,12.74 -49.00%,-45.05%,12.74,-,- -,-25.85%,6.63 -1.96%,-62.54%,0.14 (2.19%),-,-2.82% 26.10%,-1.68%,3.92%,3.14%,-63.91%,0.78 (11.94%),0.21,-555.79%,-14.87%,0.32,12.48%,"Apr 23, 2025",0.74,2.27%,-14.94%,24.10,2.47,- -,1.02,6.44%,-12.82%,1.45,9.24,36.65%,0.86,3.85%,-26.43%,1.48,6.86,258668,0.59,Feb 26 BMO,-33.64%,15.75M,6.50,"Dec 29, 2003",Yes / Yes,73.72% 0.47%,"

","23,335,144",-5.25%,STLA
Stagwell Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,63.38,0.10,58.67%,252.27M,17.94%,1.56B,5.19,1.19,0.00%,104.56M,16.17%,3.11B,0.23,0.17,37.48%,9.92%,6.00%,29.10M,0.54,25.82%,-0.37%,5.38,10.95%,2.90B,2.06,14.09%,0.72%,10.38M,26.38%,3.01,14.96,22.54%,5.34%,7.16 -13.75%,4.04%,0.41,6.31,8.11% -35.60%,1.26%,4.03 53.35%,-1.90%,-,8.17,2.38% 26.71%,30.41%,8.48%,6.72%,80.70%,-,1.07,349.78%,4.89%,0.40,-72.06%,-,0.79,2.08%,1.00%,68.57,1.50,- -,0.79,74.02%,20.64%,1.61,8.11,0.00%,2.12,1.80%,13.57%,1.02,6.27,12629,2.04,Mar 10 BMO,18.48%,1.93M,6.18,"Apr 17, 1995",Yes / Yes,12.91% 1.30%,"

","1,976,302",-1.44%,STGW
SRH Total Return Fund Inc,Financial,Closed-End Fund - Equity,USA,NYSE,-,9.48,1.80,47.15%,96.44M,-2.90%,1.65B,-,-,0.00%,50.97M,-6.52%,-,-,-,16.60%,0.00%,-5.12%,-,50.73,-,-,0.02,-7.43%,32.43M,0.74,-,-,0.00M,-7.98%,23.11,-,-,-,18.67 -8.62%,6.16%,-,-,- -,-,15.00 13.73%,43.00%,-,-,- -,-,1.43%,1.32%,36.59%,0.70 (4.07%),-,-,-,0.24,124.69%,"Apr 23, 2026",-,-,-,25.01,-,11.20% 10.10%,-,-44.10%,-3.71%,0.89,-,-,-,-11.60%,-5.12%,0.64,17.07,-,-,-,-4.71%,95.79K,17.06,"Apr 16, 1973",No / Yes,- -,"

","61,291",-0.06%,STEW
StepStone Group Inc,Financial,Asset Management,USA,NASD,RUT,-,-6.95,5.72%,80.14M,-1.25%,5.37B,17.94,2.51,-6.07%,75.56M,-23.96%,6.27B,1.22,0.52,99.44%,4.95%,-31.68%,-546.52M,3.01,1.59%,4.91%,3.11,-28.96%,1.79B,-,20.68%,-11.40%,3.74M,-29.73%,-4.73,14.21,14.68%,-750.11%,77.79 -42.04%,-11.32%,3.17,16.45,- -,-,39.79 13.33%,99.19%,1.49 (3.29%),-,-5.19% 21.01%,73.47%,5.85%,6.42%,51.08%,1.08 (2.40%),3.51,-316.77%,-47.77%,3.09,-,"Feb 27, 2026",0.18,54.12%,-30.59%,36.21,1.43,28.33% -,0.18,40.38%,-5.49%,1.40,79.71,-,-,72.49%,-25.50%,0.76,43.33,1130,-,Feb 05 AMC,-26.08%,1.20M,45.09,"Sep 16, 2020",Yes / Yes,8.95% 25.17%,"

","910,254",4.06%,STEP
Stellar Bancorp Inc,Financial,Banks - Regional,USA,NYSE,RUT,17.88,1.99,9.92%,50.90M,-4.03%,1.80B,14.95,2.38,0.00%,45.73M,-10.58%,-,-,0.49,62.78%,1.86%,10.38%,102.87M,3.02,-6.69%,-1.68%,1.56,12.84%,596.26M,1.08,9.95%,0.95%,0.85M,14.77%,32.78,-,-,6.28%,40.21 -11.69%,31.08%,-,19.47,10.56% 13.32%,5.98%,24.12 47.19%,37.00%,0.58 (1.63%),-,20.24% 31.18%,-,1.80%,1.97%,12.41%,0.57 (1.61%),-,-9.58%,21.43%,0.78,-,"Mar 16, 2026",-,-4.67%,17.25%,35.75,2.00,3.11% 7.34%,0.07,-1.77%,-5.35%,0.78,44.00,28.71%,0.03,-3.55%,-0.66%,0.43,35.73,1053,0.03,Jan 28 BMO,12.82%,547.49K,35.51,"Nov 08, 2017",No / Yes,14.24% 0.92%,"

","235,739",-0.62%,STEL
Steris Plc,Healthcare,Medical Devices,Ireland,NYSE,S&P 500,29.69,7.23,0.33%,98.10M,-6.92%,21.04B,19.29,11.12,-8.04%,97.75M,-11.87%,22.69B,2.01,2.85,96.37%,1.78%,-17.10%,713.65M,3.61,9.30%,-0.01%,2.25,-15.00%,5.83B,2.94,9.06%,6.88%,1.74M,-15.36%,72.93,49.67,9.62%,10.44%,269.44 -20.36%,-3.54%,4.32,22.95,36.77% 5.92%,7.78%,204.90 4.72%,20.14%,2.46 (1.15%),14.43,5.99% 12.49%,44.33%,3.20%,2.43%,16.58%,2.46 (1.15%),3.89,53.16%,18.65%,6.79,213.06%,"Feb 17, 2026",1.75,7.96%,12.25%,24.06,1.73,9.68% 8.99%,2.48,11.55%,-10.58%,1.08,288.43,35.14%,0.29,9.17%,-14.40%,1.84,212.35,17787,0.28,Feb 04 AMC,-12.80%,773.39K,214.57,"Jun 01, 1992",Yes / Yes,-0.10% 1.03%,"

","1,422,636",1.05%,STE
Stewart Information Services Corp,Financial,Insurance - Property & Casualty,USA,NYSE,RUT,16.00,4.04,1.85%,30.22M,-3.60%,1.96B,8.80,7.34,0.36%,29.86M,-8.76%,-,0.57,0.53,96.98%,2.41%,-12.49%,115.53M,0.67,19.84%,9.37%,2.89,-13.77%,2.92B,1.19,25.30%,3.86%,0.72M,-8.07%,54.30,-,15.32%,7.59%,78.61 -17.83%,-8.69%,-,14.85,-11.99% -8.24%,4.87%,56.39 14.54%,69.66%,2.12 (3.29%),-,-1.63% 5.01%,-,3.18%,3.11%,19.24%,2.05 (3.17%),-,52.33%,6.37%,2.11,96.08%,"Mar 16, 2026",-,17.31%,3.95%,39.86,1.50,7.50% 11.30%,1.15,55.24%,-4.43%,1.03,81.33,50.68%,0.47,18.71%,-5.18%,0.86,63.27,7800,0.45,Feb 04 AMC,-6.27%,248.89K,64.59,"Nov 01, 1982",Yes / Yes,20.22% 3.09%,"

","213,568",2.09%,STC
"S & T Bancorp, Inc",Financial,Banks - Regional,USA,NASD,RUT,11.50,3.50,1.29%,37.40M,-1.30%,1.47B,10.63,3.78,0.53%,36.08M,-8.43%,-,-,0.86,72.02%,3.06%,-4.08%,134.23M,2.59,3.77%,-0.96%,4.87,2.03%,568.21M,1.03,4.37%,1.37%,1.10M,2.16%,39.14,-,-,9.44%,44.91 -10.49%,7.31%,-,11.32,0.50% 45.61%,8.63%,30.84 30.35%,20.07%,1.44 (3.59%),-,12.48% 8.41%,-,3.19%,3.27%,14.86%,1.40 (3.48%),-,2.38%,29.56%,1.36,54.50%,"Feb 12, 2026",-,0.60%,23.62%,36.81,2.71,4.77% 4.26%,0.03,3.90%,-5.25%,0.88,45.00,39.27%,0.21,4.58%,-4.23%,0.83,40.35,1209,0.06,Jan 22 BMO,2.57%,226.90K,40.20,"Apr 21, 1992",Yes / Yes,1.71% 1.77%,"

","188,440",-0.37%,STBA
STAG Industrial Inc,Real Estate,REIT - Industrial,USA,NYSE,-,26.05,1.46,0.62%,191.01M,-0.18%,7.27B,33.33,1.14,-11.38%,189.86M,-3.06%,10.56B,-,0.23,91.84%,2.65%,-1.78%,273.34M,8.60,-30.27%,0.71%,3.42,4.39%,845.18M,2.02,12.09%,3.89%,5.03M,3.45%,18.83,72.02,-3.06%,7.75%,39.98 -4.88%,8.75%,0.53,118.17,13.64% 2.07%,4.03%,28.61 32.93%,19.69%,1.55 (4.09%),17.04,8.74% 11.82%,43.96%,1.98%,2.31%,13.97%,1.24 (3.26%),12.49,40.95%,37.60%,0.83,101.00%,"Mar 31, 2026",1.20,10.14%,32.34%,44.54,2.64,0.68% 0.68%,1.20,59.55%,-1.80%,1.03,41.45,102.03%,0.92,10.82%,-0.27%,0.72,38.04,93,0.89,Feb 11 AMC,2.57%,1.47M,38.03,"Apr 15, 2011",Yes / Yes,96.08% 3.42%,"

","1,054,923",-0.03%,STAG
Sensata Technologies Holding Plc,Technology,Scientific & Technical Instruments,USA,NYSE,-,171.95,0.20,0.89%,145.80M,3.91%,5.00B,8.73,3.92,-16.68%,144.50M,-7.93%,7.35B,1.14,0.83,107.75%,3.70%,-5.17%,31.26M,1.35,6.16%,0.34%,2.89,6.46%,3.70B,1.79,8.07%,0.45%,5.35M,2.94%,19.10,8.72,7.69%,1.10%,39.09 -12.33%,29.52%,3.93,9.88,-52.56% -27.19%,0.55%,17.32 97.86%,-27.33%,0.50 (1.46%),9.47,-3.16% 4.05%,27.26%,4.04%,4.23%,-45.46%,0.48 (1.40%),1.98,-76.11%,14.02%,1.46,-3.79%,"Feb 11, 2026",1.78,-5.93%,0.84%,44.30,2.44,13.30% -,2.57,1016.84%,-4.53%,1.15,41.46,224.72%,1.05,0.62%,-3.50%,0.96,34.28,19000,1.04,Feb 19 AMC,6.20%,1.85M,34.27,"Mar 11, 2010",Yes / Yes,1.96% 0.66%,"

","1,769,855",-0.03%,ST
SSR Mining Inc,Basic Materials,Gold,USA,NASD,RUT,15.42,1.83,1.35%,203.00M,-7.70%,5.73B,5.61,5.03,0.00%,200.58M,2.40%,6.36B,0.18,0.94,68.53%,4.80%,32.05%,395.75M,3.52,128.12%,-0.86%,2.43,23.81%,1.63B,1.63,9.59%,7.02%,9.62M,28.56%,17.28,9.95,31.47%,11.97%,33.49 -15.86%,163.36%,2.83,23.66,27.32% 12.99%,10.83%,8.65 225.74%,107.36%,-,9.41,12.39% 13.82%,35.73%,5.95%,6.79%,85.64%,-,3.90,251.13%,28.86%,2.10,387.54%,"Nov 10, 2023",1.25,63.68%,24.28%,47.54,1.20,- -,2.08,2964.23%,-6.20%,-0.14,41.79,0.00%,0.11,61.43%,6.06%,0.84,29.47,4800,0.04,Feb 17 AMC,37.40%,3.97M,28.18,"Aug 01, 1996",Yes / Yes,54.93% 14.89%,"

","3,328,062",-4.38%,SSRM
SS&C Technologies Holdings Inc,Technology,Software - Application,USA,NASD,-,22.79,3.15,13.75%,241.40M,-5.24%,17.34B,9.63,7.46,-0.45%,208.29M,-1.49%,21.47B,1.09,1.65,86.58%,2.08%,-16.45%,796.90M,2.77,11.73%,3.06%,2.14,-20.28%,6.27B,2.52,8.75%,4.01%,4.32M,-17.84%,28.53,4.85,8.80%,11.87%,91.07 -21.14%,-10.18%,14.80,10.42,8.26% 6.07%,5.49%,69.00 4.09%,32.17%,1.09 (1.52%),9.77,5.89% 6.09%,48.17%,3.33%,3.11%,4.98%,1.06 (1.48%),3.42,5.62%,23.81%,2.37,136.83%,"Mar 02, 2026",1.07,6.63%,12.71%,37.63,1.50,9.14% 14.43%,1.07,-21.27%,-1.85%,1.18,100.12,33.03%,1.11,8.09%,-8.97%,0.96,71.52,28800,1.11,Feb 05 AMC,-14.03%,2.02M,71.82,"Mar 31, 2010",Yes / Yes,5.14% 1.84%,"

","1,943,892",0.42%,SSNC
Sasol Ltd ADR,Basic Materials,Specialty Chemicals,South Africa,NYSE,-,55.77,0.20,0.00%,643.04M,26.23%,7.17B,6.13,1.85,-,634.13M,49.01%,11.75B,-,0.40,3.43%,0.61%,79.81%,131.72M,0.51,-62.32%,4.50%,1.91,58.85%,13.95B,0.80,27.27%,0.66%,3.84M,73.73%,14.06,2.97,-15.79%,1.55%,10.67 6.00%,174.51%,3.81,8.90,-47.76% -,0.93%,2.78 306.83%,-14.32%,-,3.72,-8.53% 2.45%,27.33%,4.70%,4.20%,-26.22%,-,0.84,105.02%,17.27%,0.52,-63.70%,"Mar 14, 2024",1.09,-1.88%,0.94%,79.99,2.22,- -,1.66,-94.59%,26.22%,0.25,11.36,0.00%,0.73,3.49%,45.35%,2.63,10.60,27411,0.55,Feb 23 BMO,77.93%,2.01M,11.31,"Apr 26, 1982",Yes / Yes,0.54% 1.26%,"

","5,285,348",6.70%,SSL
"Simpson Manufacturing Co., Inc",Basic Materials,Lumber & Wood Production,USA,NYSE,-,21.55,8.26,0.54%,41.26M,-4.33%,7.37B,18.34,9.70,-1.31%,41.18M,-13.57%,7.47B,-,1.86,101.74%,2.89%,5.73%,345.08M,3.16,7.80%,1.94%,4.74,-8.21%,2.33B,3.62,9.23%,11.88%,1.19M,10.21%,49.20,19.18,-,18.00%,211.98 -16.05%,15.27%,9.28,24.92,2.04% 14.09%,13.90%,137.35 29.57%,73.65%,1.17 (0.66%),14.04,3.30% 12.97%,45.90%,2.61%,2.61%,67.13%,1.15 (0.65%),3.20,8.60%,18.97%,5.19,389.17%,"Apr 02, 2026",1.99,4.51%,14.79%,31.75,2.25,3.74% 4.56%,3.54,2.99%,-7.40%,1.36,213.00,13.95%,0.24,4.24%,-4.74%,1.25,178.36,5545,0.22,Feb 09 AMC,1.54%,250.89K,177.96,"May 26, 1994",Yes / Yes,11.11% 1.63%,"

","313,166",-0.22%,SSD
SouthState Bank Corp,Financial,Banks - Regional,USA,NYSE,-,11.48,7.87,1.11%,99.14M,-4.41%,8.87B,8.59,10.53,-0.92%,96.98M,-12.78%,-,0.70,2.19,83.96%,2.54%,-5.01%,798.67M,2.52,20.55%,-2.27%,2.93,-11.52%,3.52B,0.99,10.98%,1.40%,2.46M,-3.91%,91.38,-,12.32%,10.68%,108.46 -16.63%,1.15%,-,-,6.05% 29.14%,7.81%,77.74 16.32%,30.72%,2.40 (2.65%),-,27.39% 26.55%,-,2.91%,3.10%,-1.38%,2.34 (2.59%),-,12.88%,26.35%,3.03,38.04%,"Feb 06, 2026",-,44.00%,22.66%,28.03,1.23,4.81% 3.93%,0.07,31.41%,-8.44%,0.76,120.00,28.98%,0.20,50.16%,-9.38%,1.00,90.45,6190,0.13,Jan 22 AMC,-5.51%,841.34K,90.43,"Jan 28, 1997",Yes / Yes,8.37% 2.86%,"

","844,517",-0.02%,SSB
Scholar Rock Holding Corp,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.43,21.90%,108.46M,-11.66%,4.60B,-,-2.41,0.71%,79.67M,-15.13%,4.34B,-,-0.81,104.88%,18.22%,-11.19%,-377.94M,-,0.73%,3.19%,13.29,25.66%,0.00M,17.68,26.28%,-85.97%,14.52M,-9.17%,2.26,12.51,26.95%,-123.08%,49.82 -19.69%,15.80%,3.20,-,-13.45% -3.21%,-108.34%,22.71 76.18%,320.27%,-,-,- -,-,5.37%,5.11%,-38.03%,-,-,-33.30%,-,2.40,-,-,6.95,-,-,33.77,1.07,- -,6.95,-24.58%,-11.66%,0.77,55.69,-,0.44,-,-11.33%,0.99,41.80,289,0.42,Mar 03 BMO,5.17%,1.09M,40.01,"May 24, 2018",Yes / Yes,1.13% -,"

","1,084,909",-4.28%,SRRK
Sarepta Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,-,-,-8.44,5.28%,104.96M,-1.86%,1.72B,12.53,1.31,-0.37%,99.44M,-8.69%,1.82B,-,1.13,91.51%,21.36%,-26.13%,-842.79M,0.78,145.11%,-0.58%,7.75,-8.43%,2.20B,1.51,-59.30%,-23.05%,21.24M,-23.79%,10.87,1.83,-,-63.17%,103.32 -84.13%,-83.33%,8.95,-,3.92% -0.05%,-38.86%,10.41 57.47%,-88.51%,-,-,33.06% 32.41%,59.56%,5.76%,5.05%,-81.03%,-,0.83,-438.50%,-29.92%,1.04,4.19%,-,1.48,15.58%,-38.34%,38.89,2.76,- -,2.32,-344.01%,-6.07%,0.44,20.61,0.00%,0.91,-32.73%,-15.91%,0.83,17.04,835,0.90,Feb 25 AMC,-20.68%,2.74M,16.40,"Jun 04, 1997",Yes / Yes,-228.27% 19.84%,"

","2,287,981",-3.76%,SRPT
