Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change %,Ticker
Prestige Consumer Healthcare Inc,Healthcare,Drug Manufacturers - Specialty & Generic,USA,Mid,NYSE,RUT,2.48B,4.45B,172.01M,1.10B,40.46,1.88,-,-,"Dec 27, 2013",- -,0.00%,890,"Feb 10, 2005",14.63,10.18,1.48,2.24,1.29,27.78,10.52,13.81,4.03,1.99,3.23,1.08,1.07,Yes / Yes,3.57,5.13,1.08,4.66%,11.97%,6.86%,- 3.72%,-1.17% 2.91%,-16.45%,-1.36%,-35.65%,6.48%,Aug 06 BMO,9.64% 5.01%,1.47%,-0.46%,113.94%,1.88%,4.30%,9.12%,4.34%,51.59%,26.26%,15.57%,1.78%,6.38%,-9.20%,"

",47.37M,46.68M,8.18%,5.46,3.82M,71.07 -26.45%,42.62 22.64%,4.31%,3.82%,1.98,54.46,0.34,0.92,700.05K,"645,827",-1.34%,10.76%,3.69%,-20.93%,-15.27%,-19.97%,-19.15%,-12.00%,4.27%,1.62,67.25,53.60,52.27,-2.48%,PBH
Trevi Therapeutics Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,2.53B,2.21B,-51.11M,0.00M,2.26,2.24,-,-,-,- -,-,34,"May 07, 2019",-,-,-,-,7.85,7.92,-,-,-,37.28,37.28,0.00,0.00,Yes / Yes,-0.34,-0.60,-0.13,-49.55%,-25.51%,-,11.11% 29.44%,- -,18.54%,-,-20.34%,-,Aug 06 AMC,-0.46% -,29.82%,0.00%,72.67%,4.03%,-18.97%,-19.66%,-15.88%,-,-,-,-1.61%,3.95%,31.69%,"

",142.42M,99.99M,13.15%,6.38,13.15M,20.22 -12.31%,6.93 155.84%,5.03%,6.15%,1.00,49.17,1.05,0.60,2.06M,"1,226,987",-4.93%,-1.01%,20.12%,57.60%,41.61%,141.88%,644.96%,744.29%,-,1.00,29.17,17.80,17.73,-0.39%,TRVI
Alamar Biosciences Inc,Healthcare,Medical Devices,USA,Mid,NASD,RUT,2.30B,2.57B,-,-,-2.57,0.93,-,-,-,- -,-,222,"Apr 17, 2026",-,-,-,-,-,35.54,-,-,-,4.02,5.68,-,-,No / Yes,-,-0.67,-0.21,-480.00%,45.32%,-21.86%,- -,- -,-,-,-,-,Aug 10 AMC,28.55% 13.69%,43.92%,1.57%,3.57%,24.89%,-,-,-,-,-,-,23.23%,32.38%,37.21%,"

",69.31M,38.87M,6.25%,7.94,2.43M,38.54 -14.06%,18.84 75.75%,13.88%,9.27%,2.61,65.91,-,1.82,305.91K,"558,188",16.83%,22.44%,44.19%,-,46.55%,-,-,-,-,1.40,33.40,36.57,33.12,-9.43%,ALMR
John Wiley & Sons Inc,Communication Services,Publishing,USA,Mid,NYSE,RUT,2.55B,3.24B,221.62M,1.68B,16.68,1.48,-,1.42 (2.85%),"Jul 07, 2026",0.71% 0.72%,34.12%,4500,"Sep 14, 1982",11.82,9.42,-,1.52,2.99,33.66,12.17,7.35,1.93,0.51,0.54,0.91,0.87,Yes / Yes,4.23,5.30,0.40,14.56%,10.42%,-,138.76% 9.65%,-6.02% -2.89%,173.86%,-0.06%,108.50%,1.21%,Jun 16 BMO,1.21% -0.46%,22.91%,0.00%,88.60%,3.72%,8.39%,27.69%,13.95%,71.10%,17.66%,13.22%,-3.55%,2.20%,29.02%,"

",42.09M,39.13M,10.64%,8.14,4.16M,57.45 -13.07%,28.38 75.97%,3.35%,3.47%,1.93,46.37,0.76,0.51,511.23K,"259,754",-8.30%,1.36%,24.69%,68.77%,63.04%,27.37%,38.15%,-13.72%,-12.15%,1.00,68.00,49.58,49.94,0.73%,WLY
Ichor Holdings Ltd,Technology,Semiconductor Equipment & Materials,USA,Mid,NASD,RUT,2.59B,2.49B,-40.28M,1.01B,23.15,6.85,-,-,-,- -,-,1891,"Dec 09, 2016",-,21.17,0.14,2.56,2.99,10.10,-,57.87,2.46,2.07,3.70,0.18,0.16,Yes / Yes,-1.17,3.27,0.45,582.60%,108.20%,152.16%,- -,-9.54% 0.72%,-92.70%,9.10%,109.99%,22.68%,Aug 03 AMC,10.71% -1.79%,2.34%,-18.56%,88.07%,-5.71%,-3.71%,-5.17%,-4.02%,9.55%,1.06%,-3.97%,-9.74%,-17.67%,36.15%,"

",37.38M,36.58M,4.62%,1.45,1.69M,113.58 -39.08%,14.06 392.11%,6.75%,9.84%,7.98,43.38,1.82,0.60,1.16M,"700,241",5.49%,-27.05%,-5.58%,52.84%,275.42%,265.89%,104.46%,64.86%,-,1.38,98.88,67.51,69.19,2.49%,ICHR
V2X Inc,Industrials,Aerospace & Defense,USA,Mid,NYSE,RUT,2.55B,3.40B,91.85M,4.90B,36.19,6.84,-,-,-,- -,0.00%,23500,"Sep 16, 2014",28.06,11.75,0.87,0.52,2.25,11.92,19.76,10.70,0.70,1.25,1.32,0.94,0.92,Yes / Yes,2.90,6.94,1.49,18.82%,11.39%,13.58%,- -4.89%,15.72% 26.27%,31.03%,12.99%,15.36%,16.54%,Aug 03 AMC,14.11% 4.02%,2.24%,-78.41%,94.69%,2.04%,2.90%,8.35%,4.21%,8.47%,4.19%,1.88%,-1.35%,0.48%,18.55%,"

",31.35M,30.64M,5.28%,2.39,1.62M,93.98 -13.30%,50.89 60.11%,4.88%,4.94%,4.33,49.80,0.18,0.79,677.90K,"536,088",4.54%,9.16%,16.17%,19.42%,49.37%,49.34%,56.06%,69.75%,155.26%,2.33,89.18,80.54,81.48,1.17%,VVX
PIMCO Corporate & Income Opportunity Fund,Financial,Closed-End Fund - Debt,USA,Mid,NYSE,-,2.51B,-,-,256.17M,11.92,-,-,1.43 (12.06%),"Aug 13, 2026",3.23% -1.60%,-,-,"Dec 24, 2002",8.77,-,-,9.80,0.99,-,-,-,-,-,-,-,-,No / Yes,1.35,-,-,-,-,-,- -,- -,-,-,-10.40%,7.20%,-,- -,-,-,16.21%,-,-,-,-,-,-,-,0.62%,-0.02%,-5.23%,"

",211.98M,211.98M,0.18%,0.36,0.39M,14.69 -19.40%,11.58 2.25%,0.53%,0.80%,0.10,52.03,0.80,0.91,1.09M,"987,407",0.59%,0.25%,-1.99%,-9.55%,-8.22%,-14.88%,-16.97%,-44.36%,-17.11%,-,-,11.85,11.84,-0.08%,PTY
Neogen Corp,Healthcare,Medical Devices,USA,Mid,NASD,RUT,2.50B,3.13B,-7.89M,870.38M,9.61,0.85,-,-,-,- -,-,2636,"Aug 23, 1989",-,27.95,2.17,2.87,1.19,13.47,78.34,30.87,3.59,2.91,3.82,0.39,0.39,Yes / Yes,-0.04,0.41,0.05,-3.13%,32.26%,12.86%,33.08% -,1.91% 13.19%,99.28%,-2.71%,98.16%,-0.07%,Jul 30 BMO,58.73% 6.10%,0.87%,0.02%,116.06%,6.01%,-0.23%,-0.38%,-0.27%,36.38%,-1.73%,-0.91%,7.55%,16.70%,28.81%,"

",217.70M,216.17M,4.36%,4.01,9.43M,12.85 -10.82%,4.90 133.88%,2.95%,4.43%,0.47,63.96,1.76,0.54,2.36M,"1,262,289",0.53%,18.51%,33.10%,6.80%,63.95%,119.12%,-49.07%,-72.90%,-46.51%,2.20,13.00,11.49,11.46,-0.26%,NEOG
Cosan S.A ADR,Energy,Oil & Gas Refining & Marketing,Brazil,Mid,NYSE,-,2.51B,15.80B,-1.76B,7.31B,0.68,4.18,-,-,"Jun 10, 2024",- -,-,-,"Mar 08, 2021",-,9.13,-,0.34,3.75,0.61,87.06,6.74,2.16,1.76,1.87,18.57,17.23,No / Yes,-2.46,0.28,0.05,90.80%,260.91%,-,- -,-1.69% 22.54%,40.75%,-6.59%,53.24%,3.96%,May 14 BMO,-4188.16% -35.15%,-,-,2.02%,-6.21%,-7.56%,-172.10%,-14.44%,33.62%,22.28%,-24.11%,-14.82%,-12.23%,-35.48%,"

",979.74M,-,-,1.29,2.40M,6.01 -57.37%,2.52 1.59%,4.32%,3.75%,0.13,29.04,0.68,0.70,1.87M,"1,301,446",-15.79%,-16.61%,-34.02%,-46.22%,-35.19%,-41.01%,-83.60%,-85.97%,-,2.43,4.05,2.58,2.56,-0.78%,CSAN
Merchants Bancorp,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.52B,-,228.74M,1.35B,40.11,-,0.45 (0.83%),0.42 (0.77%),"Jun 15, 2026",12.62% 13.75%,10.59%,735,"Oct 27, 2017",11.03,9.16,0.54,1.87,1.37,-,-,-,-,-,0.06,1.80,0.04,Yes / Yes,4.97,5.99,1.40,47.62%,7.35%,17.10%,-5.47% -0.36%,31.51% 26.93%,9.27%,-5.27%,145.09%,-3.35%,Jul 28 AMC,21.31% 1.80%,58.12%,-0.37%,98.51%,6.76%,1.33%,11.73%,10.80%,-,23.98%,17.01%,5.38%,9.54%,28.85%,"

",45.94M,19.24M,8.58%,10.10,1.65M,56.87 -3.55%,30.37 80.61%,3.14%,3.36%,1.73,64.92,1.14,0.83,163.33K,"135,807",-1.26%,12.91%,20.05%,18.42%,61.04%,69.71%,75.97%,128.86%,-,2.33,56.50,54.44,54.85,0.74%,MBIN
Cohu Inc,Technology,Semiconductor Equipment & Materials,USA,Mid,NASD,RUT,2.66B,2.49B,-38.82M,522.60M,15.39,10.52,-,-,"Feb 24, 2020",- -,-,2857,"Jul 02, 1962",-,30.41,-,5.09,3.65,5.33,76.10,172.01,4.77,4.72,5.74,0.43,0.41,Yes / Yes,-0.83,1.85,0.35,531.82%,94.34%,-,- -36.97%,-17.71% -6.56%,55.60%,32.66%,99.06%,38.37%,Jul 30 AMC,86.38% 3.33%,3.79%,-6.42%,105.00%,3.18%,-3.42%,-4.84%,-3.56%,37.81%,-6.38%,-7.43%,11.03%,-0.12%,48.26%,"

",50.34M,45.55M,17.81%,5.93,8.11M,74.60 -24.75%,18.67 200.77%,7.50%,8.68%,4.84,55.30,1.61,1.65,1.37M,"2,263,180",8.53%,0.65%,13.83%,72.58%,141.25%,172.26%,50.63%,84.01%,432.64%,1.12,70.88,52.82,56.14,6.29%,COHU
Guardian Pharmacy Services Inc,Healthcare,Medical Care Facilities,USA,Mid,NYSE,RUT,2.44B,2.40B,65.91M,1.46B,3.88,1.42,-,-,-,- -,0.00%,3600,"Sep 26, 2024",37.28,26.98,1.97,1.67,9.95,27.21,30.63,22.43,1.64,1.33,1.65,0.14,0.11,Yes / Yes,1.03,1.43,0.32,21.81%,9.72%,13.71%,10.88% 31.17%,16.81% 16.29%,172.45%,10.31%,139.75%,2.16%,Aug 06 AMC,10.81% 3.32%,50.83%,-30.49%,46.60%,21.48%,16.48%,31.75%,24.10%,21.63%,5.72%,4.50%,-4.85%,-5.56%,10.21%,"

",49.79M,31.14M,9.16%,6.99,2.85M,47.02 -17.95%,19.30 99.95%,7.00%,4.71%,2.17,43.45,0.07,0.89,407.91K,"364,800",-4.74%,-2.75%,10.51%,14.14%,28.22%,70.56%,-,-,-,1.17,48.83,39.46,38.58,-2.23%,GRDN
Teradata Corp,Technology,Software - Infrastructure,USA,Mid,NYSE,RUT,2.49B,2.17B,458.00M,1.69B,6.35,4.45,-,-,-,- -,0.00%,5100,"Sep 12, 2007",5.63,9.18,1.17,1.47,4.21,6.01,3.38,9.48,1.28,0.91,0.91,0.17,0.09,Yes / Yes,4.75,2.91,0.58,4.99%,7.50%,7.87%,62.80% 3.09%,-2.51% -1.96%,326.64%,0.96%,409.81%,0.49%,Aug 04 AMC,23.74% 3.50%,3.28%,-7.49%,125.80%,19.52%,26.98%,119.12%,71.12%,61.21%,7.92%,27.08%,-8.61%,-15.82%,-9.41%,"

",93.40M,89.95M,22.30%,6.47,20.06M,41.78 -36.00%,19.96 33.97%,3.99%,4.83%,1.79,39.21,0.56,0.73,3.10M,"2,276,933",1.94%,-14.89%,-15.75%,-8.52%,-12.16%,29.68%,-40.50%,-49.12%,-14.73%,2.80,34.00,26.86,26.74,-0.45%,TDC
ReNew Energy Global plc,Utilities,Utilities - Renewable,India,Mid,NASD,-,2.48B,10.09B,119.77M,1.50B,3.64,2.22,-,-,-,- -,0.00%,4720,"Feb 01, 2021",21.01,10.66,0.24,1.65,1.87,3.06,-,10.56,6.73,0.38,0.43,6.20,4.28,Yes / Yes,0.32,0.64,0.12,-18.42%,150.07%,44.18%,- -,15.40% 17.93%,121.64%,30.87%,-76.80%,3.57%,Aug 18 BMO,113.27% 36.20%,60.14%,0.00%,50.45%,0.43%,1.00%,9.06%,1.71%,58.67%,43.58%,7.98%,9.06%,9.37%,14.53%,"

",246.04M,145.23M,0.95%,0.82,1.39M,8.24 -17.35%,4.39 55.30%,2.01%,2.65%,0.21,66.76,1.14,4.50,1.70M,"7,643,148",11.46%,9.84%,24.95%,27.29%,20.53%,-9.44%,10.02%,-28.99%,-,1.75,7.92,6.85,6.81,-0.58%,RNW
Calix Inc,Technology,Software - Infrastructure,USA,Mid,NYSE,RUT,2.51B,2.33B,51.19M,1.11B,11.28,3.09,-,-,-,- -,0.00%,1921,"Mar 24, 2010",53.09,17.33,0.49,2.26,3.54,12.93,29.41,29.47,2.10,1.97,2.83,0.02,0.02,Yes / Yes,0.75,2.30,0.41,28.46%,33.78%,35.62%,-24.31% -13.74%,4.84% 13.06%,293.81%,27.84%,8525.81%,21.27%,Jul 20 AMC,16.11% 1.15%,9.42%,-1.66%,93.50%,-3.98%,5.46%,6.91%,7.10%,56.58%,5.51%,4.61%,6.36%,5.53%,-17.35%,"

",62.96M,57.04M,8.75%,4.18,4.99M,71.22 -43.98%,34.26 16.46%,3.28%,4.29%,1.57,59.25,1.25,0.43,1.20M,"516,719",3.61%,2.15%,-4.34%,-26.82%,-24.62%,-31.70%,-2.80%,-12.00%,410.88%,1.25,62.33,39.62,39.90,0.71%,CALX
Trident Digital Tech Holdings Ltd,Technology,Information Technology Services,Singapore,Mid,NASD,-,2.48B,2.49B,-17.42M,0.12M,-0.01,0.00,-,-,-,- -,-,26,"Sep 10, 2024",-,-,-,20668.67,-,20668.67,-,-,20721.34,0.11,0.11,-,-,No / Yes,-0.02,-,-,-,-,-,-147.64% -,-48.77% -29.16%,-100.83%,-64.21%,-17.78%,47.56%,-,- -,93.33%,0.00%,0.00%,-85.51%,-503.87%,-,-,-248.66%,-11884.05%,-14045.63%,-16.32%,-7.89%,-71.28%,"

",856.47M,75.48M,0.12%,0.07,0.09M,37.20 -94.11%,1.27 72.44%,10.15%,12.95%,0.33,43.47,2.71,0.01,1.33M,"14,548",-10.61%,-13.10%,29.59%,-72.06%,-75.67%,-91.10%,-,-,-,-,-,2.20,2.19,-0.54%,TDTH
Bank of N T Butterfield & Son Ltd,Financial,Banks - Diversified,Bermuda,Mid,NYSE,RUT,2.50B,-,234.39M,799.82M,29.21,-,-,2.00 (3.15%),"Aug 12, 2026",2.22% 1.33%,33.49%,1315,"Sep 16, 2016",11.18,10.60,0.68,3.12,2.17,-,11.88,-,-,-,0.41,0.03,0.03,Yes / Yes,5.68,5.99,1.58,9.92%,-0.36%,15.61%,9.16% 14.01%,9.67% 8.32%,14.61%,-1.41%,-7.23%,1.47%,Jul 27 AMC,-23.04% 0.87%,1.74%,-16.01%,74.68%,-0.34%,1.64%,21.14%,19.82%,-,30.13%,29.31%,3.08%,5.65%,18.59%,"

",39.33M,38.64M,1.63%,3.13,0.63M,63.81 -0.47%,40.59 56.47%,1.62%,1.92%,1.16,67.38,0.50,1.10,200.61K,"220,119",2.67%,4.84%,14.74%,20.33%,27.48%,40.85%,114.78%,84.62%,-,2.67,64.00,63.41,63.51,0.16%,NTB
UFP Technologies Inc,Healthcare,Medical Devices,USA,Mid,NASD,RUT,2.50B,2.63B,72.30M,631.64M,59.70,1.17,-,-,-,- -,0.00%,4846,"Dec 17, 1993",34.76,29.72,2.21,3.95,5.40,276.30,40.67,22.65,4.16,1.72,3.00,0.29,0.26,Yes / Yes,9.28,10.85,2.48,11.34%,11.37%,13.43%,17.09% 37.73%,19.44% 27.43%,7.24%,7.32%,21.13%,15.07%,Aug 04 BMO,16.27% 9.15%,4.01%,-9.88%,119.73%,2.63%,10.98%,17.05%,12.43%,28.50%,15.23%,11.45%,17.45%,26.44%,40.29%,"

",7.75M,7.44M,15.84%,5.62,1.18M,338.71 -4.80%,173.86 85.47%,3.89%,4.26%,13.96,69.76,1.09,0.63,209.62K,"132,354",0.12%,40.13%,46.18%,20.52%,45.23%,46.71%,84.55%,405.90%,1278.03%,2.00,355.00,321.91,322.46,0.17%,UFPT
Regencell Bioscience Holdings Ltd,Healthcare,Drug Manufacturers - Specialty & Generic,Hong Kong,Mid,NASD,-,2.51B,2.51B,-7.05M,0.00M,0.00,0.00,-,-,-,- -,-,10,"Jul 16, 2021",-,-,-,-,2048.58,1062.33,-,-,-,1.42,1.42,0.32,0.11,Yes / Yes,-0.01,-,-,-,-,-,22.39% -33.47%,- -,-71.08%,-,-189.19%,-,-,- -,88.68%,0.00%,0.14%,8.88%,-134.35%,-177.66%,-523.06%,-,-,-,-9.75%,-47.20%,-75.51%,"

",494.49M,56.10M,1.61%,3.06,0.90M,69.00 -92.67%,4.51 12.20%,9.01%,11.03%,0.79,31.73,1.39,0.64,294.80K,"187,331",-13.80%,-10.44%,-80.80%,-81.03%,-75.90%,-62.35%,1181.87%,2079.60%,-,-,-,5.02,5.06,0.80%,RGC
Coty Inc,Consumer Defensive,Household & Personal Products,USA,Mid,NYSE,RUT,2.43B,6.00B,-545.80M,5.79B,3.51,0.31,-,-,"Feb 14, 2020",- -,-,11636,"Jun 13, 2013",-,7.95,0.41,0.42,0.79,8.99,7.83,7.21,1.04,0.49,0.82,1.15,1.13,Yes / Yes,-0.62,0.35,-0.01,-2.05%,61.08%,19.52%,- 19.99%,3.57% 4.55%,-32.30%,-3.57%,0.30%,-1.35%,Aug 19 AMC,1890.00% 1.04%,57.21%,0.02%,43.05%,0.92%,-4.91%,-16.17%,-8.08%,59.31%,6.44%,-9.43%,0.91%,18.36%,2.87%,"

",880.00M,376.71M,13.13%,4.25,49.45M,5.08 -45.67%,1.82 51.65%,4.74%,5.33%,0.14,58.10,0.95,0.36,11.65M,"4,175,204",-2.47%,22.67%,21.05%,8.66%,-10.39%,-43.09%,-76.45%,-66.95%,-90.47%,3.06,3.13,2.82,2.76,-2.13%,COTY
Federal Agricultural Mortgage Corp,Financial,Credit Services,USA,Mid,NYSE,RUT,2.51B,36.77B,200.05M,1.31B,115.18,98.32,6.45 (2.71%),6.20 (2.60%),"Jun 15, 2026",16.45% 13.40%,36.11%,212,"Feb 10, 1994",13.27,10.29,-,1.91,2.07,2.42,8.11,30.27,27.97,0.11,0.11,18.71,11.74,Yes / Yes,17.94,23.14,5.28,25.33%,10.82%,-,6.20% 14.98%,28.01% 17.34%,7.63%,31.16%,12.35%,59.34%,Jul 30 AMC,10.96% 10.32%,15.95%,0.00%,75.91%,-3.36%,0.63%,13.48%,0.97%,100.00%,89.76%,15.22%,7.53%,17.50%,34.89%,"

",9.32M,9.12M,3.90%,2.67,0.36M,248.29 -4.12%,136.57 74.31%,1.90%,3.18%,6.65,74.74,1.00,0.46,132.96K,"60,592",0.31%,19.70%,33.44%,30.41%,35.59%,30.12%,32.68%,138.03%,509.14%,1.00,257.00,234.68,238.05,1.44%,AGM
Kayne Anderson Energy Infrastructure Fund Inc,Financial,Closed-End Fund - Equity,USA,Mid,NYSE,-,2.50B,-,-,103.24M,15.70,-,-,1.00 (6.78%),"Aug 14, 2026",7.40% 0.64%,-,-,"Sep 28, 2004",5.09,-,-,24.18,0.94,-,-,-,-,-,-,-,-,Yes / Yes,2.90,-,-,-,-,-,27.45% -,3.66% -,572.57%,36.73%,-,17.90%,-,- -,0.71%,13.50%,35.85%,-,-,-,-,-,-,-,1.46%,4.20%,10.55%,"

",169.13M,167.87M,0.19%,0.81,0.31M,15.17 -2.70%,11.31 30.50%,1.89%,1.87%,0.28,58.92,0.66,0.83,383.32K,"316,878",4.76%,2.29%,5.28%,8.77%,19.22%,21.28%,68.30%,85.43%,-23.56%,-,-,14.65,14.76,0.75%,KYN
Trump Media & Technology Group Corp,Communication Services,Internet Content & Information,USA,Mid,NASD,RUT,2.30B,2.34B,-1.30B,4.52M,3.68,3.37,-,-,-,- -,-,31,"Sep 30, 2021",-,-,-,508.53,2.25,2.46,-,-,516.81,0.96,0.96,0.95,0.00,Yes / Yes,-4.71,-,-,-,-,-,-88.11% -,- -,-854.66%,21.61%,-933.09%,89.03%,Aug 10 AMC,- -,42.80%,0.00%,21.18%,-0.90%,-49.53%,-78.93%,-127.22%,-133.25%,-4052.33%,-28860.41%,-13.87%,-5.89%,-21.85%,"

",277.93M,158.98M,11.07%,3.68,17.61M,18.97 -56.40%,6.96 18.82%,7.14%,7.12%,0.65,39.34,4.05,1.38,4.79M,"6,598,713",-16.97%,-8.42%,-5.27%,-26.49%,-37.54%,-52.63%,-50.15%,-,-,-,-,8.91,8.27,-7.18%,DJT
Banner Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,2.50B,-,208.35M,885.16M,58.83,-,2.06 (2.81%),2.04 (2.78%),"Aug 04, 2026",2.88% 3.63%,34.77%,1943,"Nov 01, 1995",12.11,11.08,-,2.82,1.25,-,8.75,-,-,-,0.06,0.27,0.06,Yes / Yes,6.06,6.63,1.38,5.47%,11.41%,-,-0.19% 11.56%,11.13% 7.38%,15.51%,2.89%,9.38%,1.56%,Jul 22 AMC,-2.15% -1.39%,2.78%,0.00%,93.65%,1.96%,1.26%,10.78%,9.87%,-,28.78%,23.54%,3.67%,7.59%,14.03%,"

",33.98M,33.04M,4.78%,4.90,1.58M,72.96 0.62%,57.05 28.69%,1.61%,2.23%,1.42,67.81,0.82,1.05,321.90K,"336,644",3.94%,6.33%,13.83%,12.64%,17.17%,13.13%,56.58%,29.85%,80.46%,2.29,76.50,72.76,73.42,0.91%,BANR
Central Garden & Pet Co,Consumer Defensive,Packaged Foods,USA,Mid,NASD,RUT,2.50B,2.89B,166.31M,3.08B,27.91,15.75,-,-,-,- -,0.00%,6000,"Feb 06, 2007",14.46,12.44,1.84,0.81,1.39,2.47,7.27,8.19,0.94,2.67,3.79,0.81,0.78,Yes / Yes,2.69,3.12,-0.06,8.94%,4.98%,6.75%,4.49% 7.67%,-2.14% 3.03%,21.79%,-1.16%,-4.41%,-8.17%,Aug 05 AMC,0.55% -0.07%,20.81%,-0.14%,76.89%,-,4.47%,9.98%,5.36%,31.72%,8.81%,5.39%,0.79%,2.73%,17.06%,"

",51.29M,49.56M,2.32%,3.36,1.15M,40.79 -4.82%,25.97 49.52%,3.81%,3.42%,1.33,53.47,0.59,1.11,341.98K,"381,032",0.73%,4.61%,12.88%,15.09%,33.03%,21.84%,14.88%,10.54%,94.62%,1.80,49.00,38.41,38.83,1.09%,CENTA
Central Garden & Pet Co,Consumer Defensive,Packaged Foods,USA,Mid,NASD,RUT,2.49B,2.89B,166.31M,3.08B,27.91,18.10,-,-,-,- -,0.00%,6000,"Jul 15, 1992",16.60,14.28,2.12,0.81,1.60,2.46,7.26,8.18,0.94,2.67,3.79,0.81,0.78,Yes / Yes,2.69,3.12,-0.06,8.94%,4.98%,6.75%,4.49% 7.67%,-2.14% 3.03%,21.79%,-1.16%,-4.41%,-8.17%,Aug 05 AMC,0.55% -0.07%,87.58%,-0.04%,14.83%,0.39%,4.47%,9.98%,5.36%,31.72%,8.81%,5.39%,1.43%,3.42%,19.77%,"

",9.65M,7.78M,3.55%,3.22,0.28M,46.97 -5.07%,28.77 54.99%,6.43%,3.53%,1.60,54.72,0.63,1.27,85.98K,"108,854",1.20%,5.26%,16.58%,18.17%,38.69%,26.53%,25.88%,16.48%,112.58%,1.80,49.00,44.14,44.59,1.02%,CENT
ERock Inc,Industrials,Specialty Industrial Machinery,USA,Mid,NYSE,-,3.03B,2.64B,-,-,0.22,2.86,-,-,-,- -,-,-,"Jun 10, 2026",-,-,-,-,61.59,4.84,-,-,-,1.25,1.42,0.60,0.51,Yes / Yes,-,-,-0.01,-,-,-,- -,- -,-,-,-,-,Aug 11 AMC,74.94% 95.17%,86.89%,0.00%,2.06%,8.99%,-,-,-,-,-,-,25.10%,5.01%,5.01%,"

",48.17M,28.77M,19.78%,2.43,5.69M,20.70 -33.24%,8.88 55.63%,9.21%,11.13%,1.34,58.11,-,2.56,2.34M,"5,988,667",28.80%,11.45%,-,-,-31.24%,-,-,-,-,1.12,22.25,11.25,13.82,22.84%,EROC
Blackstone Mortgage Trust Inc,Real Estate,REIT - Mortgage,USA,Mid,NYSE,RUT,2.41B,17.79B,15.44M,1.52B,19.35,2.57,1.81 (12.68%),1.88 (13.17%),"Jun 30, 2026",-8.82% -5.39%,293.34%,-,"Dec 29, 1980",165.47,9.38,-,1.58,0.74,5.56,7.33,14.65,11.70,0.14,0.14,4.85,3.64,Yes / Yes,0.09,1.52,0.27,174.44%,43.03%,-,-23.95% -7.97%,4.86% 14.41%,221.55%,-3.93%,-1286.91%,-2.87%,Jul 30 BMO,-24.76% 0.47%,6.82%,0.02%,61.87%,1.13%,0.08%,0.45%,0.10%,77.13%,61.14%,1.02%,-8.18%,-15.13%,-23.20%,"

",168.54M,157.04M,6.14%,5.22,9.65M,20.67 -30.90%,13.73 4.01%,3.01%,2.73%,0.46,30.81,0.96,1.98,1.85M,"3,662,542",2.44%,-16.49%,-22.09%,-27.18%,-25.35%,-24.84%,-28.28%,-51.80%,-46.74%,1.89,18.86,14.64,14.28,-2.46%,BXMT
PagSeguro Digital Ltd,Technology,Software - Infrastructure,Brazil,Mid,NYSE,RUT,2.42B,10.26B,407.26M,3.75B,10.52,4.22,0.70 (8.04%),0.26 (2.98%),"Sep 16, 2026",- -,0.01%,-,"Jan 24, 2018",6.13,4.90,0.59,0.65,0.83,2.06,-,5.81,2.74,1.55,1.55,3.11,1.05,Yes / Yes,1.42,1.78,0.40,9.80%,8.99%,8.32%,12.98% 11.05%,6.38% 22.21%,15.45%,11.04%,23.43%,11.92%,Aug 11 AMC,-0.53% -4.03%,46.11%,0.14%,46.87%,-1.16%,2.94%,14.62%,6.85%,51.19%,37.73%,10.87%,-6.78%,-4.13%,-11.28%,"

",155.19M,149.55M,12.30%,5.60,18.39M,12.32 -29.22%,8.07 8.04%,3.17%,3.20%,0.30,35.77,1.26,1.81,3.28M,"5,955,992",-7.23%,-6.03%,-10.84%,-22.90%,-8.62%,-0.18%,-6.50%,-84.15%,-,2.44,11.44,8.89,8.72,-1.91%,PAGS
