Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker,Category,Asset Type,Tags,Return% 1Y,Total Holdings,Sponsor,ETF Type,Return% 3Y,AUM,Fund Family,Bond Type,Return% 5Y,NAV/sh,Average Maturity,Return% 10Y,Index Weighting,Commodity Type,Return% SI,Active/Passive,Quant Type,Flows% 1M,ESG Type,Flows% 3M,Dividend Type,Sector/Theme,Flows% YTD,Structure Type,Region,Flows% 1Y,Expense,Growth/Value,Flows% 3Y,Inverse/Leveraged,Flows% 5Y
BJ's Wholesale Club Holdings Inc,Consumer Defensive,Discount Stores,USA,NYSE,-,22.34,4.38,0.61%,129.64M,1.32%,12.68B,19.98,4.89,-6.08%,128.88M,-1.18%,15.37B,3.13,1.04,110.09%,5.10%,3.32%,578.38M,0.59,2.79%,-0.82%,3.48,1.42%,21.46B,5.77,8.23%,7.94%,6.57M,8.63%,16.95,274.27,6.39%,28.60%,121.10 -19.24%,-11.70%,0.36,38.66,5.21% 7.63%,12.59%,86.68 12.83%,30.09%,-,13.50,3.57% 6.82%,18.64%,3.38%,3.36%,127.39%,-,0.72,8.98%,3.96%,3.23,-,-,0.16,4.66%,2.70%,51.82,2.28,- -,0.75,4.21%,0.51%,0.34,106.58,0.00%,1.25,5.62%,0.94%,0.92,96.04,35000,1.09,Mar 05 BMO,-0.11%,1.89M,97.80,"Jun 28, 2018",Yes / Yes,3.24% 0.55%,"

","1,736,446",1.83%,BJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitfarms Ltd,Financial,Capital Markets,Canada,NASD,-,-,-0.24,5.63%,563.01M,-6.75%,1.25B,-,-0.19,0.00%,533.78M,8.33%,1.05B,-,-0.04,41.26%,12.31%,-12.65%,-130.32M,4.63,-82.05%,5.95%,1.86,-28.01%,270.06M,2.04,18.66%,-13.81%,65.71M,-5.96%,1.09,4.53,41.52%,-17.06%,6.60 -66.52%,100.91%,0.49,-,- -,-19.14%,0.67 228.38%,140.77%,-,25.82,4.40% 42.85%,-2.78%,8.79%,7.83%,-58.30%,-,3.88,29.58%,-31.18%,0.19,-,-,3.14,47.60%,-48.26%,48.42,1.22,- -,3.20,-77.60%,-0.63%,3.66,5.34,-,0.12,54.38%,-5.13%,0.69,2.31,-,0.11,Mar 31 BMO,-4.94%,35.41M,2.21,"Aug 16, 2019",Yes / Yes,-273.83% -20.80%,"

","24,576,246",-4.33%,BITF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Birkenstock Holding Plc,Consumer Cyclical,Footwear & Accessories,United Kingdom,NYSE,-,15.92,2.29,76.75%,183.91M,-2.04%,6.71B,12.91,2.83,0.00%,42.75M,-5.83%,8.02B,0.83,0.69,39.45%,25.40%,-14.31%,425.64M,2.79,10.28%,-1.55%,4.16,-21.73%,2.41B,2.06,19.26%,7.74%,10.86M,-10.81%,17.70,24.92,15.59%,13.95%,59.50 -38.69%,-23.09%,1.46,26.94,23.02% 40.11%,8.93%,33.06 10.34%,-,-,10.78,19.88% 19.14%,55.03%,5.10%,4.52%,-,-,3.33,81.39%,25.38%,1.80,-,-,1.04,19.35%,17.68%,44.76,1.42,- -,3.13,179.97%,-4.50%,1.24,57.19,0.00%,0.49,21.24%,-6.30%,0.89,35.33,8400,0.46,Feb 12 BMO,-17.84%,2.61M,36.48,"Oct 11, 2023",Yes / Yes,4.02% 0.86%,"

","2,333,104",3.26%,BIRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield Infrastructure Corp,Utilities,Utilities - Regulated Gas,USA,NYSE,RUT,-,-1.81,9.97%,119.98M,-11.00%,5.04B,-,-1.54,0.00%,118.90M,-20.97%,21.17B,-,-0.02,64.88%,5.85%,-17.13%,-241.00M,1.37,62.28%,2.27%,9.13,-4.55%,3.67B,-,-144.44%,-1.01%,6.95M,-15.93%,-9.76,11.35,-14.85%,-,51.72 -26.20%,5.24%,3.36,2520.36,- 25.58%,-2.26%,32.08 18.98%,-12.99%,0.14 (0.37%),7.24,24.82% 20.73%,63.63%,4.28%,3.37%,-20.20%,1.74 (4.57%),5.77,58.19%,61.45%,1.60,-,"Feb 27, 2026",0.38,0.05%,-6.57%,18.42,5.00,4.90% 6.09%,0.38,-55.57%,-16.51%,1.38,45.00,-,-,1.27%,-18.41%,3.09,38.86,-,-,Jan 29 BMO,-12.83%,761.36K,38.17,"Mar 31, 2020",Yes / Yes,-172.44% -,"

","2,350,942",-1.78%,BIPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield Infrastructure Partners L.P,Utilities,Utilities - Diversified,Bermuda,NYSE,-,40.61,0.87,1.55%,460.49M,-3.06%,16.41B,24.16,1.47,0.00%,454.84M,-8.22%,112.57B,1.01,0.26,57.91%,0.23%,1.86%,403.00M,0.71,34.86%,0.84%,1.33,13.77%,23.10B,3.35,21.15%,0.39%,1.06M,2.25%,10.62,4.57,23.85%,7.99%,40.32 -11.90%,18.44%,7.78,-,125.49% 33.89%,0.60%,25.72 38.10%,11.73%,1.82 (5.12%),11.46,16.99% 21.06%,26.94%,3.28%,2.82%,-1.84%,1.74 (4.91%),4.87,8074.77%,25.10%,1.08,124.57%,"Feb 27, 2026",0.75,9.80%,1.74%,37.54,1.38,6.10% 5.28%,0.78,110.73%,-6.00%,1.10,43.42,196.37%,12.30,15.80%,-4.36%,2.16,35.56,-,10.99,Jan 29 BMO,3.92%,793.57K,35.52,"Jan 10, 2008",Yes / Yes,37.49% 199.29%,"

","1,715,037",-0.11%,BIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bio-Rad Laboratories Inc,Healthcare,Medical Devices,USA,NYSE,-,9.75,27.92,32.97%,21.92M,0.98%,7.35B,23.66,11.50,-0.01%,18.09M,1.44%,7.19B,2.92,1.87,71.56%,5.24%,-9.75%,759.90M,2.85,3.34%,-1.78%,3.58,-3.97%,2.58B,0.99,12.19%,7.62%,0.95M,-10.19%,276.16,4.76,8.10%,10.84%,343.12 -20.69%,6.03%,57.11,19.62,- -26.08%,8.63%,211.43 28.70%,-40.94%,-,15.30,-2.68% 0.29%,52.01%,2.88%,2.97%,-51.35%,-,2.78,143.01%,10.25%,8.74,103.20%,-,4.19,0.65%,29.42%,48.54,2.00,- -,5.62,204.25%,0.49%,1.19,335.00,0.00%,0.19,3.85%,-4.74%,2.05,265.00,7450,0.18,Feb 12 AMC,-5.07%,264.99K,272.12,"Feb 27, 1980",Yes / Yes,-7.31% 0.64%,"

","543,427",2.69%,BIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BILL Holdings Inc,Technology,Software - Application,USA,NYSE,-,-,-0.24,11.36%,99.97M,-6.49%,3.81B,14.21,2.71,-0.01%,87.71M,-8.20%,3.33B,0.98,0.55,101.89%,12.98%,-31.23%,-24.21M,2.45,8.26%,-1.79%,4.10,-27.88%,1.55B,1.01,13.25%,-0.24%,11.38M,-29.41%,38.08,1.61,14.48%,-0.64%,57.21 -32.70%,-24.29%,23.93,11.36,- -,-0.43%,35.46 8.58%,-44.40%,-,154.63,31.58% 56.14%,76.97%,4.21%,5.02%,-73.35%,-,2.15,-130.23%,-5.20%,2.26,-,-,1.65,11.84%,-1.56%,37.16,1.72,- -,1.65,58.28%,-8.43%,1.30,57.73,0.00%,0.50,14.37%,-13.08%,0.85,40.49,2364,0.50,Feb 05 AMC,-19.01%,2.77M,38.50,"Dec 12, 2019",Yes / Yes,14.27% 3.73%,"

","2,366,882",-4.91%,BILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bilibili Inc ADR,Communication Services,Internet Content & Information,China,NASD,-,63.54,0.37,0.04%,335.04M,-12.41%,7.85B,17.51,1.34,0.00%,334.91M,-21.42%,5.77B,0.66,0.17,9.92%,5.19%,-5.41%,167.13M,1.86,21.83%,6.93%,6.15,-12.70%,4.22B,4.54,28.83%,3.22%,17.37M,-4.68%,5.16,2.27,26.56%,8.03%,36.40 -35.60%,17.97%,10.34,-,- -,5.74%,14.47 61.99%,-1.92%,-,12.82,9.09% 19.42%,37.11%,3.46%,3.31%,-75.51%,-,1.36,188.92%,3.73%,1.16,-,-,1.64,13.28%,3.96%,33.47,1.50,- -,1.36,436.27%,-9.93%,0.84,30.38,0.00%,0.62,9.09%,-20.76%,0.85,24.26,8088,0.31,Mar 05 BMO,-10.32%,2.82M,23.44,"Mar 28, 2018",Yes / Yes,8.74% 3.04%,"

","2,400,494",-3.38%,BILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biogen Inc,Healthcare,Drug Manufacturers - General,USA,NASD,S&P 500,20.89,8.81,0.23%,146.80M,-0.73%,26.99B,11.37,16.18,-1.00%,146.42M,-6.32%,29.84B,2.64,3.06,96.10%,2.87%,5.23%,1.29B,2.83,3.14%,4.43%,3.25,30.77%,9.53B,1.48,2.66%,4.50%,4.20M,4.52%,124.37,7.07,4.30%,7.39%,202.41 -9.13%,29.90%,26.00,13.16,-25.04% -18.74%,5.21%,110.04 67.16%,-31.88%,-,9.32,0.35% -5.06%,66.60%,1.91%,2.52%,-30.77%,-,3.13,-21.29%,25.39%,4.93,-21.59%,-,2.03,2.88%,13.56%,47.53,2.28,- -,2.68,-118.25%,-1.17%,0.16,209.44,0.00%,0.36,-6.71%,-0.13%,0.49,183.64,7500,0.36,Feb 06 BMO,16.87%,1.29M,183.94,"Sep 17, 1991",Yes / Yes,22.45% 3.48%,"

","637,188",0.16%,BIIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baidu Inc ADR,Communication Services,Internet Content & Information,China,NASD,-,74.77,1.51,0.00%,278.23M,-6.76%,31.31B,11.98,9.40,-,278.22M,-15.98%,32.02B,1.05,1.68,18.90%,2.46%,-9.12%,624.23M,1.74,5.15%,-1.49%,2.36,-17.64%,17.96B,1.00,15.32%,1.02%,6.85M,-13.88%,112.01,1.89,11.40%,1.68%,165.30 -31.92%,17.38%,59.40,-,-17.75% -29.62%,1.32%,74.71 50.62%,-27.99%,-,12.48,-0.75% 2.97%,43.87%,2.98%,2.95%,-52.95%,-,1.78,-81.11%,7.99%,4.35,-39.13%,-,1.63,-2.93%,3.48%,27.17,1.58,- -,1.76,-82.08%,-7.21%,0.42,176.60,0.00%,0.36,-2.72%,-17.77%,0.46,114.53,33500,0.24,Feb 26 BMO,-3.75%,2.91M,112.53,"Aug 05, 2005",Yes / Yes,10.18% 0.81%,"

","1,351,586",-1.75%,BIDU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biohaven Ltd,Healthcare,Biotechnology,USA,NYSE,RUT,-,-6.96,15.25%,132.78M,-11.96%,1.26B,-,-2.55,23.85%,127.47M,-27.55%,1.23B,-,-0.84,76.10%,16.50%,-22.67%,-738.82M,-,56.57%,58.79%,7.67,-43.50%,0.00M,21.39,14.36%,-138.54%,21.03M,-25.69%,0.39,3.94,31.01%,-310.75%,31.18 -73.09%,-72.97%,2.13,-,6.37% -30.08%,-223.26%,7.48 12.17%,-41.29%,-,-,- -,-,5.46%,7.64%,-,-,-,25.88%,-,0.74,-,-,3.18,-,-,26.87,1.73,- -,3.18,34.50%,-16.60%,3.61,23.36,-,5.47,-,-25.13%,0.83,8.74,274,5.36,Mar 02 AMC,-35.27%,2.74M,8.39,"May 04, 2017",Yes / Yes,-1.84% -,"

","2,286,012",-4.00%,BHVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHP Group Limited ADR,Basic Materials,Other Industrial Metals & Mining,Australia,NYSE,-,17.06,4.03,0.00%,2.54B,-2.43%,174.61B,13.76,5.00,-,2.54B,-11.84%,193.88B,2.26,-,3.95%,0.59%,15.93%,10.25B,3.23,28.34%,-0.35%,3.51,29.39%,54.04B,3.46,-2.75%,9.46%,15.09M,13.91%,19.85,12.64,6.08%,21.38%,83.21 -17.36%,39.49%,5.44,16.94,-26.54% 2.45%,13.67%,39.73 73.09%,18.26%,3.06 (4.45%),6.94,-7.60% 3.59%,40.96%,3.06%,2.61%,13.44%,2.66 (3.87%),3.59,-9.88%,40.96%,2.50,213.66%,"Mar 06, 2026",1.28,1.04%,18.97%,43.27,3.29,-30.59% -1.99%,1.65,28.28%,-6.41%,0.86,61.80,61.13%,0.56,11.45%,-4.02%,0.73,68.21,-,0.49,Feb 16 AMC,16.77%,4.29M,68.77,"Mar 17, 1980",Yes / Yes,-6.67% 2.24%,"

","3,138,625",0.82%,BHP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brighthouse Financial Inc,Financial,Insurance - Life,USA,NASD,-,10.38,5.81,1.45%,57.17M,1.12%,3.45B,2.75,21.88,0.00%,56.35M,-3.65%,-,-,4.82,91.97%,11.60%,-7.16%,331.00M,0.51,-27.26%,2.73%,8.44,9.23%,6.77B,0.51,7.74%,0.18%,6.53M,-6.99%,118.38,-,-10.23%,7.38%,66.33 -9.15%,1.55%,-,13.30,-51.89% -,3.34%,42.07 43.24%,45.59%,-,-,-0.52% -4.47%,-,1.10%,1.58%,45.31%,-,-,8.68%,9.25%,0.82,-,-,-,43.23%,4.89%,43.83,3.29,- -,7.34,-82.06%,0.32%,0.93,65.50,0.00%,0.47,40.17%,-3.38%,0.61,60.15,1400,0.47,Feb 23 AMC,6.64%,774.15K,60.26,"Jul 17, 2017",Yes / Yes,-29.05% -3.42%,"

","474,734",0.18%,BHF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Benchmark Electronics Inc,Technology,Electronic Components,USA,NYSE,RUT,86.79,0.69,3.40%,35.67M,9.42%,2.12B,20.82,2.86,-7.55%,34.46M,2.94%,2.12B,-,0.56,102.46%,3.39%,33.65%,24.85M,0.80,6.15%,3.62%,3.75,47.79%,2.66B,1.93,12.17%,1.18%,1.17M,39.15%,30.83,6.58,-,2.25%,61.12 -2.65%,44.03%,9.04,24.02,-28.97% 12.39%,1.77%,30.73 93.62%,162.58%,0.78 (1.31%),13.96,-2.70% 5.31%,9.96%,4.28%,3.91%,105.10%,0.68 (1.14%),0.80,-60.58%,4.00%,2.33,168.02%,"Mar 31, 2026",1.52,0.11%,0.93%,62.34,1.50,1.00% 1.22%,2.28,-67.17%,6.57%,0.98,60.75,99.33%,0.29,7.22%,8.85%,1.47,57.04,11840,0.28,Feb 03 AMC,33.47%,312.06K,59.50,"Jun 27, 1990",Yes / Yes,10.51% 1.11%,"

","458,559",4.31%,BHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bausch Health Companies Inc,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,NYSE,-,12.05,0.41,11.73%,370.53M,-3.67%,1.85B,1.21,4.12,6.05%,327.11M,-16.56%,22.53B,-,0.68,68.08%,1.69%,-27.47%,157.00M,0.18,13.87%,-3.92%,2.52,-26.73%,10.27B,-,-5.91%,0.59%,5.54M,-28.20%,-1.50,1.40,-6.97%,-,8.69 -42.54%,-31.36%,3.58,1.93,- -,0.78%,4.25 17.41%,-30.98%,-,6.64,8.11% 5.04%,60.90%,3.12%,3.62%,-83.75%,-,2.20,436.98%,21.28%,0.22,-83.95%,"Nov 10, 2010",1.08,6.66%,1.53%,33.12,3.14,- -,1.47,-219.53%,-7.56%,0.42,7.67,0.00%,-,9.26%,-15.16%,0.53,5.10,20300,-,Feb 18 AMC,-22.73%,2.20M,4.99,"Mar 29, 1994",Yes / Yes,-10.57% 3.60%,"

","1,157,492",-2.16%,BHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biglari Holdings Inc,Consumer Cyclical,Restaurants,USA,NYSE,RUT,-,-12.08,33.93%,3.14M,3.59%,1.02B,-,-,2.20%,2.07M,-16.34%,1.04B,-,-,62.08%,4.64%,-9.55%,-37.49M,2.57,-,0.33%,0.92,0.65%,395.26M,1.87,-,-3.89%,0.10M,-4.98%,168.69,3.01,-,-6.84%,483.60 -34.68%,44.43%,105.04,13.26,-5.40% 0.27%,-4.49%,195.05 61.95%,91.29%,-,17.53,2.39% -1.84%,27.48%,5.32%,6.43%,128.81%,-,2.62,-897.31%,4.65%,20.72,29.56%,-,2.38,9.15%,-9.48%,41.76,3.00,- -,2.40,-385.28%,-3.38%,0.85,500.00,-,0.69,9.61%,-16.65%,2.26,321.53,2359,0.60,-,-5.25%,103.83K,315.89,"May 01, 2018",No / Yes,- -,"

","234,258",-1.75%,BH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boyd Group Services Inc,Consumer Cyclical,Auto & Truck Dealerships,Canada,NYSE,-,169.83,0.82,0.28%,27.83M,-13.64%,3.88B,23.02,6.06,0.00%,27.75M,-18.65%,4.37B,0.46,0.76,88.72%,0.45%,-13.07%,18.42M,1.24,65.13%,49.28%,4.51,-18.24%,3.14B,2.26,32.09%,0.58%,0.13M,-12.38%,61.79,3.16,50.46%,1.44%,183.10 -23.77%,-5.13%,44.15,14.27,-24.53% -17.14%,0.56%,134.22 3.99%,-8.12%,0.46 (0.33%),11.62,8.92% 15.02%,38.65%,6.81%,3.90%,-22.45%,0.44 (0.32%),1.39,-27.96%,4.21%,6.36,158.46%,"Mar 31, 2026",3.00,2.36%,0.59%,31.10,1.14,0.00% 1.42%,3.14,65.79%,-12.42%,0.90,193.93,53.67%,1.00,5.52%,-15.21%,2.94,142.41,13424,0.92,Mar 18 BMO,-12.04%,27.83K,139.58,"Oct 31, 2025",No / Yes,43.24% -2.26%,"

","81,873",-1.99%,BGSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BGC Group Inc,Financial,Capital Markets,USA,NASD,RUT,30.65,0.31,23.90%,363.18M,-4.17%,4.47B,5.93,1.59,18.80%,360.91M,0.43%,5.76B,-,0.39,62.61%,2.60%,4.66%,148.55M,1.52,19.07%,1.25%,3.97,-2.28%,2.94B,4.58,13.17%,3.87%,9.38M,5.60%,2.06,5.12,-,16.56%,10.95 -13.92%,-2.78%,1.84,16.70,34.48% 21.14%,5.11%,7.24 30.25%,87.10%,0.08 (0.85%),16.62,17.85% 7.43%,92.80%,2.82%,3.27%,123.99%,0.08 (0.85%),1.96,21.69%,8.30%,0.33,63.66%,"Mar 04, 2026",2.26,29.84%,5.06%,49.76,1.00,25.99% -13.99%,2.26,-42.18%,-0.86%,0.98,14.50,25.88%,2.05,32.19%,1.63%,0.63,9.59,4560,1.99,Feb 12 BMO,-0.22%,2.36M,9.43,"Dec 10, 1999",Yes / Yes,6.90% 0.73%,"

","1,485,907",-1.67%,BGC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bunge Global SA,Consumer Defensive,Farm Products,USA,NYSE,S&P 500,22.84,5.43,17.26%,193.41M,-1.48%,24.01B,12.06,10.29,-0.08%,160.10M,2.28%,39.15B,1.14,0.86,75.57%,3.13%,35.66%,819.00M,0.34,7.34%,1.43%,2.82,60.86%,70.33B,1.51,26.64%,2.36%,5.01M,39.30%,82.23,10.74,10.61%,6.34%,128.46 -3.40%,70.64%,11.55,-,-22.36% -8.06%,3.17%,68.33 81.60%,32.11%,2.90 (2.34%),22.21,1.51% 11.17%,4.51%,3.64%,3.48%,64.29%,2.80 (2.26%),0.56,-33.06%,1.51%,4.29,122.18%,"Feb 17, 2026",0.71,32.41%,1.16%,57.39,1.50,5.27% 6.96%,1.61,-88.83%,2.80%,0.73,132.25,56.91%,1.00,75.42%,5.58%,0.97,120.82,34000,0.62,Feb 04 BMO,32.20%,1.78M,124.09,"Aug 02, 2001",Yes / Yes,9.73% 5.10%,"

","1,720,021",2.71%,BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Butterfly Network Inc,Healthcare,Medical Devices,USA,NYSE,RUT,-,-0.31,23.43%,227.32M,-0.70%,1.08B,-,-0.10,-4.54%,194.97M,44.22%,949.55M,-,-0.04,44.56%,15.18%,19.10%,-77.06M,11.06,-17.88%,10.91%,4.95,95.39%,97.61M,5.49,29.18%,-27.89%,29.60M,11.58%,0.77,7.17,20.63%,-42.25%,5.03 -15.71%,50.89%,0.59,-,28.25% 58.99%,-36.06%,1.32 221.21%,116.33%,-,-,9.97% 16.11%,46.85%,6.62%,8.80%,-77.06%,-,9.73,9.45%,-77.49%,0.31,-,-,2.85,18.96%,-78.95%,58.77,1.00,- -,3.83,28.66%,9.03%,2.22,5.56,-,0.10,41.00%,10.80%,0.70,4.19,220,0.09,Feb 26 BMO,58.84%,5.98M,4.24,"Jul 13, 2020",Yes / Yes,55.36% 21.57%,"

","4,195,657",1.19%,BFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bread Financial Holdings Inc,Financial,Credit Services,USA,NYSE,RUT,6.87,10.84,3.16%,44.10M,3.54%,3.21B,6.36,11.70,0.00%,41.75M,5.15%,-,1.98,2.99,108.91%,9.52%,-4.50%,518.00M,0.68,-17.00%,-4.63%,4.75,18.94%,4.70B,0.99,15.96%,2.29%,3.97M,0.62%,75.44,-,3.21%,16.37%,82.03 -9.19%,42.10%,-,1.55,34.63% 19.49%,8.62%,38.21 94.95%,168.34%,0.93 (1.25%),-,2.75% 4.34%,-,3.78%,3.99%,-12.09%,0.88 (1.18%),-,97.78%,13.07%,3.02,-55.90%,"Feb 27, 2026",-,-1.90%,11.03%,53.21,2.56,0.79% -7.35%,0.09,737.96%,1.80%,1.12,84.64,7.90%,1.32,1.73%,2.04%,0.77,74.73,6000,0.81,Jan 29 BMO,13.36%,836.45K,74.49,"Jun 08, 2001",Yes / Yes,427.25% 2.27%,"

","640,786",-0.32%,BFH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bank First Corp,Financial,Banks - Regional,USA,NASD,RUT,18.54,7.21,9.78%,11.20M,-1.44%,1.50B,12.43,10.76,-1.43%,10.11M,-4.60%,-,-,2.35,33.53%,3.32%,0.91%,71.15M,6.24,38.48%,-1.07%,3.85,5.70%,239.86M,2.04,4.67%,1.58%,0.34M,9.73%,65.47,-,-,11.09%,152.99 -12.63%,33.52%,-,-,9.12% 7.45%,9.65%,90.23 48.15%,86.21%,2.05 (1.53%),-,23.37% 15.47%,-,3.30%,3.18%,99.38%,1.79 (1.34%),-,11.14%,35.40%,4.51,412.48%,"Mar 25, 2026",-,7.44%,29.66%,44.48,2.00,24.18% 17.32%,0.13,6.79%,-1.60%,0.42,155.00,24.90%,0.19,4.72%,-3.32%,0.88,132.68,380,0.15,Jan 22 AMC,4.44%,87.22K,133.67,"Oct 15, 2003",No / Yes,10.50% 2.62%,"

","77,128",0.75%,BFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bright Horizons Family Solutions, Inc",Consumer Cyclical,Personal Services,USA,NYSE,-,23.54,3.36,1.01%,55.62M,3.47%,4.36B,13.89,5.69,-0.18%,54.56M,10.70%,5.96B,1.16,0.79,104.21%,3.37%,-22.22%,193.12M,1.49,10.20%,-2.17%,2.02,-27.82%,2.93B,3.28,13.50%,4.67%,1.84M,-22.04%,24.08,27.93,11.98%,14.75%,132.99 -40.56%,-37.52%,2.83,16.85,34.81% 49.81%,6.92%,63.68 24.14%,3.69%,-,14.61,13.24% 14.13%,23.56%,2.60%,2.99%,-51.63%,-,2.03,40.01%,10.73%,2.56,23.55%,-,0.52,9.22%,6.58%,53.04,2.40,- -,0.52,-22.99%,3.38%,1.35,97.11,0.00%,1.31,8.83%,-4.13%,0.88,78.14,32200,1.08,Feb 12 AMC,-23.17%,908.44K,79.05,"Jan 25, 2013",Yes / Yes,2.50% 0.86%,"

","802,975",1.16%,BFAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BETA Technologies Inc,Industrials,Aerospace & Defense,USA,NYSE,RUT,-,-,59.16%,220.73M,-6.73%,3.38B,-,-2.37,0.00%,93.84M,-19.05%,1.87B,-,-0.62,25.81%,2.19%,-51.90%,-,-,83.00%,87.87%,1.57,-,-,1.85,-8.69%,-,2.05M,-47.89%,7.93,1.97,46.19%,-,39.50 -62.78%,-,7.46,-,-115.81% -,-,14.18 3.67%,-,-,-,52.29% -,-,8.84%,8.77%,-,-,-,-,-,1.56,-,-,22.77,-,-,36.29,1.00,- -,22.77,-,-17.73%,-,35.57,-,0.11,-,-26.97%,0.98,15.39,1008,0.11,Mar 09 BMO,-40.51%,1.31M,14.70,"Nov 04, 2025",Yes / Yes,-291.09% 41.56%,"

","1,282,821",-4.48%,BETA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield Renewable Corp,Utilities,Utilities - Renewable,USA,NYSE,-,-,-18.09,19.33%,180.28M,-4.10%,7.09B,-,-0.79,0.00%,145.44M,-8.73%,40.67B,-,-0.61,60.70%,3.62%,3.15%,-3.25B,1.36,-502.48%,3.79%,4.76,15.07%,5.21B,-,40.65%,-5.12%,5.27M,2.58%,-3.10,7.36,-,-473.82%,45.18 -12.95%,35.20%,5.35,-,- -12.42%,-19.19%,23.73 65.74%,23.02%,2.21 (5.62%),13.71,1.93% 4.70%,26.62%,4.41%,3.75%,-11.16%,1.51 (3.84%),7.81,-553.98%,23.68%,1.57,-,"Feb 27, 2026",0.25,-8.12%,-62.40%,42.44,2.80,5.19% 20.77%,0.26,-192.50%,-3.80%,1.25,44.00,78.92%,-,-5.24%,-4.23%,1.29,38.44,2411,-,Jan 30 BMO,3.92%,1.11M,39.33,"Jul 24, 2020",Yes / Yes,7.78% 4.84%,"

","1,431,293",2.32%,BEPC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brookfield Renewable Partners LP,Utilities,Utilities - Renewable,Bermuda,NYSE,-,-,-0.27,26.08%,305.99M,0.35%,9.58B,-,-1.01,0.00%,226.18M,-1.76%,73.71B,-,-0.23,38.15%,0.50%,16.44%,-71.00M,1.46,-273.71%,1.73%,1.76,23.33%,6.55B,2.41,-7.85%,-0.04%,1.13M,16.05%,12.97,3.59,-,-0.84%,32.78 -4.51%,32.80%,8.73,-,27.26% 19.10%,-0.22%,19.29 62.26%,7.27%,1.57 (5.01%),21.53,11.96% 11.72%,18.64%,3.77%,3.11%,-22.91%,1.51 (4.83%),11.25,69.80%,15.24%,1.00,107.13%,"Feb 27, 2026",0.56,14.35%,-1.08%,54.03,1.89,5.19% 2.92%,0.57,1006.04%,0.84%,1.11,35.80,-,7.78,25.36%,3.35%,1.02,30.63,5870,6.12,Jan 30 BMO,12.64%,645.20K,31.30,"Oct 21, 2003",Yes / Yes,287.05% 8.75%,"

","658,074",2.19%,BEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
