Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Lithia Motors Inc,Consumer Cyclical,Auto & Truck Dealerships,USA,NYSE,-,8.98,32.16,1.96%,23.50M,3.48%,6.73B,7.17,40.25,-0.03%,22.84M,16.29%,22.00B,0.75,6.88,103.30%,10.29%,-13.04%,819.50M,0.18,2.31%,-2.73%,6.95,-5.57%,37.63B,1.03,17.58%,3.34%,2.35M,-13.11%,280.99,19.55,9.57%,12.36%,360.55 -19.91%,0.07%,14.77,35.06,-9.96% 10.58%,4.84%,239.78 20.43%,30.47%,1.93 (0.67%),11.59,10.11% 23.45%,14.54%,3.35%,3.48%,-22.95%,2.20 (0.76%),0.58,8.33%,4.10%,9.63,212.17%,"Mar 06, 2026",0.26,3.86%,2.18%,67.18,1.56,10.63% 12.31%,1.17,-29.58%,9.62%,1.26,360.21,6.76%,2.36,-0.26%,5.43%,0.79,283.04,30000,1.57,Apr 29 BMO,-6.70%,338.01K,288.76,"Dec 18, 1996",Yes / Yes,-16.87% 0.03%,"

","267,358",2.02%,LAD
Lithium Americas Corp (NewCo),Basic Materials,Other Industrial Metals & Mining,Canada,NYSE,-,-,-0.62,-,314.33M,13.70%,1.57B,-,-0.22,-,184.49M,24.19%,1.72B,-,-0.07,30.85%,14.26%,-16.44%,-122.09M,-,49.31%,11.42%,2.48,-32.61%,0.00M,1.48,14.18%,-6.74%,26.31M,14.22%,3.37,1.73,-,-14.42%,10.52 -52.66%,85.82%,2.88,-,-5.76% -26.03%,-7.70%,2.47 101.62%,-,-,-,- -,-,5.27%,5.80%,-,-,-,-206.48%,-,0.26,-,-,5.16,-,-,67.82,2.64,- -,5.16,422.48%,18.77%,1.62,6.05,-,0.50,-,11.73%,1.17,4.84,94,0.50,Mar 19 BMO,7.98%,10.63M,4.98,"Sep 15, 2008",Yes / Yes,606.07% -,"

","12,447,132",2.89%,LAC
Loews Corp,Financial,Insurance - Property & Casualty,USA,NYSE,S&P 500,13.92,7.98,17.86%,206.00M,0.76%,22.85B,-,-,-0.98%,169.02M,5.13%,-,-,-,59.68%,2.27%,8.37%,1.67B,1.24,-,-0.55%,5.47,13.14%,18.45B,1.22,-,2.14%,3.84M,5.47%,90.71,-,-,9.33%,114.90 -3.33%,30.18%,-,7.34,33.13% -,6.07%,82.49 34.65%,94.45%,-,-,9.53% 5.99%,-,1.62%,1.83%,105.95%,0.25 (0.22%),-,24.66%,14.34%,2.00,178.02%,"Feb 25, 2026",-,5.39%,9.03%,61.11,3.00,0.00% 0.00%,0.59,126.43%,2.53%,0.56,82.00,3.14%,0.53,4.14%,2.00%,0.74,111.35,13100,0.47,May 04 BMO,8.75%,700.81K,111.07,"Mar 13, 1959",Yes / Yes,- -,"

","520,321",-0.25%,L
Kayne Anderson Energy Infrastructure Fund Inc,Financial,Closed-End Fund - Equity,USA,NYSE,-,-,-0.28,0.68%,169.13M,-3.35%,2.24B,-,-,13.96%,167.90M,-5.75%,-,-,-,34.78%,0.07%,5.40%,-,23.05,-,-,0.27,13.13%,97.35M,0.96,-,-,0.12M,7.19%,13.79,-,-,-,14.69 -9.67%,13.03%,-,-,27.45% -,-,11.21 18.38%,58.16%,-,-,3.66% -,-,2.07%,2.17%,85.59%,0.98 (7.39%),-,572.57%,-,0.31,-24.39%,"Apr 15, 2026",-,36.73%,-,34.75,-,7.40% 0.64%,-,-92.40%,-4.42%,0.65,-,-,-,26.10%,-4.49%,1.04,13.22,-,-,-,5.15%,423.53K,13.27,"Sep 28, 2004",Yes / Yes,- -,"

","439,503",0.38%,KYN
Kymera Therapeutics Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-3.68,14.40%,81.32M,-1.81%,7.10B,-,-4.16,11.08%,69.89M,9.25%,6.33B,-,-0.88,97.97%,14.88%,25.01%,-311.35M,181.00,-0.41%,8.04%,14.29,43.78%,39.21M,4.48,-12.15%,-22.89%,10.40M,11.72%,19.42,8.37,-5.58%,-25.78%,103.00 -15.60%,234.73%,10.39,-,-8.68% -3.19%,-18.89%,25.50 240.97%,156.73%,-,-,-5.74% 2.87%,78.80%,2.95%,4.33%,118.20%,-,161.47,-24.00%,-881.27%,3.60,-,-,10.47,-16.70%,-794.06%,55.32,1.05,- -,10.47,-9.37%,3.50%,2.16,119.14,-,0.05,-61.18%,3.45%,0.52,87.71,238,0.04,Feb 26 BMO,32.94%,728.10K,86.93,"Aug 21, 2020",Yes / Yes,-23.77% -80.92%,"

","375,357",-0.89%,KYMR
Kyivstar Group Ltd,Communication Services,Telecom Services,United Arab Emirates,NASD,-,330.52,0.04,92.26%,230.86M,4.57%,2.80B,7.68,1.58,0.00%,17.88M,18.92%,2.86B,0.16,0.35,5.29%,9.05%,-0.08%,2.70M,4.53,151.57%,-,1.75,-12.92%,618.00M,2.16,10.21%,0.23%,1.62M,-6.55%,5.63,6.15,46.69%,0.42%,16.48 -26.40%,7.82%,1.97,-,- -,0.17%,9.29 30.57%,-,-,8.60,- -,70.39%,2.57%,4.36%,-,-,4.63,-21.11%,35.89%,0.52,-,-,1.35,-,0.44%,63.78,1.12,- -,1.38,470.97%,11.96%,0.98,17.43,0.00%,0.40,-,6.26%,0.31,12.24,5183,0.22,May 13 BMO,0.35%,923.81K,12.13,"Dec 03, 2024",Yes / Yes,24.48% 7.43%,"

","286,735",-0.90%,KYIV
Quaker Houghton,Basic Materials,Specialty Chemicals,USA,NYSE,RUT,-,-0.12,21.96%,17.33M,11.10%,2.45B,15.22,9.30,0.00%,13.53M,16.93%,3.18B,1.04,1.62,90.68%,13.97%,-10.39%,-2.48M,1.30,9.12%,1.77%,10.91,8.09%,1.89B,1.79,21.41%,-0.09%,1.89M,3.10%,79.23,13.65,14.60%,-0.18%,183.01 -22.64%,39.34%,10.37,30.45,45.82% -,-0.11%,98.25 44.08%,-24.28%,1.37 (0.97%),11.77,-0.95% 5.90%,32.64%,3.72%,4.42%,-39.71%,2.01 (1.42%),1.69,-101.63%,9.37%,5.83,57.53%,"Apr 16, 2026",1.72,2.66%,-0.13%,66.47,1.00,5.39% 4.99%,2.42,48.73%,11.63%,1.46,175.80,-,0.66,5.49%,1.43%,1.45,139.81,4700,0.62,Apr 30 AMC,2.96%,173.23K,141.57,"Nov 01, 1982",Yes / Yes,-5.85% 0.71%,"

","250,582",1.26%,KWR
Kennedy-Wilson Holdings Inc,Real Estate,Real Estate Services,USA,NYSE,RUT,-,-0.28,13.05%,137.91M,0.18%,1.51B,-,-,0.00%,120.40M,0.55%,6.67B,-,-,83.70%,3.27%,9.10%,-38.80M,3.02,-,-0.60%,2.84,40.96%,501.00M,2.02,-,0.07%,3.93M,12.82%,5.41,8.19,-,0.30%,10.99 -0.73%,60.68%,1.33,4.84,- -,-0.70%,5.98 82.44%,-33.60%,-,36.02,-2.47% 1.99%,45.33%,0.24%,0.40%,-46.02%,0.48 (4.40%),13.31,49.51%,10.42%,0.05,-50.81%,"Mar 31, 2026",0.48,-5.72%,-7.74%,58.98,3.00,-20.63% -11.42%,0.48,-11.62%,0.16%,0.91,9.00,-,2.94,-11.00%,1.40%,0.37,10.89,321,2.59,Feb 25 AMC,18.13%,1.39M,10.91,"Dec 03, 2007",Yes / Yes,- -,"

","519,686",0.18%,KW
Klaviyo Inc,Technology,Software - Application,USA,NYSE,-,-,-0.12,62.29%,144.26M,13.98%,6.11B,20.02,1.00,-1.92%,114.93M,7.45%,5.17B,0.92,0.20,43.66%,8.73%,-15.79%,-31.77M,4.95,23.77%,3.04%,2.26,-15.57%,1.23B,5.10,20.84%,-2.23%,10.04M,-38.22%,3.93,5.74,21.80%,-2.85%,37.79 -46.92%,-21.79%,3.50,32.26,17.62% 23.28%,-2.46%,15.53 29.17%,-,-,-,37.69% 43.55%,74.67%,6.33%,6.28%,-,-,4.19,33.45%,-5.49%,1.19,-,-,4.17,31.63%,-2.57%,58.21,1.17,- -,4.17,122.99%,8.43%,0.68,32.90,-,0.10,29.62%,7.10%,0.99,18.67,2368,0.08,May 05 AMC,-24.88%,4.44M,20.06,"Sep 20, 2023",Yes / Yes,11.18% 4.85%,"

","4,393,032",7.45%,KVYO
Kenvue Inc,Consumer Defensive,Household & Personal Products,USA,NYSE,S&P 500,23.01,0.76,0.09%,1.92B,1.85%,33.70B,14.52,1.21,369.71%,1.92B,0.86%,41.31B,2.27,0.26,95.25%,3.22%,2.21%,1.47B,2.23,5.36%,-2.83%,1.68,24.59%,15.12B,3.13,6.44%,5.58%,61.70M,1.91%,5.62,31.73,6.39%,14.39%,25.17 -30.15%,-24.84%,0.55,19.57,-10.84% -,8.19%,14.02 25.39%,-,0.85 (4.85%),12.54,0.43% 0.89%,58.29%,1.61%,1.94%,-,0.83 (4.72%),2.73,42.58%,18.09%,0.34,-,"Feb 11, 2026",0.68,-2.15%,9.72%,51.62,2.88,- -,0.96,13.17%,1.14%,0.54,19.27,107.98%,0.81,3.22%,-1.89%,0.38,17.61,22000,0.67,Feb 17 AMC,-2.94%,36.63M,17.58,"May 04, 2023",Yes / Yes,22.50% 2.83%,"

","13,778,004",-0.17%,KVUE
Kratos Defense & Security Solutions Inc,Industrials,Aerospace & Defense,USA,NASD,RUT,530.62,0.13,1.78%,187.33M,-5.06%,13.08B,66.12,1.06,-27.74%,183.99M,-24.74%,12.67B,1.87,0.13,81.22%,5.97%,-46.58%,22.00M,9.71,41.01%,0.26%,2.60,-21.20%,1.35B,5.91,36.17%,1.00%,10.99M,-8.01%,11.82,23.33,35.36%,1.31%,134.00 -47.89%,111.03%,2.99,-,- -27.62%,1.03%,31.48 121.82%,443.85%,-,145.59,14.45% 12.49%,22.14%,5.77%,7.06%,169.82%,-,9.41,23.63%,2.06%,5.34,1212.59%,-,3.46,18.53%,1.63%,40.84,1.41,- -,4.06,35.32%,-4.08%,1.17,117.40,0.00%,0.07,21.90%,-16.73%,0.98,70.99,4300,0.06,Feb 23 AMC,-12.89%,4.23M,69.83,"Nov 05, 1999",Yes / Yes,14.00% 5.48%,"

","4,125,864",-1.63%,KTOS
Kontoor Brands Inc,Consumer Cyclical,Apparel Manufacturing,USA,NYSE,RUT,19.30,4.05,1.62%,55.24M,6.99%,4.32B,11.16,7.01,-0.33%,54.36M,13.38%,5.51B,1.09,1.12,96.89%,7.45%,31.66%,227.45M,1.37,13.97%,1.07%,4.95,-9.32%,3.15B,7.65,10.04%,10.75%,4.05M,28.06%,10.23,39.86,10.25%,47.14%,87.00 -10.08%,42.24%,1.96,9.94,-2.02% 28.13%,12.52%,53.55 46.09%,65.81%,2.18 (2.79%),12.04,6.21% 8.49%,46.71%,2.99%,3.75%,29.28%,2.10 (2.68%),1.75,-7.43%,12.99%,2.90,-,"Mar 10, 2026",0.87,20.87%,7.21%,66.62,2.00,3.96% 16.84%,1.82,14.69%,10.14%,0.99,92.67,51.56%,2.29,45.60%,12.18%,0.81,77.29,10600,2.22,May 07 BMO,10.76%,818.82K,78.23,"May 09, 2019",Yes / Yes,5.24% 4.29%,"

","663,117",1.22%,KTB
KT Corp ADR,Communication Services,Telecom Services,South Korea,NYSE,-,8.75,2.51,0.01%,482.19M,-2.79%,10.57B,9.66,2.27,0.00%,482.15M,0.37%,16.81B,5.58,0.53,28.70%,1.12%,12.47%,1.22B,0.53,-10.78%,-0.43%,3.04,14.05%,19.89B,0.86,8.55%,4.19%,5.39M,15.55%,25.42,3.03,1.73%,10.51%,24.58 -10.82%,21.71%,7.23,11.18,7.54% 17.11%,6.52%,17.54 24.97%,92.62%,0.86 (3.92%),3.77,3.31% -0.39%,34.75%,1.87%,1.95%,68.36%,0.62 (2.84%),0.85,246.94%,8.70%,0.52,60.35%,"Feb 25, 2026",1.16,12.09%,6.14%,47.33,1.38,3.18% 5.61%,1.20,116.47%,-0.03%,0.64,25.03,26.94%,0.69,54.76%,-2.45%,1.15,22.69,14701,0.53,Feb 10 AMC,8.12%,1.77M,21.92,"May 26, 1999",Yes / Yes,-11.72% 0.57%,"

","2,045,169",-3.39%,KT
Kohl's Corp,Consumer Cyclical,Department Stores,USA,NYSE,RUT,6.23,2.34,3.85%,112.00M,8.54%,1.64B,10.15,1.44,-0.92%,107.90M,13.70%,7.60B,-,-0.21,106.96%,28.29%,-21.54%,271.00M,0.11,-16.05%,12.43%,6.54,-7.36%,15.53B,0.40,5.86%,2.01%,30.53M,-28.42%,36.14,2.43,-4.40%,6.90%,25.22 -42.07%,125.46%,6.01,1.63,- -,2.58%,6.33 130.81%,-36.86%,0.50 (3.42%),6.28,-4.98% -0.54%,36.06%,4.93%,4.73%,-74.23%,0.50 (3.42%),0.49,146.27%,3.28%,0.75,-68.33%,"Mar 18, 2026",0.37,-4.28%,1.75%,57.55,3.20,-32.32% -2.40%,1.46,149.28%,9.87%,1.53,15.32,26.19%,1.64,-4.15%,-2.62%,0.98,14.52,84000,1.59,Mar 10 BMO,-9.81%,4.67M,14.61,"May 19, 1992",Yes / Yes,24.35% -0.87%,"

","4,590,147",0.62%,KSS
Kaspi.kz JSC ADR,Technology,Software - Infrastructure,Kazakhstan,NASD,-,8.56,10.73,23.25%,190.23M,15.43%,17.45B,6.83,13.44,0.00%,145.84M,25.75%,-,0.51,2.66,24.39%,1.17%,15.56%,2.06B,2.25,0.58%,-3.91%,3.16,24.20%,7.76B,3.55,11.40%,10.89%,1.70M,17.51%,25.83,-,13.42%,52.77%,99.20 -7.45%,7.28%,-,6.20,17.78% 26.88%,36.58%,68.59 33.85%,30.97%,7.16 (7.80%),-,39.77% 38.04%,-,5.12%,3.95%,31.50%,1.79 (1.95%),-,-7.07%,32.95%,3.55,-,"Apr 16, 2026",-,44.06%,26.56%,76.48,2.43,- -,0.92,-13.54%,19.31%,0.77,87.06,0.00%,0.15,50.04%,22.84%,3.38,84.91,-,0.15,May 11 BMO,15.47%,538.55K,91.81,"Jan 19, 2024",Yes / Yes,-10.59% -3.84%,"

","1,818,338",8.13%,KSPI
Krystal Biotech Inc,Healthcare,Biotechnology,USA,NASD,RUT,40.40,6.84,13.34%,29.19M,3.40%,8.08B,28.59,9.67,-6.12%,25.33M,7.17%,7.26B,1.13,1.50,95.89%,12.38%,-3.00%,204.83M,20.77,11.69%,-1.32%,10.92,46.82%,389.13M,6.62,26.61%,17.14%,3.14M,12.15%,41.78,9.76,25.30%,18.91%,298.30 -7.31%,64.03%,28.32,42.79,- -,16.69%,122.80 125.16%,216.83%,-,43.32,- -,92.50%,2.83%,3.52%,257.98%,-,18.67,127.79%,41.41%,9.39,-,-,9.56,33.95%,52.64%,62.38,1.17,- -,9.95,11.65%,6.30%,0.54,325.78,0.00%,0.01,17.52%,5.20%,0.73,274.21,295,0.01,Feb 17 BMO,30.28%,287.24K,276.50,"Sep 20, 2017",Yes / Yes,10.08% 1.67%,"

","210,490",0.84%,KRYS
Kimbell Royalty Partners LP,Energy,Oil & Gas E&P,USA,NYSE,-,27.69,0.51,11.63%,93.40M,-2.62%,1.73B,19.51,0.72,-0.29%,82.53M,-2.69%,2.37B,54.19,0.24,24.19%,1.42%,16.12%,56.04M,5.37,8.67%,5.97%,1.60,10.05%,321.74M,2.48,-18.93%,7.74%,1.17M,20.07%,5.69,39.29,0.36%,12.36%,15.12 -6.61%,12.51%,0.36,7.03,-28.97% -,4.93%,11.31 24.85%,-12.57%,1.69 (11.94%),9.66,4.12% 28.19%,54.93%,1.93%,2.09%,41.06%,1.57 (11.12%),7.37,704.60%,37.53%,0.36,-,"Mar 18, 2026",8.64,3.57%,17.42%,44.04,2.00,-5.23% 12.96%,8.64,143.93%,-2.69%,0.22,18.17,259.28%,0.65,8.78%,-1.96%,0.89,14.08,29,0.65,May 07 BMO,4.04%,729.23K,14.12,"Feb 03, 2017",Yes / Yes,52.06% 7.32%,"

","647,227",0.28%,KRP
Karman Holdings Inc,Industrials,Aerospace & Defense,USA,NYSE,-,630.26,0.13,29.74%,132.32M,-5.81%,10.96B,84.87,0.97,-1.60%,93.11M,-21.95%,11.51B,1.59,0.12,67.08%,9.23%,-23.79%,17.37M,23.24,77.80%,18.16%,4.10,7.60%,471.50M,28.59,48.10%,1.77%,8.60M,13.01%,2.89,322.69,53.44%,6.00%,118.38 -30.15%,137.00%,0.26,-,- -,1.81%,31.64 161.35%,-,-,88.08,27.72% -,33.64%,6.45%,8.21%,-,-,24.42,36.67%,18.66%,6.79,-,-,3.17,36.57%,3.68%,43.41,1.45,- -,3.29,359.06%,-5.21%,1.61,117.10,0.00%,1.53,47.41%,-8.57%,0.73,83.58,1400,1.51,Mar 25 AMC,9.86%,2.10M,82.69,"Feb 13, 2025",Yes / Yes,-4.35% 1.40%,"

","1,540,694",-1.06%,KRMN
Kite Realty Group Trust,Real Estate,REIT - Retail,USA,NYSE,RUT,30.90,0.86,1.84%,208.98M,4.34%,5.37B,64.10,0.41,-0.21%,199.31M,4.46%,8.22B,-,0.07,105.83%,6.83%,12.02%,183.80M,6.29,-76.25%,-0.90%,7.59,21.04%,853.97M,1.80,26.92%,4.34%,13.62M,11.09%,14.71,11.24,-,9.35%,26.74 -1.01%,24.66%,2.36,19.07,- -,3.14%,20.74 27.65%,27.09%,1.20 (4.55%),14.44,1.81% 24.97%,30.45%,1.80%,1.81%,35.00%,1.12 (4.22%),9.62,4532.43%,22.92%,0.46,-2.18%,"Apr 09, 2026",0.95,0.72%,21.52%,68.09,2.23,8.13% 12.89%,0.95,750.86%,5.63%,0.87,27.73,80.45%,1.04,-4.59%,4.43%,1.01,26.72,228,0.90,Apr 29 BMO,13.83%,1.79M,26.47,"Aug 11, 2004",Yes / Yes,852.38% -3.08%,"

","1,819,231",-0.94%,KRG
Kilroy Realty Corp,Real Estate,REIT - Office,USA,NYSE,-,13.88,2.32,1.42%,118.37M,11.91%,3.85B,72.80,0.44,-0.23%,116.82M,10.26%,8.63B,-,0.14,126.71%,13.06%,-14.75%,275.12M,3.46,-82.16%,-2.04%,6.46,-20.54%,1.11B,0.70,6.69%,2.52%,15.25M,-14.00%,45.79,21.44,-,5.09%,45.03 -28.63%,1.10%,1.50,6.79,5.47% 7.33%,2.88%,27.36 17.47%,6.56%,2.17 (6.76%),12.93,0.47% 4.37%,34.52%,3.29%,3.29%,-52.12%,2.16 (6.72%),7.75,30.95%,27.95%,0.99,-47.62%,"Mar 31, 2026",0.98,-2.02%,24.73%,69.16,2.88,0.63% 1.86%,0.98,-79.11%,10.94%,1.12,33.92,93.27%,0.88,-4.96%,6.99%,0.82,31.45,241,0.76,Apr 27 AMC,-13.76%,2.36M,32.14,"Jan 29, 1997",Yes / Yes,-65.66% 0.36%,"

","1,926,025",2.19%,KRC
Kroger Co,Consumer Defensive,Grocery Stores,USA,NYSE,S&P 500,43.90,1.55,0.91%,615.00M,-0.21%,41.59B,12.09,5.62,0.00%,606.99M,-7.96%,61.71B,1.67,1.58,89.16%,4.19%,7.44%,1.00B,0.28,7.98%,-2.35%,3.83,-1.44%,147.64B,7.04,7.24%,1.90%,25.41M,8.66%,9.64,9.08,7.22%,14.09%,76.58 -11.35%,-4.68%,7.47,12.28,-20.44% -13.99%,3.56%,58.60 15.85%,42.03%,1.43 (2.11%),7.18,-0.14% 2.19%,21.04%,2.59%,2.57%,79.79%,1.37 (2.02%),0.42,-57.81%,3.16%,2.00,83.73%,"May 15, 2026",0.42,0.35%,0.68%,41.59,2.32,11.44% 14.37%,0.80,50.22%,-3.68%,0.47,76.24,88.93%,4.17,1.22%,-3.77%,0.59,68.19,403000,3.75,Mar 05 BMO,0.36%,6.64M,67.89,"Jan 26, 1928",Yes / Yes,6.57% -0.67%,"

","3,891,030",-0.44%,KR
Kosmos Energy Ltd,Energy,Oil & Gas E&P,USA,NYSE,RUT,-,-1.46,4.11%,593.15M,-3.82%,1.49B,54.36,0.05,16.27%,568.80M,-15.44%,4.47B,-,0.08,63.90%,5.56%,98.43%,-699.79M,1.15,104.57%,-9.11%,1.21,72.60%,1.30B,2.28,39.04%,-13.99%,31.63M,177.72%,1.11,16.33,-,-80.95%,3.17 -20.50%,40.78%,0.15,-,- -7.60%,-20.23%,0.84 201.40%,-64.20%,-,14.42,-16.88% 9.90%,-14.59%,5.50%,7.11%,1.20%,-,3.44,-462.48%,-20.44%,0.22,-59.09%,"Mar 04, 2020",0.45,-22.65%,-53.84%,47.82,2.25,- -,0.75,-5572.66%,-7.61%,0.58,2.81,-,5.80,-25.20%,5.16%,0.52,2.48,216,5.54,May 05 BMO,44.06%,26.25M,2.52,"May 11, 2011",Yes / Yes,-25.00% -10.17%,"

","13,761,504",1.61%,KOS
Coca-Cola Femsa SAB de CV ADR,Consumer Defensive,Beverages - Non-Alcoholic,Mexico,NYSE,-,17.17,5.95,5.19%,52.52M,-2.55%,5.37B,12.79,7.99,0.00%,49.80M,5.34%,8.81B,1.42,1.47,36.63%,0.47%,2.98%,1.25B,0.35,9.32%,0.59%,1.13,19.53%,15.28B,2.64,11.37%,7.74%,0.23M,7.92%,38.71,3.38,9.04%,16.64%,116.36 -12.16%,5.92%,30.26,16.87,9.50% 20.97%,10.20%,80.22 27.40%,22.85%,4.25 (4.16%),2.91,10.48% 12.22%,45.65%,1.76%,2.29%,113.96%,4.08 (4.00%),0.58,-3.22%,14.24%,2.52,19.71%,"Apr 20, 2026",0.88,0.39%,8.18%,51.76,1.70,- -,1.12,13.04%,2.24%,0.55,118.26,-,0.57,13.03%,-1.65%,0.40,103.94,108840,0.51,Feb 24 BMO,9.79%,206.47K,102.21,"Sep 14, 1993",Yes / Yes,1.85% -0.45%,"

","83,481",-1.66%,KOF
Eastman Kodak Co,Industrials,Specialty Business Services,USA,NYSE,RUT,-,-1.68,31.55%,97.40M,8.70%,1.27B,-,-,-0.05%,66.74M,64.64%,1.27B,-,-,37.72%,8.42%,82.19%,-155.00M,1.18,-,-0.47%,5.09,97.12%,1.07B,2.06,-,-6.62%,5.62M,53.55%,6.30,3.66,-,-16.28%,13.27 -2.11%,112.95%,3.55,2.84,- 28.85%,-16.30%,4.94 162.96%,269.03%,-,23.51,-3.91% 0.77%,21.70%,6.22%,7.89%,82.70%,-,1.19,-272.50%,2.34%,0.71,11.31%,-,2.32,2.49%,-14.50%,79.48,-,- -,3.14,-594.96%,19.91%,1.63,-,-,0.35,9.02%,48.10%,0.97,13.16,3500,0.33,Mar 12 AMC,74.32%,1.10M,12.99,"Sep 23, 2013",Yes / Yes,- -,"

","1,065,625",-1.29%,KODK
Kodiak Sciences Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.32,7.14%,61.76M,10.70%,2.87B,-,-3.42,140.36%,57.43M,104.90%,2.82B,-,-0.96,88.32%,17.16%,71.05%,-229.97M,-,13.21%,19.46%,8.99,211.26%,0.00M,18.22,8.88%,-66.94%,9.85M,66.09%,2.55,13.69,35.18%,-149.49%,46.67 -0.49%,1535.21%,3.39,-,12.22% -8.23%,-75.52%,2.81 1552.61%,843.90%,-,-,- -,-,8.25%,10.64%,-59.17%,-,-,-29.02%,-,3.70,-,-,4.72,-,-,66.78,1.00,- -,4.72,-24.42%,21.00%,2.38,64.80,-,1.01,-,53.91%,0.62,44.90,124,0.93,Mar 31 AMC,133.20%,1.10M,46.44,"Oct 04, 2018",Yes / Yes,1.25% -,"

","678,923",3.43%,KOD
Coca-Cola Co,Consumer Defensive,Beverages - Non-Alcoholic,USA,NYSE,"DJIA, S&P 500",24.84,3.04,0.70%,4.30B,-1.22%,324.88B,21.86,3.45,-3.60%,4.27B,-0.09%,358.07B,3.09,0.81,75.38%,1.08%,7.16%,13.11B,6.71,7.41%,0.81%,2.64,11.67%,48.39B,10.09,7.18%,12.76%,46.17M,7.97%,7.48,20.55,7.08%,45.97%,82.00 -7.95%,3.40%,3.67,61.34,11.48% 11.14%,17.32%,65.35 15.49%,18.01%,2.12 (2.81%),22.06,4.14% 7.94%,61.75%,1.30%,1.69%,39.34%,2.06 (2.73%),7.40,23.47%,31.37%,1.25,70.11%,"Mar 13, 2026",1.25,3.48%,27.09%,44.55,1.52,5.04% 4.46%,1.46,3.58%,-0.73%,0.33,85.11,67.13%,1.46,5.66%,-2.58%,0.57,75.74,65900,1.35,Apr 28 BMO,5.36%,17.49M,75.48,"Jan 26, 1950",Yes / Yes,2.73% -2.07%,"

","10,020,709",-0.34%,KO
Knight-Swift Transportation Holdings Inc,Industrials,Trucking,USA,NYSE,-,161.57,0.41,3.09%,162.34M,6.00%,10.65B,21.37,3.07,-3.19%,157.43M,22.82%,13.04B,0.45,0.09,102.84%,4.34%,15.71%,65.95M,1.43,48.32%,8.19%,2.08,39.35%,7.47B,1.50,64.11%,0.52%,6.83M,25.38%,43.63,35.17,47.02%,0.93%,66.00 -0.68%,66.41%,1.86,23.11,-55.89% -29.95%,0.70%,37.76 73.60%,14.76%,0.72 (1.11%),12.21,0.18% 9.83%,11.04%,3.57%,3.26%,33.04%,0.74 (1.13%),1.75,-44.01%,3.75%,2.25,158.04%,"Mar 06, 2026",0.86,0.80%,0.88%,72.65,1.83,14.47% 17.61%,0.86,-109.79%,10.14%,1.16,67.39,177.56%,0.38,-0.43%,11.58%,0.57,64.42,37100,0.33,Apr 22 AMC,31.40%,3.29M,65.55,"Dec 16, 2010",Yes / Yes,-12.55% -2.29%,"

","1,867,063",1.75%,KNX
Kinetik Holdings Inc,Energy,Oil & Gas Midstream,USA,NYSE,RUT,18.14,2.56,32.79%,64.08M,-1.46%,7.54B,27.52,1.69,-7.01%,43.41M,-0.19%,14.90B,-,0.22,83.94%,13.45%,20.39%,164.70M,4.34,-56.97%,4.62%,4.25,28.58%,1.74B,-,49.37%,2.50%,5.84M,29.04%,-8.82,1909.66,-4.58%,-,49.55 -6.12%,6.33%,0.02,101.32,21.25% 71.44%,5.33%,31.33 48.48%,54.14%,3.25 (7.00%),27.80,12.72% 63.58%,15.46%,2.62%,3.24%,74.23%,3.15 (6.77%),8.57,152.37%,8.83%,1.63,-,"Apr 24, 2026",0.68,13.27%,9.48%,50.84,1.72,11.51% -,0.69,41517.31%,-1.09%,0.56,50.20,118.47%,-,4.64%,2.20%,0.41,46.67,500,-,Feb 25 AMC,14.40%,1.38M,46.52,"May 02, 2017",Yes / Yes,692.08% -0.67%,"

","567,542",-0.32%,KNTK
