Company,Sector,Industry,Country,Cap,Exchange,Index,Market Cap,Enterprise Value,Income,Sales,Book/sh,Cash/sh,Dividend Est.,Dividend TTM,Dividend Ex-Date,Dividend Gr. 3/5Y,Payout,Employees,IPO,P/E,Forward P/E,PEG,P/S,P/B,P/C,P/FCF,EV/EBITDA,EV/Sales,Quick Ratio,Current Ratio,Debt/Eq,LT Debt/Eq,Option/Short,EPS (ttm),EPS next Y,EPS next Q,EPS this Y,EPS next Y Percentage,EPS next 5Y,EPS past 3/5Y,Sales past 3/5Y,EPS Y/Y TTM,Sales Y/Y TTM,EPS Q/Q,Sales Q/Q,Earnings,EPS/Sales Surpr.,Insider Own,Insider Trans,Inst Own,Inst Trans,ROA,ROE,ROIC,Gross Margin,Oper. Margin,Profit Margin,SMA20,SMA50,SMA200,Trades,Shs Outstand,Shs Float,Short Float,Short Ratio,Short Interest,52W High,52W Low,Volatility W,Volatility M,ATR (14),RSI (14),Beta,Rel Volume,Avg Volume,Volume,Perf Week,Perf Month,Perf Quarter,Perf Half Y,Perf YTD,Perf Year,Perf 3Y,Perf 5Y,Perf 10Y,Recom,Target Price,Prev Close,Price,Change,Ticker
AXT Inc,Technology,Semiconductor Equipment & Materials,USA,Mid,NASD,RUT,3.46B,3.48B,-14.26M,95.89M,4.88,1.88,-,-,-,- -,-,1072,"May 21, 1998",-,68.03,-,36.11,10.84,28.10,-,-,36.32,1.67,2.59,0.28,0.03,Yes / Yes,-0.32,0.78,0.07,172.68%,161.07%,-,- -,-14.46% -1.52%,25.60%,-0.14%,84.63%,39.10%,Jul 30 AMC,78.26% 2.68%,4.17%,-31.98%,60.52%,5.52%,-3.62%,-6.12%,-4.98%,21.34%,-13.85%,-14.87%,-9.53%,-38.40%,16.37%,"

",65.42M,62.69M,17.96%,1.14,11.26M,143.16 -63.03%,1.85 2761.00%,11.49%,12.85%,9.03,41.13,1.91,0.49,9.87M,"4,852,732",16.15%,-32.06%,-39.12%,167.59%,223.73%,2000.40%,1646.86%,439.00%,1403.69%,1.80,96.50,52.98,52.93,-0.09%,AXTI
KB Home,Consumer Cyclical,Residential Construction,USA,Mid,NYSE,RUT,3.41B,5.21B,270.55M,5.50B,61.93,3.27,0.95 (1.71%),1.00 (1.80%),"Aug 06, 2026",18.56% 18.95%,16.25%,2118,"Aug 01, 1986",13.50,12.31,-,0.62,0.90,16.99,9.47,14.11,0.95,0.64,6.80,0.53,0.53,Yes / Yes,4.12,4.52,0.89,-45.90%,35.78%,-2.15%,-12.21% 14.45%,-3.33% 8.31%,-45.77%,-17.52%,-71.17%,-27.27%,Jun 23 AMC,-4.91% 2.10%,4.55%,-9.58%,101.33%,4.34%,3.92%,6.95%,4.67%,17.02%,5.96%,4.92%,-4.14%,3.73%,-2.99%,"

",61.31M,58.52M,12.92%,6.11,7.56M,68.71 -19.05%,44.03 26.34%,3.55%,3.84%,2.08,48.51,1.34,0.72,1.24M,"888,535",-3.79%,5.48%,0.07%,-9.78%,-1.40%,-5.25%,5.66%,34.09%,239.98%,3.17,58.67,56.47,55.62,-1.51%,KBH
OSI Systems Inc,Technology,Electronic Components,USA,Mid,NASD,RUT,3.53B,4.23B,152.22M,1.81B,54.26,20.95,-,-,-,- -,0.00%,7337,"Oct 02, 1997",24.51,18.78,1.60,1.96,3.95,10.24,56.25,15.48,2.34,2.42,3.25,1.17,1.15,Yes / Yes,8.75,11.42,3.77,11.25%,9.66%,11.74%,10.51% 16.58%,13.13% 8.00%,8.41%,6.98%,-2.98%,2.00%,May 04 AMC,2.29% 0.89%,5.47%,-4.25%,116.24%,-0.43%,6.57%,17.16%,7.92%,30.61%,12.90%,8.42%,-0.57%,-0.70%,-16.69%,"

",16.48M,15.58M,14.67%,7.74,2.28M,311.72 -31.22%,197.27 8.68%,3.05%,3.41%,7.79,47.44,1.21,0.64,295.15K,"187,649",-0.85%,-0.59%,-26.71%,-25.99%,-15.95%,-5.41%,76.44%,124.54%,260.80%,1.25,298.14,209.79,214.39,2.19%,OSIS
Palomar Holdings Inc,Financial,Insurance - Property & Casualty,USA,Mid,NASD,RUT,3.42B,-,197.09M,980.27M,36.17,-,-,-,-,- -,0.00%,439,"Apr 17, 2019",17.98,11.70,0.78,3.49,3.57,-,9.04,-,-,-,1.28,0.31,0.31,Yes / Yes,7.19,11.04,2.19,25.09%,12.30%,15.09%,52.48% 96.55%,38.86% 39.05%,43.94%,60.95%,0.27%,59.95%,May 06 AMC,4.49% 12.92%,2.46%,-17.41%,94.97%,0.94%,8.84%,22.53%,15.69%,-,26.18%,20.11%,-3.99%,7.19%,5.11%,"

",26.51M,25.85M,3.66%,3.13,0.95M,147.62 -12.49%,100.81 28.14%,3.96%,4.25%,5.29,49.02,0.40,0.93,302.00K,"280,871",-3.76%,11.29%,0.11%,-0.63%,-4.14%,-5.66%,118.50%,68.44%,-,1.44,164.00,130.45,129.18,-0.97%,PLMR
National Healthcare Corp,Healthcare,Medical Care Facilities,USA,Mid,AMEX,RUT,3.46B,3.19B,123.67M,1.52B,69.90,19.95,-,2.59 (1.17%),"Jun 30, 2026",3.83% 3.99%,32.98%,15278,"Jan 02, 1987",28.12,-,-,2.28,3.17,11.10,20.54,-,2.10,1.82,1.86,0.04,0.01,Yes / Yes,7.88,-,-,-,-,-,74.12% 23.00%,12.71% 9.68%,13.96%,11.40%,9.97%,2.21%,May 08 BMO,31.76% -0.06%,18.98%,-0.53%,66.63%,2.26%,8.05%,11.80%,11.20%,52.70%,-9.04%,8.14%,3.04%,9.78%,37.93%,"

",15.61M,12.65M,6.25%,6.16,0.79M,232.25 -4.62%,93.54 136.81%,3.69%,3.51%,7.60,61.09,0.63,0.96,128.18K,"123,316",-1.39%,11.01%,27.58%,54.05%,61.58%,131.71%,277.55%,198.61%,235.77%,-,-,220.34,221.51,0.53%,NHC
Nuveen AMT-Free Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,Mid,NYSE,-,3.40B,-,-,269.91M,11.80,-,-,0.82 (7.30%),"Jul 15, 2026",11.47% 5.02%,317.17%,-,"Nov 22, 2002",14.42,-,-,12.59,0.95,-,-,-,-,-,-,-,-,No / Yes,0.78,-,-,-,-,-,- -,- -,-,-,60.90%,-1.40%,-,- -,0.08%,-0.16%,17.81%,-,-,-,-,-,-,-,-2.80%,-2.30%,-2.57%,"

",302.13M,301.88M,0.39%,1.50,1.17M,11.90 -5.46%,10.60 6.13%,0.93%,0.71%,0.10,30.93,0.69,1.11,777.85K,"864,215",-2.85%,-2.51%,-2.60%,-3.27%,-3.27%,5.93%,2.74%,-29.11%,-24.89%,1.00,-,11.35,11.25,-0.88%,NEA
Centrus Energy Corp,Energy,Uranium,USA,Mid,NYSE,RUT,3.36B,2.67B,60.60M,452.30M,39.41,94.97,-,-,-,- -,0.00%,467,"Jul 23, 1998",56.57,61.42,-,7.43,4.33,1.80,-,64.96,5.90,4.79,5.63,1.52,1.52,Yes / Yes,3.02,2.78,0.97,-27.25%,-2.00%,-16.75%,4.90% 46.79%,15.16% 12.66%,-48.51%,-4.05%,-72.08%,4.92%,Aug 05 AMC,21.42% -2.13%,3.90%,-0.04%,78.14%,-0.98%,3.25%,12.25%,3.11%,22.60%,6.74%,13.40%,3.78%,-0.73%,-27.68%,"

",18.95M,18.91M,23.16%,4.78,4.38M,464.25 -63.21%,142.13 20.16%,6.53%,6.67%,11.79,51.97,1.38,0.68,916.36K,"626,415",16.12%,-3.79%,-21.33%,-43.81%,-29.65%,-25.59%,400.38%,616.36%,4850.14%,1.67,262.21,174.28,170.78,-2.01%,LEU
Avient Corp,Basic Materials,Specialty Chemicals,USA,Mid,NYSE,RUT,3.36B,4.87B,157.80M,3.28B,26.23,4.66,1.11 (3.03%),1.10 (2.99%),"Sep 11, 2026",4.00% 5.66%,121.61%,9000,"Sep 01, 2000",21.30,10.84,1.08,1.02,1.40,7.86,16.70,9.10,1.48,1.29,1.77,0.80,0.80,Yes / Yes,1.72,3.38,0.89,9.14%,9.82%,10.00%,-18.69% -9.29%,-1.36% 0.11%,57.45%,1.33%,374.50%,2.52%,Aug 06 BMO,2.70% 0.12%,1.13%,0.00%,103.25%,2.08%,2.68%,6.71%,3.64%,31.74%,10.45%,4.81%,-0.55%,1.91%,5.01%,"

",91.71M,90.67M,4.49%,4.85,4.07M,44.85 -18.31%,27.48 33.33%,2.78%,3.37%,1.29,50.13,1.29,0.89,839.32K,"746,525",-3.76%,2.43%,-1.64%,-0.60%,17.29%,6.98%,-10.48%,-23.59%,-2.29%,1.50,47.50,37.36,36.64,-1.93%,AVNT
First Advantage Corp,Industrials,Specialty Business Services,USA,Mid,NASD,RUT,3.29B,5.13B,8.54M,1.60B,7.49,1.32,-,-,"Aug 18, 2023",- -,-,9500,"Jun 23, 2021",393.84,13.39,0.69,2.05,2.56,14.56,19.83,12.43,3.20,2.65,2.65,1.60,1.59,Yes / Yes,0.05,1.43,0.29,17.70%,17.00%,19.44%,- 18.22%,24.80% 25.33%,105.44%,53.53%,105.20%,8.63%,Aug 06 BMO,25.30% 3.38%,54.75%,-0.05%,58.63%,-1.32%,0.22%,0.66%,0.25%,28.53%,10.20%,0.53%,-3.89%,9.70%,35.64%,"

",172.71M,77.62M,20.66%,9.68,16.04M,22.78 -15.80%,8.82 117.46%,5.08%,4.78%,0.96,49.11,1.16,0.98,1.66M,"1,618,640",-14.03%,15.82%,45.86%,33.85%,32.00%,5.04%,36.43%,12.39%,-,2.10,18.86,19.96,19.18,-3.91%,FA
Evolution Metals & Technologies Corp,Basic Materials,Other Industrial Metals & Mining,USA,Mid,NASD,-,3.25B,3.27B,-441.58M,1.88M,-0.04,0.01,-,-,-,- -,-,5,"Jan 25, 2022",-,523.00,-,1729.77,-,603.33,-,-,1740.32,0.10,0.12,-,-,No / Yes,-1.15,0.01,-0.02,-2075.00%,102.30%,-,-34.84% -201.33%,- -,-191.07%,-,-365.46%,-,May 22 BMO,33.33% -1.11%,91.61%,0.00%,0.68%,228.71%,-901.23%,-,-,23.68%,-409.31%,-23500.96%,-9.48%,-22.30%,-43.61%,"

",593.35M,52.14M,0.63%,3.19,0.33M,24.08 -78.29%,4.88 7.17%,8.89%,7.72%,0.47,36.01,0.07,0.55,103.19K,"56,593",2.35%,-26.54%,-43.70%,-34.13%,-52.45%,-51.61%,-50.75%,-,-,1.00,21.00,5.50,5.23,-4.91%,EMAT
Hamilton Insurance Group Ltd,Financial,Insurance - Reinsurance,Bermuda,Mid,NYSE,RUT,3.46B,-,629.34M,2.86B,27.42,-,2.00 (5.73%),-,"Mar 06, 2026",- -,0.00%,600,"Nov 10, 2023",5.50,7.51,3.22,1.21,1.27,-,3.81,-,-,-,0.64,0.06,0.06,Yes / Yes,6.34,4.64,1.20,-5.54%,1.56%,2.33%,- -,25.34% -,98.92%,20.32%,69.19%,18.37%,Aug 06 AMC,45.07% -,37.21%,-0.19%,54.70%,1.30%,8.19%,24.57%,21.91%,-,30.70%,22.00%,1.65%,7.80%,23.33%,"

",66.55M,62.32M,2.34%,2.96,1.46M,35.62 -2.08%,19.62 77.73%,2.72%,2.76%,0.92,59.61,0.34,0.81,492.34K,"396,969",1.19%,7.75%,7.39%,37.42%,33.78%,71.92%,-,-,-,2.12,35.86,34.45,34.88,1.25%,HG
American States Water Co,Utilities,Utilities - Regulated Water,USA,Mid,NYSE,RUT,3.42B,4.32B,133.07M,679.25M,27.14,0.57,2.09 (2.39%),2.02 (2.31%),"May 18, 2026",8.47% 8.67%,57.60%,900,"Nov 01, 1982",25.42,22.76,3.79,5.03,3.21,154.17,89.91,16.69,6.37,1.13,1.22,0.87,0.86,Yes / Yes,3.43,3.83,0.92,8.11%,5.12%,6.01%,16.80% 7.62%,10.22% 6.15%,5.79%,11.68%,9.13%,14.31%,Aug 05 AMC,-1.20% 7.75%,1.04%,-0.25%,82.22%,0.27%,5.04%,13.17%,6.71%,50.39%,30.78%,19.59%,2.79%,8.63%,14.92%,"

",39.19M,38.78M,2.29%,2.55,0.89M,90.11 -3.26%,69.45 25.51%,1.85%,2.00%,1.71,65.13,0.56,0.77,349.25K,"269,398",-0.86%,10.30%,11.20%,16.96%,20.27%,16.91%,-3.02%,0.73%,98.84%,2.67,81.33,87.03,87.17,0.16%,AWR
LG Display Co Ltd ADR,Technology,Consumer Electronics,South Korea,Mid,NYSE,-,3.37B,12.24B,-919.71M,17.51B,4.22,1.00,-,-,"Dec 30, 2021",- -,0.00%,24430,"Jul 22, 2004",-,6.75,0.11,0.19,0.80,3.39,28.64,3.64,0.70,0.45,0.74,2.14,1.38,Yes / Yes,-0.92,0.50,0.16,-178.38%,500.01%,62.18%,- -,-3.29% -2.45%,-90.77%,-6.88%,-143.61%,-6.27%,Jul 22 BMO,-107.44% 2.57%,0.01%,0.00%,5.40%,6.82%,-0.16%,-0.77%,-9.25%,12.77%,2.60%,-5.25%,-6.12%,-22.32%,-23.53%,"

",1.00B,999.93M,0.25%,1.03,2.52M,5.83 -42.20%,3.16 6.65%,4.36%,3.88%,0.21,37.06,1.67,1.32,2.43M,"3,220,397",-0.30%,-18.60%,-37.24%,-21.99%,-19.95%,-2.32%,-35.72%,-63.84%,-73.18%,2.42,4.24,3.29,3.37,2.43%,LPL
Park National Corp,Financial,Banks - Regional,USA,Mid,AMEX,RUT,3.35B,-,179.60M,694.96M,93.93,-,4.71 (2.55%),4.33 (2.34%),"May 15, 2026",0.95% 0.96%,38.51%,1694,"Aug 31, 1990",16.96,14.55,-,4.82,1.97,-,16.20,-,-,-,0.19,0.10,0.02,Yes / Yes,10.91,12.71,2.96,10.10%,2.54%,-,7.03% 7.35%,9.76% 6.57%,11.88%,6.83%,-8.02%,19.35%,Apr 24 AMC,14.90% 0.03%,2.31%,0.00%,51.34%,1.47%,1.57%,12.06%,10.37%,-,31.92%,25.84%,-0.19%,4.16%,11.36%,"

",18.10M,17.68M,3.98%,7.00,0.70M,192.77 -4.07%,148.32 24.68%,2.28%,2.24%,4.30,52.98,0.69,0.73,100.51K,"73,249",-3.78%,3.19%,8.07%,9.92%,21.52%,9.95%,68.87%,69.98%,97.90%,3.00,184.33,186.21,184.93,-0.69%,PRK
CCC Intelligent Solutions Holdings Inc,Technology,Software - Application,USA,Mid,NASD,-,3.37B,4.72B,34.53M,1.09B,2.93,0.06,-,-,-,- -,0.00%,2753,"Oct 05, 2020",105.13,11.33,0.62,3.10,1.96,91.30,13.35,15.76,4.34,1.14,1.14,0.80,0.77,Yes / Yes,0.05,0.51,0.10,22.42%,14.96%,18.22%,-78.42% -,10.55% 10.80%,250.00%,12.13%,186.39%,11.81%,Jul 30 BMO,16.53% 2.49%,6.13%,-0.16%,101.77%,-14.95%,0.97%,1.77%,1.13%,66.09%,13.73%,3.18%,1.64%,14.32%,-11.19%,"

",586.70M,550.93M,8.80%,4.18,48.47M,10.50 -45.33%,4.08 40.69%,4.92%,5.70%,0.31,54.69,0.50,0.77,11.60M,"8,927,206",-6.97%,31.05%,6.30%,-26.79%,-27.80%,-42.54%,-47.19%,-42.48%,-,1.62,8.80,5.73,5.74,0.17%,CCC
Bank of Hawaii Corp,Financial,Banks - Regional,USA,Mid,NYSE,RUT,3.36B,-,198.27M,1.07B,38.10,-,2.80 (3.30%),2.80 (3.30%),"May 29, 2026",0.00% 0.88%,60.50%,1877,"Nov 01, 1982",17.08,12.33,-,3.15,2.22,-,17.59,-,-,-,0.05,0.38,0.35,Yes / Yes,4.96,6.87,1.46,29.77%,14.42%,-,-5.46% 3.72%,12.40% 8.97%,39.56%,2.79%,34.38%,-0.38%,Jul 27 BMO,-2.96% -0.76%,1.43%,-2.07%,82.77%,4.23%,0.92%,12.32%,8.76%,-,25.18%,18.57%,2.12%,6.24%,14.93%,"

",39.62M,39.05M,9.11%,9.05,3.56M,86.31 -1.81%,59.36 42.77%,2.13%,2.09%,1.83,61.41,0.69,1.37,393.04K,"539,652",-1.21%,4.50%,8.50%,15.73%,23.96%,25.69%,57.85%,3.19%,23.45%,2.75,87.83,84.74,84.75,0.01%,BOH
Simmons First National Corp,Financial,Banks - Regional,USA,Mid,NASD,RUT,3.34B,-,-349.48M,616.66M,24.11,-,0.86 (3.74%),0.85 (3.71%),"Jun 15, 2026",11.73% 9.28%,-,2917,"Mar 14, 1985",-,10.46,0.82,5.41,0.95,-,7.63,-,-,-,0.16,0.37,0.36,Yes / Yes,-2.54,2.20,0.53,18.40%,7.40%,12.75%,- -,-15.31% -8.92%,-299.45%,-56.95%,6.16%,-0.69%,Jul 16 AMC,-4.45% -0.96%,1.37%,0.00%,81.87%,2.49%,-1.36%,-9.94%,-7.38%,-,-74.60%,-56.67%,0.59%,4.28%,14.08%,"

",144.44M,143.07M,3.58%,3.75,5.12M,23.91 -3.76%,17.00 35.35%,2.80%,2.19%,0.52,56.28,0.93,1.12,1.36M,"1,523,017",-1.03%,2.36%,8.69%,9.57%,22.07%,14.42%,19.66%,-13.69%,-1.79%,2.43,25.00,23.11,23.01,-0.43%,SFNC
Golub Capital BDC Inc,Financial,Asset Management,USA,Mid,NASD,-,3.33B,7.90B,204.80M,783.87M,14.35,0.52,1.38 (10.80%),1.44 (11.27%),"Jun 15, 2026",10.29% 5.53%,113.70%,-,"Apr 15, 2010",16.63,10.07,-,4.25,0.89,24.63,13.03,17.37,10.07,0.20,0.20,1.25,1.00,Yes / Yes,0.77,1.27,0.33,-11.96%,-7.61%,-6.55%,16.35% 30.90%,25.26% 20.18%,-31.63%,6.69%,-160.12%,-13.10%,Aug 03 AMC,-6.34% -6.73%,1.30%,0.00%,46.58%,-,2.34%,5.26%,2.73%,78.31%,58.01%,26.13%,-0.80%,-1.09%,-3.27%,"

",261.15M,257.11M,5.21%,10.64,13.39M,15.55 -17.79%,11.77 8.58%,2.29%,1.77%,0.25,45.96,0.43,0.59,1.26M,"746,389",-4.13%,3.73%,-3.62%,-7.39%,-5.82%,-17.44%,-4.02%,-17.16%,-25.38%,1.29,13.75,12.85,12.78,-0.54%,GBDC
Advance Auto Parts Inc,Consumer Cyclical,Auto Parts,USA,Mid,NYSE,RUT,3.22B,5.49B,44.00M,8.63B,36.88,49.02,1.35 (2.53%),1.00 (1.87%),"Jul 10, 2026",-44.97% 0.00%,137.72%,54007,"Nov 29, 2001",73.78,13.33,0.46,0.37,1.45,1.09,-,7.15,0.64,0.85,1.78,2.36,2.36,Yes / Yes,0.72,4.01,0.80,29.83%,36.56%,29.11%,-54.38% -36.70%,-8.30% -3.17%,112.45%,-8.26%,-1.15%,1.20%,May 21 BMO,80.20% 1.57%,1.81%,0.00%,125.26%,-0.14%,0.61%,3.08%,0.59%,44.40%,3.20%,0.51%,-5.93%,-5.61%,1.92%,"

",60.00M,59.21M,19.88%,6.02,11.77M,70.00 -23.69%,37.89 40.99%,4.91%,5.04%,2.94,43.54,1.06,0.58,1.95M,"1,139,353",0.55%,-2.54%,-10.38%,17.33%,35.93%,-19.67%,-24.47%,-75.15%,-67.83%,3.03,60.37,55.49,53.42,-3.73%,AAP
Csquare Inc,Technology,Information Technology Services,USA,Mid,NYSE,-,3.33B,8.73B,-,-,-1.32,2.02,-,-,-,- -,-,-,"Jul 16, 2026",-,-,-,-,-,10.65,-,-,-,2.09,2.09,-,-,No / Yes,-,-,-,-,-,-,-22.66% -,123.12% -,-,-,-,-,-,- -,69.63%,0.00%,-,-,-,-,-,-,-,-,3.21%,3.21%,3.21%,"

",155.02M,47.07M,-,-,-,22.12 -2.78%,19.75 8.91%,4.64%,-,0.93,-,-,0.39,4.65M,"1,796,013",4.06%,-,-,-,2.92%,-,-,-,-,-,-,21.57,21.51,-0.28%,CSQR
BankUnited Inc,Financial,Banks - Regional,USA,Mid,NYSE,RUT,3.41B,-,268.30M,1.85B,41.55,-,1.32 (2.80%),1.28 (2.72%),"Jul 10, 2026",7.43% 6.15%,35.17%,1785,"Jan 28, 2011",12.90,10.45,1.11,1.84,1.13,-,9.18,-,-,-,0.02,0.74,0.65,Yes / Yes,3.64,4.50,1.07,12.21%,13.53%,9.39%,-0.17% 11.36%,12.67% 9.67%,6.73%,-5.21%,6.67%,-5.42%,Jul 22 BMO,-3.27% -1.99%,0.92%,-2.47%,101.24%,-4.12%,0.76%,9.01%,5.42%,-,19.63%,14.47%,-2.87%,-1.25%,3.58%,"

",72.28M,72.02M,4.40%,3.60,3.17M,52.11 -9.84%,34.79 35.04%,3.88%,2.74%,1.37,44.06,1.18,1.90,880.32K,"1,669,170",-4.78%,-4.36%,2.11%,-6.69%,5.41%,18.79%,78.29%,21.55%,53.53%,2.55,50.91,45.94,46.98,2.26%,BKU
Veeco Instruments Inc,Technology,Semiconductor Equipment & Materials,USA,Mid,NASD,RUT,3.33B,3.21B,23.24M,655.34M,14.48,6.28,-,-,-,- -,0.00%,1265,"Nov 29, 1994",142.32,16.34,-,5.08,3.77,8.69,79.31,66.49,4.90,2.81,4.23,0.30,0.29,Yes / Yes,0.38,3.34,0.26,22.75%,104.66%,-,-39.83% -,0.93% 7.90%,-66.03%,-7.71%,-102.67%,-5.35%,Aug 05 AMC,-27.35% -1.08%,1.82%,-26.01%,108.61%,7.46%,1.77%,2.74%,2.04%,38.11%,4.31%,3.55%,-8.21%,-12.92%,33.50%,"

",61.03M,59.93M,11.62%,4.41,6.96M,86.63 -37.00%,19.29 182.94%,6.11%,7.58%,4.72,42.88,1.37,0.37,1.58M,"590,015",0.40%,-27.07%,8.36%,65.44%,90.97%,160.28%,106.74%,141.50%,221.44%,2.40,66.50,54.60,54.58,-0.04%,VECO
Cardinal Infrastructure Group Inc,Industrials,Engineering & Construction,USA,Mid,NASD,RUT,3.38B,3.76B,-,-,4.60,0.93,-,-,-,- -,0.00%,1480,"Dec 10, 2025",-,33.46,-,-,15.48,76.93,-,-,-,1.73,1.73,3.23,2.96,Yes / Yes,-,2.13,0.46,130.04%,14.31%,-,-1.25% -,35.63% -,-,-,-32.05%,97.24%,May 12 BMO,31.43% 32.32%,8.70%,0.66%,74.47%,4.09%,-,-,-,-,-,-,-6.73%,6.31%,59.99%,"

",19.90M,18.17M,12.45%,3.43,2.26M,96.40 -26.07%,21.98 224.25%,7.40%,9.93%,6.26,49.51,-,0.51,658.63K,"338,102",-0.17%,-2.01%,41.94%,166.53%,194.75%,-,-,-,-,1.75,71.50,70.18,71.27,1.55%,CDNL
Marriott Vacations Worldwide Corp,Consumer Cyclical,Resorts & Casinos,USA,Mid,NYSE,RUT,3.22B,8.27B,-342.00M,5.09B,58.02,17.35,2.93 (3.12%),3.19 (3.40%),"May 27, 2026",17.38% 42.47%,-,21100,"Nov 08, 2011",-,11.16,2.04,0.63,1.62,5.41,-,12.48,1.63,0.77,1.19,2.83,2.75,Yes / Yes,-10.07,8.41,1.97,3.84%,13.05%,5.47%,- -5.80%,2.62% 11.76%,-253.14%,2.35%,-56.47%,4.75%,Aug 06 BMO,-25.61% 4.89%,8.69%,0.50%,93.23%,0.23%,-3.50%,-15.45%,-4.57%,17.21%,10.18%,-6.72%,-5.04%,3.46%,35.03%,"

",34.34M,31.36M,8.57%,5.52,2.69M,105.97 -11.47%,44.58 110.45%,2.98%,3.81%,3.73,45.49,1.24,1.07,486.54K,"521,500",-7.87%,-3.78%,31.09%,59.12%,62.63%,10.57%,-28.26%,-39.17%,22.77%,2.42,90.30,97.00,93.82,-3.28%,VAC
Ideaya Biosciences Inc,Healthcare,Biotechnology,USA,Mid,NASD,RUT,3.44B,2.80B,-140.06M,225.27M,10.67,7.06,-,-,-,- -,-,145,"May 23, 2019",-,-,-,15.29,3.40,5.13,-,-,12.44,10.74,10.74,0.03,0.03,Yes / Yes,-1.60,-3.67,-1.06,-234.12%,14.10%,-,3.17% 1.64%,62.54% 62.11%,55.95%,3118.14%,-35.99%,-,May 05 BMO,-12.26% 30.20%,5.45%,0.79%,96.58%,-1.55%,-13.14%,-14.28%,-14.51%,97.96%,-81.44%,-62.17%,-1.67%,11.15%,11.60%,"

",95.08M,89.90M,11.50%,9.21,10.33M,40.58 -10.72%,22.09 64.01%,3.88%,4.28%,1.54,54.61,-0.10,0.76,1.12M,"847,692",0.83%,3.78%,14.40%,0.61%,4.80%,53.32%,67.58%,65.21%,-,1.13,53.54,35.00,36.23,3.51%,IDYA
Townebank Portsmouth VA,Financial,Banks - Regional,USA,Mid,NASD,RUT,3.31B,-,313.79M,1.42B,33.06,-,1.80 (5.01%),1.08 (2.99%),"Jun 26, 2026",6.00% 8.04%,47.99%,2976,"May 05, 1999",10.08,10.23,-,2.34,1.09,-,25.91,-,-,-,0.12,0.15,0.13,Yes / Yes,3.57,3.51,0.82,4.67%,11.19%,-,-5.34% 1.89%,14.36% 9.06%,54.57%,35.08%,304.65%,87.15%,Jul 23 BMO,-1.39% 0.16%,1.69%,-,59.03%,10.08%,1.54%,11.87%,9.05%,-,34.46%,22.13%,-0.60%,2.29%,5.47%,"

",92.43M,90.63M,2.93%,4.29,2.65M,37.19 -3.33%,31.28 14.91%,2.20%,1.92%,0.73,51.50,0.71,1.37,617.36K,"848,396",-2.81%,1.15%,3.44%,0.38%,9.88%,2.20%,44.59%,23.46%,59.78%,2.25,39.25,36.09,35.95,-0.39%,TOWN
Firefly Aerospace Inc,Industrials,Aerospace & Defense,USA,Mid,NASD,RUT,3.40B,2.90B,-358.36M,184.88M,6.90,3.36,-,-,-,- -,-,1409,"Aug 07, 2025",-,-,-,18.39,3.00,6.16,-,-,15.69,2.53,2.53,0.05,0.04,Yes / Yes,-2.37,-1.28,-0.51,-40.29%,34.10%,28.25%,-38.83% -,70.12% -,-21.52%,70.66%,-20.35%,44.80%,Aug 11 AMC,10.64% 4.93%,47.49%,-9.31%,21.06%,8.98%,-34.69%,-58.08%,-29.18%,19.16%,-158.62%,-193.83%,-13.67%,-37.75%,-25.75%,"

",160.07M,86.24M,15.29%,1.92,13.19M,73.80 -71.95%,16.00 29.38%,8.17%,8.10%,2.39,35.43,-,0.42,6.89M,"2,861,181",8.78%,-23.93%,-50.06%,-28.37%,-7.47%,-,-,-,-,1.78,46.00,20.24,20.70,2.27%,FLY
Ichor Holdings Ltd,Technology,Semiconductor Equipment & Materials,USA,Mid,NASD,RUT,3.28B,3.35B,-50.69M,959.25M,19.23,2.56,-,-,-,- -,-,1891,"Dec 09, 2016",-,34.90,0.28,3.42,4.89,36.80,-,105.38,3.49,1.21,2.82,0.24,0.21,Yes / Yes,-1.48,2.69,0.31,499.38%,95.44%,125.29%,- -,-9.54% 0.72%,-203.93%,7.53%,46.83%,4.75%,Aug 06 AMC,14.16% 1.89%,2.34%,-19.66%,93.41%,-7.47%,-5.12%,-7.41%,-6.27%,8.64%,-0.14%,-5.28%,-0.87%,12.23%,98.77%,"

",34.74M,34.05M,4.95%,1.42,1.68M,113.58 -17.22%,13.12 616.62%,8.03%,9.66%,8.94,53.08,1.81,0.46,1.18M,"549,668",12.28%,1.97%,43.50%,182.51%,410.15%,337.10%,165.29%,93.90%,-,1.38,95.75,95.33,94.02,-1.37%,ICHR
