Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Linde Plc,Basic Materials,Specialty Chemicals,United Kingdom,NASD,"NDX, S&P 500",33.21,14.60,0.52%,463.68M,-4.59%,224.63B,24.88,19.48,-0.33%,460.98M,2.41%,249.13B,2.71,4.27,83.95%,1.32%,18.47%,6.90B,6.61,8.39%,-0.43%,2.10,2.61%,33.99B,5.88,9.24%,8.26%,6.06M,13.68%,82.48,44.43,9.18%,18.07%,510.65 -5.07%,3.99%,10.91,44.14,21.09% 25.41%,11.55%,387.78 25.00%,35.38%,6.46 (1.33%),19.14,0.62% 4.52%,37.76%,1.90%,2.15%,95.74%,6.00 (1.24%),7.33,7.08%,27.23%,9.97,-,"Mar 11, 2026",0.74,2.97%,20.30%,52.18,1.70,8.63% 9.28%,0.88,-9.38%,-0.49%,0.80,515.71,41.07%,0.73,5.82%,5.29%,0.76,490.06,65177,0.56,Feb 05 BMO,6.30%,2.89M,484.74,"Oct 31, 2018",Yes / Yes,0.56% 1.41%,"

","2,195,139",-1.09%,LIN
Liberty Latin America Ltd,Communication Services,Telecom Services,USA,NASD,RUT,-,-3.07,35.54%,158.70M,1.26%,1.61B,13.79,0.58,-0.13%,128.98M,2.68%,10.13B,-,-0.01,53.25%,3.48%,-8.22%,-611.20M,0.36,102.88%,-,5.16,-1.59%,4.44B,2.89,559.67%,-4.88%,4.49M,7.77%,2.78,2.05,-,-72.91%,9.13 -11.94%,17.54%,3.92,5.17,-58.67% 2.57%,-6.91%,4.23 90.07%,-9.66%,-,6.24,-2.61% 3.37%,57.66%,4.41%,4.73%,-38.06%,-,2.28,8.30%,16.20%,0.36,-77.12%,-,1.14,-0.33%,-13.76%,52.54,1.80,- -,1.14,69.72%,-0.02%,0.92,10.68,-,15.83,0.80%,4.02%,1.04,8.16,9000,14.93,Feb 18 AMC,7.21%,869.96K,8.04,"Jun 23, 2015",Yes / Yes,-382.32% 1.38%,"

","903,213",-1.47%,LILAK
Liberty Latin America Ltd,Communication Services,Telecom Services,USA,NASD,RUT,-,-3.07,83.58%,38.90M,1.79%,1.61B,16.51,0.48,-0.06%,32.86M,2.84%,10.13B,-,-0.07,14.34%,1.27%,-8.06%,-611.20M,0.36,98.03%,-2.49%,1.14,-0.25%,4.44B,2.87,1717.85%,-4.88%,0.42M,7.98%,2.78,2.05,-,-72.91%,9.04 -11.73%,15.99%,3.89,5.17,-58.67% 2.57%,-6.91%,4.25 87.56%,-10.64%,-,6.24,-2.61% 3.37%,57.66%,3.27%,4.44%,-38.62%,-,2.28,8.30%,16.20%,0.32,-75.49%,-,1.14,-0.33%,-13.76%,53.29,2.00,- -,1.14,69.72%,0.28%,0.95,10.97,-,15.83,0.80%,4.42%,1.19,8.07,9000,14.93,Feb 18 AMC,8.04%,366.09K,7.98,"Jun 22, 2015",Yes / Yes,0.00% 2.28%,"

","433,895",-1.12%,LILA
Lennox International Inc,Industrials,Building Products & Equipment,USA,NYSE,S&P 500,23.28,22.23,9.40%,34.80M,-9.21%,18.01B,19.63,26.36,-0.05%,31.53M,-3.19%,19.75B,2.69,3.19,74.83%,5.70%,3.49%,786.20M,3.47,4.27%,-2.23%,3.84,-7.82%,5.20B,15.48,9.18%,20.82%,1.80M,6.57%,33.43,519.00,7.29%,78.10%,689.44 -24.94%,-11.38%,1.00,28.19,17.91% 19.78%,30.23%,443.19 16.76%,99.12%,5.09 (0.98%),17.32,3.26% 7.41%,32.89%,3.70%,3.55%,82.80%,5.05 (0.98%),3.80,-1.44%,19.78%,20.47,300.70%,"Dec 31, 2025",0.63,-2.73%,15.13%,41.51,2.68,7.19% 10.39%,1.60,-26.48%,-5.93%,1.15,562.60,22.19%,1.52,-11.15%,-1.50%,0.94,528.72,12900,1.24,Jan 28 BMO,-4.56%,468.11K,517.47,"Jul 29, 1999",Yes / Yes,-6.39% -5.78%,"

","442,017",-2.13%,LII
Life360 Inc,Technology,Software - Application,USA,NASD,RUT,25.66,1.76,3.31%,79.36M,-14.38%,3.62B,21.26,2.12,-19.97%,77.54M,-16.19%,3.43B,6.86,0.06,64.94%,9.29%,-39.91%,150.83M,7.39,-45.44%,121.70%,6.93,-49.05%,489.48M,6.53,59.98%,21.53%,7.21M,-29.72%,6.91,7.31,3.10%,33.27%,112.54 -59.94%,7.87%,6.16,41.63,- -,17.57%,29.62 52.19%,-,-,101.53,28.95% 43.42%,77.81%,7.45%,5.49%,-,-,7.01,2484.37%,3.85%,3.47,-,-,6.15,31.76%,30.81%,36.53,1.50,- -,6.25,1376.49%,-10.02%,3.97,70.62,0.00%,0.57,26.36%,-20.90%,1.07,44.91,642,0.57,Mar 02 AMC,-39.52%,1.04M,45.08,"Jun 06, 2024",Yes / Yes,544.55% 3.27%,"

","1,108,391",0.38%,LIF
Li Auto Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NASD,-,28.72,0.60,0.56%,842.73M,-2.44%,14.46B,25.46,0.67,0.00%,837.97M,-1.04%,3.15B,-,0.03,3.64%,2.76%,-1.61%,643.13M,0.82,-79.97%,0.17%,6.05,-28.44%,17.73B,1.70,131.40%,2.95%,23.13M,1.36%,10.12,1.04,-7.42%,6.53%,32.03 -46.42%,-37.74%,16.49,-,- -,5.54%,15.71 9.23%,-31.36%,-,-,68.60% 244.86%,19.42%,2.53%,2.27%,-23.60%,-,0.18,-54.75%,2.36%,0.55,-,-,1.67,-9.99%,3.63%,43.08,2.42,- -,1.80,-123.41%,-5.44%,0.61,21.98,0.00%,0.25,-36.08%,-1.19%,0.67,16.88,32248,0.14,Mar 12 BMO,-23.48%,3.83M,17.16,"Jul 30, 2020",Yes / Yes,-151.52% 3.74%,"

","2,578,085",1.66%,LI
L3Harris Technologies Inc,Industrials,Aerospace & Defense,USA,NYSE,S&P 500,42.98,8.53,0.44%,186.84M,0.57%,68.47B,26.79,13.68,-12.39%,185.95M,8.12%,78.65B,2.00,2.57,88.80%,1.08%,32.00%,1.61B,3.13,10.11%,-0.13%,1.42,34.29%,21.86B,3.49,15.82%,3.86%,2.01M,24.88%,105.09,64.05,13.39%,8.20%,379.23 -3.33%,71.48%,5.72,25.53,15.81% 10.46%,5.34%,195.72 87.31%,71.39%,5.02 (1.37%),22.11,8.62% 3.74%,22.49%,3.03%,2.82%,95.95%,4.85 (1.32%),3.60,8.24%,10.67%,10.76,351.77%,"Mar 06, 2026",1.02,2.53%,7.35%,58.24,1.80,2.33% 7.14%,1.19,-32.93%,3.32%,0.61,393.53,56.31%,0.57,2.26%,7.60%,1.19,360.10,45000,0.53,Jan 29 BMO,26.16%,1.42M,366.61,"Jul 13, 1955",Yes / Yes,3.79% -2.12%,"

","1,687,406",1.81%,LHX
Labcorp Holdings Inc,Healthcare,Diagnostics & Research,USA,NYSE,S&P 500,25.78,10.46,0.36%,82.20M,-6.73%,22.22B,13.95,19.33,-9.10%,82.10M,-2.35%,28.23B,1.62,4.13,99.49%,3.68%,1.47%,876.50M,1.59,8.64%,-,4.25,-2.02%,13.95B,2.57,8.24%,4.77%,3.02M,7.49%,104.86,41.74,8.63%,10.51%,293.72 -8.19%,6.14%,6.46,18.43,-9.18% -8.01%,6.07%,209.38 28.80%,32.39%,2.94 (1.09%),12.85,5.55% -0.04%,26.75%,1.80%,2.59%,32.01%,2.88 (1.07%),2.02,18.61%,10.87%,6.92,179.85%,"Feb 27, 2026",1.23,7.25%,6.28%,41.03,1.60,10.06% -,1.42,16.24%,-4.28%,1.01,312.25,27.54%,0.76,5.60%,-0.17%,0.71,275.92,71000,0.68,Feb 17 BMO,1.25%,709.47K,269.67,"Jul 07, 1988",Yes / Yes,3.13% -1.20%,"

","503,909",-2.27%,LH
"Ligand Pharmaceuticals, Inc",Healthcare,Biotechnology,USA,NASD,RUT,34.60,5.83,2.61%,19.77M,1.81%,4.03B,20.82,9.70,-8.09%,19.42M,1.80%,3.74B,2.53,1.84,104.10%,7.06%,4.60%,124.45M,15.02,4.78%,-0.41%,6.55,20.36%,268.09M,3.92,13.83%,9.95%,1.37M,6.79%,51.44,5.49,8.22%,13.47%,212.49 -4.98%,74.05%,36.78,82.32,- -,8.48%,93.58 115.75%,182.30%,-,45.46,10.96% 7.54%,82.37%,4.69%,4.49%,116.68%,-,13.97,12825.45%,17.61%,8.51,213.04%,"Jul 02, 2010",21.98,60.40%,46.42%,57.69,1.00,- -,22.23,229.31%,4.99%,1.21,244.56,0.00%,0.44,39.37%,3.69%,0.90,206.27,47,0.44,Feb 26 BMO,20.79%,209.46K,201.90,"Nov 18, 1992",Yes / Yes,34.93% 7.33%,"

","188,625",-2.12%,LGND
Legence Corp,Industrials,Engineering & Construction,USA,NASD,RUT,-,-,68.40%,58.51M,-13.16%,5.57B,-,-,-20.35%,34.92M,11.55%,6.78B,-,0.07,41.60%,13.21%,9.68%,-,-,-,11.62%,3.61,-,-,13.67,-,-,4.61M,17.12%,3.69,31.66,-,-,58.10 -13.24%,-,1.59,-,- -,-,26.96 86.98%,-,-,-,- -,-,6.15%,7.32%,-,-,-,-,-,3.54,-,-,1.55,-,-,47.45,1.25,- -,1.57,-,-3.88%,-,51.23,-,2.43,-,2.98%,0.63,54.07,-,2.34,Mar 27 BMO,19.07%,1.28M,50.41,"Sep 12, 2025",Yes / Yes,-124.07% 10.81%,"

","799,074",-6.77%,LGN
LGI Homes Inc,Consumer Cyclical,Residential Construction,USA,NASD,RUT,14.21,3.12,12.82%,23.13M,-14.45%,1.03B,13.29,3.34,0.00%,20.17M,-24.04%,2.63B,-,0.11,88.65%,13.30%,-18.01%,72.55M,0.60,-24.19%,-1.70%,7.07,-32.17%,1.71B,0.49,31.92%,1.89%,2.68M,3.35%,90.62,16.77,-,3.51%,77.38 -42.62%,-41.24%,2.65,-,-39.02% -24.55%,1.93%,39.70 11.84%,-56.97%,-,31.25,-9.55% -6.35%,20.73%,4.62%,4.84%,-64.52%,-,1.54,-62.41%,4.68%,2.71,99.19%,-,0.55,-22.57%,4.25%,29.80,2.20,- -,21.15,-65.30%,-17.89%,1.80,65.33,0.00%,0.79,-14.97%,-13.34%,1.08,46.83,1056,0.79,Feb 17 BMO,-15.09%,379.37K,44.40,"Nov 07, 2013",Yes / Yes,1.04% -3.15%,"

","409,711",-5.19%,LGIH
"Littelfuse, Inc",Technology,Electronic Components,USA,NASD,-,-,-2.90,1.35%,24.93M,-14.24%,7.59B,20.18,14.98,-15.68%,24.77M,-8.75%,7.91B,1.52,2.83,103.68%,3.68%,17.57%,-71.70M,3.18,20.88%,-0.04%,3.64,16.45%,2.39B,3.11,16.03%,-1.83%,0.91M,19.52%,97.33,13.46,13.29%,-2.96%,380.00 -20.45%,39.43%,22.45,20.73,- -,-2.24%,142.10 112.72%,12.34%,1.98 (0.65%),16.08,-1.72% 10.54%,35.28%,4.44%,3.92%,17.49%,2.95 (0.98%),3.32,-162.58%,14.97%,15.28,158.34%,"Feb 19, 2026",1.91,8.92%,-3.00%,34.45,2.43,8.67% 8.60%,2.69,-519.00%,-14.28%,1.43,362.00,67.48%,0.37,12.17%,-3.83%,1.82,323.58,17000,0.32,Jan 28 BMO,15.00%,250.42K,302.28,"Sep 22, 1992",Yes / Yes,6.53% 1.72%,"

","455,380",-6.58%,LFUS
LifeStance Health Group Inc,Healthcare,Medical Care Facilities,USA,NASD,RUT,277.20,0.03,58.81%,388.32M,-4.28%,2.70B,48.50,0.14,-9.95%,160.56M,0.00%,2.93B,0.31,0.01,42.71%,4.84%,8.28%,9.66M,1.90,265.51%,3.00%,3.34,26.69%,1.42B,1.77,95.46%,0.43%,7.78M,-1.56%,3.92,10.86,155.28%,0.65%,8.10 -14.39%,-12.06%,0.64,24.55,- -,0.50%,3.74 85.29%,48.08%,-,36.29,18.33% 30.44%,28.53%,3.88%,4.54%,-,-,2.06,116.56%,1.82%,0.32,-,-,1.65,13.85%,0.68%,45.41,1.30,- -,1.65,262.37%,-2.01%,1.11,9.83,0.00%,0.31,17.43%,-2.82%,1.27,6.95,10961,0.27,Feb 25 BMO,18.65%,2.33M,6.93,"Jun 10, 2021",Yes / Yes,1211.11% 1.00%,"

","2,955,084",-0.29%,LFST
Levi Strauss & Co,Consumer Cyclical,Apparel Manufacturing,USA,NYSE,-,17.80,1.10,75.65%,103.62M,-11.55%,7.65B,11.90,1.65,-0.09%,95.09M,-3.40%,9.11B,0.61,0.37,22.73%,14.09%,-12.66%,439.10M,1.22,9.89%,0.39%,5.99,-13.08%,6.28B,3.36,11.85%,7.59%,13.40M,-5.50%,5.84,9.02,19.40%,23.63%,24.82 -21.03%,18.93%,2.17,23.60,-7.97% -,10.16%,12.17 61.05%,13.89%,0.58 (2.96%),9.94,0.60% 7.14%,61.65%,3.43%,3.26%,-18.57%,0.55 (2.81%),1.45,109.67%,11.31%,0.75,-,"Feb 10, 2026",0.94,-1.23%,6.99%,34.49,1.35,7.06% 27.54%,1.55,-12.65%,-9.35%,1.30,27.00,49.16%,1.01,-4.20%,-7.83%,1.09,20.28,19000,0.90,Jan 28 AMC,-6.02%,2.24M,19.60,"Mar 21, 2019",Yes / Yes,4.75% 3.15%,"

","2,448,279",-3.35%,LEVI
Centrus Energy Corp,Energy,Uranium,USA,NYSE,RUT,45.31,4.17,7.39%,18.95M,-6.76%,3.71B,51.67,3.66,0.00%,18.21M,-24.87%,2.97B,-,0.59,76.93%,24.58%,-29.54%,77.80M,8.28,-15.76%,0.75%,3.95,-5.09%,448.70M,4.85,11.26%,4.38%,4.48M,-22.19%,38.91,1.90,-2.79%,16.79%,464.25 -59.31%,136.94%,99.54,133.61,4.90% 46.79%,4.01%,49.40 282.37%,366.16%,-,49.47,15.16% 12.66%,23.24%,8.07%,8.58%,703.79%,-,6.63,-0.53%,11.19%,19.95,12492.67%,-,4.73,1.52%,17.34%,36.71,1.80,- -,5.49,-75.31%,-10.94%,1.31,275.29,0.00%,1.59,-3.56%,-26.64%,0.85,194.28,467,1.54,Feb 10 AMC,-22.90%,1.13M,188.89,"Jul 23, 1998",Yes / Yes,-43.82% -0.38%,"

","960,694",-2.77%,LEU
Lennar Corp,Consumer Cyclical,Residential Construction,USA,NYSE,S&P 500,12.66,7.99,14.27%,215.77M,-11.53%,24.80B,12.17,8.32,0.00%,211.74M,-12.23%,27.31B,1.40,0.95,83.73%,3.97%,-24.01%,2.06B,0.73,-15.33%,-10.86%,2.59,-26.73%,34.13B,1.14,23.09%,5.43%,8.40M,-1.59%,88.91,6.52,8.72%,8.26%,144.24 -29.86%,-19.80%,15.52,80.07,-20.22% 0.35%,7.95%,98.42 2.79%,8.34%,2.00 (1.98%),9.95,0.42% 8.73%,17.61%,2.91%,3.41%,22.45%,2.00 (1.98%),0.80,-44.32%,7.65%,4.05,136.03%,"Feb 04, 2026",0.96,-3.79%,6.03%,29.33,3.29,10.06% 26.39%,3.12,-52.55%,-11.55%,1.42,104.31,25.05%,0.28,-6.52%,-10.18%,0.91,104.30,12532,0.18,Mar 12 AMC,-14.67%,3.24M,101.17,"Jun 23, 1971",Yes / Yes,-12.54% 4.07%,"

","2,952,308",-3.00%,LEN
Legend Biotech Corp ADR,Healthcare,Biotechnology,USA,NASD,-,-,-1.31,3.66%,184.69M,-0.16%,3.50B,44.50,0.43,0.00%,177.94M,13.93%,2.92B,-,0.00,45.02%,12.29%,-31.64%,-240.44M,3.85,-75.36%,1.38%,8.27,-45.78%,909.84M,3.46,150.64%,-13.94%,21.87M,-12.74%,5.48,3.53,-,-22.60%,45.30 -58.12%,-44.50%,5.37,-,30.37% 0.82%,-18.91%,16.24 16.81%,-59.43%,-,-,108.82% 61.36%,57.92%,4.15%,4.77%,-22.60%,-,3.21,31.54%,-21.46%,0.98,-,-,2.80,74.91%,-26.43%,51.17,1.30,- -,2.86,68.50%,3.25%,0.07,59.70,-,0.41,70.22%,-3.89%,0.69,17.75,2609,0.26,Mar 10 BMO,-36.38%,2.65M,18.97,"Jun 05, 2020",Yes / Yes,-51.31% -0.76%,"

","1,820,262",6.87%,LEGN
"Leggett & Platt, Inc",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,NYSE,RUT,6.32,1.68,2.56%,135.50M,-8.99%,1.44B,8.91,1.19,0.00%,132.40M,-17.40%,2.51B,1.07,0.25,82.07%,4.15%,-6.75%,235.40M,0.36,3.81%,0.33%,3.18,8.58%,4.06B,1.41,9.48%,6.54%,5.49M,-3.36%,7.54,2.46,8.33%,27.51%,13.00 -18.23%,23.60%,4.32,5.14,-9.19% -1.81%,8.97%,6.47 64.17%,-68.42%,0.20 (1.88%),6.83,-7.62% -1.07%,18.08%,2.88%,3.56%,-77.55%,0.20 (1.88%),0.62,145.61%,6.09%,0.43,-77.43%,"Mar 13, 2026",1.45,-7.46%,5.80%,33.87,3.00,-51.38% -34.02%,2.25,74.61%,-9.50%,0.72,12.50,11.77%,1.62,-11.16%,-10.12%,0.77,11.03,15900,1.57,Feb 11 AMC,5.20%,1.73M,10.63,"Jun 25, 1979",Yes / Yes,-3.30% -0.01%,"

","1,327,555",-3.63%,LEG
"Lincoln Electric Holdings, Inc",Industrials,Tools & Accessories,USA,NASD,-,28.13,9.32,2.08%,54.85M,-8.68%,14.37B,22.15,11.84,-3.51%,53.67M,-8.29%,15.40B,2.52,2.44,79.88%,1.14%,8.78%,520.53M,3.40,9.57%,-0.55%,1.74,7.44%,4.23B,9.78,9.45%,14.27%,0.61M,9.38%,26.80,46.52,8.78%,37.22%,310.00 -15.45%,33.76%,5.63,26.89,5.04% 22.18%,19.57%,161.11 62.70%,53.52%,3.19 (1.22%),18.93,4.01% 9.75%,36.30%,2.98%,3.41%,119.02%,3.04 (1.16%),3.64,14.15%,16.90%,9.47,360.10%,"Mar 31, 2026",1.16,5.52%,12.30%,35.93,2.38,9.43% 8.95%,1.82,-0.54%,-8.57%,1.26,317.67,32.63%,0.92,5.29%,-2.36%,0.89,274.95,12000,0.81,Feb 12 BMO,9.87%,351.07K,262.12,"Jun 13, 1995",Yes / Yes,4.22% -2.00%,"

","313,969",-4.67%,LECO
Lear Corp,Consumer Cyclical,Auto Parts,USA,NYSE,-,14.77,8.14,0.60%,50.65M,-8.43%,6.10B,7.12,16.88,-13.06%,50.42M,-9.26%,8.73B,0.51,3.35,109.13%,3.33%,9.96%,436.80M,0.26,12.97%,-2.39%,2.94,8.89%,23.26B,1.21,16.72%,3.03%,1.68M,4.87%,99.42,5.84,13.95%,9.21%,142.84 -15.86%,26.57%,20.58,11.56,14.23% 25.45%,5.24%,73.85 62.74%,-14.83%,3.08 (2.56%),5.36,3.66% 6.41%,7.31%,3.27%,2.91%,-31.99%,3.08 (2.56%),0.38,-8.95%,4.40%,4.05,10.26%,"Mar 05, 2026",1.05,-0.19%,1.88%,33.18,2.41,0.00% 24.74%,1.35,-2.02%,-9.49%,1.26,143.92,37.79%,0.70,4.80%,-4.55%,0.73,121.97,164300,0.66,Feb 04 BMO,11.07%,569.74K,120.18,"Nov 09, 2009",Yes / Yes,21.22% 3.23%,"

","417,329",-1.47%,LEA
Leidos Holdings Inc,Technology,Information Technology Services,USA,NYSE,S&P 500,15.97,11.14,0.82%,126.38M,1.59%,22.48B,13.82,12.87,-0.58%,125.35M,-5.60%,26.67B,3.00,2.91,78.27%,2.19%,-5.60%,1.45B,1.31,2.17%,-0.73%,2.65,-0.39%,17.17B,4.57,5.08%,10.89%,2.74M,-1.39%,38.90,18.67,4.61%,31.05%,205.77 -13.55%,33.69%,9.53,13.84,30.92% 20.63%,14.29%,128.32 38.63%,83.49%,1.71 (0.96%),11.16,6.06% 6.91%,18.04%,2.61%,4.01%,96.09%,1.63 (0.92%),1.55,20.80%,12.23%,5.95,419.70%,"Mar 16, 2026",1.58,3.07%,8.43%,48.35,2.06,4.22% 3.69%,1.70,19.60%,0.41%,0.62,210.58,14.63%,1.09,-3.62%,-3.82%,0.94,175.66,47000,1.06,Feb 17 BMO,-0.10%,1.04M,177.89,"Oct 13, 2006",Yes / Yes,5.89% -2.24%,"

","978,032",1.27%,LDOS
LCI Industries,Consumer Cyclical,Recreational Vehicles,USA,NYSE,RUT,17.16,7.56,9.89%,24.20M,-2.64%,3.14B,12.91,10.04,-3.62%,21.81M,-15.94%,4.15B,-,2.29,107.72%,10.82%,13.22%,188.25M,0.76,17.73%,0.52%,7.15,22.71%,4.12B,2.31,14.34%,6.20%,2.36M,6.88%,56.24,14.10,-,13.70%,159.66 -18.77%,29.91%,9.20,11.28,-21.20% 3.84%,7.39%,72.31 79.35%,16.28%,4.60 (3.55%),10.35,-7.49% 8.07%,23.78%,3.43%,3.98%,-3.48%,4.60 (3.55%),1.01,34.83%,6.79%,5.15,109.85%,"Mar 13, 2026",1.14,10.18%,4.57%,31.77,2.55,4.34% 10.44%,2.85,105.77%,-10.15%,1.36,161.33,60.73%,0.91,16.13%,-7.22%,0.68,131.69,12300,0.87,Feb 18 BMO,18.16%,330.00K,129.69,"May 23, 1985",Yes / Yes,26.33% 2.15%,"

","223,362",-1.52%,LCII
Lucid Group Inc,Consumer Cyclical,Auto Manufacturers,USA,NASD,-,-,-12.14,59.86%,327.37M,-2.30%,3.20B,-,-4.60,0.00%,131.53M,-5.88%,7.03B,-,-2.22,18.94%,33.51%,-27.95%,-3.68B,2.36,24.76%,1.96%,5.82,-39.54%,1.35B,4.46,39.37%,-29.92%,44.08M,-7.57%,2.19,1.94,35.30%,-66.02%,33.70 -71.01%,-53.25%,5.03,-,7.88% 47.07%,-68.47%,9.12 7.13%,-88.92%,-,-,30.57% 220.94%,-92.81%,5.74%,6.22%,-96.00%,-,5.19,7.56%,-258.66%,0.63,-,-,0.83,67.58%,-271.95%,43.73,3.25,- -,1.25,-61.49%,-3.45%,1.19,13.50,-,1.07,122.94%,-7.90%,0.69,9.84,9000,0.79,Feb 24 AMC,-45.33%,7.57M,9.77,"Sep 18, 2020",Yes / Yes,-15.41% 13.75%,"

","5,218,858",-0.71%,LCID
LendingClub Corp,Financial,Banks - Regional,USA,NYSE,RUT,12.70,1.15,3.19%,115.37M,-1.61%,1.69B,6.19,2.37,-3.31%,111.50M,-8.48%,835.34M,0.14,0.36,87.07%,3.56%,-21.97%,135.68M,1.15,47.39%,-1.52%,1.85,-12.10%,1.47B,1.13,38.58%,1.22%,3.97M,-22.54%,13.01,1.82,43.81%,9.55%,21.67 -32.30%,28.68%,8.08,-,-25.38% -,8.65%,7.90 85.70%,63.18%,-,1.94,5.23% 20.71%,72.88%,5.40%,5.94%,33.36%,-,0.57,157.08%,12.05%,0.98,-67.33%,-,9.09,11.71%,9.23%,39.98,1.00,- -,9.09,318.68%,-7.28%,1.98,24.20,0.00%,0.05,15.60%,-18.25%,0.89,15.14,1075,0.05,Jan 28 AMC,-7.82%,2.14M,14.67,"Dec 11, 2014",Yes / Yes,5.77% 1.72%,"

","1,904,330",-3.10%,LC
Liberty Global Ltd,Communication Services,Telecom Services,Bermuda,NASD,-,-,-20.91,62.07%,147.33M,0.49%,4.18B,-,-1.57,-0.02%,127.08M,9.28%,11.66B,-,-,33.79%,6.63%,10.46%,-7.14B,0.86,91.92%,-,7.67,1.81%,4.88B,0.43,8.78%,-,8.43M,11.96%,29.08,1.94,64.38%,-,13.12 -5.79%,2.23%,6.38,-,- -50.47%,-38.99%,9.21 34.20%,13.04%,-,10.88,-12.15% -15.83%,26.55%,2.88%,4.15%,-0.17%,-,2.39,-90.15%,0.67%,0.44,-25.47%,-,1.08,-,-146.32%,58.96,2.64,- -,1.08,-120.64%,3.18%,1.04,14.29,0.00%,0.97,-36.38%,9.53%,0.76,12.59,6636,0.88,Feb 18 BMO,12.03%,1.10M,12.36,"Aug 30, 2005",Yes / Yes,37.70% -1.62%,"

","834,785",-1.83%,LBTYK
Liberty Global Ltd,Communication Services,Telecom Services,Bermuda,NASD,-,-,-20.91,49.93%,174.50M,-1.57%,4.18B,-,-1.53,-0.02%,167.75M,10.68%,11.66B,-,-,53.18%,8.34%,11.17%,-7.14B,0.86,92.24%,-,4.93,5.29%,4.88B,0.43,7.83%,-,13.99M,12.57%,29.08,1.94,64.38%,-,13.52 -7.25%,8.85%,6.47,-,- -50.47%,-38.99%,9.02 38.95%,21.59%,-,10.88,-12.15% -15.83%,26.55%,2.81%,4.57%,1.94%,-,2.39,-90.15%,0.67%,0.47,-25.29%,-,1.08,-,-146.32%,57.48,2.67,- -,1.08,-120.64%,2.54%,1.08,14.17,0.00%,0.97,-36.38%,9.89%,0.48,12.86,6636,0.88,Feb 18 BMO,14.56%,2.84M,12.54,"Jun 02, 2004",Yes / Yes,37.70% -1.62%,"

","1,372,655",-2.49%,LBTYA
Liberty Energy Inc,Energy,Oil & Gas Equipment & Services,USA,NYSE,RUT,29.88,0.90,3.87%,161.98M,-4.59%,4.34B,-,-0.15,-0.64%,155.78M,11.16%,4.93B,-,-0.14,100.67%,7.81%,39.73%,147.87M,1.08,-396.31%,0.00%,2.86,149.77%,4.01B,2.09,66.11%,4.31%,12.16M,45.18%,12.83,157.64,-29.62%,7.29%,28.94 -7.41%,76.32%,0.17,307.79,-24.94% -,5.74%,9.50 182.11%,62.72%,0.35 (1.31%),8.35,-1.16% 32.91%,8.43%,4.48%,5.00%,96.77%,0.34 (1.27%),1.23,-52.22%,2.25%,1.33,-,"Mar 04, 2026",0.96,-7.16%,3.69%,55.83,1.77,87.58% 45.85%,1.22,-73.42%,0.20%,0.51,28.38,36.90%,0.30,10.09%,15.59%,0.95,27.83,5800,0.24,Jan 28 AMC,67.48%,4.25M,26.80,"Jan 12, 2018",Yes / Yes,128.89% 17.79%,"

","4,035,339",-3.70%,LBRT
Liberty Broadband Corp,Communication Services,Telecom Services,USA,NASD,-,-,-18.64,20.71%,124.86M,-0.90%,7.76B,-,-,-0.25%,113.78M,3.44%,9.61B,-,-,73.77%,3.36%,16.79%,-2.68B,14.73,-,-,2.98,-9.01%,527.00M,1.36,-,-17.66%,3.82M,11.36%,39.71,81.72,-,-28.57%,97.36 -44.41%,-33.84%,0.66,-,- -,-40.01%,42.10 28.55%,-33.38%,-,54.63,- -,58.06%,3.33%,3.45%,-62.11%,-,18.24,-406.67%,13.47%,1.87,10.02%,-,0.10,-48.13%,-507.78%,56.27,3.00,- -,0.10,-1186.57%,-0.62%,0.96,43.00,0.00%,0.30,-100.00%,7.98%,0.53,53.67,74,0.13,Feb 11 BMO,-12.95%,1.28M,54.12,"Nov 04, 2014",Yes / Yes,- -4.00%,"

","677,143",0.84%,LBRDK
